file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.30:58275->172.19.0.8:443,7,172.16.0.30,58275,172.19.0.8,443,7,4,3,3359,400,2959,479.85714285714283,86,1292,522.1440492462451,272634.40816326527,1.0881239490097399,100.0,86,128,16.792855623746664,282.0,0.16792855623746664,986.3333333333334,375,1292,432.27794556537606,186864.22222222225,0.4382676028036932,0.0024698575337727866,2.8133392333984375e-05,0.01176905632019043,0.004218935312844537,1.779941517396663e-05,0.004916667938232422,3.0040740966796875e-05,0.013759136199951172,0.006264105385761352,3.923901628392438e-05,0.0015250444412231445,4.100799560546875e-05,0.0030090808868408203,0.0014840364456176758,2.2023641719215448e-06,5,2,0.7142857142857143,0.2857142857142857,0,0.0,1.0,2,5,0,0,0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.9852281360342515,2.235926350629032,0.014819145202636719
traffic_record_scan_5.pcap,172.16.0.54:46223->172.19.0.8:443,7,172.19.0.8,443,172.16.0.54,46223,7,3,4,4568,2962,1606,652.5714285714286,86,1294,562.5987804422456,316517.38775510207,0.8621259770349647,987.3333333333334,374,1294,433.6921591277491,188088.88888888888,0.43925606933938127,401.5,86,1294,515.5121240087376,265752.75,1.2839654396232567,0.0012681881586710613,2.384185791015625e-05,0.005053043365478516,0.0018628303139097686,3.4701367784211675e-06,0.002672553062438965,2.8133392333984375e-05,0.005316972732543945,0.0026444196701049805,6.992955391638134e-06,0.0008426507314046224,2.384185791015625e-05,0.0024480819702148438,0.0011352873614898786,1.2888773931586504e-06,2,5,0.2857142857142857,0.7142857142857143,0,0.0,1.0,4,2,1,0,0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.0,0.9852281360342515,2.1280852788913944,0.007609128952026367
traffic_record_scan_5.pcap,172.16.0.56:41305->172.19.0.8:443,7,172.16.0.56,41305,172.19.0.8,443,7,4,3,5783,2814,2969,826.1428571428571,98,1294,546.5879692814921,298758.40816326527,0.6616143498133226,703.5,98,1294,590.595250573521,348802.75,0.8395099510639957,989.6666666666666,381,1294,430.3923274822119,185237.55555555553,0.43488615104298944,0.003675659497578939,0.0,0.016438007354736328,0.005848047022731619,3.4199653980080155e-05,0.007351318995157878,0.0,0.0200350284576416,0.009006530312191922,8.111758826443191e-05,0.001902937889099121,2.8848648071289062e-05,0.003777027130126953,0.001874089241027832,3.5122104833362755e-06,1,6,0.14285714285714285,0.8571428571428571,0,0.0,1.0,4,1,2,0,0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.9852281360342515,1.6644977792004614,0.022053956985473633
traffic_record_scan_5.pcap,172.16.0.39:35172->172.19.0.8:443,7,172.16.0.39,35172,172.19.0.8,443,7,4,3,5779,2814,2965,825.5714285714286,98,1294,547.0549351215253,299269.10204081633,0.662637921067776,703.5,98,1294,590.595250573521,348802.75,0.8395099510639957,988.3333333333334,377,1294,432.27794556537606,186864.22222222225,0.43738072063950356,0.0025804837544759116,9.5367431640625e-07,0.009546995162963867,0.0033778214548058926,1.1409677780546997e-05,0.005160967508951823,9.5367431640625e-07,0.013122081756591797,0.005711136674992681,3.261708212044645e-05,0.0018925666809082031,2.5987625122070312e-05,0.003759145736694336,0.0018665790557861328,3.484117371499451e-06,1,6,0.14285714285714285,0.8571428571428571,0,0.0,1.0,4,1,2,0,0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.9852281360342515,1.6644977792004614,0.015482902526855469
traffic_record_scan_5.pcap,172.16.0.35:35619->172.19.0.8:443,7,172.16.0.35,35619,172.19.0.8,443,7,4,3,5778,2814,2964,825.4285714285714,98,1294,547.1721737763188,299397.38775510207,0.6628946376660144,703.5,98,1294,590.595250573521,348802.75,0.8395099510639957,988.0,376,1294,432.7493500861671,187272.0,0.43800541506697077,0.0024881760279337564,9.5367431640625e-07,0.009095907211303711,0.0032217001464010225,1.037935183332037e-05,0.004976352055867513,9.5367431640625e-07,0.012726068496704102,0.0055530632586165704,3.0836511554197285e-05,0.0019605159759521484,3.218650817871094e-05,0.003888845443725586,0.0019283294677734375,3.7184545362833887e-06,1,6,0.14285714285714285,0.8571428571428571,0,0.0,1.0,4,1,2,0,0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.9852281360342515,1.6644977792004614,0.014929056167602539
traffic_record_scan_5.pcap,172.16.0.43:58421->172.19.0.8:443,7,172.16.0.43,58421,172.19.0.8,443,7,4,3,5783,2814,2969,826.1428571428571,98,1294,546.5879692814921,298758.40816326527,0.6616143498133226,703.5,98,1294,590.595250573521,348802.75,0.8395099510639957,989.6666666666666,381,1294,430.3923274822119,185237.55555555553,0.43488615104298944,0.0034981568654378257,0.0,0.00950002670288086,0.003332184628866835,1.1103454400856406e-05,0.006996313730875651,0.0,0.012719869613647461,0.005270275460984334,2.7775803434653626e-05,0.0044994354248046875,2.6941299438476562e-05,0.008971929550170898,0.004472494125366211,2.0003203701435268e-05,1,6,0.14285714285714285,0.8571428571428571,0,0.0,1.0,4,1,2,0,0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.9852281360342515,1.6644977792004614,0.020988941192626953
traffic_record_scan_5.pcap,172.16.0.53:59391->172.19.0.8:443,7,172.16.0.53,59391,172.19.0.8,443,7,4,3,5772,2814,2958,824.5714285714286,98,1294,547.8797723022444,300172.2448979592,0.6644418583014052,703.5,98,1294,590.595250573521,348802.75,0.8395099510639957,986.0,370,1294,435.57777721091327,189728.0,0.4417624515323664,0.003983696301778157,0.0,0.01129603385925293,0.00393222199943607,1.5462369852849002e-05,0.007967392603556315,0.0,0.016210079193115234,0.006620599516952814,4.383233796387584e-05,0.00530850887298584,2.4080276489257812e-05,0.010592937469482422,0.005284428596496582,2.7925185591470836e-05,1,6,0.14285714285714285,0.8571428571428571,0,0.0,1.0,4,1,2,0,0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.9852281360342515,1.6644977792004614,0.023902177810668945
traffic_record_scan_5.pcap,172.16.0.33:45404->172.19.0.8:443,7,172.16.0.33,45404,172.19.0.8,443,7,4,3,5780,2814,2966,825.7142857142857,98,1294,546.9378952170803,299141.0612244898,0.6623815339999243,703.5,98,1294,590.595250573521,348802.75,0.8395099510639957,988.6666666666666,378,1294,431.80654104458506,186456.8888888889,0.43675644744900716,0.002513329188028971,0.0,0.009727001190185547,0.003451538387722965,1.1913117241925245e-05,0.005026658376057942,0.0,0.013176918029785156,0.005815236074159679,3.381697059820808e-05,0.001817464828491211,1.7881393432617188e-05,0.0036170482635498047,0.0017995834350585938,3.238500539737288e-06,1,6,0.14285714285714285,0.8571428571428571,0,0.0,1.0,4,1,2,0,0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.9852281360342515,1.6644977792004614,0.015079975128173828
traffic_record_scan_5.pcap,172.16.0.31:48542->172.19.0.8:443,7,172.16.0.31,48542,172.19.0.8,443,7,4,3,5780,2814,2966,825.7142857142857,98,1294,546.9378952170803,299141.0612244898,0.6623815339999243,703.5,98,1294,590.595250573521,348802.75,0.8395099510639957,988.6666666666666,378,1294,431.80654104458506,186456.8888888889,0.43675644744900716,0.002335508664449056,0.0,0.008708000183105469,0.003086005605121719,9.523430594842666e-06,0.004671017328898112,0.0,0.01205301284790039,0.005280835270947726,2.7887221158885546e-05,0.0017849206924438477,3.1948089599609375e-05,0.003537893295288086,0.0017529726028442383,3.0729129463225036e-06,1,6,0.14285714285714285,0.8571428571428571,0,0.0,1.0,4,1,2,0,0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.9852281360342515,1.6644977792004614,0.014013051986694336
traffic_record_scan_5.pcap,172.16.0.37:33589->172.19.0.8:443,7,172.16.0.37,33589,172.19.0.8,443,7,4,3,5774,2814,2960,824.8571428571429,98,1294,547.6431133428382,299912.97959183675,0.6639247996882347,703.5,98,1294,590.595250573521,348802.75,0.8395099510639957,986.6666666666666,372,1294,434.63496816933116,188907.55555555553,0.44050841368513294,0.003594001134236654,1.1920928955078125e-05,0.009695053100585938,0.0035446253486455495,1.2564368862260582e-05,0.007188002268473308,1.1920928955078125e-05,0.013049125671386719,0.00540302462547911,2.9192675103533675e-05,0.005015015602111816,2.2172927856445312e-05,0.010007858276367188,0.004992842674255371,2.4928477969865526e-05,1,6,0.14285714285714285,0.8571428571428571,0,0.0,1.0,4,1,2,0,0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.9852281360342515,1.6644977792004614,0.021564006805419922
