file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_15.pcap,172.19.0.17:50719->172.19.0.8:443,11,172.19.0.8,443,172.19.0.17,50719,11,8,3,9870,9455,415,897.2727272727273,131,1292,527.0135569946929,277743.28925619833,0.5873504687884115,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.002275395393371582,0.0,0.015468120574951172,0.00457953811194151,2.0972169318724814e-05,0.0032505648476736887,3.790855407714844e-05,0.021303892135620117,0.007380897031503763,5.447764098966106e-05,0.007734060287475586,0.0,0.015468120574951172,0.007734060287475586,5.981568853030694e-05,9,2,0.8181818181818182,0.18181818181818182,0,0.0,1.0,9,2,0,0,0,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0.8453509366224364,1.4911148500551854,0.02275395393371582
normal_traffic_recording_15.pcap,172.19.0.40:45664->172.19.0.8:443,11,172.19.0.40,45664,172.19.0.8,443,11,1,10,13051,131,12920,1186.4545454545455,131,1292,333.7640330414081,111398.42975206613,0.28131211121412064,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,4.1317939758300784e-05,2.5033950805664062e-05,0.00014209747314453125,3.395118237672181e-05,1.1526827847774256e-09,0.0,0.0,0.0,0.0,0.0,3.0120213826497395e-05,2.5033950805664062e-05,3.981590270996094e-05,5.18343412371328e-06,2.6867989314875256e-11,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4394969869215134,0.4394969869215134,0.0004131793975830078
normal_traffic_recording_15.pcap,172.19.0.21:38617->172.19.0.8:443,11,172.19.0.21,38617,172.19.0.8,443,11,6,5,5145,2087,3058,467.72727272727275,69,1399,532.0779319045611,283106.9256198347,1.1375815842468748,347.8333333333333,131,1399,470.1217631871792,221014.47222222222,1.3515719114149858,611.6,69,1294,565.3928191974143,319669.04,0.9244486906432542,0.053174304962158206,0.0,0.29715919494628906,0.08555206636934003,0.007319156060063961,0.09390640258789062,0.0,0.3672771453857422,0.14091619399639158,0.019857373730428663,0.11990302801132202,2.6941299438476562e-05,0.3364701271057129,0.1379970945754768,0.019043198111273085,4,7,0.36363636363636365,0.6363636363636364,0,0.0,1.0,4,6,1,0,0,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365,0.0,0.9940302114769565,2.481714572986073,0.531743049621582
normal_traffic_recording_15.pcap,172.19.0.36:46484->172.19.0.8:443,11,172.19.0.36,46484,172.19.0.8,443,11,3,8,8287,393,7894,753.3636363636364,71,1292,590.3792729681601,348547.68595041323,0.7836577775612116,131.0,131,131,0.0,0.0,0.0,986.75,71,1292,528.7085090103998,279532.6875,0.5358079645405622,1.214804720878601,2.3126602172851562e-05,12.054353952407837,3.613212366745886,13.055303607205408,6.0738595724105835,0.06789398193359375,12.079825162887573,6.00596559047699,36.071622673993616,1.7317965711866106,2.3126602172851562e-05,12.079983949661255,4.224655153691618,17.84771116761315,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.8453509366224364,1.4353713907745331,12.14804720878601
normal_traffic_recording_15.pcap,172.19.0.22:58144->172.19.0.8:443,11,172.19.0.22,58144,172.19.0.8,443,11,1,10,13051,131,12920,1186.4545454545455,131,1292,333.7640330414081,111398.42975206613,0.28131211121412064,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,4.9495697021484374e-05,2.8848648071289062e-05,0.0001919269561767578,4.7941844359999725e-05,2.2984204406384378e-09,0.0,0.0,0.0,0.0,0.0,3.367000155978733e-05,2.8848648071289062e-05,5.078315734863281e-05,7.019552773110171e-06,4.927412113447869e-11,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4394969869215134,0.4394969869215134,0.0004949569702148438
normal_traffic_recording_15.pcap,172.19.0.35:51164->172.19.0.8:443,11,172.19.0.35,51164,172.19.0.8,443,11,6,5,7856,2347,5509,714.1818181818181,131,1399,554.1653540861441,307099.2396694215,0.7759443603548353,391.1666666666667,131,1399,460.01210732858857,211611.13888888888,1.176000274380712,1101.8,337,1294,382.4010460236739,146230.56,0.3470693828495861,0.0030380964279174806,0.0,0.013644933700561523,0.004885094138021408,2.3864144737331123e-05,0.005530166625976563,0.0,0.015193939208984375,0.006547748643157196,4.28730122939669e-05,0.00418400764465332,3.409385681152344e-05,0.01532888412475586,0.006441777229803307,4.1496493878412366e-05,4,7,0.36363636363636365,0.6363636363636364,0,0.0,1.0,4,6,1,0,0,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365,0.0,0.9940302114769565,2.2998963911678914,0.030380964279174805
normal_traffic_recording_15.pcap,172.19.0.27:49510->172.19.0.8:443,11,172.19.0.27,49510,172.19.0.8,443,11,3,8,8287,393,7894,753.3636363636364,71,1292,590.3792729681601,348547.68595041323,0.7836577775612116,131.0,131,131,0.0,0.0,0.0,986.75,71,1292,528.7085090103998,279532.6875,0.5358079645405622,1.122802996635437,4.1961669921875e-05,11.128649950027466,3.335319409595722,11.124355564025956,5.613787055015564,0.0726311206817627,11.154942989349365,5.541155934333801,30.704409088602702,1.60024813243321,4.1961669921875e-05,11.15395188331604,3.900317654935446,15.212477809401136,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.8453509366224364,1.4353713907745331,11.22802996635437
normal_traffic_recording_15.pcap,172.19.0.24:42049->172.19.0.8:443,11,172.19.0.24,42049,172.19.0.8,443,11,4,7,7126,524,6602,647.8181818181819,71,1292,588.4257608509827,346244.87603305787,0.9083193052709527,131.0,131,131,0.0,0.0,0.0,943.1428571428571,71,1292,551.5915747236559,304253.2653061225,0.5848441416336855,1.683212399482727,2.9087066650390625e-05,15.000709056854248,4.469829152843786,19.979372655612202,5.6106053193410235,0.016180038452148438,15.028594970703125,6.698650804248184,44.871922597254844,2.8007063468297324,2.9087066650390625e-05,15.026273012161255,5.505842399217176,30.314300525017554,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9456603046006401,1.4949188482339508,16.83212399482727
normal_traffic_recording_15.pcap,172.19.0.37:35944->172.19.0.8:443,11,172.19.0.37,35944,172.19.0.8,443,11,6,5,6597,2322,4275,599.7272727272727,68,1399,552.0770846883762,304789.1074380165,0.9205469048919415,387.0,131,1399,462.0205623129776,213463.0,1.1938515822040765,855.0,68,1294,543.0587445203327,294912.8,0.6351564263395704,0.06128370761871338,0.0,0.39519405364990234,0.11738897750280317,0.013780172039153627,0.12249341011047363,0.0,0.5123410224914551,0.19644473344304952,0.038590533297510776,0.12394273281097412,3.4809112548828125e-05,0.40499210357666016,0.1664313154949664,0.02769938277738504,6,5,0.5454545454545454,0.45454545454545453,0,0.0,1.0,6,4,1,0,0,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454,0.0,0.9940302114769565,2.5949066182439395,0.6128370761871338
normal_traffic_recording_15.pcap,172.19.0.39:49591->172.19.0.8:443,11,172.19.0.8,443,172.19.0.39,49591,11,8,3,9870,9455,415,897.2727272727273,131,1292,527.0135569946929,277743.28925619833,0.5873504687884115,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0017091989517211913,3.0040740966796875e-05,0.00864100456237793,0.0026130573319707415,6.828068620166051e-06,0.0024417127881731305,3.0040740966796875e-05,0.01358795166015625,0.004685747667731825,2.1956231205654243e-05,0.004351496696472168,6.198883056640625e-05,0.00864100456237793,0.004289507865905762,1.8399877731667402e-05,9,2,0.8181818181818182,0.18181818181818182,0,0.0,1.0,9,2,0,0,0,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0.8453509366224364,1.4911148500551854,0.017091989517211914
