file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_1O.pcap,172.19.0.22:50778->172.19.0.8:443,11,172.19.0.8,443,172.19.0.22,50778,11,11,0,14218,14218,0,1292.5454545454545,1292,1294,0.8907235428302467,0.7933884297520662,0.0006891235737187167,1292.5454545454545,1292,1294,0.8907235428302467,0.7933884297520662,0.0006891235737187167,0.0,0,0,0.0,0.0,0.0,6.279945373535156e-05,5.0067901611328125e-05,0.00010514259338378906,1.5864136484570972e-05,2.5167082640109587e-10,6.279945373535156e-05,5.0067901611328125e-05,0.00010514259338378906,1.5864136484570972e-05,2.5167082640109587e-10,0.0,0.0,0.0,0.0,0.0,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006279945373535156
normal_traffic_recording_1O.pcap,172.19.0.37:38365->172.19.0.8:443,11,172.19.0.37,38365,172.19.0.8,443,11,1,10,13051,131,12920,1186.4545454545455,131,1292,333.7640330414081,111398.42975206613,0.28131211121412064,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,6.62088394165039e-05,4.482269287109375e-05,0.00014710426330566406,2.975575623797699e-05,8.854050292939065e-10,0.0,0.0,0.0,0.0,0.0,5.7220458984375e-05,4.482269287109375e-05,8.487701416015625e-05,1.3261732087300663e-05,1.7587353795534e-10,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4394969869215134,0.4394969869215134,0.0006620883941650391
normal_traffic_recording_1O.pcap,172.19.0.23:52999->172.19.0.8:443,11,172.19.0.23,52999,172.19.0.8,443,11,1,10,13326,406,12920,1211.4545454545455,406,1292,254.70709153719852,64875.70247933883,0.21024898746129247,406.0,406,406,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.002106380462646484,3.2901763916015625e-05,0.02075481414794922,0.006216144892797798,3.864045732825615e-05,0.0,0.0,0.0,0.0,0.0,3.4332275390625e-05,3.2901763916015625e-05,4.00543212890625e-05,2.1383959527132846e-06,4.572737250580556e-12,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4394969869215134,0.4394969869215134,0.021063804626464844
normal_traffic_recording_1O.pcap,172.19.0.21:45797->172.19.0.8:443,11,172.19.0.21,45797,172.19.0.8,443,11,1,10,13051,131,12920,1186.4545454545455,131,1292,333.7640330414081,111398.42975206613,0.28131211121412064,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0001249074935913086,4.506111145019531e-05,0.0007040500640869141,0.0001935767545431239,3.7471959899448845e-08,0.0,0.0,0.0,0.0,0.0,6.0558319091796875e-05,4.506111145019531e-05,8.392333984375e-05,1.5078077188471882e-05,2.2734841170151615e-10,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4394969869215134,0.4394969869215134,0.001249074935913086
normal_traffic_recording_1O.pcap,172.19.0.17:38245->172.19.0.8:443,11,172.19.0.17,38245,172.19.0.8,443,11,1,10,13253,333,12920,1204.8181818181818,333,1292,275.69311600922504,76006.69421487603,0.22882549431083343,333.0,333,333,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0004575967788696289,1.7881393432617188e-05,0.0042209625244140625,0.0012548305721976627,1.5745997649219135e-06,0.0,0.0,0.0,0.0,0.0,3.944502936469184e-05,1.7881393432617188e-05,0.0001289844512939453,3.234869730430037e-05,1.0464382172852502e-09,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4394969869215134,0.4394969869215134,0.004575967788696289
normal_traffic_recording_1O.pcap,172.19.0.24:47449->172.19.0.8:443,11,172.19.0.24,47449,172.19.0.8,443,11,3,8,8287,393,7894,753.3636363636364,71,1292,590.3792729681601,348547.68595041323,0.7836577775612116,131.0,131,131,0.0,0.0,0.0,986.75,71,1292,528.7085090103998,279532.6875,0.5358079645405622,1.6313215017318725,3.4809112548828125e-05,15.000757932662964,4.472125161449634,19.999903459670918,8.156161546707153,1.2857201099395752,15.026602983474731,6.870441436767578,47.20296553605294,2.3267671380724226,3.4809112548828125e-05,15.026695013046265,5.202930949105143,27.070490461156144,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.8453509366224364,1.4353713907745331,16.313215017318726
normal_traffic_recording_1O.pcap,172.19.0.36:41103->172.19.0.8:443,11,172.19.0.36,41103,172.19.0.8,443,11,3,8,8287,393,7894,753.3636363636364,71,1292,590.3792729681601,348547.68595041323,0.7836577775612116,131.0,131,131,0.0,0.0,0.0,986.75,71,1292,528.7085090103998,279532.6875,0.5358079645405622,2.608725094795227,3.886222839355469e-05,15.000777959823608,5.27924861041585,27.870465890577684,13.043407559394836,11.060070037841797,15.026745080947876,1.9833375215530396,3.9336277244001536,3.7230405466897145,3.886222839355469e-05,15.027516841888428,5.9825718514544715,35.79116595781538,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.8453509366224364,1.4353713907745331,26.08725094795227
normal_traffic_recording_1O.pcap,172.19.0.38:50464->172.19.0.8:443,11,172.19.0.38,50464,172.19.0.8,443,11,6,5,6597,2323,4274,599.7272727272727,68,1399,552.0872939719671,304800.3801652892,0.920563928102416,387.1666666666667,131,1399,462.02107335296097,213463.47222222216,1.1933389755134591,854.8,68,1294,543.2533110805676,295124.16000000003,0.6355326521766117,0.053949809074401854,2.7894973754882812e-05,0.3481409549713135,0.10159039375343343,0.010320608102977646,0.107781982421875,2.7894973754882812e-05,0.3482661247253418,0.12451671475862712,0.015504412254281308,0.11551302671432495,4.601478576660156e-05,0.38062500953674316,0.15661410184500393,0.024527976896717263,6,5,0.5454545454545454,0.45454545454545453,0,0.0,1.0,6,1,4,0,0,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454,0.0,0.9940302114769565,2.5949066182439395,0.5394980907440186
normal_traffic_recording_1O.pcap,172.19.0.22:36823->172.19.0.8:443,11,172.19.0.22,36823,172.19.0.8,443,11,6,5,6599,2323,4276,599.9090909090909,68,1399,551.9974398072142,304701.173553719,0.9201351474283007,387.1666666666667,131,1399,462.02107335296097,213463.47222222216,1.1933389755134591,855.2,68,1294,542.8644029589709,294701.76,0.634780639568488,0.06390860080718994,3.981590270996094e-05,0.5328381061553955,0.15683007889543316,0.024595673646347786,0.12743520736694336,0.01172184944152832,0.5328381061553955,0.2029956085912464,0.04120721710733051,0.15142923593521118,3.981590270996094e-05,0.5463199615478516,0.22926996973303485,0.05256471902138671,6,5,0.5454545454545454,0.45454545454545453,0,0.0,1.0,6,1,4,0,0,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454,0.0,0.9940302114769565,2.5949066182439395,0.6390860080718994
normal_traffic_recording_1O.pcap,172.19.0.40:53403->172.19.0.8:443,11,172.19.0.40,53403,172.19.0.8,443,11,2,9,10669,262,10407,969.9090909090909,71,1292,526.1796192703944,276864.9917355372,0.5425040596095546,131.0,131,131,0.0,0.0,0.0,1156.3333333333333,71,1292,383.7232799238998,147243.55555555556,0.33184486588979517,1.3202514886856078,1.5020370483398438e-05,13.17295217514038,3.950908454267059,15.609677613998922,13.200196981430054,13.200196981430054,13.200196981430054,0.0,0.0,1.6469087600708008,1.5020370483398438e-05,13.17513918876648,4.35726153871482,18.98572811676344,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.6840384356390417,1.0957952550009336,13.202514886856079
normal_traffic_recording_1O.pcap,172.19.0.20:56522->172.19.0.8:443,11,172.19.0.20,56522,172.19.0.8,443,11,1,10,13271,351,12920,1206.4545454545455,351,1292,270.51847983804043,73180.2479338843,0.224226002427733,351.0,351,351,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.00021491050720214843,3.218650817871094e-05,0.0008499622344970703,0.0003023079553975896,9.139009989667101e-08,0.0,0.0,0.0,0.0,0.0,0.0001518991258409288,3.218650817871094e-05,0.0008499622344970703,0.0002486769262120131,6.184021363025502e-08,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4394969869215134,0.4394969869215134,0.0021491050720214844
normal_traffic_recording_1O.pcap,172.19.0.32:60113->172.19.0.8:443,11,172.19.0.32,60113,172.19.0.8,443,11,7,4,5575,2588,2987,506.8181818181818,68,1399,512.2809630700393,262431.78512396704,1.0107785818422301,369.7142857142857,131,1399,429.6815147078504,184626.20408163266,1.1621988419454996,746.75,68,1294,555.093404302375,308128.6875,0.7433457037862404,0.018647289276123045,0.0,0.12654495239257812,0.03687336866835037,0.0013596453169520827,0.031078815460205078,0.0,0.12654495239257812,0.04404860627966309,0.0019402797151807742,0.005623022715250651,6.29425048828125e-05,0.01673722267150879,0.007858926533250814,6.176272625503366e-05,6,5,0.5454545454545454,0.45454545454545453,0,0.0,1.0,6,1,4,0,0,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454,0.0,0.9456603046006401,2.845350936622437,0.18647289276123047
