file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.30:58275->172.19.0.8:443,11,172.16.0.30,58275,172.19.0.8,443,11,5,6,7321,486,6835,665.5454545454545,86,1292,577.0623668258152,333000.9752066116,0.8670517736762693,97.2,86,128,16.029971927611104,256.96000000000004,0.1649174066626657,1139.1666666666667,375,1292,341.74572256121786,116790.13888888889,0.2999962451159191,0.0014959096908569336,2.8133392333984375e-05,0.01176905632019043,0.0034788664142604174,1.2102511528269133e-05,0.003739774227142334,3.0040740966796875e-05,0.013759136199951172,0.005795213424417903,3.3584498634553483e-05,0.0006309986114501953,3.2901763916015625e-05,0.0030090808868408203,0.001189044130353371,1.4138259439278044e-06,9,2,0.8181818181818182,0.18181818181818182,0,0.0,1.0,2,9,0,0,0,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0.9940302114769565,1.9717472571281807,0.014959096908569336
traffic_record_scan_5.pcap,172.16.0.54:46223->172.19.0.8:443,11,172.19.0.8,443,172.16.0.54,46223,11,6,5,8532,6838,1694,775.6363636363636,86,1294,571.6304070936478,326761.3223140495,0.7369824751558985,1139.6666666666667,374,1294,342.41771112033456,117249.88888888888,0.30045426538783376,338.8,86,1294,477.8361225357497,228327.36000000002,1.4103781656899341,0.0008311986923217774,2.384185791015625e-05,0.005053043365478516,0.0015466745075841753,2.392202032410751e-06,0.0016623973846435548,2.8133392333984375e-05,0.005316972732543945,0.0021281158157342704,4.5288769251783386e-06,0.0007902383804321289,2.384185791015625e-05,0.0024480819702148438,0.0009873698438135426,9.748992084723795e-07,6,5,0.5454545454545454,0.45454545454545453,0,0.0,1.0,4,6,1,0,0,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454,0.0,0.9940302114769565,1.867633890971212,0.008311986923217773
traffic_record_scan_5.pcap,172.16.0.56:41305->172.19.0.8:443,11,172.16.0.56,41305,172.19.0.8,443,11,6,5,8541,2988,5553,776.4545454545455,86,1294,571.3510883123462,326442.06611570244,0.7358461505017923,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1110.6,381,1294,364.80109648958023,133079.84000000003,0.3284720839992619,0.002279996871948242,0.0,0.016438007354736328,0.00484442643172577,2.3468467452403276e-05,0.004544210433959961,0.0,0.0200350284576416,0.007779892388340839,6.052672557416372e-05,0.0015904903411865234,2.8848648071289062e-05,0.003777027130126953,0.0016148343194091514,2.607689879141617e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,4,5,2,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.867633890971212,0.022799968719482422
traffic_record_scan_5.pcap,172.16.0.39:35172->172.19.0.8:443,11,172.16.0.39,35172,172.19.0.8,443,11,6,5,8537,2988,5549,776.0909090909091,86,1294,571.6038765924678,326730.9917355371,0.7365166501718573,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1109.8,377,1294,366.40109170143035,134249.75999999998,0.33015056019231426,0.0016410112380981444,9.5367431640625e-07,0.009546995162963867,0.002866806124818587,8.218577357297362e-06,0.0032758235931396483,9.5367431640625e-07,0.013122081756591797,0.004997313701105874,2.4973144227260488e-05,0.0017157793045043945,2.5987625122070312e-05,0.003759145736694336,0.001690177217532354,2.85669902666541e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,4,5,2,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.867633890971212,0.016410112380981445
traffic_record_scan_5.pcap,172.16.0.35:35619->172.19.0.8:443,11,172.16.0.35,35619,172.19.0.8,443,11,6,5,8536,2988,5548,776.0,86,1294,571.667417615904,326803.63636363635,0.7366848165153402,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1109.6,376,1294,366.8010905109198,134543.03999999998,0.3305705574179162,0.0015999078750610352,9.5367431640625e-07,0.009095907211303711,0.002734612450025538,7.4781052518346766e-06,0.003189420700073242,9.5367431640625e-07,0.012726068496704102,0.004835168166818437,2.3378851201414362e-05,0.0017257928848266602,2.9087066650390625e-05,0.003888845443725586,0.0017271418426830548,2.9830189447466182e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,4,5,2,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.867633890971212,0.01599907875061035
traffic_record_scan_5.pcap,172.16.0.43:58421->172.19.0.8:443,11,172.16.0.43,58421,172.19.0.8,443,11,5,6,9745,2900,6845,885.9090909090909,86,1294,543.6323046367169,295536.08264462807,0.6136434428941905,580.0,86,1294,583.1390914696082,340051.2,1.0054122266717382,1140.8333333333333,381,1294,339.80897411470596,115470.13888888889,0.29786031332187524,0.0027742862701416017,0.0,0.00950002670288086,0.003268915393763964,1.0685807851587013e-05,0.005267977714538574,0.0,0.012719869613647461,0.005458322886390468,2.979328873209397e-05,0.0036485671997070314,2.47955322265625e-05,0.009189128875732422,0.004435710526901205,1.9675527878462165e-05,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,4,5,2,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.6729330318733675,0.027742862701416016
traffic_record_scan_5.pcap,172.16.0.53:59391->172.19.0.8:443,11,172.16.0.53,59391,172.19.0.8,443,11,5,6,9734,2900,6834,884.9090909090909,86,1294,544.5694637293266,296555.9008264463,0.6153959421638168,580.0,86,1294,583.1390914696082,340051.2,1.0054122266717382,1139.0,370,1294,343.9084180417804,118273.0,0.30193890960647973,0.0024573087692260744,0.0,0.01129603385925293,0.0035768891291176872,1.2794135842000287e-05,0.005987286567687988,0.0,0.016210079193115234,0.006681071262361555,4.463671321275342e-05,0.0026554107666015626,2.09808349609375e-05,0.010592937469482422,0.004092998210502679,1.675263435117813e-05,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,4,5,2,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.6729330318733675,0.024573087692260742
traffic_record_scan_5.pcap,172.16.0.33:45404->172.19.0.8:443,11,172.16.0.33,45404,172.19.0.8,443,11,5,6,9742,2900,6842,885.6363636363636,86,1294,543.8862302034853,295812.23140495864,0.6141191266925004,580.0,86,1294,583.1390914696082,340051.2,1.0054122266717382,1140.3333333333333,378,1294,340.9270042431696,116231.2222222222,0.29897135712642764,0.0016141891479492187,0.0,0.009727001190185547,0.0029024435786388944,8.424178727182152e-06,0.003782987594604492,0.0,0.013176918029785156,0.005477488383062,3.0002878986579162e-05,0.001282978057861328,1.7881393432617188e-05,0.0036170482635498047,0.0015675557271078954,2.4572309575887628e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,4,5,2,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.6729330318733675,0.016141891479492188
traffic_record_scan_5.pcap,172.16.0.31:48542->172.19.0.8:443,11,172.16.0.31,48542,172.19.0.8,443,11,6,5,8538,2988,5550,776.1818181818181,86,1294,571.5404731046561,326658.5123966942,0.7363487004159309,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1110.0,378,1294,366.00109289454315,133956.8,0.32973071431940826,0.0014899969100952148,0.0,0.008708000183105469,0.002613720116826841,6.831532849105315e-06,0.002975177764892578,0.0,0.01205301284790039,0.0045940862369372,2.1105628352415803e-05,0.00154799222946167,3.1948089599609375e-05,0.003537893295288086,0.0015501785920228604,2.4030536671659775e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,4,5,2,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.867633890971212,0.014899969100952148
traffic_record_scan_5.pcap,172.16.0.37:33589->172.19.0.8:443,11,172.16.0.37,33589,172.19.0.8,443,11,5,6,9736,2900,6836,885.0909090909091,86,1294,544.3978248813429,296368.99173553725,0.6150756032965049,580.0,86,1294,583.1390914696082,340051.2,1.0054122266717382,1139.3333333333333,372,1294,343.16306457555845,117760.88888888889,0.3011963703120759,0.0030361175537109374,1.1920928955078125e-05,0.009695053100585938,0.003688298944022901,1.3603549100480447e-05,0.005402803421020508,1.1920928955078125e-05,0.013049125671386719,0.005608503463713887,3.145531110249067e-05,0.0041332244873046875,2.2172927856445312e-05,0.010565042495727539,0.005027179489213747,2.5272533616771397e-05,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,4,5,2,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.6729330318733675,0.030361175537109375
