file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
SCAN4_HTTP3.pcap,172.16.0.35:57752->172.19.0.8:443,11,172.16.0.35,57752,172.19.0.8,443,11,2,9,11804,176,11628,1073.090909090909,87,1292,464.37650370155745,215645.5371900826,0.4327466571261549,88.0,87,89,1.0,1.0,0.011363636363636364,1292.0,1292,1292,0.0,0.0,0.0,4.169940948486328e-05,2.4080276489257812e-05,0.0001380443572998047,3.524959631119664e-05,1.2425340401023279e-09,0.0001380443572998047,0.0001380443572998047,0.0001380443572998047,0.0,0.0,2.5600194931030273e-05,2.4080276489257812e-05,2.8848648071289062e-05,1.440102985900589e-06,2.0738966099997924e-12,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.6840384356390417,0.6840384356390417,0.0004169940948486328
SCAN4_HTTP3.pcap,172.16.0.35:37688->172.19.0.8:443,11,172.16.0.35,37688,172.19.0.8,443,11,4,7,9427,369,9058,857.0,90,1294,578.0978212284587,334197.0909090909,0.6745598847473263,92.25,90,95,1.920286436967152,3.6875,0.020816113137855304,1294.0,1294,1294,0.0,0.0,0.0,0.00996260643005371,2.5033950805664062e-05,0.06473803520202637,0.020791982902568007,0.0004323065530206804,0.03318333625793457,0.00015211105346679688,0.06568694114685059,0.02675708350126134,0.0007159415174934717,0.016443848609924316,2.5033950805664062e-05,0.06492495536804199,0.024905890491857166,0.0006203033811923812,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9456603046006401,0.9456603046006401,0.09962606430053711
SCAN4_HTTP3.pcap,172.16.0.35:56601->172.19.0.8:443,11,172.19.0.8,443,172.16.0.35,56601,11,8,3,5055,4689,366,459.54545454545456,67,1294,526.8635089136402,277585.1570247934,1.1464883477843801,586.125,67,1294,568.2698385230383,322930.609375,0.9695369392587558,122.0,121,123,0.816496580927726,0.6666666666666666,0.006692594925637099,0.04866008758544922,2.002716064453125e-05,0.18364691734313965,0.06965271590352853,0.0048515008327376565,0.04478842871529715,2.002716064453125e-05,0.2557399272918701,0.08838686050300325,0.007812237109577355,0.21451497077941895,0.07227706909179688,0.356752872467041,0.14223790168762207,0.02023162067649764,11,0,1.0,0.0,0,0.0,1.0,11,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.8453509366224364,1.867633890971212,0.4866008758544922
SCAN4_HTTP3.pcap,172.16.0.25:50696->172.19.0.8:443,11,172.16.0.25,50696,172.19.0.8,443,11,6,5,8533,2988,5545,775.7272727272727,86,1294,571.8588654410029,327022.56198347104,0.7371906152409506,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1109.0,373,1294,368.00108695491645,135424.8,0.33183145802968117,0.0014517068862915038,0.0,0.008213043212890625,0.0024979543405741363,6.239775887593168e-06,0.0028910160064697264,0.0,0.011755943298339844,0.004492194758236374,2.017981374592636e-05,0.0015760064125061035,2.6941299438476562e-05,0.003748178482055664,0.0016085864717284024,2.5875504370276303e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,5,2,4,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.867633890971212,0.014517068862915039
SCAN4_HTTP3.pcap,172.16.0.35:49237->172.19.0.8:443,11,172.16.0.35,49237,172.19.0.8,443,11,5,6,8528,2886,5642,775.2727272727273,94,1294,573.0234154995272,328355.8347107438,0.7391249496358818,577.2,98,1294,585.2652048430695,342535.36,1.0139729813635991,940.3333333333334,94,1294,506.5575540405607,256600.5555555556,0.5386999865727338,0.0810959815979004,1.5020370483398438e-05,0.37888288497924805,0.1258507212374633,0.015838404035989698,0.14455646276474,2.2172927856445312e-05,0.3791990280151367,0.14953602173346084,0.022361021795870073,0.1604465961456299,1.5020370483398438e-05,0.611616849899292,0.2331671517096465,0.0543669206363893,0,11,0.0,1.0,0,0.0,1.0,0,2,9,0,0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0,0.9940302114769565,1.6858157091530304,0.8109598159790039
SCAN4_HTTP3.pcap,172.16.0.25:43165->172.19.0.8:443,11,172.16.0.25,43165,172.19.0.8,443,11,6,5,8532,2988,5544,775.6363636363636,86,1294,571.9229561475872,327095.867768595,0.7373596481040154,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1108.8,372,1294,368.40108577473006,135719.36000000002,0.3322520614851462,0.0014518976211547851,0.0,0.008505821228027344,0.002558544240790611,6.5461486320828035e-06,0.002889204025268555,0.0,0.011818885803222656,0.0045187502378314405,2.0419103711901702e-05,0.001503288745880127,3.0994415283203125e-05,0.0034608840942382812,0.0015072136316871647,2.271692931543612e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,5,2,4,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.867633890971212,0.014518976211547852
SCAN4_HTTP3.pcap,172.16.0.35:42334->172.19.0.8:443,11,172.16.0.35,42334,172.19.0.8,443,11,4,7,8524,2786,5738,774.9090909090909,94,1294,573.5410668573793,328949.35537190083,0.7401398094123853,696.5,98,1294,597.5004184098954,357006.75,0.8578613329646739,819.7142857142857,94,1294,554.4329701301564,307395.9183673469,0.6763734386390894,0.024639606475830078,5.9604644775390625e-06,0.15723395347595215,0.04706294421600975,0.002214920718279245,0.02964337666829427,5.9604644775390625e-06,0.060427188873291016,0.02468017934093596,0.0006091112523007622,0.03960581620534261,2.5987625122070312e-05,0.15723395347595215,0.056051171085179305,0.0031417337800200406,0,11,0.0,1.0,0,0.0,1.0,0,2,9,0,0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0,0.9456603046006401,1.6171895725927152,0.24639606475830078
SCAN4_HTTP3.pcap,172.16.0.25:41627->172.19.0.8:443,11,172.16.0.25,41627,172.19.0.8,443,11,6,5,8532,2988,5544,775.6363636363636,86,1294,571.9229561475873,327095.86776859505,0.7373596481040156,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1108.8,372,1294,368.40108577473006,135719.36000000002,0.3322520614851462,0.0013813018798828126,0.0,0.008069038391113281,0.002419324562346218,5.853131337971718e-06,0.002762603759765625,0.0,0.011150836944580078,0.004246551882024632,1.8033202886726938e-05,0.001430213451385498,3.886222839355469e-05,0.0032379627227783203,0.0014184053321649448,2.0118736863139475e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,5,2,4,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.867633890971212,0.013813018798828125
SCAN4_HTTP3.pcap,172.16.0.35:57855->172.19.0.8:443,11,172.16.0.35,57855,172.19.0.8,443,11,5,6,8532,2886,5646,775.6363636363636,94,1294,572.7685987976253,328063.86776859505,0.7384499046851709,577.2,98,1294,585.2652048430695,342535.36,1.0139729813635991,941.0,94,1294,505.811229610415,255845.0,0.5375252174393358,0.0403270959854126,0.0,0.13819408416748047,0.05363504812895622,0.0028767183877954497,0.06886500120162964,0.0,0.13831496238708496,0.0535460886609367,0.0028671836108848936,0.07886238098144531,4.100799560546875e-05,0.2660050392150879,0.09938558092154115,0.009877493695112205,0,11,0.0,1.0,0,0.0,1.0,0,2,9,0,0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0,0.9940302114769565,1.6858157091530304,0.403270959854126
SCAN4_HTTP3.pcap,172.16.0.25:58638->172.19.0.8:443,11,172.16.0.25,58638,172.19.0.8,443,11,6,5,8536,2988,5548,776.0,86,1294,571.667417615904,326803.63636363635,0.7366848165153402,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1109.6,376,1294,366.8010905109198,134543.03999999998,0.3305705574179162,0.0014586925506591796,0.0,0.008740901947021484,0.00261452065351519,6.835718247657496e-06,0.0029128074645996095,0.0,0.01194000244140625,0.004562699836738138,2.0818229800170232e-05,0.0014615058898925781,3.1948089599609375e-05,0.0033910274505615234,0.0014710012376763335,2.163844641245305e-06,5,6,0.45454545454545453,0.5454545454545454,0,0.0,1.0,5,2,4,0,0,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0,0.9940302114769565,1.867633890971212,0.014586925506591797
