file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,onertt_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.50:46927->172.19.0.8:443,23,172.16.0.50,46927,172.19.0.8,443,23,14,9,13198,9831,3367,573.8260869565217,63,1394,589.4828722794031,347490.05671077507,1.0272848963802297,702.2142857142857,86,1394,606.6732679800822,368052.45408163266,0.8639432155143069,374.1111111111111,63,1294,499.97698712472857,249976.987654321,1.3364398230242225,0.04985608837821267,0.0,0.4009888172149658,0.10042896075175957,0.010085976157678464,0.07890653610229492,0.0,0.4009888172149658,0.1211585158469736,0.014679385962241352,0.040455639362335205,9.202957153320312e-05,0.20389389991760254,0.06606413662345312,0.00436447014780228,10,13,0.43478260869565216,0.5652173913043478,0,0.0,1.0,6,7,10,0,0,0.2608695652173913,0.30434782608695654,0.0,0.43478260869565216,0.0,0.9656361333706098,2.5618482395890236,1.0968339443206787
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.57:46682->172.19.0.8:443,23,172.16.0.57,46682,172.19.0.8,443,23,15,8,13644,10325,3319,593.2173913043479,66,1469,604.0714726299932,364902.3440453686,1.0182969708655705,688.3333333333334,86,1469,625.491024893421,391239.0222222222,0.9087036681260353,414.875,66,1294,516.4802603923987,266751.859375,1.2449057195357607,0.03086644952947443,1.1920928955078125e-06,0.20844817161560059,0.06180436460120481,0.003819779483758658,0.046697139739990234,1.1920928955078125e-06,0.20844817161560059,0.07271996494118534,0.005288193301047224,0.049131427492414205,9.012222290039062e-05,0.23473405838012695,0.0763840491890926,0.005834522970521718,10,13,0.43478260869565216,0.5652173913043478,0,0.0,1.0,4,9,10,0,0,0.17391304347826086,0.391304347826087,0.0,0.43478260869565216,0.0,0.9321115676166747,3.120750542731343,0.6790618896484375
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.37:33045->172.19.0.8:443,23,172.16.0.37,33045,172.19.0.8,443,23,14,9,7378,3876,3502,320.7826086956522,88,1294,449.786708536172,202308.08317580336,1.4021542825063642,276.85714285714283,88,1294,415.59713616895476,172720.97959183675,1.50112484684349,389.1111111111111,90,1294,490.5734613568638,240662.32098765433,1.2607541839553895,0.11560149626298384,0.0,1.0373291969299316,0.24355521204594094,0.05931914131474326,0.19561276069054237,0.0,1.0376830101013184,0.3010512331209118,0.09063184496362159,0.3142456114292145,0.00010085105895996094,1.5582561492919922,0.5251571806538861,0.27579006439233833,2,21,0.08695652173913043,0.9130434782608695,0,0.0,1.0,2,19,2,0,0,0.08695652173913043,0.8260869565217391,0.0,0.08695652173913043,0.0,0.9656361333706098,2.1733990080130883,2.5432329177856445
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.58:54883->172.19.0.8:443,23,172.16.0.58,54883,172.19.0.8,443,23,15,8,7271,3888,3383,316.1304347826087,66,1294,451.95645272601257,204264.63516068045,1.4296518240542277,259.2,86,1294,406.1701121451454,164974.16000000003,1.567014321547629,422.875,66,1294,510.35562049907907,260462.859375,1.2068711096637992,0.12918467955155807,0.0,0.899359941482544,0.24257919247965992,0.058844664624083894,0.20300449643816268,0.0,0.899716854095459,0.27855596425230833,0.07759342522053328,0.398784875869751,0.00010991096496582031,1.5813400745391846,0.5502044936438212,0.3027249848258537,4,19,0.17391304347826086,0.8260869565217391,0,0.0,1.0,2,17,4,0,0,0.08695652173913043,0.7391304347826086,0.0,0.17391304347826086,0.0,0.9321115676166747,2.347312051491349,2.8420629501342773
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.46:58120->172.19.0.8:443,23,172.16.0.46,58120,172.19.0.8,443,23,14,9,14453,6139,8314,628.3913043478261,66,1294,586.7497606846688,344275.28166351607,0.933733100100144,438.5,87,1294,541.1688078330352,292863.6785714286,1.2341363918655306,923.7777777777778,66,1294,530.004146268431,280904.39506172837,0.57373554443299,0.043207677927884186,0.0,0.2373521327972412,0.07570946004133192,0.005731922339750034,0.0731206857241117,0.0,0.2373521327972412,0.08785501214488761,0.00771850315897835,0.0636487603187561,9.489059448242188e-05,0.36763501167297363,0.11755128501963429,0.013818304609767296,4,19,0.17391304347826086,0.8260869565217391,0,0.0,1.0,4,15,4,0,0,0.17391304347826086,0.6521739130434783,0.0,0.17391304347826086,0.0,0.9656361333706098,2.137876503740628,0.9505689144134521
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.53:54695->172.19.0.8:443,23,172.16.0.53,54695,172.19.0.8,443,23,14,9,16870,8546,8324,733.4782608695652,66,1294,588.5479456340146,346388.68431001896,0.8024068019906541,610.4285714285714,88,1294,592.0779044162679,350556.24489795923,0.9699380601249414,924.8888888888889,66,1294,528.8806722050814,279714.76543209876,0.5718315773481177,0.043264909224076706,0.0,0.4003748893737793,0.09608589493961268,0.009232499206346285,0.06986838120680589,0.0,0.4003748893737793,0.1178564487846506,0.013890142520128969,0.04254063963890076,9.703636169433594e-05,0.22302699089050293,0.07135193236949604,0.005091098252861137,3,20,0.13043478260869565,0.8695652173913043,0,0.0,1.0,6,14,3,0,0,0.2608695652173913,0.6086956521739131,0.0,0.13043478260869565,0.0,0.9656361333706098,1.978808694623065,0.9518280029296875
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.63:37063->172.19.0.8:443,23,172.16.0.63,37063,172.19.0.8,443,23,13,10,21400,8461,12939,930.4347826086956,94,1294,549.6160577749555,302077.81096408324,0.5907088471413073,650.8461538461538,94,1294,595.5289628239169,354654.7455621302,0.9150072706194209,1293.9,1293,1294,0.3,0.09,0.00023185717597959654,0.03691300478848544,3.504753112792969e-05,0.40015196800231934,0.09682669625643538,0.009375409107935996,0.06767384211222331,3.504753112792969e-05,0.40015196800231934,0.12316979871535988,0.015170799315582269,0.02205589082505968,0.00010919570922851562,0.1922769546508789,0.06019596536418102,0.0036235542461256812,0,23,0.0,1.0,0,0.0,1.0,6,17,0,0,0,0.2608695652173913,0.7391304347826086,0.0,0.0,0.0,0.9876925088958034,1.0666152167384504,0.8120861053466797
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.41:40050->172.19.0.8:443,23,172.16.0.41,40050,172.19.0.8,443,23,14,9,19001,8549,10452,826.1304347826087,88,1294,583.5889190732021,340576.02646502835,0.7064125645325849,610.6428571428571,88,1294,591.8903864668159,350334.22959183675,0.9692906083209057,1161.3333333333333,100,1294,375.23799854966126,140803.55555555556,0.3231096428383995,0.03861437060616233,0.0,0.4009511470794678,0.09540282347111573,0.00910169872626087,0.06456677730266865,0.0,0.4009511470794678,0.11749875327089525,0.013805957020214716,0.027350246906280518,9.107589721679688e-05,0.1776900291442871,0.057937383454743266,0.003356740401581959,2,21,0.08695652173913043,0.9130434782608695,0,0.0,1.0,6,15,2,0,0,0.2608695652173913,0.6521739130434783,0.0,0.08695652173913043,0.0,0.9656361333706098,1.5317035250512132,0.8495161533355713
