file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal1.pcap,172.19.0.39:33326->172.19.0.8:443,14,172.19.0.39,33326,172.19.0.8,443,14,8,6,7985,1114,6871,570.3571428571429,131,1292,542.2338197734649,294017.5153061225,0.9506917316003142,139.25,131,142,4.763139720814412,22.6875,0.034205671244627735,1145.1666666666667,411,1292,328.3293146962191,107800.13888888889,0.2867087597405493,0.016912386967585638,0.0,0.12543201446533203,0.035516139188484785,0.0012613961428558247,0.031279291425432475,0.0,0.12543201446533203,0.04356582211648805,0.0018979808566854796,0.00028400421142578126,2.9087066650390625e-05,0.001280069351196289,0.0004980588061949427,2.4806257442833157e-07,8,6,0.5714285714285714,0.42857142857142855,0,0.0,1.0,8,6,0,0,0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.9852281360342515,1.7273966735744792,0.21986103057861328
traffic_record_normal1.pcap,172.19.0.31:48486->172.19.0.8:443,14,172.19.0.8,443,172.19.0.31,48486,14,12,2,14907,14623,284,1064.7857142857142,142,1292,439.02427179427093,192742.31122448988,0.4123123234131477,1218.5833333333333,411,1292,243.49553669192565,59290.076388888905,0.19981853520502688,142.0,142,142,0.0,0.0,0.0,0.0008774720705472506,0.0,0.009334087371826172,0.0024799277664239723,6.150041726680592e-06,0.0010370124470103872,2.288818359375e-05,0.011013031005859375,0.0031547000530751986,9.952132424872661e-06,0.0,0.0,0.0,0.0,0.0,12,2,0.8571428571428571,0.14285714285714285,0,0.0,1.0,12,2,0,0,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.9463729359854419,0.011407136917114258
traffic_record_normal1.pcap,172.19.0.39:42169->172.19.0.8:443,14,172.19.0.8,443,172.19.0.39,42169,14,12,2,14907,14623,284,1064.7857142857142,142,1292,439.02427179427093,192742.31122448988,0.4123123234131477,1218.5833333333333,411,1292,243.49553669192565,59290.076388888905,0.19981853520502688,142.0,142,142,0.0,0.0,0.0,0.0008698426760160006,1.9073486328125e-05,0.009751081466674805,0.002583571874908427,6.674843632817846e-06,0.0010279958898370917,2.384185791015625e-05,0.011001110076904297,0.003153782673590413,9.946345152239093e-06,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,0.0,0.0,12,2,0.8571428571428571,0.14285714285714285,0,0.0,1.0,12,2,0,0,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.9463729359854419,0.011307954788208008
traffic_record_normal1.pcap,172.19.0.30:46188->172.19.0.8:443,14,172.19.0.8,443,172.19.0.30,46188,14,12,2,14907,14623,284,1064.7857142857142,142,1292,439.02427179427093,192742.31122448988,0.4123123234131477,1218.5833333333333,411,1292,243.49553669192565,59290.076388888905,0.19981853520502688,142.0,142,142,0.0,0.0,0.0,0.0012148526998666616,0.0,0.014198780059814453,0.003761705023407731,1.4150424683130957e-05,0.0014357350089333274,2.002716064453125e-05,0.01543283462524414,0.004426277386140052,1.9591931499054817e-05,0.0,0.0,0.0,0.0,0.0,12,2,0.8571428571428571,0.14285714285714285,0,0.0,1.0,12,2,0,0,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.9463729359854419,0.0157930850982666
traffic_record_normal1.pcap,172.19.0.31:43212->172.19.0.8:443,14,172.19.0.8,443,172.19.0.31,43212,14,12,2,14907,14623,284,1064.7857142857142,142,1292,439.02427179427093,192742.31122448988,0.4123123234131477,1218.5833333333333,411,1292,243.49553669192565,59290.076388888905,0.19981853520502688,142.0,142,142,0.0,0.0,0.0,0.0009313730093149039,0.0,0.01057887077331543,0.002804537733957488,7.865431901191401e-06,0.0011007135564630682,2.3126602172851562e-05,0.01184701919555664,0.003398280601088546,1.1548311043734731e-05,0.0,0.0,0.0,0.0,0.0,12,2,0.8571428571428571,0.14285714285714285,0,0.0,1.0,12,2,0,0,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.9463729359854419,0.01210784912109375
traffic_record_normal1.pcap,172.19.0.39:50179->172.19.0.8:443,14,172.19.0.39,50179,172.19.0.8,443,14,6,8,8142,2340,5802,581.5714285714286,68,1399,553.7740274420495,306665.67346938775,0.9522029457367591,390.0,131,1399,461.0271141700887,212546.0,1.18212080556433,725.25,68,1294,573.6612131737686,329087.1875,0.7909840926215355,0.021799234243539665,9.5367431640625e-07,0.16842007637023926,0.04636803122402218,0.002149994319591896,0.05661964416503906,9.5367431640625e-07,0.16842007637023926,0.06420981634007346,0.004122900514425964,0.03795926911490304,2.8133392333984375e-05,0.19031000137329102,0.06694589133786222,0.004481752367020855,6,8,0.42857142857142855,0.5714285714285714,0,0.0,1.0,6,7,1,0,0,0.07142857142857142,0.5,0.0,0.42857142857142855,0.0,0.9852281360342515,2.950212064914747,0.2833900451660156
traffic_record_normal1.pcap,172.19.0.30:47944->172.19.0.8:443,14,172.19.0.8,443,172.19.0.30,47944,14,12,2,14907,14623,284,1064.7857142857142,142,1292,439.02427179427093,192742.31122448988,0.4123123234131477,1218.5833333333333,411,1292,243.49553669192565,59290.076388888905,0.19981853520502688,142.0,142,142,0.0,0.0,0.0,0.0012152378375713641,0.0,0.014275074005126953,0.0037837474048753534,1.4316744423900972e-05,0.0014361901716752486,2.193450927734375e-05,0.01551198959350586,0.0044511609860184995,1.9812834123453183e-05,0.0,0.0,0.0,0.0,0.0,12,2,0.8571428571428571,0.14285714285714285,0,0.0,1.0,12,2,0,0,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.9463729359854419,0.015798091888427734
traffic_record_normal1.pcap,172.19.0.31:43027->172.19.0.8:443,14,172.19.0.31,43027,172.19.0.8,443,14,7,7,7060,2554,4506,504.2857142857143,68,1399,523.5707659321474,274126.34693877556,1.0382423120467512,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,643.7142857142857,68,1294,570.0432851448875,324949.3469387755,0.8855532614323597,0.009787834607637845,9.5367431640625e-07,0.046339988708496094,0.015966643050432074,0.0002549336902999108,0.02120232582092285,9.5367431640625e-07,0.059706926345825195,0.02275443619097254,0.0005177643663690409,0.018992304801940918,3.3855438232421875e-05,0.0627279281616211,0.025666290090638227,0.000658758447016794,6,8,0.42857142857142855,0.5714285714285714,0,0.0,1.0,6,7,1,0,0,0.07142857142857142,0.5,0.0,0.42857142857142855,0.0,1.0,3.039148671903071,0.127241849899292
traffic_record_normal1.pcap,172.19.0.30:54964->172.19.0.8:443,14,172.19.0.30,54964,172.19.0.8,443,14,7,7,7065,2554,4511,504.64285714285717,68,1399,523.2992324996223,273842.08673469385,1.0369694628442623,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,644.4285714285714,68,1294,569.3692894379727,324181.387755102,0.8835258315375325,0.008939467943631686,0.0,0.0555880069732666,0.016077848924760507,0.00025849722604742254,0.01936670144399007,0.0,0.0555880069732666,0.0209825345986528,0.0004402667581836619,0.017957011858622234,2.09808349609375e-05,0.07599091529846191,0.027920986710416484,0.0007795814988832539,6,8,0.42857142857142855,0.5714285714285714,0,0.0,1.0,6,7,1,0,0,0.07142857142857142,0.5,0.0,0.42857142857142855,0.0,1.0,3.039148671903071,0.11621308326721191
traffic_record_normal1.pcap,172.19.0.39:58984->172.19.0.8:443,14,172.19.0.8,443,172.19.0.39,58984,14,12,2,14907,14623,284,1064.7857142857142,142,1292,439.02427179427093,192742.31122448988,0.4123123234131477,1218.5833333333333,411,1292,243.49553669192565,59290.076388888905,0.19981853520502688,142.0,142,142,0.0,0.0,0.0,0.0009192320016714243,0.0,0.010389089584350586,0.0027531823161413157,7.580012865913261e-06,0.0010863650928844106,2.4080276489257812e-05,0.01164698600769043,0.003339566131304809,1.1152701945358168e-05,0.0,0.0,0.0,0.0,0.0,12,2,0.8571428571428571,0.14285714285714285,0,0.0,1.0,12,2,0,0,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.9463729359854419,0.011950016021728516
