file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.30:58275->172.19.0.8:443,22,172.16.0.30,58275,172.19.0.8,443,22,7,15,19121,658,18463,869.1363636363636,86,1292,562.2552231419581,316130.9359504132,0.646912552121912,94.0,86,128,14.461772268392872,209.14285714285714,0.15384864115311567,1230.8666666666666,375,1292,228.7399882447803,52321.98222222223,0.18583652839038645,0.0007270971934000651,7.867813110351562e-06,0.01176905632019043,0.0025100768821615677,6.300485954361937e-06,0.0025343497594197593,3.0040740966796875e-05,0.013759136199951172,0.005029577127352519,2.5296646079987615e-05,0.00024999891008649556,3.2901763916015625e-05,0.0030090808868408203,0.0007652537267388844,5.856132662877512e-07,20,2,0.9090909090909091,0.09090909090909091,0,0.0,1.0,2,20,0,0,0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0,0.9023932827949788,1.5088584648535122,0.015269041061401367
traffic_record_scan_5.pcap,172.16.0.54:46223->172.19.0.8:443,22,172.19.0.8,443,172.16.0.54,46223,22,14,8,19126,17174,1952,869.3636363636364,86,1294,562.5007107433526,316407.04958677676,0.6470258097016499,1226.7142857142858,374,1294,236.50141303456712,55932.918367346916,0.192792580789795,244.0,86,1294,397.0931880553984,157683.0,1.6274310985876983,0.000413815180460612,6.9141387939453125e-06,0.005053043365478516,0.0011391302464808719,1.297617718447572e-06,0.0006684706761286809,2.8133392333984375e-05,0.005316972732543945,0.0015360164171953072,2.359346433893508e-06,0.0005069800785609654,2.384185791015625e-05,0.0024480819702148438,0.0008156978902615572,6.653630481771554e-07,17,5,0.7727272727272727,0.22727272727272727,0,0.0,1.0,4,17,1,0,0,0.045454545454545456,0.18181818181818182,0.0,0.7727272727272727,0.0,0.9456603046006401,1.5088584648535122,0.008690118789672852
traffic_record_scan_5.pcap,172.16.0.56:41305->172.19.0.8:443,22,172.16.0.56,41305,172.19.0.8,443,22,7,15,21547,3074,18473,979.4090909090909,86,1294,514.3075361449968,264512.2417355371,0.525120239253257,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1231.5333333333333,381,1294,227.31560048140614,51672.382222222244,0.18457933238895102,0.0010985646929059709,0.0,0.016438007354736328,0.003527658942508611,1.2444377614660972e-05,0.003835002581278483,0.0,0.0200350284576416,0.007276937327612155,5.295381686999513e-05,0.0004737036568777902,2.384185791015625e-05,0.003777027130126953,0.0011153300522512212,1.243961125454712e-06,16,6,0.7272727272727273,0.2727272727272727,0,0.0,1.0,4,16,2,0,0,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0,0.9023932827949788,1.3342094594480487,0.02306985855102539
traffic_record_scan_5.pcap,172.16.0.39:35172->172.19.0.8:443,22,172.16.0.39,35172,172.19.0.8,443,22,7,15,21543,3074,18469,979.2272727272727,86,1294,514.5197170723377,264730.5392561984,0.5254344230418897,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1231.2666666666667,377,1294,228.31337139019158,52126.99555555555,0.18542966976300146,0.0008032435462588356,9.5367431640625e-07,0.009546995162963867,0.002133464868545006,4.551672345315761e-06,0.0028113524119059243,9.5367431640625e-07,0.013122081756591797,0.004678634513797838,2.188962091370033e-05,0.000519003186907087,2.5987625122070312e-05,0.003759145736694336,0.0011786077740138785,1.3891162849659496e-06,16,6,0.7272727272727273,0.2727272727272727,0,0.0,1.0,4,16,2,0,0,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0,0.9023932827949788,1.3342094594480487,0.016868114471435547
traffic_record_scan_5.pcap,172.16.0.35:35619->172.19.0.8:443,22,172.16.0.35,35619,172.19.0.8,443,22,7,15,21542,3074,18468,979.1818181818181,86,1294,514.5729594319084,264785.33057851245,0.5255131885387608,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1231.2,376,1294,228.5628141233827,52240.96,0.1856423116661653,0.0007718631199428014,9.5367431640625e-07,0.009095907211303711,0.0020455680498338313,4.184348646500983e-06,0.0027006864547729492,9.5367431640625e-07,0.012726068496704102,0.004547161951572087,2.067668181382487e-05,0.0005080870219639369,1.4066696166992188e-05,0.003888845443725586,0.0012022621547713905,1.445434288795547e-06,16,6,0.7272727272727273,0.2727272727272727,0,0.0,1.0,4,16,2,0,0,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0,0.9023932827949788,1.3342094594480487,0.016209125518798828
traffic_record_scan_5.pcap,172.16.0.43:58421->172.19.0.8:443,22,172.16.0.43,58421,172.19.0.8,443,22,7,15,21547,3074,18473,979.4090909090909,86,1294,514.3075361449968,264512.2417355371,0.525120239253257,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1231.5333333333333,381,1294,227.31560048140614,51672.382222222244,0.18457933238895102,0.001333475112915039,0.0,0.00950002670288086,0.002641156612251805,6.975708250441433e-06,0.004667162895202637,0.0,0.012719869613647461,0.0049186740178046905,2.4193354093426933e-05,0.0013191359383719309,2.288818359375e-05,0.009189128875732422,0.0031688425633378927,1.0041563191221866e-05,16,6,0.7272727272727273,0.2727272727272727,0,0.0,1.0,4,16,2,0,0,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0,0.9023932827949788,1.3342094594480487,0.02800297737121582
traffic_record_scan_5.pcap,172.16.0.53:59391->172.19.0.8:443,22,172.16.0.53,59391,172.19.0.8,443,22,6,16,22742,2988,19754,1033.7272727272727,86,1294,479.92321183309974,230326.28925619833,0.46426482544755054,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1234.625,370,1294,223.24618557771598,49838.859375,0.18082104734451027,0.0011829535166422527,0.0,0.01129603385925293,0.0027511455310675593,7.568801733113003e-06,0.004942607879638672,0.0,0.016210079193115234,0.0063304648182625975,4.00747848152605e-05,0.0009030659993489583,2.002716064453125e-05,0.010592937469482422,0.0026682588872150525,7.119605489202109e-06,16,6,0.7272727272727273,0.2727272727272727,0,0.0,1.0,4,16,2,0,0,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0,0.8453509366224364,1.2100285140347622,0.024842023849487305
traffic_record_scan_5.pcap,172.16.0.33:45404->172.19.0.8:443,22,172.16.0.33,45404,172.19.0.8,443,22,7,15,21544,3074,18470,979.2727272727273,86,1294,514.4665535394346,264675.83471074386,0.5253557453521891,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1231.3333333333333,378,1294,228.06392865939054,52013.15555555558,0.18521705088743143,0.0007795152210053944,0.0,0.009727001190185547,0.002155198827577531,4.644881986391564e-06,0.0027229785919189453,0.0,0.013176918029785156,0.004723674224123508,2.2313098175648822e-05,0.0004744870322091239,1.7881393432617188e-05,0.0036170482635498047,0.0011138802902448132,1.2407293009958696e-06,16,6,0.7272727272727273,0.2727272727272727,0,0.0,1.0,4,16,2,0,0,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0,0.9023932827949788,1.3342094594480487,0.01636981964111328
traffic_record_scan_5.pcap,172.16.0.31:48542->172.19.0.8:443,22,172.16.0.31,48542,172.19.0.8,443,22,7,15,21544,3074,18470,979.2727272727273,86,1294,514.4665535394345,264675.8347107438,0.525355745352189,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1231.3333333333333,378,1294,228.06392865939054,52013.15555555558,0.18521705088743143,0.0007214205605643136,0.0,0.008708000183105469,0.001946825676025932,3.7901302128338267e-06,0.002507487932840983,0.0,0.01205301284790039,0.004322232354008218,1.868169252203542e-05,0.00046013082776750835,2.288818359375e-05,0.003537893295288086,0.0010770178660576453,1.1599674838073639e-06,16,6,0.7272727272727273,0.2727272727272727,0,0.0,1.0,4,16,2,0,0,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0,0.9023932827949788,1.3342094594480487,0.015149831771850586
traffic_record_scan_5.pcap,172.16.0.37:33589->172.19.0.8:443,22,172.16.0.37,33589,172.19.0.8,443,22,8,14,20332,3160,17172,924.1818181818181,86,1294,542.0284826769326,293794.8760330579,0.5864955055524552,395.0,86,1294,519.2051617617067,269574.0,1.3144434474979916,1226.5714285714287,372,1294,237.016489566719,56176.816326530614,0.19323496703552678,0.0014612447647821335,1.0967254638671875e-05,0.009695053100585938,0.0029551148399667693,8.732703717391824e-06,0.004376581736973354,1.1920928955078125e-05,0.013049125671386719,0.005147338760435789,2.649509631468465e-05,0.0016146989969106822,2.2172927856445312e-05,0.010565042495727539,0.003699269372288016,1.3684593888748175e-05,16,6,0.7272727272727273,0.2727272727272727,0,0.0,1.0,4,16,2,0,0,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0,0.9456603046006401,1.4320062125405801,0.030686140060424805
