file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.30:58275->172.19.0.8:443,25,172.16.0.30,58275,172.19.0.8,443,25,8,17,21795,744,21051,871.8,86,1294,563.170453770437,317160.95999999996,0.645985838231747,93.0,86,128,13.784048752090222,190.0,0.14821557797946475,1238.2941176470588,375,1294,215.82448334805935,46580.20761245675,0.17429177791634645,0.0006394187609354655,7.867813110351562e-06,0.01176905632019043,0.0023593950300034106,5.566744907604794e-06,0.0021890231541224887,3.0040740966796875e-05,0.013759136199951172,0.0047326886949269195,2.2398342283089067e-05,0.0002235621213912964,3.2901763916015625e-05,0.0030090808868408203,0.0007192389852828826,5.173047179507506e-07,23,2,0.92,0.08,0,0.0,1.0,2,23,0,0,0,0.0,0.08,0.0,0.92,0.0,0.9043814577244937,1.4634651896016473,0.015346050262451172
traffic_record_scan_5.pcap,172.16.0.54:46223->172.19.0.8:443,25,172.19.0.8,443,172.16.0.54,46223,25,16,9,21796,19758,2038,871.84,86,1294,563.265598452453,317268.1344,0.6460653313136046,1234.875,374,1294,222.27794396880677,49407.484375,0.18000035952530155,226.44444444444446,86,1294,377.66155074825963,142628.24691358028,1.6677889876027165,0.0003663798173268636,6.9141387939453125e-06,0.005053043365478516,0.0010729270490910051,1.151172452671132e-06,0.0005862077077229817,2.8133392333984375e-05,0.005316972732543945,0.0014452553295561357,2.0887629676104145e-06,0.0004553496837615967,2.384185791015625e-05,0.0024480819702148438,0.000775146793081789,6.008525508249818e-07,20,5,0.8,0.2,0,0.0,1.0,4,20,1,0,0,0.04,0.16,0.0,0.8,0.0,0.9426831892554922,1.4634651896016473,0.008793115615844727
traffic_record_scan_5.pcap,172.16.0.56:41305->172.19.0.8:443,25,172.16.0.56,41305,172.19.0.8,443,25,7,18,25425,3074,22351,1017.0,86,1294,493.08563150836187,243133.44,0.4848432954851149,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1241.7222222222222,381,1294,208.7571171256618,43579.53395061728,0.16811901517882477,0.0009642442067464193,0.0,0.016438007354736328,0.0033189040995885554,1.101512442226572e-05,0.003835002581278483,0.0,0.0200350284576416,0.007276937327612155,5.295381686999513e-05,0.0003943443298339844,2.3126602172851562e-05,0.003777027130126953,0.0010265616734503485,1.05382886939718e-06,19,6,0.76,0.24,0,0.0,1.0,4,19,2,0,0,0.08,0.16,0.0,0.76,0.0,0.8554508105601306,1.225235779471061,0.023141860961914062
traffic_record_scan_5.pcap,172.16.0.39:35172->172.19.0.8:443,25,172.16.0.39,35172,172.19.0.8,443,25,7,18,25421,3074,22347,1016.84,86,1294,493.29258498380045,243337.5744,0.4851231117814016,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1241.5,377,1294,209.67335707396555,43962.916666666664,0.168887118061994,0.0007082124551137289,9.5367431640625e-07,0.009546995162963867,0.0020114502835910427,4.045932243358486e-06,0.0028113524119059243,9.5367431640625e-07,0.013122081756591797,0.004678634513797838,2.188962091370033e-05,0.00043824139763327203,2.5987625122070312e-05,0.003759145736694336,0.0010837433996438994,1.1744997562717166e-06,19,6,0.76,0.24,0,0.0,1.0,4,19,2,0,0,0.08,0.16,0.0,0.76,0.0,0.8554508105601306,1.225235779471061,0.016997098922729492
traffic_record_scan_5.pcap,172.16.0.35:35619->172.19.0.8:443,25,172.16.0.35,35619,172.19.0.8,443,25,7,18,25420,3074,22346,1016.8,86,1294,493.3445043780259,243388.8,0.48519325764951404,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1241.4444444444443,376,1294,209.90241706887997,44059.024691358034,0.1690791867555643,0.0006784598032633463,9.5367431640625e-07,0.009095907211303711,0.0019293455983626262,3.72237443792124e-06,0.0027006864547729492,9.5367431640625e-07,0.012726068496704102,0.004547161951572087,2.067668181382487e-05,0.0004227722392362707,1.4066696166992188e-05,0.003888845443725586,0.0011064920555671754,1.224324669033273e-06,19,6,0.76,0.24,0,0.0,1.0,4,19,2,0,0,0.08,0.16,0.0,0.76,0.0,0.8554508105601306,1.225235779471061,0.016283035278320312
traffic_record_scan_5.pcap,172.16.0.43:58421->172.19.0.8:443,25,172.16.0.43,58421,172.19.0.8,443,25,7,18,25425,3074,22351,1017.0,86,1294,493.08563150836187,243133.44,0.4848432954851149,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1241.7222222222222,381,1294,208.7571171256618,43579.53395061728,0.16811901517882477,0.001169373591740926,0.0,0.00950002670288086,0.0025084367116025175,6.2922547361152515e-06,0.004667162895202637,0.0,0.012719869613647461,0.0049186740178046905,2.4193354093426933e-05,0.0010920552646412568,2.288818359375e-05,0.009189128875732422,0.0029172214897747743,8.510181220403755e-06,19,6,0.76,0.24,0,0.0,1.0,4,19,2,0,0,0.08,0.16,0.0,0.76,0.0,0.8554508105601306,1.225235779471061,0.028064966201782227
traffic_record_scan_5.pcap,172.16.0.53:59391->172.19.0.8:443,25,172.16.0.53,59391,172.19.0.8,443,25,7,18,25414,3074,22340,1016.56,86,1294,493.657539596024,243697.76639999996,0.48561574289370424,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1241.111111111111,370,1294,211.27677710342394,44637.87654320988,0.17023196006542662,0.001039425532023112,0.0,0.01129603385925293,0.002601330636078183,6.766921078198923e-06,0.004152695337931315,0.0,0.016210079193115234,0.0060428025890682515,3.6515463130449964e-05,0.0008029517005471623,2.002716064453125e-05,0.010592937469482422,0.002521363740432886,6.357275111569714e-06,19,6,0.76,0.24,0,0.0,1.0,4,19,2,0,0,0.08,0.16,0.0,0.76,0.0,0.8554508105601306,1.225235779471061,0.024946212768554688
traffic_record_scan_5.pcap,172.16.0.33:45404->172.19.0.8:443,25,172.16.0.33,45404,172.19.0.8,443,25,7,18,25422,3074,22348,1016.88,86,1294,493.2407379769031,243286.42560000002,0.4850530426175194,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1241.5555555555557,378,1294,209.4442970821763,43866.913580246925,0.16869506655983413,0.000685960054397583,0.0,0.009727001190185547,0.002031143360910207,4.125543352569612e-06,0.0027229785919189453,0.0,0.013176918029785156,0.004723674224123508,2.2313098175648822e-05,0.0003962376538444968,1.7881393432617188e-05,0.0036170482635498047,0.0010248687886261886,1.0503560339001114e-06,19,6,0.76,0.24,0,0.0,1.0,4,19,2,0,0,0.08,0.16,0.0,0.76,0.0,0.8554508105601306,1.225235779471061,0.016463041305541992
traffic_record_scan_5.pcap,172.16.0.31:48542->172.19.0.8:443,25,172.16.0.31,48542,172.19.0.8,443,25,7,18,25422,3074,22348,1016.88,86,1294,493.2407379769031,243286.42560000002,0.4850530426175194,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1241.5555555555557,378,1294,209.4442970821763,43866.913580246925,0.16869506655983413,0.0006342430909474691,0.0,0.008708000183105469,0.0018356370328227074,3.3695633162701533e-06,0.002507487932840983,0.0,0.01205301284790039,0.004322232354008218,1.868169252203542e-05,0.0003831667058608111,2.288818359375e-05,0.003537893295288086,0.0009914182922052997,9.829102301192728e-07,19,6,0.76,0.24,0,0.0,1.0,4,19,2,0,0,0.08,0.16,0.0,0.76,0.0,0.8554508105601306,1.225235779471061,0.015221834182739258
traffic_record_scan_5.pcap,172.16.0.37:33589->172.19.0.8:443,25,172.16.0.37,33589,172.19.0.8,443,25,9,16,23002,3246,19756,920.08,86,1294,545.3877827747887,297447.8336,0.5927612629062566,360.6666666666667,86,1294,499.0506542982942,249051.55555555556,1.3836894296625533,1234.75,372,1294,222.76206476866747,49622.9375,0.18041066188999189,0.00128212571144104,9.059906005859375e-06,0.009695053100585938,0.0028045898661852803,7.865724317509168e-06,0.003840506076812744,1.1920928955078125e-05,0.013049125671386719,0.005019447088003369,2.51948490692655e-05,0.0014050642649332682,2.2172927856445312e-05,0.010565042495727539,0.0034850592235778034,1.2145637791844721e-05,19,6,0.76,0.24,0,0.0,1.0,4,19,2,0,0,0.08,0.16,0.0,0.76,0.0,0.9426831892554922,1.3999958387470213,0.03077101707458496
