file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.30:58275->172.19.0.8:443,18,172.16.0.30,58275,172.19.0.8,443,18,6,12,15159,572,14587,842.1666666666666,86,1292,567.2567760723533,321780.25000000006,0.673568307230184,95.33333333333333,86,128,15.21694961401777,231.55555555555554,0.159618352594592,1215.5833333333333,375,1292,253.44541106299184,64234.576388888905,0.20849694472858726,0.0008917135350844439,7.867813110351562e-06,0.01176905632019043,0.002764174779841405,7.640662213511279e-06,0.0030268192291259765,3.0040740966796875e-05,0.013759136199951172,0.005375948123301489,2.89008182244288e-05,0.0003081885251131925,3.2901763916015625e-05,0.0030090808868408203,0.0008541216419913181,7.295237793179453e-07,16,2,0.8888888888888888,0.1111111111111111,0,0.0,1.0,2,16,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.9182958340544896,1.6113834567195195,0.015159130096435547
traffic_record_scan_5.pcap,172.16.0.54:46223->172.19.0.8:443,18,172.19.0.8,443,172.16.0.54,46223,18,11,7,15164,13298,1866,842.4444444444445,86,1294,567.5673452181906,322132.69135802466,0.6737148650703924,1208.909090909091,374,1294,264.0225384819378,69707.9008264463,0.2183973472177256,266.57142857142856,86,1294,419.6824844511647,176133.3877551021,1.5743715922605324,0.000502474167767693,6.9141387939453125e-06,0.005053043365478516,0.0012496550030261107,1.5616376265881887e-06,0.0008542060852050782,2.8133392333984375e-05,0.005316972732543945,0.0017081112592369457,2.917644073932024e-06,0.0005756616592407227,2.384185791015625e-05,0.0024480819702148438,0.0008621118099569943,7.432367728673247e-07,13,5,0.7222222222222222,0.2777777777777778,0,0.0,1.0,4,13,1,0,0,0.05555555555555555,0.2222222222222222,0.0,0.7222222222222222,0.0,0.964078764808229,1.6113834567195195,0.008542060852050781
traffic_record_scan_5.pcap,172.16.0.56:41305->172.19.0.8:443,18,172.16.0.56,41305,172.19.0.8,443,18,6,12,17585,2988,14597,976.9444444444445,86,1294,512.501541701987,262657.83024691354,0.5245964032206861,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1216.4166666666667,381,1294,251.88868518101845,63447.909722222226,0.20707434556225396,0.0013522961560417624,0.0,0.016438007354736328,0.0038774303436031822,1.5034466069494691e-05,0.004544210433959961,0.0,0.0200350284576416,0.007779892388340839,6.052672557416372e-05,0.0005955479361794212,2.384185791015625e-05,0.003777027130126953,0.0012304220014968843,1.513938301767599e-06,12,6,0.6666666666666666,0.3333333333333333,0,0.0,1.0,4,12,2,0,0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,0.9182958340544896,1.386274093895968,0.02298903465270996
traffic_record_scan_5.pcap,172.16.0.39:35172->172.19.0.8:443,18,172.16.0.39,35172,172.19.0.8,443,18,6,12,17581,2988,14593,976.7222222222222,86,1294,512.7606985238019,262923.53395061725,0.5249810917142617,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1216.0833333333333,377,1294,252.99422204645083,64006.07638888887,0.20804020177875762,0.0009821723489200369,9.5367431640625e-07,0.009546995162963867,0.0023354997137972648,5.454558913147106e-06,0.0032758235931396483,9.5367431640625e-07,0.013122081756591797,0.004997313701105874,2.4973144227260488e-05,0.0006499940698797053,2.5987625122070312e-05,0.003759145736694336,0.0012991881170965342,1.687889763604838e-06,12,6,0.6666666666666666,0.3333333333333333,0,0.0,1.0,4,12,2,0,0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,0.9182958340544896,1.386274093895968,0.016696929931640625
traffic_record_scan_5.pcap,172.16.0.35:35619->172.19.0.8:443,18,172.16.0.35,35619,172.19.0.8,443,18,6,12,17580,2988,14592,976.6666666666666,86,1294,512.8257230504553,262990.22222222225,0.525077532133572,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1216.0,376,1294,253.2706062692629,64146.0,0.20828174857669648,0.0009488778955796186,9.5367431640625e-07,0.009095907211303711,0.002237047145795489,5.004379932511744e-06,0.003189420700073242,9.5367431640625e-07,0.012726068496704102,0.004835168166818437,2.3378851201414362e-05,0.0006395470012318004,1.4066696166992188e-05,0.003888845443725586,0.0013262704972074647,1.758993431762936e-06,12,6,0.6666666666666666,0.3333333333333333,0,0.0,1.0,4,12,2,0,0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,0.9182958340544896,1.386274093895968,0.016130924224853516
traffic_record_scan_5.pcap,172.16.0.43:58421->172.19.0.8:443,18,172.16.0.43,58421,172.19.0.8,443,18,6,12,17585,2988,14597,976.9444444444445,86,1294,512.5015417019871,262657.8302469136,0.5245964032206862,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1216.4166666666667,381,1294,251.88868518101845,63447.909722222226,0.20707434556225396,0.0016410491045783548,0.0,0.00950002670288086,0.0028496291089073226,8.120386058331941e-06,0.0055655956268310545,0.0,0.012719869613647461,0.004918224951397049,2.4188936672544512e-05,0.0016725280068137429,2.384185791015625e-05,0.009189128875732422,0.0034924733561036876,1.2197370143094154e-05,12,6,0.6666666666666666,0.3333333333333333,0,0.0,1.0,4,12,2,0,0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,0.9182958340544896,1.386274093895968,0.02789783477783203
traffic_record_scan_5.pcap,172.16.0.53:59391->172.19.0.8:443,18,172.16.0.53,59391,172.19.0.8,443,18,6,12,17574,2988,14586,976.3333333333334,86,1294,513.217844151541,263392.5555555555,0.525658426922029,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1215.5,370,1294,254.92891165970173,64988.75,0.20973172493599485,0.0014556015239042394,0.0,0.01129603385925293,0.0029932302073885893,8.959427074423537e-06,0.004942607879638672,0.0,0.016210079193115234,0.0063304648182625975,4.00747848152605e-05,0.0012226538224653764,2.002716064453125e-05,0.010592937469482422,0.003053774894893319,9.325541108680701e-06,12,6,0.6666666666666666,0.3333333333333333,0,0.0,1.0,4,12,2,0,0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,0.9182958340544896,1.386274093895968,0.02474522590637207
traffic_record_scan_5.pcap,172.16.0.33:45404->172.19.0.8:443,18,172.16.0.33,45404,172.19.0.8,443,18,6,12,17582,2988,14594,976.7777777777778,86,1294,512.6957680898917,262856.950617284,0.5248847585950432,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1216.1666666666667,378,1294,252.71783782621188,63866.30555555553,0.20779868808514063,0.0009582323186537798,0.0,0.009727001190185547,0.0023601056184924,5.570098530439395e-06,0.003234577178955078,0.0,0.013176918029785156,0.005020489928805194,2.520531912523438e-05,0.0005966316569935192,1.7881393432617188e-05,0.0036170482635498047,0.001228610575884171,1.5094839471744346e-06,12,6,0.6666666666666666,0.3333333333333333,0,0.0,1.0,4,12,2,0,0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,0.9182958340544896,1.386274093895968,0.016289949417114258
traffic_record_scan_5.pcap,172.16.0.31:48542->172.19.0.8:443,18,172.16.0.31,48542,172.19.0.8,443,18,7,11,16376,3074,13302,909.7777777777778,86,1294,544.912995660322,296930.1728395062,0.5989517539011845,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1209.2727272727273,378,1294,262.87262415269805,69102.01652892564,0.21738075971129744,0.0008855286766501034,0.0,0.008708000183105469,0.0021308531584014953,4.540535182669628e-06,0.002507487932840983,0.0,0.01205301284790039,0.004322232354008218,1.868169252203542e-05,0.0006345987319946289,2.288818359375e-05,0.003537893295288086,0.001231835041981425,1.5174175706533788e-06,12,6,0.6666666666666666,0.3333333333333333,0,0.0,1.0,4,12,2,0,0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,0.964078764808229,1.515789584174682,0.015053987503051758
traffic_record_scan_5.pcap,172.16.0.37:33589->172.19.0.8:443,18,172.16.0.37,33589,172.19.0.8,443,18,7,11,16370,3074,13296,909.4444444444445,86,1294,545.2399290650984,297286.58024691354,0.5995307711161741,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1208.7272727272727,372,1294,264.59749566226776,70011.8347107438,0.21890587035837436,0.0017969468060661765,1.1920928955078125e-05,0.009695053100585938,0.003193077730541403,1.0195745393279435e-05,0.005078514417012532,1.1920928955078125e-05,0.013049125671386719,0.00524041785445746,2.7461979289316536e-05,0.002085304260253906,2.2172927856445312e-05,0.010565042495727539,0.004102469773934424,1.6830258246045564e-05,12,6,0.6666666666666666,0.3333333333333333,0,0.0,1.0,4,12,2,0,0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,0.964078764808229,1.515789584174682,0.030548095703125
