file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal1.pcap,172.19.0.39:33326->172.19.0.8:443,13,172.19.0.39,33326,172.19.0.8,443,13,8,5,6693,1114,5579,514.8461538461538,131,1292,522.9662213174511,273493.66863905324,1.0157718328293537,139.25,131,142,4.763139720814412,22.6875,0.034205671244627735,1115.8,411,1292,352.40000000000003,124185.76000000001,0.315827209177272,0.018319249153137207,0.0,0.12543201446533203,0.0366166914449552,0.0013407820923750553,0.031279291425432475,0.0,0.12543201446533203,0.04356582211648805,0.0018979808566854796,0.00034749507904052734,2.9087066650390625e-05,0.001280069351196289,0.0005384447666038258,2.899227666830484e-07,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,7,6,0,0,0,0.0,0.46153846153846156,0.0,0.5384615384615384,0.0,0.9612366047228759,1.7381493331928661,0.21983098983764648
traffic_record_normal1.pcap,172.19.0.31:48486->172.19.0.8:443,13,172.19.0.8,443,172.19.0.31,48486,13,11,2,13615,13331,284,1047.3076923076924,142,1292,450.8790362452482,203291.9053254438,0.43051248411224574,1211.909090909091,411,1292,253.26969260075836,64145.53719008263,0.20898406860763197,142.0,142,142,0.0,0.0,0.0,0.0009469985961914062,0.0,0.009334087371826172,0.002568988908679455,6.599704012918058e-06,0.0011363983154296874,2.288818359375e-05,0.011013031005859375,0.003292216974639412,1.0838692608103882e-05,0.0,0.0,0.0,0.0,0.0,11,2,0.8461538461538461,0.15384615384615385,0,0.0,1.0,11,2,0,0,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,0.6193821946787638,0.9912642605354287,0.011363983154296875
traffic_record_normal1.pcap,172.19.0.39:42169->172.19.0.8:443,13,172.19.0.8,443,172.19.0.39,42169,13,11,2,13615,13331,284,1047.3076923076924,142,1292,450.8790362452482,203291.9053254438,0.43051248411224574,1211.909090909091,411,1292,253.26969260075836,64145.53719008263,0.20898406860763197,142.0,142,142,0.0,0.0,0.0,0.0009402434031168619,1.9073486328125e-05,0.009751081466674805,0.00267705980346481,7.166649191327048e-06,0.0011282920837402343,2.384185791015625e-05,0.011001110076904297,0.003290946228037914,1.0830327075836975e-05,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,0.0,0.0,11,2,0.8461538461538461,0.15384615384615385,0,0.0,1.0,11,2,0,0,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,0.6193821946787638,0.9912642605354287,0.011282920837402344
traffic_record_normal1.pcap,172.19.0.30:46188->172.19.0.8:443,13,172.19.0.8,443,172.19.0.30,46188,13,11,2,13615,13331,284,1047.3076923076924,142,1292,450.8790362452482,203291.9053254438,0.43051248411224574,1211.909090909091,411,1292,253.26969260075836,64145.53719008263,0.20898406860763197,142.0,142,142,0.0,0.0,0.0,0.0013128320376078288,0.0,0.014198780059814453,0.0038993367874478302,1.5204827381943964e-05,0.0015753984451293945,2.002716064453125e-05,0.01543283462524414,0.004619151439328362,2.1336560019449278e-05,0.0,0.0,0.0,0.0,0.0,11,2,0.8461538461538461,0.15384615384615385,0,0.0,1.0,11,2,0,0,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,0.6193821946787638,0.9912642605354287,0.015753984451293945
traffic_record_normal1.pcap,172.19.0.31:43212->172.19.0.8:443,13,172.19.0.8,443,172.19.0.31,43212,13,11,2,13615,13331,284,1047.3076923076924,142,1292,450.8790362452482,203291.9053254438,0.43051248411224574,1211.909090909091,411,1292,253.26969260075836,64145.53719008263,0.20898406860763197,142.0,142,142,0.0,0.0,0.0,0.0010068217913309734,0.0,0.01057887077331543,0.002906351977380546,8.446881816423811e-06,0.001208186149597168,2.3126602172851562e-05,0.01184701919555664,0.003546278078081802,1.2576088207083557e-05,0.0,0.0,0.0,0.0,0.0,11,2,0.8461538461538461,0.15384615384615385,0,0.0,1.0,11,2,0,0,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,0.6193821946787638,0.9912642605354287,0.01208186149597168
traffic_record_normal1.pcap,172.19.0.39:50179->172.19.0.8:443,13,172.19.0.39,50179,172.19.0.8,443,13,6,7,6850,2340,4510,526.9230769230769,68,1399,537.070896557423,288445.14792899415,1.0192586358024087,390.0,131,1399,461.0271141700887,212546.0,1.18212080556433,644.2857142857143,68,1294,568.9094113893239,323657.9183673469,0.8830079555931855,0.023612757523854572,9.5367431640625e-07,0.16842007637023926,0.047816370062396474,0.002286405245944046,0.05661964416503906,9.5367431640625e-07,0.16842007637023926,0.06420981634007346,0.004122900514425964,0.04427965482076009,2.8133392333984375e-05,0.19031000137329102,0.0703496991220435,0.004949080166562048,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,5,7,1,0,0,0.07692307692307693,0.5384615384615384,0.0,0.38461538461538464,0.0,0.9957274520849255,3.0269868333592873,0.2833530902862549
traffic_record_normal1.pcap,172.19.0.30:47944->172.19.0.8:443,13,172.19.0.8,443,172.19.0.30,47944,13,11,2,13615,13331,284,1047.3076923076924,142,1292,450.8790362452482,203291.9053254438,0.43051248411224574,1211.909090909091,411,1292,253.26969260075836,64145.53719008263,0.20898406860763197,142.0,142,142,0.0,0.0,0.0,0.0013143420219421387,0.0,0.014275074005126953,0.00392200524573192,1.5382125147548702e-05,0.0015772104263305664,2.193450927734375e-05,0.01551198959350586,0.004644928815530432,2.1575363701344943e-05,0.0,0.0,0.0,0.0,0.0,11,2,0.8461538461538461,0.15384615384615385,0,0.0,1.0,11,2,0,0,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,0.6193821946787638,0.9912642605354287,0.015772104263305664
traffic_record_normal1.pcap,172.19.0.31:43027->172.19.0.8:443,13,172.19.0.31,43027,172.19.0.8,443,13,7,6,5766,2554,3212,443.53846153846155,68,1399,493.50763619446514,243549.78698224854,1.1126602966576564,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,535.3333333333334,68,1294,544.8693013517604,296882.55555555556,1.017813140756713,0.010601162910461426,9.5367431640625e-07,0.046339988708496094,0.01635783073715184,0.00026757862642530955,0.02120232582092285,9.5367431640625e-07,0.059706926345825195,0.02275443619097254,0.0005177643663690409,0.010245180130004883,3.3855438232421875e-05,0.04648303985595703,0.01820541118079458,0.0003314369962618002,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,5,7,1,0,0,0.07692307692307693,0.5384615384615384,0.0,0.38461538461538464,0.0,0.9957274520849255,3.085055102756477,0.1272139549255371
traffic_record_normal1.pcap,172.19.0.30:54964->172.19.0.8:443,13,172.19.0.30,54964,172.19.0.8,443,13,7,6,5771,2554,3217,443.9230769230769,68,1399,493.2447452312339,243290.37869822484,1.1111040873342646,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,536.1666666666666,68,1294,544.2124023659227,296167.1388888889,1.0150060348758272,0.009683350721995035,0.0,0.0555880069732666,0.01651801927920179,0.000272844960908082,0.01936670144399007,0.0,0.0555880069732666,0.0209825345986528,0.0004402667581836619,0.006350231170654297,2.09808349609375e-05,0.028800010681152344,0.01127801627186236,0.0001271936510283922,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,5,7,1,0,0,0.07692307692307693,0.5384615384615384,0.0,0.38461538461538464,0.0,0.9957274520849255,3.085055102756477,0.11620020866394043
traffic_record_normal1.pcap,172.19.0.39:58984->172.19.0.8:443,13,172.19.0.8,443,172.19.0.39,58984,13,11,2,13615,13331,284,1047.3076923076924,142,1292,450.8790362452482,203291.9053254438,0.43051248411224574,1211.909090909091,411,1292,253.26969260075836,64145.53719008263,0.20898406860763197,142.0,142,142,0.0,0.0,0.0,0.0009924968083699544,0.0,0.010389089584350586,0.002853401494713269,8.141900090031917e-06,0.0011909961700439452,2.4080276489257812e-05,0.01164698600769043,0.00348533324870245,1.2147547854510775e-05,0.0,0.0,0.0,0.0,0.0,11,2,0.8461538461538461,0.15384615384615385,0,0.0,1.0,11,2,0,0,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,0.6193821946787638,0.9912642605354287,0.011909961700439453
