file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.30:58275->172.19.0.8:443,13,172.16.0.30,58275,172.19.0.8,443,13,5,8,9905,486,9419,761.9230769230769,86,1292,576.938133136869,332857.6094674556,0.7572130975042198,97.2,86,128,16.029971927611104,256.96000000000004,0.1649174066626657,1177.375,375,1292,303.2692440307787,91972.234375,0.25758084215375615,0.0012500087420145671,7.867813110351562e-06,0.01176905632019043,0.0032230093498094945,1.0387789268959421e-05,0.003739774227142334,3.0040740966796875e-05,0.013759136199951172,0.005795213424417903,3.3584498634553483e-05,0.000461578369140625,3.2901763916015625e-05,0.0030090808868408203,0.0010400194929736832,1.0816405457652373e-06,11,2,0.8461538461538461,0.15384615384615385,0,0.0,1.0,2,11,0,0,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,0.9612366047228759,1.8230264907128848,0.015000104904174805
traffic_record_scan_5.pcap,172.16.0.54:46223->172.19.0.8:443,13,172.19.0.8,443,172.16.0.54,46223,13,8,5,11116,9422,1694,855.0769230769231,86,1294,557.8528150987584,311199.76331360947,0.6524007373411171,1177.75,374,1294,303.7901208071125,92288.4375,0.25794109174876884,338.8,86,1294,477.8361225357497,228327.36000000002,1.4103781656899341,0.0006988445917765299,2.384185791015625e-05,0.005053043365478516,0.0014425991517401716,2.0810923126014628e-06,0.0011980193001883371,2.8133392333984375e-05,0.005316972732543945,0.0019426873202666403,3.7740340243247795e-06,0.0007902383804321289,2.384185791015625e-05,0.0024480819702148438,0.0009873698438135426,9.748992084723795e-07,8,5,0.6153846153846154,0.38461538461538464,0,0.0,1.0,4,8,1,0,0,0.07692307692307693,0.3076923076923077,0.0,0.6153846153846154,0.0,0.9612366047228759,1.7004397181410922,0.00838613510131836
traffic_record_scan_5.pcap,172.16.0.56:41305->172.19.0.8:443,13,172.16.0.56,41305,172.19.0.8,443,13,6,7,11125,2988,8137,855.7692307692307,86,1294,557.5120769780071,310819.7159763313,0.6514747865810421,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1162.4285714285713,381,1294,319.0180725480061,101772.53061224488,0.2744410111633333,0.0019057393074035645,0.0,0.016438007354736328,0.0045008231729219295,2.0257409233911023e-05,0.004544210433959961,0.0,0.0200350284576416,0.007779892388340839,6.052672557416372e-05,0.0010718107223510742,2.6941299438476562e-05,0.003777027130126953,0.0015088193445138179,2.2765358143791068e-06,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,4,7,2,0,0,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,0.0,0.9957274520849255,1.7004397181410922,0.022868871688842773
traffic_record_scan_5.pcap,172.16.0.39:35172->172.19.0.8:443,13,172.16.0.39,35172,172.19.0.8,443,13,6,7,11121,2988,8133,855.4615384615385,86,1294,557.7750601734352,311113.0177514793,0.6520165256950506,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1161.857142857143,377,1294,320.41777575597797,102667.55102040818,0.27578069965472096,0.0013747612635294597,9.5367431640625e-07,0.009546995162963867,0.0026838889686030543,7.203259995789165e-06,0.0032758235931396483,9.5367431640625e-07,0.013122081756591797,0.004997313701105874,2.4973144227260488e-05,0.0011583566665649414,2.5987625122070312e-05,0.003759145736694336,0.0015893100973450203,2.5259065855228377e-06,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,4,7,2,0,0,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,0.0,0.9957274520849255,1.7004397181410922,0.016497135162353516
traffic_record_scan_5.pcap,172.16.0.35:35619->172.19.0.8:443,13,172.16.0.35,35619,172.19.0.8,443,13,6,7,11120,2988,8132,855.3846153846154,86,1294,557.8411048182556,311186.69822485204,0.6521523707407665,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1161.7142857142858,376,1294,320.76770156508417,102891.91836734691,0.2761158277121974,0.0013370116551717122,9.5367431640625e-07,0.009095907211303711,0.0025646300967560984,6.5773275331871955e-06,0.003189420700073242,9.5367431640625e-07,0.012726068496704102,0.004835168166818437,2.3378851201414362e-05,0.0011580387751261394,2.002716064453125e-05,0.003888845443725586,0.0016227664168502658,2.6333708436570505e-06,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,4,7,2,0,0,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,0.0,0.9957274520849255,1.7004397181410922,0.016044139862060547
traffic_record_scan_5.pcap,172.16.0.43:58421->172.19.0.8:443,13,172.16.0.43,58421,172.19.0.8,443,13,5,8,12329,2900,9429,948.3846153846154,86,1294,521.0916851943603,271536.5443786982,0.5494518539643672,580.0,86,1294,583.1390914696082,340051.2,1.0054122266717382,1178.625,381,1294,301.47509743758275,90887.234375,0.2557854257610205,0.002315998077392578,0.0,0.00950002670288086,0.0031551513834179104,9.954980252283955e-06,0.005267977714538574,0.0,0.012719869613647461,0.005458322886390468,2.979328873209397e-05,0.002613135746547154,2.4080276489257812e-05,0.009189128875732422,0.004090751066132193,1.6734244285061674e-05,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,4,7,2,0,0,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,0.0,0.9612366047228759,1.5058762556041068,0.027791976928710938
traffic_record_scan_5.pcap,172.16.0.53:59391->172.19.0.8:443,13,172.16.0.53,59391,172.19.0.8,443,13,5,8,12318,2900,9418,947.5384615384615,86,1294,522.020426270646,272505.325443787,0.5509226775059586,580.0,86,1294,583.1390914696082,340051.2,1.0054122266717382,1177.25,370,1294,305.112991365494,93093.9375,0.25917433966064474,0.0020515918731689453,0.0,0.01129603385925293,0.003388924954519072,1.1484812347362094e-05,0.005987286567687988,0.0,0.016210079193115234,0.006681071262361555,4.463671321275342e-05,0.0019032955169677734,2.002716064453125e-05,0.010592937469482422,0.0036579178918040977,1.3380363303180534e-05,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,4,7,2,0,0,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,0.0,0.9612366047228759,1.5058762556041068,0.024619102478027344
traffic_record_scan_5.pcap,172.16.0.33:45404->172.19.0.8:443,13,172.16.0.33,45404,172.19.0.8,443,13,6,7,11122,2988,8134,855.5384615384615,86,1294,557.7091350246477,311039.4792899408,0.6518808447509818,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1162.0,378,1294,320.06784994970764,102443.42857142857,0.2754456540014696,0.0013477404912312825,0.0,0.009727001190185547,0.002715720098027574,7.375135650830896e-06,0.003234577178955078,0.0,0.013176918029785156,0.005020489928805194,2.520531912523438e-05,0.0010731617609659831,1.7881393432617188e-05,0.0036170482635498047,0.0015059239213425358,2.2678068568716803e-06,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,4,7,2,0,0,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,0.0,0.9957274520849255,1.7004397181410922,0.01617288589477539
traffic_record_scan_5.pcap,172.16.0.31:48542->172.19.0.8:443,13,172.16.0.31,48542,172.19.0.8,443,13,6,7,11122,2988,8134,855.5384615384615,86,1294,557.7091350246477,311039.4792899408,0.6518808447509818,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1162.0,378,1294,320.06784994970764,102443.42857142857,0.2754456540014696,0.0012459158897399902,0.0,0.008708000183105469,0.002447615595731864,5.990822104469847e-06,0.002975177764892578,0.0,0.01205301284790039,0.0045940862369372,2.1105628352415803e-05,0.001040498415629069,2.4080276489257812e-05,0.003537893295288086,0.001455038282104081,2.1171364023883952e-06,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,4,7,2,0,0,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,0.0,0.9957274520849255,1.7004397181410922,0.014950990676879883
traffic_record_scan_5.pcap,172.16.0.37:33589->172.19.0.8:443,13,172.16.0.37,33589,172.19.0.8,443,13,6,7,11116,2988,8128,855.0769230769231,86,1294,558.1064775082676,311482.8402366864,0.6526973918322669,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1161.142857142857,372,1294,322.1674048296846,103791.83673469386,0.2774571645924941,0.0025339325269063315,1.1920928955078125e-05,0.009695053100585938,0.003549259163162118,1.2597240607290258e-05,0.006076431274414063,1.1920928955078125e-05,0.013049125671386719,0.005194164689482128,2.6979346821462968e-05,0.0034520228703816733,2.2172927856445312e-05,0.010565042495727539,0.004835351372458415,2.3380622895135475e-05,7,6,0.5384615384615384,0.46153846153846156,0,0.0,1.0,4,7,2,0,0,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,0.0,0.9957274520849255,1.7004397181410922,0.030407190322875977
