file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_15.pcap,172.19.0.17:50719->172.19.0.8:443,20,172.19.0.8,443,172.19.0.17,50719,20,17,3,21504,21089,415,1075.2,131,1294,437.5528082414739,191452.46000000002,0.40695015647458505,1240.5294117647059,411,1294,207.38373571915045,43008.01384083044,0.167173574243708,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0012127851185045745,0.0,0.015468120574951172,0.0035060791577533066,1.2292591060432135e-05,0.0014401823282241821,2.7894973754882812e-05,0.021303892135620117,0.005136451168137249,2.638313060265851e-05,0.007734060287475586,0.0,0.015468120574951172,0.007734060287475586,5.981568853030694e-05,18,2,0.9,0.1,0,0.0,1.0,18,2,0,0,0,0.0,0.1,0.0,0.9,0.0,0.6098403047164004,1.0219280948873624,0.023042917251586914
normal_traffic_recording_15.pcap,172.19.0.40:45664->172.19.0.8:443,20,172.19.0.40,45664,172.19.0.8,443,20,1,19,24679,131,24548,1233.95,131,1292,253.0340836725361,64026.2475,0.205060240425087,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,3.600120544433594e-05,2.5033950805664062e-05,0.00014209747314453125,2.5518468272050376e-05,6.511922229516418e-10,0.0,0.0,0.0,0.0,0.0,3.010696834988064e-05,2.5033950805664062e-05,3.981590270996094e-05,5.222162491130878e-06,2.7270981083774255e-11,20,0,1.0,0.0,0,0.0,1.0,20,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.28639695711595625,0.28639695711595625,0.0006840229034423828
normal_traffic_recording_15.pcap,172.19.0.21:38617->172.19.0.8:443,20,172.19.0.21,38617,172.19.0.8,443,20,8,12,14709,2607,12102,735.45,69,1399,572.548205394096,327811.4475,0.7785005172263186,325.875,131,1399,413.96571038553424,171367.609375,1.2703205535421074,1008.5,69,1294,495.69807679002884,245716.58333333334,0.4915201554685462,0.030570582339638157,0.0,0.29715919494628906,0.06711149985714845,0.004503953413076037,0.08288155283246722,0.0,0.3672771453857422,0.12055017876201544,0.01453234559955388,0.048064556988802826,2.6941299438476562e-05,0.3364701271057129,0.10029327031751516,0.010058740070982168,13,7,0.65,0.35,0,0.0,1.0,13,6,1,0,0,0.05,0.3,0.0,0.65,0.0,0.9709505944546686,2.3199730940219747,0.580841064453125
normal_traffic_recording_15.pcap,172.19.0.36:46484->172.19.0.8:443,20,172.19.0.36,46484,172.19.0.8,443,20,3,17,19915,393,19522,995.75,71,1292,513.3304856522745,263508.1875,0.5155214518225203,131.0,131,131,0.0,0.0,0.0,1148.3529411764705,71,1292,393.39367218459284,154758.58131487892,0.3425720944133838,0.6393826384293405,2.288818359375e-05,12.054353952407837,2.690559990314763,7.239113061482578,6.0738595724105835,0.06789398193359375,12.079825162887573,6.00596559047699,36.071622673993616,0.7576749324798584,2.288818359375e-05,12.079983949661255,2.9234255685087596,8.546417054610764,20,0,1.0,0.0,0,0.0,1.0,20,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.6098403047164004,1.0540157730728001,12.14827013015747
normal_traffic_recording_15.pcap,172.19.0.22:58144->172.19.0.8:443,20,172.19.0.22,58144,172.19.0.8,443,20,1,19,24679,131,24548,1233.95,131,1292,253.0340836725361,64026.2475,0.205060240425087,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,4.046841671592311e-05,2.8133392333984375e-05,0.0001919269561767578,3.6092115377207204e-05,1.3026407924016366e-09,0.0,0.0,0.0,0.0,0.0,3.2054053412543406e-05,2.8133392333984375e-05,5.078315734863281e-05,5.457200664153817e-06,2.9781039088840863e-11,20,0,1.0,0.0,0,0.0,1.0,20,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.28639695711595625,0.28639695711595625,0.0007688999176025391
normal_traffic_recording_15.pcap,172.19.0.35:51164->172.19.0.8:443,20,172.19.0.35,51164,172.19.0.8,443,20,6,14,19484,2347,17137,974.2,131,1399,501.5360007018439,251538.35999999996,0.5148183131819378,391.1666666666667,131,1399,460.01210732858857,211611.13888888888,1.176000274380712,1224.0714285714287,337,1294,246.03033038507215,60530.92346938775,0.20099344257402169,0.0016151478416041325,0.0,0.013644933700561523,0.003848396599882542,1.4810156389987512e-05,0.005530166625976563,0.0,0.015193939208984375,0.006547748643157196,4.28730122939669e-05,0.0013109904069166917,1.5974044799804688e-05,0.01532888412475586,0.004054277729681556,1.643716790939183e-05,13,7,0.65,0.35,0,0.0,1.0,13,6,1,0,0,0.05,0.3,0.0,0.65,0.0,0.8812908992306927,1.6788979029874789,0.030687808990478516
normal_traffic_recording_15.pcap,172.19.0.27:49510->172.19.0.8:443,20,172.19.0.27,49510,172.19.0.8,443,20,3,17,19915,393,19522,995.75,71,1292,513.3304856522745,263508.1875,0.5155214518225203,131.0,131,131,0.0,0.0,0.0,1148.3529411764705,71,1292,393.39367218459284,154758.58131487892,0.3425720944133838,0.5909693115635922,3.4809112548828125e-05,11.128649950027466,2.483787128910844,6.169198501743175,5.613787055015564,0.0726311206817627,11.154942989349365,5.541155934333801,30.704409088602702,0.700132742524147,3.4809112548828125e-05,11.15395188331604,2.6991888777712485,7.285620597884012,20,0,1.0,0.0,0,0.0,1.0,20,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.6098403047164004,1.0540157730728001,11.228416919708252
normal_traffic_recording_15.pcap,172.19.0.24:42049->172.19.0.8:443,20,172.19.0.24,42049,172.19.0.8,443,20,4,16,18754,524,18230,937.7,71,1292,541.4238727651377,293139.81000000006,0.577395619883905,131.0,131,131,0.0,0.0,0.0,1139.375,71,1292,403.80779385123316,163060.734375,0.3544116676697603,0.8859174753490248,2.5987625122070312e-05,15.000709056854248,3.349890969909131,11.221769510278738,5.6106053193410235,0.016180038452148438,15.028594970703125,6.698650804248184,44.871922597254844,1.1203030745188396,2.5987625122070312e-05,15.026273012161255,3.742756156688018,14.008223648426064,20,0,1.0,0.0,0,0.0,1.0,20,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7219280948873623,1.1567796494470395,16.83243203163147
normal_traffic_recording_15.pcap,172.19.0.37:35944->172.19.0.8:443,20,172.19.0.37,35944,172.19.0.8,443,20,6,14,18225,2322,15903,911.25,68,1399,535.0198944899151,286246.2875,0.5871274562303596,387.0,131,1399,462.0205623129776,213463.0,1.1938515822040765,1135.9285714285713,68,1294,386.22651834045234,149170.92346938778,0.34000951120960404,0.03227269022088302,0.0,0.39519405364990234,0.09048688727370746,0.008187876768484642,0.12249341011047363,0.0,0.5123410224914551,0.19644473344304952,0.038590533297510776,0.03816268994258,2.5033950805664062e-05,0.40499210357666016,0.10859652480313602,0.011793205199318136,15,5,0.75,0.25,0,0.0,1.0,15,4,1,0,0,0.05,0.2,0.0,0.75,0.0,0.8812908992306927,1.9332062193464952,0.6131811141967773
normal_traffic_recording_15.pcap,172.19.0.39:49591->172.19.0.8:443,20,172.19.0.8,443,172.19.0.39,49591,20,16,4,20341,19795,546,1017.05,131,1294,479.84690006292635,230253.04750000004,0.47180266463096837,1237.1875,411,1294,213.32171090573505,45506.15234375,0.17242472212638346,136.5,131,142,5.5,30.25,0.040293040293040296,0.00112730578372353,2.193450927734375e-05,0.00864100456237793,0.0021488530850105655,4.617569580959424e-06,0.001427920659383138,2.193450927734375e-05,0.01358795166015625,0.0034788205113294515,1.2102192150046505e-05,0.003963629404703776,6.198883056640625e-05,0.00864100456237793,0.003545062372722436,1.2567467226492428e-05,18,2,0.9,0.1,0,0.0,1.0,18,2,0,0,0,0.0,0.1,0.0,0.9,0.0,0.7219280948873623,1.1917601481809736,0.02141880989074707
