file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.34:37650->172.19.0.8:443,20,55,172.16.0.34,37650,172.19.0.8,443,20,7,13,18956,3074,15882,947.8,86,1294,529.730459762321,280614.3599999999,0.5589053173267788,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1221.6923076923076,374,1294,244.70873883845124,59882.36686390533,0.20030308556226334,0.0014942194286145661,1.1920928955078125e-05,0.013133049011230469,0.003354217668913168,1.1250776170449287e-05,0.004721363385518392,1.8835067749023438e-05,0.01772618293762207,0.00676894105548317,4.5818563012605606e-05,0.0012714266777038574,2.3126602172851562e-05,0.012212038040161133,0.003384658728456624,1.1455914708117613e-05,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.028390169143676758
traffic_record_scan_5.pcap,172.16.0.36:59794->172.19.0.8:443,20,52,172.16.0.36,59794,172.19.0.8,443,20,7,13,18953,3074,15879,947.65,86,1294,529.8933170931674,280786.92750000005,0.5591656382558617,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1221.4615384615386,371,1294,245.50814349163662,60274.24852071004,0.20099539425601584,0.0011727935389468545,6.198883056640625e-06,0.01489114761352539,0.0033284482093987166,1.1078567482649521e-05,0.003710190455118815,8.821487426757812e-06,0.015375137329101562,0.005459218684091158,2.980306864072999e-05,0.0006159941355387369,1.7881393432617188e-05,0.004266977310180664,0.001282515113801206,1.6448450171285206e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.022283077239990234
traffic_record_scan_5.pcap,172.16.0.49:45545->172.19.0.8:443,20,48,172.16.0.49,45545,172.19.0.8,443,20,6,14,20164,2988,17176,1008.2,86,1294,495.621185987847,245640.36000000004,0.4915901467842164,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1226.857142857143,376,1294,235.9863365121128,55689.55102040815,0.19235029757624472,0.0008770039207056948,0.0,0.008922100067138672,0.002174986602113215,4.730566719371989e-06,0.003287601470947266,0.0,0.013509988784790039,0.005169391142531345,2.6722604784481527e-05,0.0005954595712515024,2.384185791015625e-05,0.004770040512084961,0.001392077693726723,1.9378803053715118e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.8812908992306927,1.2917601481809735,0.016663074493408203
traffic_record_scan_5.pcap,172.16.0.30:33197->172.19.0.8:443,20,49,172.16.0.30,33197,172.19.0.8,443,20,6,14,20164,2988,17176,1008.2,86,1294,495.621185987847,245640.36000000004,0.4915901467842164,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1226.857142857143,376,1294,235.9863365121128,55689.55102040815,0.19235029757624472,0.0021541495072214226,1.3828277587890625e-05,0.01880192756652832,0.005074999076655372,2.575561562805288e-05,0.00813760757446289,1.3828277587890625e-05,0.03316497802734375,0.012654031319644585,0.00016012450863854606,0.0017020702362060547,2.6941299438476562e-05,0.014575004577636719,0.003998889259156912,1.5991115307000517e-05,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.8812908992306927,1.2917601481809735,0.04092884063720703
traffic_record_scan_5.pcap,172.16.0.54:36771->172.19.0.8:443,20,56,172.16.0.54,36771,172.19.0.8,443,20,7,13,18962,3074,15888,948.1,86,1294,529.4070173316557,280271.79,0.5583873191980335,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1222.1538461538462,380,1294,243.1099295993944,59102.4378698225,0.1989192525674803,0.0012587873559249075,0.0,0.016746044158935547,0.003764356807755379,1.4170382176094267e-05,0.003962318102518718,0.0,0.020611047744750977,0.007480997828324203,5.5965328507391446e-05,0.0005975763003031412,1.5974044799804688e-05,0.004112958908081055,0.001282756069426082,1.645463133649451e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.023916959762573242
traffic_record_scan_5.pcap,172.16.0.56:48374->172.19.0.8:443,20,50,172.16.0.56,48374,172.19.0.8,443,20,6,14,20162,2988,17174,1008.1,86,1294,495.7489183044175,245766.99,0.49176561680827047,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1226.7142857142858,374,1294,236.50141303456712,55932.918367346916,0.192792580789795,0.0008415297458046361,0.0,0.009224176406860352,0.0021119872468684155,4.46049013093483e-06,0.0030382156372070314,0.0,0.012171030044555664,0.004639443525289844,2.1524436224353852e-05,0.0005203760587252104,1.811981201171875e-05,0.0032088756561279297,0.001142636400644575,1.3056179440779898e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.8812908992306927,1.2917601481809735,0.015989065170288086
traffic_record_scan_5.pcap,172.16.0.39:36329->172.19.0.8:443,20,55,172.16.0.39,36329,172.19.0.8,443,20,7,13,18952,3074,15878,947.6,86,1294,529.9477710114461,280844.6400000001,0.5592526076524336,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1221.3846153846155,370,1294,245.7746117142973,60405.1597633136,0.20122622196031392,0.0007783613706889906,0.0,0.008527040481567383,0.001990601674258688,3.962495025561492e-06,0.002460320790608724,0.0,0.011807918548583984,0.004233085173873893,1.7919010089270964e-05,0.0005218187967936198,2.288818359375e-05,0.0035071372985839844,0.0011272904269129646,1.270783706609614e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.01478886604309082
traffic_record_scan_5.pcap,172.16.0.35:50932->172.19.0.8:443,20,58,172.16.0.35,50932,172.19.0.8,443,20,7,13,18958,3074,15884,947.9,86,1294,529.6223088201629,280499.79,0.5587322595423176,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1221.8461538461538,376,1294,244.17580241540537,59621.822485207085,0.19984169172754154,0.0008358453449450041,0.0,0.009361982345581055,0.002171101979801661,4.713683806698693e-06,0.002631664276123047,0.0,0.01279902458190918,0.004596449074905981,2.112734409820405e-05,0.0005432566006978353,2.47955322265625e-05,0.0036649703979492188,0.0011605770671205928,1.3469391287262372e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.015881061553955078
traffic_record_scan_5.pcap,172.16.0.43:47218->172.19.0.8:443,20,53,172.16.0.43,47218,172.19.0.8,443,20,8,12,17755,3160,14595,887.75,86,1294,554.9180006992024,307933.9875,0.6250836391993267,395.0,86,1294,519.2051617617067,269574.0,1.3144434474979916,1216.25,379,1294,252.44145360855455,63726.6875,0.20755720748904793,0.001462572499325401,6.9141387939453125e-06,0.008940935134887695,0.0026666510178906715,7.111027651217355e-06,0.003925119127546038,1.3113021850585938e-05,0.013099908828735352,0.00481898369750476,2.322260387681665e-05,0.0017134493047540839,2.002716064453125e-05,0.009248018264770508,0.0034860127429023353,1.2152284843677462e-05,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.9709505944546686,1.5166422780956523,0.027788877487182617
traffic_record_scan_5.pcap,172.16.0.53:54604->172.19.0.8:443,20,59,172.16.0.53,54604,172.19.0.8,443,20,7,13,16545,3074,13471,827.25,69,1294,573.1047788144853,328449.0875,0.6927830508485769,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1036.2307692307693,69,1294,472.25908043493934,223028.6390532545,0.45574701548914043,0.0024713717008891856,0.0,0.02383899688720703,0.00584868589975069,3.420712675394253e-05,0.007818341255187988,0.0,0.031132936477661133,0.011786537629633819,0.000138922469294774,0.002960662047068278,1.9073486328125e-05,0.023934125900268555,0.007005626242605088,4.907879905107708e-05,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.9332062193464952,0.04695606231689453
traffic_record_scan_5.pcap,172.16.0.33:46251->172.19.0.8:443,20,57,172.16.0.33,46251,172.19.0.8,443,20,7,13,18954,3074,15880,947.7,86,1294,529.8389472283064,280729.31000000006,0.5590787667281908,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1221.5384615384614,372,1294,245.2416752714367,60143.479289940806,0.20076459562523158,0.0009165312114514803,0.0,0.010580062866210938,0.0024549065921990855,6.026566376422528e-06,0.0028923352559407554,0.0,0.014399051666259766,0.005197642357961999,2.701548608128077e-05,0.0005695025126139323,1.5020370483398438e-05,0.004019021987915039,0.0012493553209677708,1.5608887180304816e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.017414093017578125
traffic_record_scan_5.pcap,172.16.0.31:35123->172.19.0.8:443,20,56,172.16.0.31,35123,172.19.0.8,443,20,7,13,18955,3074,15881,947.75,86,1294,529.7846614427413,280671.7875,0.5589919930812358,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1221.6153846153845,373,1294,244.9752070537056,60012.85207100593,0.20053382606247547,0.0008009985873573705,0.0,0.008580923080444336,0.0020235763060514633,4.094861066412886e-06,0.002509315808614095,0.0,0.012125968933105469,0.0043605371218540965,1.901428399106761e-05,0.0005531708399454752,3.0994415283203125e-05,0.003709077835083008,0.001182313894867255,1.3978661459961788e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.015218973159790039
traffic_record_scan_5.pcap,172.16.0.37:47927->172.19.0.8:443,20,51,172.16.0.37,47927,172.19.0.8,443,20,6,14,20169,2988,17181,1008.45,86,1294,495.30338934838716,245325.4475,0.49115314527084847,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1227.2142857142858,381,1294,234.69864524882254,55083.454081632655,0.19124504007237736,0.0014404748615465667,0.0,0.00884699821472168,0.0027040103234120248,7.311671829118802e-06,0.005442380905151367,0.0,0.011919975280761719,0.0047082512488644665,2.216762982243381e-05,0.0014247710888202374,2.384185791015625e-05,0.009293794631958008,0.0032813126166977248,1.076701248849967e-05,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.8812908992306927,1.2917601481809735,0.027369022369384766
traffic_record_scan_5.pcap,172.16.0.34:60886->172.19.0.8:443,20,61,172.16.0.34,60886,172.19.0.8,443,20,8,12,17753,3160,14593,887.65,86,1294,555.0098445072845,308035.92750000005,0.6252575277499967,395.0,86,1294,519.2051617617067,269574.0,1.3144434474979916,1216.0833333333333,377,1294,252.99422204645083,64006.07638888887,0.20804020177875762,0.001356739746896844,0.0,0.011420011520385742,0.0029751698305435764,8.851635520576694e-06,0.003677300044468471,0.0,0.015096902847290039,0.005619789661773827,3.1582035842579986e-05,0.0013052766973322089,2.5987625122070312e-05,0.011055946350097656,0.003191321516144409,1.0184533019406249e-05,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.9709505944546686,1.5166422780956523,0.02577805519104004
traffic_record_scan_5.pcap,172.16.0.36:32899->172.19.0.8:443,20,51,172.16.0.36,32899,172.19.0.8,443,20,6,14,20167,2988,17179,1008.35,86,1294,495.4302448377571,245451.12749999994,0.49132765888605845,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1227.0714285714287,379,1294,235.21372174675346,55325.49489795916,0.19168706586265488,0.0010973654295268812,0.0,0.012722969055175781,0.0029005929648281675,8.41343954761066e-06,0.004136800765991211,0.0,0.01644301414489746,0.006221501368961914,3.870707928399497e-05,0.0006251518542949969,2.4080276489257812e-05,0.003988027572631836,0.0014012292872098214,1.9634435153345442e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.8812908992306927,1.2917601481809735,0.020849943161010742
traffic_record_scan_5.pcap,172.16.0.49:60449->172.19.0.8:443,20,53,172.16.0.49,60449,172.19.0.8,443,20,7,13,18958,3074,15884,947.9,86,1294,529.6223088201629,280499.7899999999,0.5587322595423176,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1221.8461538461538,376,1294,244.17580241540537,59621.822485207085,0.19984169172754154,0.000824100092837685,0.0,0.009088993072509766,0.0021212191613046777,4.4995707302861205e-06,0.002595822016398112,0.0,0.012610912322998047,0.004530202732536381,2.0522736797880094e-05,0.0005474090576171875,2.288818359375e-05,0.0037109851837158203,0.0011755685339127255,1.381961377925715e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.015657901763916016
traffic_record_scan_5.pcap,172.16.0.30:49108->172.19.0.8:443,20,51,172.16.0.30,49108,172.19.0.8,443,20,7,13,18967,3086,15881,948.35,86,1294,528.8142655980453,279644.52749999997,0.557615084724042,440.85714285714283,86,1294,539.7246463499245,291302.693877551,1.224261997553296,1221.6153846153845,373,1294,244.9752070537056,60012.85207100593,0.20053382606247547,0.0033701093573319284,0.0,0.03213810920715332,0.008437081126502781,7.118433793518944e-05,0.010642170906066895,0.0,0.03589510917663574,0.013748253356541302,0.0001890144703556492,0.0026578307151794434,2.384185791015625e-05,0.02620100975036621,0.00725199735050931,5.259146557179406e-05,13,7,0.65,0.35,0,0.0,1.0,5,13,2,0,0,0.1,0.25,0.0,0.65,0.0,0.934068055375491,1.4567796494470395,0.06403207778930664
traffic_record_scan_5.pcap,172.16.0.54:34717->172.19.0.8:443,20,53,172.16.0.54,34717,172.19.0.8,443,20,6,14,20161,2988,17173,1008.05,86,1294,495.81291582612084,245830.4475,0.4918534951898426,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1226.642857142857,373,1294,236.75895129943487,56054.80102040817,0.19301376103139162,0.002996156090184262,0.0,0.04719400405883789,0.010473107912085,0.00010968598933817744,0.011359977722167968,0.0,0.0509488582611084,0.019880509332707814,0.00039523465132788253,0.0007486893580510066,2.193450927734375e-05,0.006741046905517578,0.0018662509156721799,3.4828924802472497e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.8812908992306927,1.2917601481809735,0.05692696571350098
traffic_record_scan_5.pcap,172.16.0.56:35095->172.19.0.8:443,20,51,172.16.0.56,35095,172.19.0.8,443,20,7,13,18958,3074,15884,947.9,86,1294,529.6223088201629,280499.7899999999,0.5587322595423176,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1221.8461538461538,376,1294,244.17580241540537,59621.822485207085,0.19984169172754154,0.0012711600253456517,9.5367431640625e-07,0.018354177474975586,0.004091728761703947,1.6742244259355313e-05,0.004007021586100261,9.5367431640625e-07,0.021342039108276367,0.007778987997548242,6.051265426599961e-05,0.0004831552505493164,2.193450927734375e-05,0.0031588077545166016,0.0010292796875851166,1.0594166752753154e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.024152040481567383
traffic_record_scan_5.pcap,172.16.0.39:36271->172.19.0.8:443,20,54,172.16.0.39,36271,172.19.0.8,443,20,7,13,18962,3074,15888,948.1,86,1294,529.4070173316557,280271.79,0.5583873191980335,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1222.1538461538462,380,1294,243.1099295993944,59102.4378698225,0.1989192525674803,0.0011942135660271895,0.0,0.016402006149291992,0.0036757846836924907,1.3511393040868303e-05,0.0037673314412434897,0.0,0.019791126251220703,0.007198233297740222,5.1814562608696077e-05,0.0005240043004353842,2.384185791015625e-05,0.0035779476165771484,0.0011349951780273355,1.288214054145303e-06,14,6,0.7,0.3,0,0.0,1.0,4,14,2,0,0,0.1,0.2,0.0,0.7,0.0,0.934068055375491,1.4190352743388661,0.0226900577545166
traffic_record_scan_5.pcap,172.16.0.35:46344->172.19.0.8:443,20,54,172.16.0.35,46344,172.19.0.8,443,20,8,12,17759,3172,14587,887.95,86,1294,554.4269541607803,307389.24749999994,0.6243898351943018,396.5,86,1294,518.3268756296552,268662.75,1.3072556762412488,1215.5833333333333,371,1294,254.6525274216265,64847.90972222224,0.20948997936926841,0.004599947678415399,0.0,0.027404069900512695,0.008617037532846674,7.425333584248828e-05,0.012475694928850447,0.0,0.02939605712890625,0.011818852870481029,0.00013968528317407765,0.006091724742542614,2.4080276489257812e-05,0.05320000648498535,0.01539209941382896,0.00023691672436519382,13,7,0.65,0.35,0,0.0,1.0,5,13,2,0,0,0.1,0.25,0.0,0.65,0.0,0.9709505944546686,1.578897902987479,0.08739900588989258
traffic_record_scan_5.pcap,172.16.0.43:54791->172.19.0.8:443,20,52,172.16.0.43,54791,172.19.0.8,443,20,8,12,17760,3172,14588,888.0,86,1294,554.3803748330203,307337.6,0.6243022239110588,396.5,86,1294,518.3268756296552,268662.75,1.3072556762412488,1215.6666666666667,372,1294,254.37614318607442,64707.222222222226,0.2092482669476894,0.0038599466022692227,0.0,0.02906203269958496,0.008318165817546175,6.919188256819364e-05,0.010468142373221261,0.0,0.03245401382446289,0.012468072358856185,0.00015545282834567362,0.004025177522139115,2.384185791015625e-05,0.04113912582397461,0.011765094915863146,0.00013841745837926884,13,7,0.65,0.35,0,0.0,1.0,5,13,2,0,0,0.1,0.25,0.0,0.65,0.0,0.9709505944546686,1.578897902987479,0.07333898544311523
