file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal1.pcap,172.19.0.39:33326->172.19.0.8:443,20,172.19.0.39,33326,172.19.0.8,443,20,8,12,15737,1114,14623,786.85,131,1292,561.4032663781,315173.6275,0.7134819424008388,139.25,131,142,4.763139720814412,22.6875,0.034205671244627735,1218.5833333333333,411,1292,243.49553669192565,59290.076388888905,0.19981853520502688,0.011580680546007659,0.0,0.12543201446533203,0.030408100288486346,0.0009246525631546433,0.031279291425432475,0.0,0.12543201446533203,0.04356582211648805,0.0018979808566854796,0.00014472007751464844,2.193450927734375e-05,0.001280069351196289,0.0003590787155074153,1.2893752393045527e-07,14,6,0.7,0.3,0,0.0,1.0,14,6,0,0,0,0.0,0.3,0.0,0.7,0.0,0.9709505944546686,1.5437519544205018,0.2200329303741455
traffic_record_normal1.pcap,172.19.0.31:48486->172.19.0.8:443,20,172.19.0.8,443,172.19.0.31,48486,20,17,3,21504,21089,415,1075.2,131,1294,437.5528082414739,191452.46000000002,0.40695015647458505,1240.5294117647059,411,1294,207.38373571915045,43008.01384083044,0.167173574243708,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0006128988767925062,0.0,0.009334087371826172,0.0020879749442836207,4.359639367956188e-06,0.0007278174161911011,2.288818359375e-05,0.011013031005859375,0.0026556402112898024,7.0524249318193455e-06,0.001035928726196289,0.0,0.002071857452392578,0.001035928726196289,1.073148325758666e-06,18,2,0.9,0.1,0,0.0,1.0,18,2,0,0,0,0.0,0.1,0.0,0.9,0.0,0.6098403047164004,1.0219280948873624,0.011645078659057617
traffic_record_normal1.pcap,172.19.0.39:42169->172.19.0.8:443,20,172.19.0.8,443,172.19.0.39,42169,20,18,2,22667,22383,284,1133.35,142,1294,381.95422173344275,145889.02749999994,0.3370134748607604,1243.5,411,1294,201.91259109932804,40768.694444444445,0.16237441986274873,142.0,142,142,0.0,0.0,0.0,0.0006031613600881476,1.9073486328125e-05,0.009751081466674805,0.002172806832867765,4.7210895329568475e-06,0.0006741215200985179,2.384185791015625e-05,0.011001110076904297,0.0025817539849515227,6.665453638813067e-06,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,0.0,0.0,18,2,0.9,0.1,0,0.0,1.0,18,2,0,0,0,0.0,0.1,0.0,0.9,0.0,0.4689955935892812,0.747584679824574,0.011460065841674805
traffic_record_normal1.pcap,172.19.0.30:46188->172.19.0.8:443,20,172.19.0.8,443,172.19.0.30,46188,20,18,2,22667,22383,284,1133.35,142,1294,381.95422173344275,145889.02749999994,0.3370134748607604,1243.5,411,1294,201.91259109932804,40768.694444444445,0.16237441986274873,142.0,142,142,0.0,0.0,0.0,0.0008393714302464536,0.0,0.014198780059814453,0.003160275352092241,9.987340301041738e-06,0.0009381210102754481,2.002716064453125e-05,0.01543283462524414,0.0036236862973254083,1.3131102381423928e-05,0.0,0.0,0.0,0.0,0.0,18,2,0.9,0.1,0,0.0,1.0,18,2,0,0,0,0.0,0.1,0.0,0.9,0.0,0.4689955935892812,0.747584679824574,0.015948057174682617
traffic_record_normal1.pcap,172.19.0.31:43212->172.19.0.8:443,20,172.19.0.8,443,172.19.0.31,43212,20,18,2,22667,22383,284,1133.35,142,1294,381.95422173344275,145889.02749999994,0.3370134748607604,1243.5,411,1294,201.91259109932804,40768.694444444445,0.16237441986274873,142.0,142,142,0.0,0.0,0.0,0.0006451481267025596,0.0,0.01057887077331543,0.0023577775094494415,5.5591147840656104e-06,0.0007210479063146255,2.3126602172851562e-05,0.01184701919555664,0.0027814931669851934,7.73670423798532e-06,0.0,0.0,0.0,0.0,0.0,18,2,0.9,0.1,0,0.0,1.0,18,2,0,0,0,0.0,0.1,0.0,0.9,0.0,0.4689955935892812,0.747584679824574,0.012257814407348633
traffic_record_normal1.pcap,172.19.0.39:50179->172.19.0.8:443,20,172.19.0.39,50179,172.19.0.8,443,20,6,14,15904,2340,13564,795.2,68,1399,566.7035027243081,321152.85999999987,0.712655310266987,390.0,131,1399,461.0271141700887,212546.0,1.18212080556433,968.8571428571429,68,1294,516.8906843732403,267175.9795918368,0.533505572192964,0.014925479888916016,9.5367431640625e-07,0.16842007637023926,0.03966636484004362,0.0015734204996234486,0.05661964416503906,9.5367431640625e-07,0.16842007637023926,0.06420981634007346,0.004122900514425964,0.020454535117516152,2.6941299438476562e-05,0.19031000137329102,0.05263778379103681,0.002770736282431938,12,8,0.6,0.4,0,0.0,1.0,12,7,1,0,0,0.05,0.35,0.0,0.6,0.0,0.8812908992306927,2.460964047443681,0.2835841178894043
traffic_record_normal1.pcap,172.19.0.30:47944->172.19.0.8:443,20,172.19.0.8,443,172.19.0.30,47944,20,18,2,22667,22383,284,1133.35,142,1294,381.95422173344275,145889.02749999994,0.3370134748607604,1243.5,411,1294,201.91259109932804,40768.694444444445,0.16237441986274873,142.0,142,142,0.0,0.0,0.0,0.0008407893933747944,0.0,0.014275074005126953,0.003177968060270862,1.0099480992101743e-05,0.0009397057925953585,2.193450927734375e-05,0.01551198959350586,0.0036430762102096785,1.3272004273395715e-05,0.0,0.0,0.0,0.0,0.0,18,2,0.9,0.1,0,0.0,1.0,18,2,0,0,0,0.0,0.1,0.0,0.9,0.0,0.4689955935892812,0.747584679824574,0.015974998474121094
traffic_record_normal1.pcap,172.19.0.31:43027->172.19.0.8:443,20,172.19.0.31,43027,172.19.0.8,443,20,7,13,14263,2554,11709,713.15,68,1399,553.3866889436355,306236.82749999996,0.775975165033493,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,900.6923076923077,68,1294,520.900460684024,271337.2899408284,0.5783334177890778,0.006710679907547801,9.5367431640625e-07,0.046339988708496094,0.013962254838326985,0.00019494456017038527,0.02120232582092285,9.5367431640625e-07,0.059706926345825195,0.02275443619097254,0.0005177643663690409,0.009517908096313477,2.5033950805664062e-05,0.0627279281616211,0.020473005390931602,0.0004191439497371145,12,8,0.6,0.4,0,0.0,1.0,12,7,1,0,0,0.05,0.35,0.0,0.6,0.0,0.934068055375491,2.821928094887362,0.1275029182434082
traffic_record_normal1.pcap,172.19.0.30:54964->172.19.0.8:443,20,172.19.0.30,54964,172.19.0.8,443,20,7,13,14268,2554,11714,713.4,68,1399,553.112502118692,305933.44000000006,0.775318898400185,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,901.0769230769231,68,1294,520.3135831900519,270726.224852071,0.5774352553756765,0.0061352127476742395,0.0,0.0555880069732666,0.013924997035078634,0.00019390554242694873,0.01936670144399007,0.0,0.0555880069732666,0.0209825345986528,0.0004402667581836619,0.009008169174194336,2.09808349609375e-05,0.07599091529846191,0.021676568395612147,0.00046987361740965145,12,8,0.6,0.4,0,0.0,1.0,12,7,1,0,0,0.05,0.35,0.0,0.6,0.0,0.934068055375491,2.821928094887362,0.11656904220581055
traffic_record_normal1.pcap,172.19.0.39:58984->172.19.0.8:443,20,172.19.0.8,443,172.19.0.39,58984,20,17,3,21504,21089,415,1075.2,131,1294,437.5528082414739,191452.46000000002,0.40695015647458505,1240.5294117647059,411,1294,207.38373571915045,43008.01384083044,0.167173574243708,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0006363642843146073,0.0,0.010389089584350586,0.0023151013983522205,5.359694484652406e-06,0.0007556825876235962,2.4080276489257812e-05,0.01164698600769043,0.0028121270152962423,7.908058350158953e-06,0.0008009672164916992,0.0,0.0016019344329833984,0.0008009672164916992,6.415484818944606e-07,18,2,0.9,0.1,0,0.0,1.0,18,2,0,0,0,0.0,0.1,0.0,0.9,0.0,0.6098403047164004,1.0219280948873624,0.012090921401977539
