file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,onertt_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal3.pcap,172.19.0.39:58384->172.19.0.8:443,20,2719,172.19.0.39,58384,172.19.0.8,443,20,10,10,11029,3192,7837,551.45,68,1399,517.3653907056405,267666.9475,0.9381909342744409,319.2,131,1399,367.3891125224045,134974.76,1.1509683976265805,783.7,68,1294,540.8132857095876,292479.01000000007,0.6900769244731244,0.0065411141044215155,1.1920928955078125e-06,0.050897836685180664,0.013304157051208612,0.00017700059484322385,0.013793892330593534,1.1920928955078125e-06,0.06733202934265137,0.02149707016257775,0.00046212402557479056,0.01201645533243815,0.00014400482177734375,0.051338911056518555,0.0209650593325379,0.00043953371281683456,12,8,0.6,0.4,0,0.0,1.0,1,7,12,0,0,0.05,0.35,0.0,0.6,0.0,1.0,3.303701696057348,0.12428116798400879
traffic_record_normal3.pcap,172.19.0.31:49462->172.19.0.8:443,20,2947,172.19.0.31,49462,172.19.0.8,443,20,9,11,13144,2827,10317,657.2,68,1399,548.4605364107796,300808.96,0.8345412909476256,314.1111111111111,131,1399,390.46082302964487,152459.65432098764,1.2430659381912996,937.9090909090909,68,1294,497.0713236814676,247079.90082644636,0.5299781487347237,0.008354576010453073,0.0,0.10732507705688477,0.02403466226754871,0.0005776649903151298,0.019803106784820557,0.0,0.10732507705688477,0.03403671431106439,0.0011584979210930157,0.01400139331817627,3.2901763916015625e-05,0.12714910507202148,0.03782804216137047,0.001430960773762422,12,8,0.6,0.4,0,0.0,1.0,1,7,12,0,0,0.05,0.35,0.0,0.6,0.0,0.9927744539878083,2.763865121950854,0.1587369441986084
traffic_record_normal3.pcap,172.19.0.30:42849->172.19.0.8:443,20,117,172.19.0.8,443,172.19.0.30,42849,20,14,6,18015,17207,808,900.75,131,1292,536.2515151493747,287565.6875,0.595338901081737,1229.0714285714287,411,1292,226.8921909774125,51480.06632653063,0.18460456056743038,134.66666666666666,131,142,5.185449728701348,26.888888888888886,0.03850581481708922,0.0008243134147242495,9.5367431640625e-07,0.011269092559814453,0.0024978414390520506,6.239211854645619e-06,0.0012047657599815955,9.298324584960938e-05,0.012710094451904297,0.003341063458129341,1.1162705031247189e-05,0.0004895687103271485,9.5367431640625e-07,0.0015740394592285156,0.0005553232237524605,3.0838388283882526e-07,18,2,0.9,0.1,0,0.0,1.0,0,2,18,0,0,0.0,0.1,0.0,0.9,0.0,0.8812908992306927,1.4166422780956525,0.015661954879760742
traffic_record_normal3.pcap,172.19.0.39:44972->172.19.0.8:443,20,123,172.19.0.8,443,172.19.0.39,44972,20,13,7,16854,15915,939,842.7,131,1292,553.3243262319126,306167.81,0.6566089073595734,1224.2307692307693,411,1292,234.7595017643355,55112.02366863905,0.19176082456401894,134.14285714285714,131,142,4.969293465978882,24.693877551020403,0.03704478622135482,0.0014666256151701276,0.0,0.0240781307220459,0.005341905804114635,2.853595762003363e-05,0.0023221572240193686,0.00013113021850585938,0.025803089141845703,0.007079873701984639,5.0124611636053684e-05,0.0005464951197306315,0.0,0.0018739700317382812,0.0006081409676605961,3.698354365471662e-07,18,2,0.9,0.1,0,0.0,1.0,0,2,18,0,0,0.0,0.1,0.0,0.9,0.0,0.934068055375491,1.4904685707328282,0.027865886688232422
traffic_record_normal3.pcap,172.19.0.31:57693->172.19.0.8:443,20,40,172.19.0.8,443,172.19.0.31,57693,20,13,7,16854,15915,939,842.7,131,1292,553.3243262319126,306167.80999999994,0.6566089073595734,1224.2307692307693,411,1292,234.7595017643355,55112.02366863905,0.19176082456401894,134.14285714285714,131,142,4.969293465978882,24.693877551020403,0.03704478622135482,0.0013983124180843955,0.0,0.023295164108276367,0.00517289117597777,2.6758803118508678e-05,0.0022123257319132486,9.918212890625e-05,0.024940967559814453,0.006853074794600112,4.6964634140383365e-05,0.0004946390787760416,0.0,0.0018558502197265625,0.0006239980348752046,3.8937354752811705e-07,18,2,0.9,0.1,0,0.0,1.0,0,2,18,0,0,0.0,0.1,0.0,0.9,0.0,0.934068055375491,1.4904685707328282,0.026567935943603516
traffic_record_normal3.pcap,172.19.0.31:43190->172.19.0.8:443,20,77,172.19.0.8,443,172.19.0.31,43190,20,16,4,20341,19795,546,1017.05,131,1294,479.84690006292635,230253.04750000004,0.47180266463096837,1237.1875,411,1294,213.32171090573505,45506.15234375,0.17242472212638346,136.5,131,142,5.5,30.25,0.040293040293040296,0.001029892971641139,0.0,0.016597986221313477,0.003680152646711656,1.3543523503098807e-05,0.0013045310974121095,9.393692016601562e-05,0.017945051193237305,0.004447424829404682,1.9779587613205264e-05,0.0008023579915364584,0.0,0.0021829605102539062,0.0009805114982304128,9.614027981620486e-07,18,2,0.9,0.1,0,0.0,1.0,0,2,18,0,0,0.0,0.1,0.0,0.9,0.0,0.7219280948873623,1.1917601481809736,0.01956796646118164
traffic_record_normal3.pcap,172.19.0.30:60355->172.19.0.8:443,20,3005,172.19.0.30,60355,172.19.0.8,443,20,9,11,13143,2827,10316,657.15,68,1399,548.5114652402445,300864.82749999996,0.8346822875146384,314.1111111111111,131,1399,390.46082302964487,152459.65432098764,1.2430659381912996,937.8181818181819,68,1294,497.2248107211608,247232.51239669416,0.5301931870815014,0.00732052953619706,2.384185791015625e-05,0.0909738540649414,0.02051569523142728,0.00042089375082880813,0.017328381538391113,2.384185791015625e-05,0.0909738540649414,0.028930942342655582,0.0008369994248340618,0.012207102775573731,4.696846008300781e-05,0.11184501647949219,0.033286037479318846,0.001107960291074619,12,8,0.6,0.4,0,0.0,1.0,1,7,12,0,0,0.05,0.35,0.0,0.6,0.0,0.9927744539878083,2.763865121950854,0.13909006118774414
traffic_record_normal3.pcap,172.19.0.39:51918->172.19.0.8:443,20,3060,172.19.0.39,51918,172.19.0.8,443,20,7,13,14262,2554,11708,713.1,68,1399,553.4417674877819,306297.79000000004,0.7761068117904668,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,900.6153846153846,68,1294,521.0181657045009,271459.9289940828,0.5785135082130605,0.006222837849667198,2.002716064453125e-05,0.05402421951293945,0.01340031359095281,0.0001795684043358746,0.019651015599568684,0.00019288063049316406,0.07130312919616699,0.02487581126632749,0.0006188059861579456,0.008435249328613281,3.600120544433594e-05,0.054186105728149414,0.01818216238705349,0.0003305910290691827,12,8,0.6,0.4,0,0.0,1.0,1,7,12,0,0,0.05,0.35,0.0,0.6,0.0,0.934068055375491,2.821928094887362,0.11823391914367676
traffic_record_normal3.pcap,172.19.0.31:59133->172.19.0.8:443,20,2921,172.19.0.31,59133,172.19.0.8,443,20,7,13,14267,2554,11713,713.35,68,1399,553.1671786178207,305993.92749999993,0.7754498894200893,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,901.0,68,1294,520.4307387598794,270848.1538461539,0.5776145824194,0.006274637423063579,0.0,0.05472302436828613,0.013483192584441741,0.00018179648226914475,0.019820014635721844,0.0,0.07212400436401367,0.025048714832793115,0.0006274381147745898,0.008506178855895996,2.5987625122070312e-05,0.05487799644470215,0.018210172860909386,0.00033161039562420075,12,8,0.6,0.4,0,0.0,1.0,1,7,12,0,0,0.05,0.35,0.0,0.6,0.0,0.934068055375491,2.821928094887362,0.11921811103820801
traffic_record_normal3.pcap,172.19.0.30:56629->172.19.0.8:443,20,47,172.19.0.8,443,172.19.0.30,56629,20,13,7,16854,15915,939,842.7,131,1292,553.3243262319126,306167.81,0.6566089073595734,1224.2307692307693,411,1292,234.7595017643355,55112.02366863905,0.19176082456401894,134.14285714285714,131,142,4.969293465978882,24.693877551020403,0.03704478622135482,0.0014025788558156866,0.0,0.023663043975830078,0.00525554638163452,2.762076776951169e-05,0.002220749855041504,9.083747863769531e-05,0.02509903907775879,0.0068981301686961635,4.758419982427616e-05,0.00043733914693196613,0.0,0.0015468597412109375,0.0005079587265803419,2.580220679091225e-07,18,2,0.9,0.1,0,0.0,1.0,0,2,18,0,0,0.0,0.1,0.0,0.9,0.0,0.934068055375491,1.4904685707328282,0.026648998260498047
