file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,onertt_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.24:47219->172.19.0.8:443,20,29,172.16.0.24,47219,172.19.0.8,443,20,10,10,6873,3357,3516,343.65,63,1294,478.99063404204475,229432.02750000003,1.3938327776576307,335.7,87,1294,479.3166072649684,229744.40999999997,1.4278123540809307,351.6,63,1294,478.53238134947566,228993.24,1.3610135988324108,0.13762831687927246,0.0,1.7996819019317627,0.3982236378695576,0.15858206575806458,0.0901026725769043,0.0,0.22373390197753906,0.09120834014922477,0.008318961312776688,0.28868020905388725,6.9141387939453125e-06,1.7996819019317627,0.5556560152008616,0.30875360722890016,6,14,0.3,0.7,0,0.0,1.0,2,12,6,0,0,0.1,0.6,0.0,0.3,0.0,1.0,2.384183719779189,2.6149380207061768
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.30:46638->172.19.0.8:443,20,29,172.16.0.30,46638,172.19.0.8,443,20,10,10,6875,3357,3518,343.75,63,1294,478.99424579007206,229435.4875,1.393437805934755,335.7,87,1294,479.3166072649684,229744.40999999997,1.4278123540809307,351.8,63,1294,478.53626821798997,228996.96000000002,1.360250904542325,0.13762737575330233,0.0,1.7997660636901855,0.3972198596665742,0.15778361691353288,0.08974289894104004,0.0,0.22148704528808594,0.08177750789301799,0.0066875607971926205,0.28771188524034286,9.059906005859375e-06,1.7997660636901855,0.5475306395670646,0.29978980126471877,6,14,0.3,0.7,0,0.0,1.0,2,12,6,0,0,0.1,0.6,0.0,0.3,0.0,1.0,2.384183719779189,2.614920139312744
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.32:53721->172.19.0.8:443,20,26,172.16.0.32,53721,172.19.0.8,443,20,10,10,6865,3357,3508,343.25,63,1294,478.98015355544743,229421.9875,1.395426521647334,335.7,87,1294,479.3166072649684,229744.40999999997,1.4278123540809307,350.8,63,1294,478.52435674686404,228985.56,1.3640945175224175,0.1375456358257093,0.0,1.7995309829711914,0.3981137301820792,0.15849454215948935,0.08993411064147949,0.0,0.2230849266052246,0.09011354495954546,0.008120450985176022,0.2867472171783447,8.106231689453125e-06,1.7995309829711914,0.5474052563210684,0.2996525146479346,6,14,0.3,0.7,0,0.0,1.0,2,12,6,0,0,0.1,0.6,0.0,0.3,0.0,1.0,2.384183719779189,2.6133670806884766
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.57:38117->172.19.0.8:443,20,22,172.16.0.57,38117,172.19.0.8,443,20,10,10,8113,4655,3458,405.65,63,1394,528.4216379937521,279229.4275,1.3026541057407917,465.5,86,1394,564.938624985051,319155.65,1.2136168098497335,345.8,63,1294,481.80821910797664,232139.16,1.393314687992992,0.2162006277787058,0.0,1.7992608547210693,0.4972079394245994,0.2472157350268561,0.29102155897352433,0.0,1.8111069202423096,0.543991360738778,0.29592660055842723,0.45192843013339573,8.106231689453125e-06,1.7992608547210693,0.6589374645460947,0.43419858218243584,10,10,0.5,0.5,0,0.0,1.0,2,8,10,0,0,0.1,0.4,0.0,0.5,0.0,1.0,2.7037016960573483,4.10781192779541
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.48:52646->172.19.0.8:443,20,24,172.16.0.48,52646,172.19.0.8,443,20,11,9,8106,4741,3365,405.3,63,1394,528.605628044197,279423.91000000003,1.3042329830846213,431.0,86,1394,549.585298202199,302044.0,1.2751399030213435,373.8888888888889,63,1294,499.9832095946255,249983.20987654323,1.3372507834625942,0.21429430811028732,0.0,1.799109935760498,0.49227068069130286,0.24233042306827865,0.4071591854095459,0.0,1.8111059665679932,0.6224282891466655,0.387416975130045,0.5028068721294403,8.106231689453125e-06,1.799109935760498,0.672363455623606,0.4520726164581168,11,9,0.55,0.45,0,0.0,1.0,2,7,11,0,0,0.1,0.35,0.0,0.55,0.0,0.9927744539878083,2.7037016960573483,4.071591854095459
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.54:36606->172.19.0.8:443,20,25,172.16.0.54,36606,172.19.0.8,443,20,10,10,8113,4655,3458,405.65,63,1394,528.4216379937521,279229.4275,1.3026541057407917,465.5,86,1394,564.938624985051,319155.65,1.2136168098497335,345.8,63,1294,481.80821910797664,232139.16,1.393314687992992,0.21189300637496145,0.0,1.7990078926086426,0.4866924853962969,0.2368695753412247,0.2905284563700358,0.0,1.8111310005187988,0.5437832920381399,0.2957002686998369,0.44136910968356663,7.152557373046875e-06,1.7990078926086426,0.6392868307880443,0.4086876520190216,10,10,0.5,0.5,0,0.0,1.0,2,8,10,0,0,0.1,0.4,0.0,0.5,0.0,1.0,2.7037016960573483,4.025967121124268
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.27:37987->172.19.0.8:443,20,22,172.16.0.27,37987,172.19.0.8,443,20,10,10,8110,4655,3455,405.5,63,1394,528.4350007332973,279243.55,1.3031689290586863,465.5,86,1394,564.938624985051,319155.65,1.2136168098497335,345.5,63,1294,481.8002179327029,232131.45,1.394501354363829,0.20910610650715075,0.0,1.7982840538024902,0.4798281110299363,0.23023501613455688,0.2905271318223741,0.0,1.8084077835083008,0.543097742056916,0.2949551574273205,0.4345463116963704,7.867813110351562e-06,1.7982840538024902,0.6305042123986179,0.39753556185240146,10,10,0.5,0.5,0,0.0,1.0,2,8,10,0,0,0.1,0.4,0.0,0.5,0.0,1.0,2.7037016960573483,3.9730160236358643
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.40:43686->172.19.0.8:443,20,22,172.16.0.40,43686,172.19.0.8,443,20,10,10,8103,4655,3448,405.15,63,1394,528.4693250322103,279279.82749999996,1.3043794274520804,465.5,86,1394,564.938624985051,319155.65,1.2136168098497335,344.8,63,1294,481.78808619558043,232119.76000000007,1.3972972337458829,0.20678631882918508,0.0,1.7987990379333496,0.475180869041982,0.22579685830349325,0.29053078757392037,0.0,1.810873031616211,0.5449994754042945,0.29702442819095615,0.428654776679145,8.106231689453125e-06,1.7987990379333496,0.6237088259587739,0.389012699578872,10,10,0.5,0.5,0,0.0,1.0,2,8,10,0,0,0.1,0.4,0.0,0.5,0.0,1.0,2.7037016960573483,3.9289400577545166
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.33:32842->172.19.0.8:443,20,25,172.16.0.33,32842,172.19.0.8,443,20,10,10,8107,4655,3452,405.35,63,1394,528.4491721064571,279258.52749999997,1.3036861283001284,465.5,86,1394,564.938624985051,319155.65,1.2136168098497335,345.2,63,1294,481.79389784429605,232125.35999999996,1.3956949531990037,0.2037910034782008,0.0,1.7985930442810059,0.46902542910609013,0.21998485314815197,0.2905235555436876,0.0,1.810222864151001,0.546137770340492,0.298266464192484,0.42129876878526473,1.0013580322265625e-05,1.7985930442810059,0.6150343888883827,0.37826729951530635,10,10,0.5,0.5,0,0.0,1.0,2,8,10,0,0,0.1,0.4,0.0,0.5,0.0,1.0,2.7037016960573483,3.8720290660858154
traffic_record_QUIC_CONNECT_2.pcap,172.16.0.63:46130->172.19.0.8:443,20,20,172.16.0.63,46130,172.19.0.8,443,20,10,10,8094,4650,3444,404.7,63,1394,528.916165379732,279752.30999999994,1.3069339396583444,465.0,86,1394,565.2719699401342,319532.4,1.2156386450325467,344.4,63,1294,482.38992526793095,232700.03999999998,1.4006676111147822,0.5990967374098929,0.0,7.563896894454956,1.7051505315317028,2.9075383351828488,0.4243267907036675,0.0,1.8067669868469238,0.6029240731912533,0.3635174380335318,1.2547656430138483,1.9073486328125e-05,7.564089775085449,2.3092205488764885,5.332499543353431,12,8,0.6,0.4,0,0.0,1.0,2,6,12,0,0,0.1,0.3,0.0,0.6,0.0,1.0,2.660964047443681,11.382838010787964
