file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,onertt_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_8.pcap,172.16.0.53:57546->172.19.0.8:443,17,172.16.0.53,57546,172.19.0.8,443,17,6,11,16282,2988,13294,957.7647058823529,86,1294,522.1876527041578,272679.94463667815,0.5452149672012457,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1208.5454545454545,370,1294,265.17245285298037,70316.4297520661,0.21941454651593081,0.0019875019788742065,0.0,0.018494129180908203,0.00461740364612129,2.1320416431214184e-05,0.006302833557128906,0.0,0.021869182586669922,0.008454429477335086,7.14773777872324e-05,0.00133059024810791,2.6941299438476562e-05,0.010171890258789062,0.0030614982694845724,9.372771654057033e-06,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.9366673818775626,1.439254017211876,0.031800031661987305
traffic_record_scan_8.pcap,172.16.0.33:56545->172.19.0.8:443,17,172.16.0.33,56545,172.19.0.8,443,17,6,11,16284,2988,13296,957.8823529411765,86,1294,522.0554266666622,272541.8685121107,0.5450099639728112,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1208.7272727272727,372,1294,264.59749566226776,70011.8347107438,0.21890587035837436,0.0016553699970245361,1.0967254638671875e-05,0.018742084503173828,0.004529080386780736,2.0512569149921944e-05,0.005272006988525391,1.2874603271484375e-05,0.022788047790527344,0.008818369883654004,7.776364740493593e-05,0.000774383544921875,1.8835067749023438e-05,0.005060911178588867,0.0016036965583855521,2.571842651377665e-06,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.9366673818775626,1.439254017211876,0.026485919952392578
traffic_record_scan_8.pcap,172.16.0.43:60430->172.19.0.8:443,17,172.16.0.43,60430,172.19.0.8,443,17,5,12,17497,2900,14597,1029.235294117647,86,1294,478.4248086981429,228890.29757785465,0.46483521448639364,580.0,86,1294,583.1390914696082,340051.2,1.0054122266717382,1216.4166666666667,381,1294,251.88868518101845,63447.909722222226,0.20707434556225396,0.002565816044807434,0.0,0.016520023345947266,0.005177147537542773,2.6802856625485205e-05,0.010030031204223633,0.0,0.025274038314819336,0.010669899364160119,0.00011384675244130449,0.002939007499001243,2.8848648071289062e-05,0.017788171768188477,0.006212386525946515,3.859374634776181e-05,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.8739810481273578,1.2577148214953864,0.041053056716918945
traffic_record_scan_8.pcap,172.16.0.31:45695->172.19.0.8:443,17,172.16.0.31,45695,172.19.0.8,443,17,6,11,16290,2988,13302,958.2352941176471,86,1294,521.6610945603043,272130.2975778547,0.5443977045749031,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1209.2727272727273,378,1294,262.87262415269805,69102.01652892564,0.21738075971129744,0.0009792447090148926,0.0,0.009106874465942383,0.0022947357927659887,5.265812358601352e-06,0.0031013965606689455,0.0,0.012722015380859375,0.004866863300050957,2.368635838138289e-05,0.0006561040878295899,2.288818359375e-05,0.0038299560546875,0.0012932599466488808,1.6725212896062656e-06,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.9366673818775626,1.439254017211876,0.01566791534423828
traffic_record_scan_8.pcap,172.16.0.37:58346->172.19.0.8:443,17,172.16.0.37,58346,172.19.0.8,443,17,6,11,16282,2988,13294,957.7647058823529,86,1294,522.1876527041578,272679.94463667815,0.5452149672012457,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1208.5454545454545,370,1294,265.17245285298037,70316.4297520661,0.21941454651593081,0.0012948215007781982,9.5367431640625e-07,0.008762121200561523,0.002845053030082085,8.094326743979252e-06,0.004099798202514648,9.5367431640625e-07,0.010481119155883789,0.004729535590545805,2.236850690223946e-05,0.0011955022811889649,2.288818359375e-05,0.0091400146484375,0.00275669868526376,7.599387641334942e-06,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.9366673818775626,1.439254017211876,0.020717144012451172
traffic_record_scan_8.pcap,172.16.0.34:47910->172.19.0.8:443,17,172.16.0.34,47910,172.19.0.8,443,17,7,10,15083,3074,12009,887.2352941176471,86,1294,552.5914914304998,305357.3564013841,0.6228240638015313,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1200.9,377,1294,274.6344661545597,75424.09,0.2286905372258803,0.0011138767004013062,5.0067901611328125e-06,0.010452985763549805,0.0025771014987175946,6.6414521346924715e-06,0.0029703378677368164,5.0067901611328125e-06,0.013875961303710938,0.004992147675260034,2.492153841160416e-05,0.0008178816901312934,2.3126602172851562e-05,0.004614114761352539,0.0015571702276440259,2.424779117860947e-06,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.9774178175281716,1.5693078231812958,0.0178220272064209
traffic_record_scan_8.pcap,172.16.0.36:34550->172.19.0.8:443,17,172.16.0.36,34550,172.19.0.8,443,17,6,11,16297,2998,13299,958.6470588235294,86,1294,520.881486032427,271317.5224913495,0.5433506327883205,499.6666666666667,86,1294,561.8213436869609,315643.2222222222,1.1243922822287409,1209.0,375,1294,263.7350598956874,69556.18181818182,0.21814314300718562,0.005875930190086365,0.0,0.05416607856750488,0.014260396579948317,0.00020335891061740163,0.01862821578979492,0.0,0.06309795379638672,0.02470903356347492,0.0006105363396409302,0.00850989818572998,1.5974044799804688e-05,0.054418087005615234,0.017795135074541446,0.00031666683232117515,10,7,0.5882352941176471,0.4117647058823529,0,0.0,1.0,2,5,10,0,0,0.11764705882352941,0.29411764705882354,0.0,0.5882352941176471,0.0,0.9366673818775626,1.439254017211876,0.09401488304138184
traffic_record_scan_8.pcap,172.16.0.49:33718->172.19.0.8:443,17,172.16.0.49,33718,172.19.0.8,443,17,6,11,16291,2988,13303,958.2941176470588,86,1294,521.5957150565924,272062.08996539796,0.5442960626089296,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1209.3636363636363,379,1294,262.58514557698413,68950.95867768595,0.2171267083625367,0.0009396970272064209,0.0,0.008777141571044922,0.002198311863760654,4.83257505035084e-06,0.002964639663696289,0.0,0.012108087539672852,0.004625340531983906,2.1393775036813167e-05,0.0006258010864257813,2.288818359375e-05,0.003523111343383789,0.00121993899550359,1.4882511527503084e-06,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.9366673818775626,1.439254017211876,0.015035152435302734
traffic_record_scan_8.pcap,172.16.0.30:51923->172.19.0.8:443,17,172.16.0.30,51923,172.19.0.8,443,17,6,11,16287,2988,13299,958.0588235294117,86,1294,521.8578204598323,272335.58477508655,0.5447033184636305,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1209.0,375,1294,263.7350598956874,69556.18181818182,0.21814314300718562,0.0014479458332061768,0.0,0.008486032485961914,0.002780624338324213,7.731871710880966e-06,0.004572391510009766,0.0,0.011873006820678711,0.005306546948096681,2.8159440512354193e-05,0.0014681100845336914,2.3126602172851562e-05,0.01172184944152832,0.003505237258911426,1.228668824126089e-05,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.9366673818775626,1.439254017211876,0.023167133331298828
traffic_record_scan_8.pcap,172.16.0.54:36347->172.19.0.8:443,17,172.16.0.54,36347,172.19.0.8,443,17,7,10,15082,3074,12008,887.1764705882352,86,1294,552.6458535503245,305417.4394463668,0.6229266350852353,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1200.8,376,1294,274.93446491846015,75588.96,0.22895941448905743,0.0010143071413040161,1.1205673217773438e-05,0.008836984634399414,0.0022655092129268994,5.132531993856659e-06,0.002634326616923014,1.1205673217773438e-05,0.01301884651184082,0.004683334772703669,2.1933624593215332e-05,0.0008213255140516493,2.3126602172851562e-05,0.004339933395385742,0.001435912129780097,2.061843644449614e-06,11,6,0.6470588235294118,0.35294117647058826,0,0.0,1.0,2,4,11,0,0,0.11764705882352941,0.23529411764705882,0.0,0.6470588235294118,0.0,0.9774178175281716,1.5693078231812958,0.016228914260864258
