file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal1.pcap,172.19.0.31:42540->172.19.0.8:443,10,108,172.19.0.8,443,172.19.0.31,42540,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0016851160261366102,2.8848648071289062e-05,0.01362919807434082,0.004241219472281638,1.798794261206094e-05,0.0021665777478899273,2.8848648071289062e-05,0.014959096908569336,0.005222526168891685,2.7274779584758463e-05,3.1948089599609375e-05,3.1948089599609375e-05,3.1948089599609375e-05,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.015166044235229492
traffic_record_normal1.pcap,172.19.0.39:34111->172.19.0.8:443,10,2548,172.19.0.39,34111,172.19.0.8,443,10,4,6,5026,1814,3212,502.6,68,1399,546.7548262246983,298940.83999999997,1.087852817796853,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,535.3333333333334,68,1294,544.8693013517604,296882.55555555556,1.017813140756713,0.005156331592135959,2.193450927734375e-05,0.03432607650756836,0.01068037045935133,0.00011407031314898452,0.015454928080240885,0.00016307830810546875,0.04329490661621094,0.019717679121460226,0.0003887868699368685,0.007499408721923828,2.193450927734375e-05,0.03443717956542969,0.013514462173535472,0.00018264068783992112,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.04640698432922363
traffic_record_normal1.pcap,172.19.0.30:42095->172.19.0.8:443,10,117,172.19.0.8,443,172.19.0.30,42095,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0021714369455973306,0.0,0.017047882080078125,0.005304653015284357,2.8139343612565426e-05,0.0027918475014822824,3.0994415283203125e-05,0.01929497718811035,0.006737378419148038,4.539226796280171e-05,0.0,0.0,0.0,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.019542932510375977
traffic_record_normal1.pcap,172.19.0.31:34521->172.19.0.8:443,10,2553,172.19.0.31,34521,172.19.0.8,443,10,4,6,5026,1814,3212,502.6,68,1399,546.7548262246983,298940.83999999997,1.087852817796853,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,535.3333333333334,68,1294,544.8693013517604,296882.55555555556,1.017813140756713,0.006341112984551324,9.5367431640625e-07,0.04298996925354004,0.013318885703602441,0.0001773927163856255,0.018996000289916992,9.5367431640625e-07,0.05274605751037598,0.02392758865314666,0.0005725294987541929,0.009474992752075195,2.2172927856445312e-05,0.04313778877258301,0.016905156212270095,0.0002857843065612542,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.057070016860961914
traffic_record_normal1.pcap,172.19.0.30:60283->172.19.0.8:443,10,2615,172.19.0.30,60283,172.19.0.8,443,10,4,6,5025,1814,3211,502.5,68,1399,546.8278065351103,299020.65,1.0882145403683787,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,535.1666666666666,68,1294,545.0013506609156,297026.47222222225,1.0183768620260025,0.0093843142191569,2.193450927734375e-05,0.06366300582885742,0.019928413750223112,0.0003971416746000816,0.028139670689900715,0.00013303756713867188,0.08116579055786133,0.037514955258392116,0.0014073718680391622,0.013402605056762695,2.193450927734375e-05,0.06377005577087402,0.02521204403083909,0.000635647164212969,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.08445882797241211
traffic_record_normal1.pcap,172.19.0.39:42077->172.19.0.8:443,10,110,172.19.0.8,443,172.19.0.39,42077,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0018639034695095485,0.0,0.01534891128540039,0.0047823895621156185,2.2871249923832414e-05,0.002396447317940848,2.6941299438476562e-05,0.01657891273498535,0.005789968204142465,3.352373180498071e-05,0.0,0.0,0.0,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.016775131225585938
traffic_record_normal1.pcap,172.19.0.39:50350->172.19.0.8:443,10,2551,172.19.0.39,50350,172.19.0.8,443,10,4,6,5025,1814,3211,502.5,68,1399,546.8278065351103,299020.65,1.0882145403683787,453.5,131,1399,545.9031507511199,298010.25,1.203755569462227,535.1666666666666,68,1294,545.0013506609156,297026.47222222225,1.0183768620260025,0.008613453971015083,3.3855438232421875e-05,0.05676698684692383,0.017734012796106792,0.0003144952098524794,0.025826374689737957,3.3855438232421875e-05,0.07284212112426758,0.03329744651970338,0.0011087199447325068,0.012306022644042968,3.600120544433594e-05,0.05688881874084473,0.022358407842546193,0.000499898401253631,2,8,0.2,0.8,0,0.0,1.0,2,7,1,0,0,0.1,0.7,0.0,0.2,0.0,0.9709505944546686,2.9219280948873623,0.07752108573913574
traffic_record_normal1.pcap,172.19.0.31:52185->172.19.0.8:443,10,36,172.19.0.8,443,172.19.0.31,52185,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0018752151065402562,9.5367431640625e-07,0.010761022567749023,0.003630213596701139,1.3178450757673822e-05,0.0024109908512660433,3.1948089599609375e-05,0.016630887985229492,0.005805250165670464,3.370092948601695e-05,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.016876935958862305
traffic_record_normal1.pcap,172.19.0.30:55044->172.19.0.8:443,10,112,172.19.0.8,443,172.19.0.30,55044,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.0015073352389865452,0.0,0.012130975723266602,0.0037744873984379363,1.424675512096678e-05,0.001938002450125558,2.5987625122070312e-05,0.01335597038269043,0.0046613780651720725,2.1728445466467336e-05,0.0,0.0,0.0,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.013566017150878906
traffic_record_normal1.pcap,172.19.0.31:44557->172.19.0.8:443,10,74,172.19.0.8,443,172.19.0.31,44557,10,8,2,9739,9455,284,973.9,142,1292,490.8446699313337,240928.48999999993,0.5039990450059901,1181.875,411,1292,291.36336313098803,84892.609375,0.24652637811188835,142.0,142,142,0.0,0.0,0.0,0.001340786616007487,1.1920928955078125e-06,0.010584831237792969,0.0032922815665344927,1.0839117913342814e-05,0.0017238685062953404,2.3126602172851562e-05,0.011884927749633789,0.004148236850052018,1.7207868964129486e-05,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,0.0,0.0,8,2,0.8,0.2,0,0.0,1.0,8,2,0,0,0,0.0,0.2,0.0,0.8,0.0,0.7219280948873623,1.1567796494470395,0.012067079544067383
