file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,onertt_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan.pcap,172.16.0.31:35974->172.19.0.8:443,10,62,172.16.0.31,35974,172.19.0.8,443,10,7,3,6047,3086,2961,604.7,86,1294,568.4174610266648,323098.41000000003,0.9399991086930126,440.85714285714283,86,1294,539.7246463499245,291302.693877551,1.224261997553296,987.0,373,1294,434.16356364854016,188498.0,0.4398820300390478,0.002240684297349718,0.0,0.013581991195678711,0.004106197175493713,1.6860855244032547e-05,0.0033610264460245767,0.0,0.014024972915649414,0.004878596115858422,2.3800700061668878e-05,0.0003654956817626953,0.00013113021850585938,0.0005998611450195312,0.00023436546325683594,5.4927170367591316e-08,3,7,0.3,0.7,0,0.0,1.0,2,5,3,0,0,0.2,0.5,0.0,0.3,0.0,0.8812908992306927,2.1219280948873624,0.02016615867614746
traffic_record_scan.pcap,172.16.0.56:40162->172.19.0.8:443,10,64,172.16.0.56,40162,172.19.0.8,443,10,7,3,6046,3086,2960,604.6,86,1294,568.4583010212798,323144.83999999997,0.9402221320232877,440.85714285714283,86,1294,539.7246463499245,291302.693877551,1.224261997553296,986.6666666666666,372,1294,434.63496816933116,188907.55555555553,0.44050841368513294,0.0033060974544949,0.0,0.013442039489746094,0.004411397598784357,1.946042877456039e-05,0.0049591461817423505,0.0,0.014055013656616211,0.0056307066060547134,3.1704856883468186e-05,0.006221413612365723,0.0001919269561767578,0.012250900268554688,0.006029486656188965,3.6354709337160784e-05,3,7,0.3,0.7,0,0.0,1.0,2,5,3,0,0,0.2,0.5,0.0,0.3,0.0,0.8812908992306927,2.1219280948873624,0.0297548770904541
traffic_record_scan.pcap,172.16.0.30:59670->172.19.0.8:443,10,63,172.16.0.30,59670,172.19.0.8,443,10,6,4,7245,2988,4257,724.5,86,1294,574.5661406661552,330126.25,0.7930519539905524,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1064.25,377,1294,396.78481258737713,157438.1875,0.3728304558020927,0.0036954349941677516,0.0,0.02239990234375,0.006892216677688674,4.7502650732209905e-05,0.006651782989501953,0.0,0.02299809455871582,0.008502627934913782,7.22946817995762e-05,0.0036083857218424478,0.00014710426330566406,0.009765148162841797,0.004364699715403422,1.9050603605642715e-05,4,6,0.4,0.6,0,0.0,1.0,2,4,4,0,0,0.2,0.4,0.0,0.4,0.0,0.9709505944546686,1.9609640474436814,0.033258914947509766
traffic_record_scan.pcap,172.16.0.43:45448->172.19.0.8:443,10,66,172.16.0.43,45448,172.19.0.8,443,10,6,4,7251,2998,4253,725.1,86,1294,573.7094125077607,329142.49,0.791214194604552,499.6666666666667,86,1294,561.8213436869609,315643.2222222222,1.1243922822287409,1063.25,373,1294,398.51685974372526,158815.6875,0.37481011967432426,0.004872878392537435,0.0,0.021092891693115234,0.006607558496026797,4.3659829278415906e-05,0.004552602767944336,0.0,0.010832071304321289,0.004438349088181936,1.969894262856542e-05,0.01124262809753418,0.0001289844512939453,0.02312493324279785,0.00940377745307449,8.843103038695214e-05,3,7,0.3,0.7,0,0.0,1.0,2,5,3,0,0,0.2,0.5,0.0,0.3,0.0,0.9709505944546686,1.9609640474436814,0.043855905532836914
traffic_record_scan.pcap,172.16.0.33:58329->172.19.0.8:443,10,65,172.16.0.33,58329,172.19.0.8,443,10,5,5,8450,2900,5550,845.0,86,1294,554.2824189887318,307229.0,0.6559555254304519,580.0,86,1294,583.1390914696082,340051.2,1.0054122266717382,1110.0,378,1294,366.00109289454315,133956.8,0.32973071431940826,0.007437123192681206,4.38690185546875e-05,0.035562992095947266,0.011556382840777014,0.00013354998436260543,0.007817506790161133,4.38690185546875e-05,0.018323183059692383,0.008006081957759521,6.409734831436253e-05,0.012287020683288574,0.0001010894775390625,0.037802934646606445,0.015401063636435708,0.00023719276113354226,4,6,0.4,0.6,0,0.0,1.0,2,4,4,0,0,0.2,0.4,0.0,0.4,0.0,1.0,1.7709505944546688,0.06693410873413086
traffic_record_scan.pcap,172.16.0.54:41512->172.19.0.8:443,10,64,172.16.0.54,41512,172.19.0.8,443,10,6,4,7258,2998,4260,725.8,86,1294,573.2834900814779,328653.96,0.7898642740169164,499.6666666666667,86,1294,561.8213436869609,315643.2222222222,1.1243922822287409,1065.0,380,1294,395.48577724110385,156409.0,0.37134814764422897,0.00997622807820638,2.3126602172851562e-05,0.03244304656982422,0.011903325452348042,0.00014168915682451672,0.011468601226806641,2.3126602172851562e-05,0.026208877563476562,0.010281178867356846,0.00010570263890258501,0.023984988530476887,0.00014090538024902344,0.03720712661743164,0.016893696593627973,0.00028539698459755734,3,7,0.3,0.7,0,0.0,1.0,2,5,3,0,0,0.2,0.5,0.0,0.3,0.0,0.9709505944546686,1.9609640474436814,0.08978605270385742
traffic_record_scan.pcap,172.16.0.36:38412->172.19.0.8:443,10,64,172.16.0.36,38412,172.19.0.8,443,10,6,4,7248,2998,4250,724.8,86,1294,573.8942062784743,329354.56,0.7917966422164381,499.6666666666667,86,1294,561.8213436869609,315643.2222222222,1.1243922822287409,1062.5,370,1294,399.81589513174686,159852.75,0.3762973130651735,0.01078653335571289,4.696846008300781e-05,0.0457000732421875,0.0154279197785872,0.0002380207086945221,0.014133977890014648,4.696846008300781e-05,0.047625064849853516,0.01839333304210684,0.00033831470039785927,0.02575198809305827,0.00017404556274414062,0.04870104789733887,0.01989808629300598,0.00039593383812391245,3,7,0.3,0.7,0,0.0,1.0,2,5,3,0,0,0.2,0.5,0.0,0.3,0.0,0.9709505944546686,1.9609640474436814,0.09707880020141602
traffic_record_scan.pcap,172.16.0.53:37943->172.19.0.8:443,10,64,172.16.0.53,37943,172.19.0.8,443,10,6,4,7249,2998,4251,724.9,86,1294,573.8324581269345,329283.69000000006,0.7916022322071107,499.6666666666667,86,1294,561.8213436869609,315643.2222222222,1.1243922822287409,1062.75,371,1294,399.38288333377534,159506.6875,0.37580134870268206,0.010896788703070747,3.0994415283203125e-05,0.029203176498413086,0.01193219121136586,0.0001423771871045967,0.015133237838745118,3.0994415283203125e-05,0.02975010871887207,0.012731772707160534,0.00016209803626679787,0.022955973943074543,0.0001049041748046875,0.0441889762878418,0.01803357905236995,0.0003252099734380762,3,7,0.3,0.7,0,0.0,1.0,2,5,3,0,0,0.2,0.5,0.0,0.3,0.0,0.9709505944546686,1.9609640474436814,0.09807109832763672
traffic_record_scan.pcap,172.16.0.34:34155->172.19.0.8:443,10,64,172.16.0.34,34155,172.19.0.8,443,10,6,4,7249,2998,4251,724.9,86,1294,573.8324581269345,329283.69000000006,0.7916022322071107,499.6666666666667,86,1294,561.8213436869609,315643.2222222222,1.1243922822287409,1062.75,371,1294,399.38288333377534,159506.6875,0.37580134870268206,0.011308881971571181,9.5367431640625e-07,0.03909015655517578,0.014169628083870336,0.00020077836003520692,0.014946794509887696,9.5367431640625e-07,0.039550065994262695,0.015355392654041202,0.0002357880835597825,0.02089659372965495,9.989738464355469e-05,0.03343605995178223,0.014809035995012708,0.000219307547101582,3,7,0.3,0.7,0,0.0,1.0,2,5,3,0,0,0.2,0.5,0.0,0.3,0.0,0.9709505944546686,1.9609640474436814,0.10177993774414062
traffic_record_scan.pcap,172.16.0.49:57747->172.19.0.8:443,10,64,172.16.0.49,57747,172.19.0.8,443,10,6,4,7249,2998,4251,724.9,86,1294,573.8324581269345,329283.69000000006,0.7916022322071107,499.6666666666667,86,1294,561.8213436869609,315643.2222222222,1.1243922822287409,1062.75,371,1294,399.38288333377534,159506.6875,0.37580134870268206,0.011243343353271484,2.8848648071289062e-05,0.045893192291259766,0.01496350717231449,0.0002239065468959072,0.016844797134399413,2.8848648071289062e-05,0.04650521278381348,0.01757468616467352,0.00030886959378676685,0.0184322992960612,0.0001239776611328125,0.03608584403991699,0.014688669282686207,0.00021575700529612935,3,7,0.3,0.7,0,0.0,1.0,2,5,3,0,0,0.2,0.5,0.0,0.3,0.0,0.9709505944546686,1.9609640474436814,0.10119009017944336
