file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_15.pcap,172.19.0.17:50719->172.19.0.8:443,27,172.19.0.8,443,172.19.0.17,50719,27,24,3,30562,30147,415,1131.9259259259259,131,1294,388.60061625977386,151010.438957476,0.3433092284213695,1256.125,411,1294,176.22341702603921,31054.692708333332,0.14029130622035166,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0008939596322866586,0.0,0.015468120574951172,0.0030428543557588362,9.258962630360523e-06,0.0010105630625849185,2.193450927734375e-05,0.021303892135620117,0.00433305583112074,1.8775372835609444e-05,0.007734060287475586,0.0,0.015468120574951172,0.007734060287475586,5.981568853030694e-05,25,2,0.9259259259259259,0.07407407407407407,0,0.0,1.0,25,2,0,0,0,0.0,0.07407407407407407,0.0,0.9259259259259259,0.0,0.5032583347756457,0.8274087988556427,0.023242950439453125
normal_traffic_recording_15.pcap,172.19.0.40:45664->172.19.0.8:443,27,172.19.0.40,45664,172.19.0.8,443,27,1,26,33723,131,33592,1249.0,131,1292,219.25783908448975,48074.0,0.1755467086344994,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,3.3277731675368086e-05,2.5033950805664062e-05,0.00014209747314453125,2.2271917129513078e-05,4.960382926238981e-10,0.0,0.0,0.0,0.0,0.0,2.892494201660156e-05,2.5033950805664062e-05,3.981590270996094e-05,4.823235550827787e-06,2.3263601178769024e-11,27,0,1.0,0.0,0,0.0,1.0,27,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.228538143953528,0.228538143953528,0.0008652210235595703
normal_traffic_recording_15.pcap,172.19.0.21:38617->172.19.0.8:443,27,172.19.0.21,38617,172.19.0.8,443,27,8,19,23753,2607,21146,879.7407407407408,69,1399,549.825870926598,302308.488340192,0.6249862550001324,325.875,131,1399,413.96571038553424,171367.609375,1.2703205535421074,1112.9473684210527,69,1294,417.0023947532159,173890.99722991695,0.3746829424151661,0.02234992614159217,0.0,0.29715919494628906,0.05894726284623557,0.003474779797063184,0.08288155283246722,0.0,0.3672771453857422,0.12055017876201544,0.01453234559955388,0.029387063450283475,2.6941299438476562e-05,0.3364701271057129,0.08182419408791623,0.006695198738136985,20,7,0.7407407407407407,0.25925925925925924,0,0.0,1.0,20,6,1,0,0,0.037037037037037035,0.2222222222222222,0.0,0.7407407407407407,0.0,0.876716288999464,1.9582291686698783,0.5810980796813965
normal_traffic_recording_15.pcap,172.19.0.36:46484->172.19.0.8:443,27,172.19.0.36,46484,172.19.0.8,443,27,3,24,28959,393,28566,1072.5555555555557,71,1292,460.4843129457678,212045.8024691358,0.42933376323546146,131.0,131,131,0.0,0.0,0.0,1190.25,71,1292,337.46657241866194,113883.6875,0.2835257907319151,0.4672505763860849,2.288818359375e-05,12.054353952407837,2.3174433903668454,5.3705438675549795,6.0738595724105835,0.06789398193359375,12.079825162887573,6.00596559047699,36.071622673993616,0.52708885980689,2.288818359375e-05,12.079983949661255,2.463100665343929,6.066864887617706,27,0,1.0,0.0,0,0.0,1.0,27,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5032583347756457,0.8710955350455423,12.148514986038208
normal_traffic_recording_15.pcap,172.19.0.22:58144->172.19.0.8:443,27,172.19.0.22,58144,172.19.0.8,443,27,1,26,33723,131,33592,1249.0,131,1292,219.25783908448975,48074.0,0.1755467086344994,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,3.765179560734676e-05,2.8133392333984375e-05,0.0001919269561767578,3.1221206382611e-05,9.747637279855897e-10,0.0,0.0,0.0,0.0,0.0,3.148078918457031e-05,2.8133392333984375e-05,5.078315734863281e-05,4.862093179522855e-06,2.3639950086362663e-11,27,0,1.0,0.0,0,0.0,1.0,27,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.228538143953528,0.228538143953528,0.0009789466857910156
normal_traffic_recording_15.pcap,172.19.0.35:51164->172.19.0.8:443,27,172.19.0.35,51164,172.19.0.8,443,27,6,21,28536,2347,26189,1056.888888888889,131,1399,453.71857269664036,205860.54320987655,0.429296378707923,391.1666666666667,131,1399,460.01210732858857,211611.13888888888,1.176000274380712,1247.095238095238,337,1294,203.50544739682374,41414.46712018139,0.16318356544095988,0.00118715029496413,0.0,0.013644933700561523,0.003364523815360364,1.1320020504127062e-05,0.005530166625976563,0.0,0.015193939208984375,0.006547748643157196,4.28730122939669e-05,0.000861048698425293,1.5974044799804688e-05,0.01532888412475586,0.0033256790002113346,1.1060140812446661e-05,20,7,0.7407407407407407,0.25925925925925924,0,0.0,1.0,20,6,1,0,0,0.037037037037037035,0.2222222222222222,0.0,0.7407407407407407,0.0,0.7642045065086203,1.3773523392038123,0.030865907669067383
normal_traffic_recording_15.pcap,172.19.0.27:49510->172.19.0.8:443,27,172.19.0.27,49510,172.19.0.8,443,27,3,24,28959,393,28566,1072.5555555555557,71,1292,460.4843129457678,212045.8024691358,0.42933376323546146,131.0,131,131,0.0,0.0,0.0,1190.25,71,1292,337.46657241866194,113883.6875,0.2835257907319151,0.4318718451720018,2.4080276489257812e-05,11.128649950027466,2.1393841295899105,4.576964453941179,5.613787055015564,0.0726311206817627,11.154942989349365,5.541155934333801,30.704409088602702,0.4870597797891368,2.4080276489257812e-05,11.15395188331604,2.2742096287922813,5.172029435691525,27,0,1.0,0.0,0,0.0,1.0,27,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5032583347756457,0.8710955350455423,11.228667974472046
normal_traffic_recording_15.pcap,172.19.0.24:42049->172.19.0.8:443,27,172.19.0.24,42049,172.19.0.8,443,27,4,23,27798,524,27274,1029.5555555555557,71,1292,491.16960435975017,241247.5802469135,0.4770695488061462,131.0,131,131,0.0,0.0,0.0,1185.8260869565217,71,1292,344.0427996850434,118365.44801512292,0.29012922170404043,0.6474099617737991,2.5987625122070312e-05,15.000709056854248,2.8904892803054603,8.354928279560777,5.6106053193410235,0.016180038452148438,15.028594970703125,6.698650804248184,44.871922597254844,0.7638533223759044,2.5987625122070312e-05,15.026273012161255,3.134218458891762,9.823325348057852,27,0,1.0,0.0,0,0.0,1.0,27,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.6051865766334206,0.9682702474096179,16.832659006118774
normal_traffic_recording_15.pcap,172.19.0.37:35944->172.19.0.8:443,27,172.19.0.37,35944,172.19.0.8,443,27,6,21,27275,2322,24953,1010.1851851851852,68,1399,489.8987073714575,240000.74348422492,0.4849593070221577,387.0,131,1399,462.0205623129776,213463.0,1.1938515822040765,1188.2380952380952,68,1294,323.9138487405188,104920.1814058957,0.2726001211698351,0.023590583067673903,0.0,0.39519405364990234,0.07866415008913737,0.006188048509246331,0.12249341011047363,0.0,0.5123410224914551,0.19644473344304952,0.038590533297510776,0.02481445074081421,2.3126602172851562e-05,0.40499210357666016,0.0894230435528188,0.007996480718249328,22,5,0.8148148148148148,0.18518518518518517,0,0.0,1.0,22,4,1,0,0,0.037037037037037035,0.14814814814814814,0.0,0.8148148148148148,0.0,0.7642045065086203,1.5894982333637797,0.6133551597595215
normal_traffic_recording_15.pcap,172.19.0.39:49591->172.19.0.8:443,27,172.19.0.8,443,172.19.0.39,49591,27,23,4,29399,28853,546,1088.851851851852,131,1294,430.450728776219,185287.82990397807,0.395325340214222,1254.4782608695652,411,1294,179.83274102565844,32339.81474480153,0.14335261649014466,136.5,131,142,5.5,30.25,0.040293040293040296,0.0008321908804086539,2.193450927734375e-05,0.00864100456237793,0.0019002059555187688,3.6107826733889973e-06,0.0009834983132102273,2.193450927734375e-05,0.01358795166015625,0.0029452920003723558,8.674744967457394e-06,0.003963629404703776,6.198883056640625e-05,0.00864100456237793,0.003545062372722436,1.2567467226492428e-05,25,2,0.9259259259259259,0.07407407407407407,0,0.0,1.0,25,2,0,0,0,0.0,0.07407407407407407,0.0,0.9259259259259259,0.0,0.6051865766334206,0.9731284054960412,0.021636962890625
