file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,onertt_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal3.pcap,172.19.0.39:58384->172.19.0.8:443,172.19.0.39,58384,172.19.0.8,443,2719,281,2438,3146544,41497,3105047,1157.2431040823833,66,1399,366.60764884253274,134401.1681898498,0.31679398006283926,147.6761565836299,131,1399,102.87447919983559,10583.158470637405,0.6966221330494686,1273.604183757178,66,1294,132.88353569802607,17658.034059608566,0.10433660425487523,0.004158799134255158,1.1920928955078125e-06,10.421475172042847,0.19988705087825948,0.039954833108807895,0.04035756502832685,1.1920928955078125e-06,10.4218270778656,0.6216322053675184,0.38642659875008456,0.004631712341778191,2.09808349609375e-05,10.421866178512573,0.21110837721246317,0.04456674692927964,2711,8,0.9970577418168445,0.002942258183155572,0,0.0,1.0,1,7,2711,0,0,0.0003677822728944465,0.0025744759102611253,0.0,0.9970577418168445,0.0,0.47951585600484203,0.9336469677874321,11.303616046905518
traffic_record_normal3.pcap,172.19.0.31:49462->172.19.0.8:443,172.19.0.31,49462,172.19.0.8,443,2947,494,2453,3175507,69565,3105942,1077.5388530709197,66,1399,446.7680668595624,199601.7055654304,0.4146189862075978,140.81983805668017,131,1399,81.80327153593474,6691.775233981871,0.5809072973298607,1266.1810028536486,66,1294,161.7421607160338,26160.526553091306,0.12774015749052328,0.004184586534027493,0.0,11.22111701965332,0.20675323223874081,0.04274689904116669,0.025000715836066504,0.0,11.22111701965332,0.5049004274305867,0.25492444161958916,0.005020011793730893,2.5033950805664062e-05,11.221816062927246,0.22664208158357535,0.051366633144536024,2939,8,0.997285374957584,0.0027146250424160165,0,0.0,1.0,1,7,2939,0,0,0.00033932813030200206,0.0023752969121140144,0.0,0.997285374957584,0.0,0.6522499988652188,1.1540736760768244,12.327791929244995
traffic_record_normal3.pcap,172.19.0.30:42849->172.19.0.8:443,172.19.0.8,443,172.19.0.30,42849,117,97,20,119604,116622,2982,1022.2564102564103,66,1294,486.0595819030454,236253.91715976328,0.475477167006591,1202.2886597938145,66,1294,307.93991108732865,94826.98884047188,0.2561281008340697,149.1,131,305,50.755196778261045,2576.09,0.34041044116875285,0.24680584463579902,9.5367431640625e-07,25.932913064956665,2.4073260972192387,5.795218938352811,0.2982237289349238,2.3126602172851562e-05,25.950242042541504,2.645109834152664,6.996606034731134,1.5060816313091077,9.5367431640625e-07,25.932913064956665,5.78669491231441,33.48583800820548,115,2,0.9829059829059829,0.017094017094017096,0,0.0,1.0,0,2,115,0,0,0.0,0.017094017094017096,0.0,0.9829059829059829,0.0,0.6598509794988008,1.4340753251973677,28.629477977752686
traffic_record_normal3.pcap,172.19.0.39:44972->172.19.0.8:443,172.19.0.8,443,172.19.0.39,44972,123,96,27,120452,116553,3899,979.2845528455284,66,1294,510.66186162259754,260775.53691585694,0.5214642262443089,1214.09375,66,1294,287.04021488449575,82392.0849609375,0.23642343508027758,144.40740740740742,131,305,44.397413387501366,1971.1303155006856,0.30744554025712667,0.2617363441185873,0.0,29.710345029830933,2.6839529844323278,7.2036036226431985,0.33610998956780685,2.09808349609375e-05,29.731080055236816,3.0395617460904583,9.238935608296474,1.2272056157772357,0.0,29.710345029830933,5.711156505473769,32.61730863001536,121,2,0.983739837398374,0.016260162601626018,0,0.0,1.0,0,2,121,0,0,0.0,0.016260162601626018,0.0,0.983739837398374,0.0,0.7592757847892833,1.4287937768629195,31.93183398246765
traffic_record_normal3.pcap,172.19.0.31:57693->172.19.0.8:443,172.19.0.8,443,172.19.0.31,57693,40,30,10,37556,36224,1332,938.9,66,1294,522.7170745250245,273233.14,0.5567334908137442,1207.4666666666667,66,1294,275.30379986883986,75792.18222222223,0.22800115934367257,133.2,131,142,4.3999999999999995,19.359999999999996,0.03303303303303303,0.0012966424990922976,0.0,0.023295164108276367,0.004848083974390824,2.3503918222745125e-05,0.0010242379944899987,9.918212890625e-05,0.024940967559814453,0.0045236605183973195,2.046350448570671e-05,0.0029965506659613717,0.0,0.021006107330322266,0.006426734299212785,4.130291375267805e-05,38,2,0.95,0.05,0,0.0,1.0,0,2,38,0,0,0.0,0.05,0.0,0.95,0.0,0.8112781244591328,1.4623790309270208,0.05056905746459961
traffic_record_normal3.pcap,172.19.0.31:43190->172.19.0.8:443,172.19.0.8,443,172.19.0.31,43190,77,65,12,81156,79388,1768,1053.974025974026,66,1294,465.08088876192676,216300.23309158368,0.4412640893423574,1221.3538461538462,66,1294,275.7588930580331,76042.96710059173,0.22578132776706997,147.33333333333334,131,305,47.71151736099878,2276.3888888888882,0.3238338282420732,0.040047789874829744,0.0,2.9704830646514893,0.3384005839110318,0.11451495519132726,0.04753375053405762,2.5987625122070312e-05,2.9950602054595947,0.37136772080163805,0.13791398405340338,0.2751637372103604,0.0,2.9704830646514893,0.8523748437903824,0.7265428743266787,75,2,0.974025974025974,0.025974025974025976,0,0.0,1.0,0,2,75,0,0,0.0,0.025974025974025976,0.0,0.974025974025974,0.0,0.6242741010130388,1.3368480351711425,3.0436320304870605
traffic_record_normal3.pcap,172.19.0.30:60355->172.19.0.8:443,172.19.0.30,60355,172.19.0.8,443,3005,552,2453,3182953,77010,3105943,1059.2189683860233,66,1399,460.4954482690065,212056.0578764732,0.43475000166460653,139.5108695652174,131,1399,70.51921742886891,4972.960026780089,0.5054747178384059,1266.1814105177334,66,1294,159.61704102282957,25477.59978488366,0.12606174731120337,0.006405316243635196,6.9141387939453125e-06,18.309526205062866,0.3340197082107456,0.11156916547319165,0.03491530660708889,2.384185791015625e-05,18.312841176986694,0.7794192557763322,0.6074943762749316,0.00784035520491359,1.5974044799804688e-05,18.309834003448486,0.3697069515376101,0.13668323001523275,2997,8,0.9973377703826956,0.0026622296173044926,0,0.0,1.0,1,7,2997,0,0,0.00033277870216306157,0.002329450915141431,0.0,0.9973377703826956,0.0,0.6880914668919431,1.269216501060307,19.241569995880127
traffic_record_normal3.pcap,172.19.0.39:51918->172.19.0.8:443,172.19.0.39,51918,172.19.0.8,443,3060,589,2471,3188969,81592,3107377,1042.1467320261438,66,1399,471.48848886943057,222301.39513637917,0.452420445586162,138.52631578947367,131,1399,58.93141307230159,3472.9114466982383,0.4254167357043048,1257.5382436260622,66,1294,182.8572764302681,33436.783543495476,0.14540891885960167,0.004587617876016069,6.9141387939453125e-06,13.133755922317505,0.23744265629023603,0.056379015026163166,0.023861006814606334,0.000102996826171875,13.13382601737976,0.5411599424022984,0.29285408326085893,0.005674701277543659,1.8835067749023438e-05,13.134151935577393,0.26424284616860677,0.069824281751286,3052,8,0.9973856209150327,0.00261437908496732,0,0.0,1.0,1,7,3052,0,0,0.000326797385620915,0.0022875816993464053,0.0,0.9973856209150327,0.0,0.7066382673206784,1.2561553557947147,14.033523082733154
traffic_record_normal3.pcap,172.19.0.31:59133->172.19.0.8:443,172.19.0.31,59133,172.19.0.8,443,2921,475,2446,3172496,67014,3105482,1086.0992810681273,66,1399,438.979141281383,192702.68648014046,0.404179570812042,141.0821052631579,131,1399,82.66897588887402,6834.159574515234,0.5859635829411042,1269.6165167620604,66,1294,147.28148481637118,21691.835769714973,0.11600470131877882,0.004731144153908507,0.0,12.94517993927002,0.239539381322311,0.057379115204275515,0.02913622815900714,0.0,12.947419881820679,0.5940489289957154,0.3528941300409565,0.005643270742186252,1.5020370483398438e-05,12.94554591178894,0.2617797831913682,0.06852865488771973,2913,8,0.9972612119137282,0.0027387880862718246,0,0.0,1.0,1,7,2913,0,0,0.00034234851078397807,0.002396439575487847,0.0,0.9972612119137282,0.0,0.6405302062777631,1.1766377122708707,13.814940929412842
traffic_record_normal3.pcap,172.19.0.30:56629->172.19.0.8:443,172.19.0.8,443,172.19.0.30,56629,47,30,17,38473,36224,2249,818.5744680851063,66,1294,561.4905218760438,315271.606156632,0.6859370085039913,1207.4666666666667,66,1294,275.30379986883986,75792.18222222223,0.22800115934367257,132.2941176470588,131,142,3.544087136798134,12.560553633217994,0.026789453679665755,0.0015305643496306045,0.0,0.023663043975830078,0.005311343565506815,2.8210370470850638e-05,0.0017213492557920259,8.702278137207031e-05,0.02509903907775879,0.005818792038359443,3.385834078567524e-05,0.002902805805206299,0.0,0.020825862884521484,0.0067565005781662305,4.565030006276061e-05,45,2,0.9574468085106383,0.0425531914893617,0,0.0,1.0,0,2,45,0,0,0.0,0.0425531914893617,0.0,0.9574468085106383,0.0,0.9440870182837794,1.5336245646022877,0.07040596008300781
