file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,onertt_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
QUIC_CONNECT1.pcap,172.16.0.54:35605->172.19.0.8:443,172.16.0.54,35605,172.19.0.8,443,34,25,9,9478,6073,3405,278.7647058823529,63,1394,432.7445965152526,187267.8858131488,1.5523650856212903,242.92,83,1394,401.16419780434046,160932.7136,1.6514251515080705,378.3333333333333,63,1294,496.9287898906867,246938.22222222222,1.3134681671119472,0.3711075782775879,0.0,4.367865085601807,0.9116642406074988,0.8311316876024476,0.3282785415649414,0.0,2.6411609649658203,0.656123734901386,0.4304983555009443,1.529573142528534,0.0001010894775390625,9.194375038146973,2.9535019562908382,8.72317380581381,21,13,0.6176470588235294,0.38235294117647056,0,0.0,1.0,2,11,21,0,0,0.058823529411764705,0.3235294117647059,0.0,0.6176470588235294,0.0,0.833764907210665,2.4548223999466057,12.2465500831604
QUIC_CONNECT1.pcap,172.16.0.54:60705->172.19.0.8:443,172.16.0.54,60705,172.19.0.8,443,37,23,14,18162,9460,8702,490.86486486486484,65,1394,567.592219541848,322160.92768444127,1.1563105452619962,411.30434782608694,83,1394,539.7581934277614,291338.90737240063,1.312308504105551,621.5714285714286,65,1294,587.6340837005037,345313.8163265306,0.9454007322232879,0.3401849733458625,0.0,3.868799924850464,0.8271648435775311,0.6842016784506415,0.373904824256897,0.0,3.2009549140930176,0.7017815412567083,0.492497331648641,0.9405636970813458,0.00010013580322265625,5.194260120391846,1.6196625011799366,2.623306617728448,20,17,0.5405405405405406,0.4594594594594595,0,0.0,1.0,4,13,20,0,0,0.10810810810810811,0.35135135135135137,0.0,0.5405405405405406,0.0,0.9568886656798212,2.687156141717928,12.24665904045105
QUIC_CONNECT1.pcap,172.16.0.43:50414->172.19.0.8:443,172.16.0.43,50414,172.19.0.8,443,12,6,6,6175,2990,3185,514.5833333333334,66,1294,555.6862811475154,308787.24305555556,1.0798761738899083,498.3333333333333,87,1294,562.8340983115916,316782.2222222223,1.1294329732005182,530.8333333333334,66,1294,547.9636291661052,300264.1388888889,1.0322705729973722,1.1035288247195156,0.0,11.888478994369507,3.4109344031588607,11.634473502652693,0.0500676155090332,0.0,0.20506596565246582,0.07878903427226683,0.0062077119215564365,2.4257297992706297,9.894371032714844e-05,11.891983032226562,4.7336556069994025,22.407495405676883,5,7,0.4166666666666667,0.5833333333333334,0,0.0,1.0,2,5,5,0,0,0.16666666666666666,0.4166666666666667,0.0,0.4166666666666667,0.0,1.0,2.5220552088742005,12.138817071914673
QUIC_CONNECT1.pcap,172.16.0.43:36711->172.19.0.8:443,172.16.0.43,36711,172.19.0.8,443,26,13,13,20057,11460,8597,771.4230769230769,65,1481,616.6744043706673,380287.3210059172,0.799398440127504,881.5384615384615,87,1481,621.7643154003979,386590.8639053255,0.7053172862308178,661.3076923076923,65,1294,591.3822640632036,349732.9822485207,0.8942618858696809,0.4855484390258789,0.0,11.804702997207642,2.3106568324943066,5.339134997552621,0.02572558323542277,0.0,0.12256503105163574,0.03775405920117993,0.001425368986166199,1.0099525849024455,0.00010085105895996094,11.804702997207642,3.2549145263200647,10.59446857364937,12,14,0.46153846153846156,0.5384615384615384,0,0.0,1.0,4,10,12,0,0,0.15384615384615385,0.38461538461538464,0.0,0.46153846153846156,0.0,1.0,2.8552793931012035,12.138710975646973
QUIC_CONNECT1.pcap,172.16.0.33:60508->172.19.0.8:443,172.16.0.33,60508,172.19.0.8,443,14,7,7,6363,3085,3278,454.5,66,1294,535.137198696345,286371.8214285714,1.1774195790898678,440.7142857142857,87,1294,539.8586360694579,291447.34693877544,1.2249628695255124,468.2857142857143,66,1294,530.0152866490105,280916.2040816327,1.1318203192626826,0.9285861712235671,3.1948089599609375e-05,11.827813148498535,3.1467119327638566,9.901795987798447,0.04063451290130615,3.1948089599609375e-05,0.19652318954467773,0.07026191875315695,0.004936737226875228,2.010302503903707,0.00012803077697753906,11.829178094863892,4.391611391593464,19.286250614773476,5,9,0.35714285714285715,0.6428571428571429,0,0.0,1.0,2,7,5,0,0,0.14285714285714285,0.5,0.0,0.35714285714285715,0.0,1.0,2.556656707462823,12.071620225906372
QUIC_CONNECT1.pcap,172.16.0.33:47762->172.19.0.8:443,172.16.0.33,47762,172.19.0.8,443,14,7,7,6371,3085,3286,455.07142857142856,66,1294,535.0306352090923,286257.78061224485,1.1757069365762507,440.7142857142857,87,1294,539.8586360694579,291447.34693877544,1.2249628695255124,469.42857142857144,66,1294,529.7697227887542,280655.95918367343,1.128541710140377,0.9285783951099102,9.5367431640625e-07,11.827696084976196,3.146642305769581,9.901357800458907,0.04063717524210612,9.5367431640625e-07,0.19617223739624023,0.07012842758286092,0.004917996355244567,2.0087890227635703,0.00012111663818359375,11.828974962234497,4.392148980230037,19.290972664535754,5,9,0.35714285714285715,0.6428571428571429,0,0.0,1.0,2,7,5,0,0,0.14285714285714285,0.5,0.0,0.35714285714285715,0.0,1.0,2.556656707462823,12.071519136428833
QUIC_CONNECT1.pcap,172.16.0.43:39572->172.19.0.8:443,172.16.0.43,39572,172.19.0.8,443,13,7,6,6276,3083,3193,482.7692307692308,66,1294,545.4332299044711,297497.40828402364,1.1298011454362848,440.42857142857144,86,1294,540.043875768536,291647.387755102,1.226178115595119,532.1666666666666,66,1294,547.5315566755542,299790.80555555556,1.028872326981937,0.9939989248911539,3.1948089599609375e-05,11.886089086532593,3.28409614224519,10.785287471509742,0.0069830020268758135,3.1948089599609375e-05,0.025494098663330078,0.008984209973118907,8.071602884108922e-05,2.3835394382476807,0.00012421607971191406,11.886270999908447,4.751374372441796,22.575558427096666,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,2,6,5,0,0,0.15384615384615385,0.46153846153846156,0.0,0.38461538461538464,0.0,0.9957274520849255,2.5654483718208256,11.927987098693848
QUIC_CONNECT1.pcap,172.16.0.33:40004->172.19.0.8:443,172.16.0.33,40004,172.19.0.8,443,13,7,6,6279,3084,3195,483.0,66,1294,545.3423765785194,297398.3076923077,1.1290732434337876,440.57142857142856,87,1294,539.9502244632918,291546.2448979592,1.2255679543589633,532.5,66,1294,547.4260223993741,299675.25,1.028030089012909,0.9890211621920267,3.1948089599609375e-05,11.826434850692749,3.2676099115026997,10.677274533750682,0.006969849268595378,3.1948089599609375e-05,0.025968074798583984,0.009054376787436846,8.198173900887517e-05,2.371802568435669,0.00011396408081054688,11.827765941619873,4.727989580296873,22.353885471395802,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,2,6,5,0,0,0.15384615384615385,0.46153846153846156,0.0,0.38461538461538464,0.0,0.9957274520849255,2.5654483718208256,11.868253946304321
QUIC_CONNECT1.pcap,172.16.0.62:44834->172.19.0.8:443,172.16.0.62,44834,172.19.0.8,443,13,7,6,6279,3084,3195,483.0,66,1294,545.3423765785194,297398.3076923077,1.1290732434337876,440.57142857142856,87,1294,539.9502244632918,291546.2448979592,1.2255679543589633,532.5,66,1294,547.4260223993741,299675.25,1.028030089012909,0.9770381649335226,0.0,11.428638935089111,3.151940238278247,9.934727265677532,0.04766364892323812,0.0,0.24888992309570312,0.09048840686264685,0.008188151776539913,2.342997980117798,0.000102996826171875,11.428638935089111,4.5437219793138865,20.6454094253001,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,2,6,5,0,0,0.15384615384615385,0.46153846153846156,0.0,0.38461538461538464,0.0,0.9957274520849255,2.5654483718208256,11.72445797920227
QUIC_CONNECT1.pcap,172.16.0.62:35818->172.19.0.8:443,172.16.0.62,35818,172.19.0.8,443,14,7,7,6363,3085,3278,454.5,66,1294,535.137198696345,286371.8214285714,1.1774195790898678,440.7142857142857,87,1294,539.8586360694579,291447.34693877544,1.2249628695255124,468.2857142857143,66,1294,530.0152866490105,280916.2040816327,1.1318203192626826,0.9018887739915115,0.0,11.42861008644104,3.039397071018684,9.237934555316954,0.047661662101745605,0.0,0.24885010719299316,0.09040028494065958,0.008172211517352443,1.9510590235392253,0.00011205673217773438,11.42861008644104,4.239306183914268,17.97171692097375,5,9,0.35714285714285715,0.6428571428571429,0,0.0,1.0,2,7,5,0,0,0.14285714285714285,0.5,0.0,0.35714285714285715,0.0,1.0,2.556656707462823,11.724554061889648
QUIC_CONNECT1.pcap,172.16.0.62:37737->172.19.0.8:443,172.16.0.62,37737,172.19.0.8,443,24,12,12,18511,9979,8532,771.2916666666666,66,1469,608.3576579040947,370099.0399305555,0.7887517578573969,831.5833333333334,87,1469,621.5827188628147,386365.07638888893,0.7474689474249699,711.0,66,1294,588.6958750775593,346562.8333333333,0.8279829466632339,0.5097337805706522,0.0,10.018120050430298,2.038668730689672,4.156170193491838,0.15506880933588202,0.0,1.0017328262329102,0.2955807782706944,0.08736799648310942,1.0634249990636653,9.799003601074219e-05,10.018435955047607,2.8466258441820953,8.103278696765427,10,14,0.4166666666666667,0.5833333333333334,0,0.0,1.0,4,10,10,0,0,0.16666666666666666,0.4166666666666667,0.0,0.4166666666666667,0.0,1.0,2.721251836004466,11.723876953125
QUIC_CONNECT1.pcap,172.16.0.34:37500->172.19.0.8:443,172.16.0.34,37500,172.19.0.8,443,35,25,10,9240,5945,3295,264.0,66,1394,429.0317337580387,184068.22857142857,1.6251202036289345,237.8,83,1394,402.7861963871156,162236.72000000003,1.693802339727147,329.5,66,1294,482.3283632547437,232640.65,1.4638190083603755,0.35370373725891113,0.0,4.726809024810791,0.9499779643474973,0.9024581327458149,0.3041299184163411,0.0,3.0698678493499756,0.6588906746967665,0.4341369212023602,1.3351120154062908,0.00010085105895996094,9.568051099777222,2.9465134251575877,8.681941364633898,16,19,0.45714285714285713,0.5428571428571428,0,0.0,1.0,2,17,16,0,0,0.05714285714285714,0.4857142857142857,0.0,0.45714285714285713,0.0,0.863120568566631,2.0033205813838046,12.025927066802979
QUIC_CONNECT1.pcap,172.16.0.34:48393->172.19.0.8:443,172.16.0.34,48393,172.19.0.8,443,27,18,9,11124,8013,3111,412.0,66,1444,554.5680334311595,307545.7037037037,1.3460389160950474,445.1666666666667,83,1444,574.0142516620219,329492.36111111107,1.2894367315507793,345.6666666666667,66,1294,507.0031777239885,257052.22222222222,1.4667401477068132,0.46253061294555664,0.0,6.430105924606323,1.2473801230125319,1.5559571712867593,0.32313982178183165,0.0,1.6277740001678467,0.41360037153404394,0.1710652673330992,1.5009082555770874,0.00013303756713867188,6.430105924606323,2.11269247961553,4.463469513424016,19,8,0.7037037037037037,0.2962962962962963,0,0.0,1.0,2,6,19,0,0,0.07407407407407407,0.2222222222222222,0.0,0.7037037037037037,0.0,0.9182958340544896,2.8019595038967813,12.025795936584473
QUIC_CONNECT1.pcap,172.16.0.34:40514->172.19.0.8:443,172.16.0.34,40514,172.19.0.8,443,28,19,9,11218,8107,3111,400.64285714285717,66,1444,547.7631927266768,300044.5153061225,1.3672106789398244,426.6842105263158,83,1444,564.1803605447258,318299.47922437673,1.3222433514678413,345.6666666666667,66,1294,507.0031777239885,257052.22222222222,1.4667401477068132,0.44538696606953937,0.0,6.366801977157593,1.2195866988829096,1.4873917160921126,0.31088460816277397,0.0,1.700685977935791,0.42569207893596833,0.1812137460688267,1.4997946321964264,9.894371032714844e-05,6.366801977157593,2.1050529282293375,4.4312478306469085,19,9,0.6785714285714286,0.32142857142857145,0,0.0,1.0,2,7,19,0,0,0.07142857142857142,0.25,0.0,0.6785714285714286,0.0,0.9059282160429991,2.808277477377708,12.025448083877563
QUIC_CONNECT1.pcap,172.16.0.38:43791->172.19.0.8:443,172.16.0.38,43791,172.19.0.8,443,45,34,11,11357,8134,3223,252.37777777777777,63,1444,425.68477063505253,181207.52395061727,1.686696722600807,239.23529411764707,83,1444,408.7190217671857,167051.23875432523,1.708439481200432,293.0,63,1294,471.99499226927475,222779.27272727274,1.6109044104753405,0.2692031589421359,0.0,3.717180013656616,0.6236463592291763,0.3889347813798069,0.3128410035913641,0.0,3.717180013656616,0.6707378194063449,0.4498892223819786,1.1834274053573608,8.797645568847656e-05,5.388175010681152,1.6461436276271977,2.70978884277763,27,18,0.6,0.4,0,0.0,1.0,2,16,27,0,0,0.044444444444444446,0.35555555555555557,0.0,0.6,0.0,0.8023534428291901,2.3772330349005,11.84493899345398
QUIC_CONNECT1.pcap,172.16.0.38:40215->172.19.0.8:443,172.16.0.38,40215,172.19.0.8,443,39,21,18,14784,6901,7883,379.0769230769231,90,1294,502.162471645377,252167.1479289941,1.3246980786099636,328.6190476190476,91,1294,468.48626306948137,219479.3786848073,1.425621145407783,437.94444444444446,90,1294,532.7918576519793,283867.1635802469,1.2165740755721968,0.3012736847526149,0.0,3.646925926208496,0.6927708854606603,0.4799314997419474,0.5158575534820556,0.0,3.647233009338379,0.8690046052426941,0.7551690039330106,0.6722708169151755,8.702278137207031e-05,5.151224851608276,1.2661835209943146,1.6032207088375603,0,39,0.0,1.0,0,0.0,1.0,5,34,0,0,0,0.1282051282051282,0.8717948717948718,0.0,0.0,0.0,0.9957274520849255,1.7129371546454388,11.448400020599365
