file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_27.pcap,172.19.0.53:41517->172.19.0.8:443,172.19.0.8,443,172.19.0.53,41517,2715,2340,375,3045349,2996224,49125,1121.6755064456722,66,1294,406.18917070979063,164989.64240190742,0.3621271645637599,1280.4376068376068,66,1294,94.56829009614518,8943.16149170867,0.07385622664559784,131.0,131,131,0.0,0.0,0.0,0.004176345219397773,0.0,0.39792609214782715,0.02332360604112789,0.0005439905987617374,0.0048452826227169355,2.002716064453125e-05,0.42418813705444336,0.026852863919421443,0.000721076300674966,0.03021679906284108,0.0,0.40343403816223145,0.06079224231458455,0.0036956967256351644,2715,0,1.0,0.0,0,0.0,1.0,2715,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5792980921280735,1.012859630281946,11.334600925445557
normal_traffic_recording_27.pcap,172.19.0.63:51459->172.19.0.8:443,172.19.0.8,443,172.19.0.63,51459,1684,1532,152,1980966,1961054,19912,1176.3456057007127,66,1294,341.7743338572112,116809.69528354047,0.290539049239383,1280.0613577023498,66,1294,96.03856598733334,9223.40615690338,0.07502653322784313,131.0,131,131,0.0,0.0,0.0,0.004176344109374855,0.0,0.33892321586608887,0.024320561409060686,0.0005914897072518919,0.004590977881174318,1.7881393432617188e-05,0.437424898147583,0.028839885692432975,0.0008317390067526003,0.04492090869423569,0.0,0.3457322120666504,0.07347872129771363,0.005399122483547075,1684,0,1.0,0.0,0,0.0,1.0,1684,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.43734134375970996,0.8378459559320148,7.028787136077881
normal_traffic_recording_27.pcap,172.19.0.61:47897->172.19.0.8:443,172.19.0.8,443,172.19.0.61,47897,7845,6903,942,8939408,8816006,123402,1139.5038878266412,66,1294,387.3497029411132,150039.79236856865,0.3399283732852369,1277.1267564826887,66,1294,113.05455146838646,12781.331607718044,0.08852257686601753,131.0,131,131,0.0,0.0,0.0,0.004448035035675609,0.0,0.6210711002349854,0.027786212955887325,0.0007720736304299206,0.005055112549962254,1.2874603271484375e-05,0.7615370750427246,0.03217372533151013,0.001035148601707457,0.03667792123638482,0.0,0.8114008903503418,0.07898902027746846,0.006239265324394324,7845,0,1.0,0.0,0,0.0,1.0,7845,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.529580670011703,1.0119360223097176,34.89038681983948
normal_traffic_recording_27.pcap,172.19.0.19:34804->172.19.0.8:443,172.19.0.8,443,172.19.0.19,34804,15806,13870,1936,17953199,17699583,253616,1135.8470833860558,66,1294,391.49148768499157,153265.5849298079,0.34466918426899723,1276.1054794520549,66,1294,118.52433536534512,14048.018073796802,0.0928797323370464,131.0,131,131,0.0,0.0,0.0,0.007222179173291842,0.0,15.015424966812134,0.13459467534054903,0.018115726630027796,0.008230336854414707,1.1205673217773438e-05,15.890877962112427,0.15120057134385786,0.022861612774709054,0.05896163615145424,0.0,15.015424966812134,0.3848310273953559,0.14809491964616517,15806,0,1.0,0.0,0,0.0,1.0,15806,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5364623629191978,1.0052298652886908,114.14654183387756
normal_traffic_recording_27.pcap,172.19.0.55:38196->172.19.0.8:443,172.19.0.8,443,172.19.0.55,38196,15551,13624,1927,17675524,17423087,252437,1136.6165519902256,66,1294,390.59555348978034,152564.88640598787,0.3436476028840545,1278.8525396359366,66,1294,104.29748023256951,10877.964382863227,0.0815555171531042,131.0,131,131,0.0,0.0,0.0,0.0052553729152372795,0.0,1.419145107269287,0.039198267360624116,0.0015365041640749697,0.00599875569492327,1.3113021850585938e-05,2.3287229537963867,0.04615367260119003,0.0021301614945778394,0.04233403319757923,0.0,1.419145107269287,0.10735976476740192,0.011526119090911873,15551,0,1.0,0.0,0,0.0,1.0,15551,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5405102869226563,1.0122094352365172,81.7210488319397
normal_traffic_recording_27.pcap,172.19.0.37:48756->172.19.0.8:443,172.19.0.37,48756,172.19.0.8,443,44187,5486,38701,50130854,718666,49412188,1134.515898341141,66,1294,392.9515919543047,154410.9536194224,0.34636058650995377,131.0,131,131,0.0,0.0,0.0,1276.7677320999458,66,1294,115.37624100657678,13311.676988807689,0.09036588104933803,0.006456761574273585,0.0,3.4973819255828857,0.05457831361164434,0.002978792316691002,0.05197686636132768,0.0,3.9573919773101807,0.15448153363621672,0.02386454423459756,0.007368566275259013,1.0967254638671875e-05,3.4973819255828857,0.06179754737922713,0.003818936862087822,44187,0,1.0,0.0,0,0.0,1.0,44187,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5411851508944032,1.016719158658097,285.29846692085266
normal_traffic_recording_27.pcap,172.19.0.62:47728->172.19.0.8:443,172.19.0.8,443,172.19.0.62,47728,53444,47236,6208,61142723,60329475,813248,1144.0521480428113,66,1294,382.31781374136636,146166.91070397812,0.3341786599460672,1277.192713184859,66,1294,113.01406226380962,12772.178269368236,0.08848630366986139,131.0,131,131,0.0,0.0,0.0,0.006392809199200123,0.0,3.7687201499938965,0.05304896412853219,0.002814192595110295,0.007233003112794584,1.0967254638671875e-05,4.2036049365997314,0.05969269507724103,0.0035632178455844757,0.054665704846708636,0.0,3.7687201499938965,0.15023373733297207,0.02257017583303245,53444,0,1.0,0.0,0,0.0,1.0,53444,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5182182190553062,0.988699538989191,341.6509020328522
normal_traffic_recording_27.pcap,172.19.0.32:58696->172.19.0.8:443,172.19.0.8,443,172.19.0.32,58696,33655,29655,4000,38351236,37827236,524000,1139.5405140395187,66,1294,387.45138055328846,150118.57229264916,0.3400066744268926,1275.5770021918731,66,1294,121.09089904243523,14663.00583090524,0.09493029337653475,131.0,131,131,0.0,0.0,0.0,0.0064228693488348814,0.0,8.737415075302124,0.07328872104056094,0.0053712366317611605,0.007289244117680215,1.2874603271484375e-05,8.737415075302124,0.07983942475940561,0.00637433374591279,0.04973015984346581,0.0,3.231060028076172,0.13736307276048995,0.01886861375820366,33655,0,1.0,0.0,0,0.0,1.0,33655,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5260550337396306,1.0080979859778727,216.1552450656891
normal_traffic_recording_27.pcap,172.19.0.50:58644->172.19.0.8:443,172.19.0.8,443,172.19.0.50,58644,44017,38682,5335,50081199,49382314,698885,1137.7694754299475,66,1294,389.41217310015355,151641.84055858394,0.3422592902248498,1276.6225634662117,66,1294,116.11618533892322,13482.968497663167,0.09095576771230744,131.0,131,131,0.0,0.0,0.0,0.00633848180384343,0.0,3.005511999130249,0.05295913524197591,0.002804670005577895,0.007136471136344668,1.0967254638671875e-05,3.007211923599243,0.05673965532580648,0.0032193884864913196,0.052304869516985576,0.0,3.068434000015259,0.1491121749187355,0.022234440708995568,44017,0,1.0,0.0,0,0.0,1.0,44017,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5328094843901283,0.9995594751957583,278.9946150779724
normal_traffic_recording_27.pcap,172.19.0.58:48006->172.19.0.8:443,172.19.0.8,443,172.19.0.58,48006,4,4,0,264,264,0,66.0,66,66,0.0,0.0,0.0,66.0,66,66,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.3659403324127197,7.104873657226562e-05,10.097668886184692,4.760050909481028,22.65808466085116,3.3659403324127197,7.104873657226562e-05,10.097668886184692,4.760050909481028,22.65808466085116,0.0,0.0,0.0,0.0,0.0,4,0,1.0,0.0,0,0.0,1.0,4,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.09782099723816
normal_traffic_recording_27.pcap,172.19.0.52:60455->172.19.0.8:443,172.19.0.52,60455,172.19.0.8,443,45606,5466,40140,51979545,720584,51258961,1139.75233521905,66,1399,387.14770747381976,149883.3474022343,0.33967704694319706,131.83022319795097,131,1399,30.124781495314604,907.5024601404492,0.2285119509361707,1277.004509217738,66,1294,113.98347835503657,12992.23333791309,0.089258477579582,0.006407463481297894,0.0,2.777003049850464,0.05049898984583271,0.0025501479754495154,0.05342894272311281,0.0,2.7857420444488525,0.14358467922906104,0.020616560109312357,0.007268535291647566,1.0967254638671875e-05,3.468981981277466,0.05786325884890242,0.0033481567246150847,45596,10,0.9997807306056221,0.00021926939437793273,0,0.0,1.0,45596,3,7,0,0,6.578081831337982e-05,0.0001534885760645529,0.0,0.9997807306056221,0.0,0.5289371666782995,1.0123671179983733,292.21237206459045
normal_traffic_recording_27.pcap,172.19.0.56:39028->172.19.0.8:443,172.19.0.8,443,172.19.0.56,39028,2,2,0,132,132,0,66.0,66,66,0.0,0.0,0.0,66.0,66,66,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.00010204315185546875,0.00010204315185546875,0.00010204315185546875,0.0,0.0,0.00010204315185546875,0.00010204315185546875,0.00010204315185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0,0.0,1.0,2,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00010204315185546875
normal_traffic_recording_27.pcap,172.19.0.51:38638->172.19.0.8:443,172.19.0.51,38638,172.19.0.8,443,1,1,0,131,131,0,131.0,131,131,0.0,0.0,0.0,131.0,131,131,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0.0,1.0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_traffic_recording_27.pcap,172.19.0.39:32880->172.19.0.8:443,172.19.0.39,32880,172.19.0.8,443,489,67,422,538858,13823,525035,1101.959100204499,66,1399,425.2575093369336,180843.94924745214,0.3859104292146735,206.3134328358209,131,1399,264.74286082323795,70088.78235687234,1.2832070950703134,1244.1587677725117,66,1294,225.49287965219006,50847.03877383706,0.18124124146623408,0.050052582240495525,0.0,11.464534997940063,0.5689694325846784,0.32372621521573086,0.3700857595963912,0.0,11.740059852600098,1.5455442077949675,2.3887068982485733,0.05596583642755722,3.3855438232421875e-05,15.331117153167725,0.7736302944674026,0.5985038325177201,476,13,0.9734151329243353,0.026584867075664622,0,0.0,1.0,476,3,10,0,0,0.006134969325153374,0.02044989775051125,0.0,0.9734151329243353,0.0,0.5763658422833116,1.2204140556416632,24.425660133361816
normal_traffic_recording_27.pcap,172.19.0.36:49469->172.19.0.8:443,172.19.0.36,49469,172.19.0.8,443,28,13,15,17773,8252,9521,634.75,66,1399,576.0944630502387,331884.83035714284,0.9075926948408645,634.7692307692307,131,1399,606.068434044838,367318.94674556213,0.9547854632310827,634.7333333333333,66,1294,548.7943715292844,301175.26222222217,0.8646061939858487,0.18882129810474538,0.0,1.197072982788086,0.30086864663753754,0.09052194252950344,0.42484792073567706,0.0,2.6535568237304688,0.7041311189790196,0.4958006327146462,0.2572815077645438,9.107589721679688e-05,1.9430310726165771,0.5200122094109378,0.27041269793644507,11,17,0.39285714285714285,0.6071428571428571,0,0.0,1.0,11,6,11,0,0,0.21428571428571427,0.39285714285714285,0.0,0.39285714285714285,0.0,0.996316519558962,2.9956029237290127,5.098175048828125
normal_traffic_recording_27.pcap,172.19.0.56:55782->172.19.0.8:443,172.19.0.56,55782,172.19.0.8,443,43445,5089,38356,49594648,668415,48926233,1141.5501898952698,66,1399,385.289460018273,148447.9680011724,0.33751425336245705,131.34505796816663,131,1399,18.319226012562094,335.59404169933174,0.13947404109412342,1275.5822557096674,66,1294,121.38680456256958,14734.756321911464,0.0951618792274876,0.0065701342882476515,0.0,3.1736788749694824,0.05191259605778417,0.0026949176294586686,0.05609923624580011,0.0,3.174046039581299,0.1470587273167825,0.021626269280031786,0.007439337316291023,1.0013580322265625e-05,3.202793836593628,0.05995714932797369,0.0035948597555369357,43435,10,0.9997698239152952,0.00023017608470479918,0,0.0,1.0,43435,1,9,0,0,2.3017608470479917e-05,0.00020715847623431924,0.0,0.9997698239152952,0.0,0.5210737413264073,0.9962176782561097,285.432914018631
normal_traffic_recording_27.pcap,172.19.0.58:48175->172.19.0.8:443,172.19.0.58,48175,172.19.0.8,443,46353,5233,41120,53186620,689804,52496816,1147.4256250943845,66,1399,378.47665637358006,143244.579419725,0.329848530568112,131.81807758455952,131,1399,30.66393419447212,940.2768602829166,0.23262313300542273,1276.6735408560312,66,1294,115.69045156779531,13384.280583960392,0.09061866472945222,0.006869127822819355,0.0,5.981446027755737,0.058762189857504595,0.0034529949568494157,0.06062781687723387,0.0,6.250931978225708,0.1737893576141658,0.030202740819944413,0.0077241965747331266,1.0967254638671875e-05,5.981446027755737,0.06508117453093668,0.004235559278326241,46341,12,0.9997411170798006,0.00025888292019933984,0,0.0,1.0,46341,3,9,0,0,6.472073004983496e-05,0.0001941621901495049,0.0,0.9997411170798006,0.0,0.5085854599020074,0.9852158307350005,318.39781284332275
normal_traffic_recording_27.pcap,172.19.0.60:57207->172.19.0.8:443,172.19.0.60,57207,172.19.0.8,443,49194,5977,43217,55966669,787178,55179491,1137.6726633329267,66,1399,389.4321849513335,151657.42667596962,0.3423060054993786,131.7011878868998,131,1399,28.634836769024723,819.9538767886902,0.21742276761858279,1276.8005877316796,66,1294,114.90542509080622,13203.256715298878,0.08999480905232295,0.006577198560604336,0.0,2.4903180599212646,0.05018970676430211,0.0025190066650866328,0.05408644644291685,0.0,2.4930992126464844,0.14064227485928224,0.019780249477593895,0.007454670791889022,1.0967254638671875e-05,3.205531120300293,0.0582832768407443,0.003396940359294841,49187,7,0.9998577062243363,0.0001422937756636988,0,0.0,1.0,49187,3,4,0,0,6.098304671301378e-05,8.131072895068504e-05,0.0,0.9998577062243363,0.0,0.5336531350829055,1.017748010877452,323.5521287918091
normal_traffic_recording_27.pcap,172.19.0.51:54447->172.19.0.8:443,172.19.0.51,54447,172.19.0.8,443,54099,6313,47786,61887115,831357,61055758,1143.9604244071054,66,1399,382.39129027640263,146223.098879252,0.33426968461307505,131.68968794550926,131,1399,27.948276258824578,781.1061458395776,0.21222828222046553,1277.6913321893442,66,1294,110.3701707240157,12181.57458564837,0.08638249939043938,0.006651471016292339,0.0,3.4103221893310547,0.054142782226887384,0.0029314408672681527,0.05698485406179392,0.0,3.4134361743927,0.15413299635373745,0.02375698056498124,0.007521699070369173,1.2874603271484375e-05,3.4106051921844482,0.060892111182461975,0.0037078492042573103,54090,9,0.9998336383297288,0.00016636167027116953,0,0.0,1.0,54090,3,6,0,0,5.545389009038984e-05,0.00011090778018077968,0.0,0.9998336383297288,0.0,0.5197810605575831,0.9804028585055099,359.83127903938293
normal_traffic_recording_27.pcap,172.19.0.57:37134->172.19.0.8:443,172.19.0.57,37134,172.19.0.8,443,39,23,16,24202,12027,12175,620.5641025641025,68,1399,576.8230762334987,332724.8612754767,0.9295140886334373,522.9130434782609,131,1399,579.4931753391495,335812.34026465024,1.1082017986863257,760.9375,68,1294,543.0233039140678,294874.30859375,0.7136240544250583,0.49746015824769674,0.0,13.347795009613037,2.1428637394973618,4.5918650060526165,0.8484108664772727,0.0,13.347795009613037,2.7635822684370424,7.637386954419628,0.9898651917775472,9.012222290039062e-05,14.115270137786865,3.509378811831746,12.315739644933599,7,32,0.1794871794871795,0.8205128205128205,0,0.0,1.0,7,9,23,0,0,0.23076923076923078,0.5897435897435898,0.0,0.1794871794871795,0.0,0.97663491144401,2.652811591604374,18.903486013412476
normal_traffic_recording_27.pcap,172.19.0.53:49734->172.19.0.8:443,172.19.0.53,49734,172.19.0.8,443,10569,1203,9366,12116286,164399,11951887,1146.3985239852398,66,1399,379.62427299587466,144114.58864764636,0.331145116687853,136.65752285951788,131,1399,82.06090686248864,6733.992435094035,0.6004858360183081,1276.0929959427717,66,1294,118.24434250995323,13981.72453561113,0.09266122679608851,0.00786251163590956,0.0,2.7304348945617676,0.06316592646673935,0.003989934266401523,0.06886767051779291,0.0,2.7307939529418945,0.18154575807994716,0.0329588622768227,0.008692133573052466,1.811981201171875e-05,2.7408018112182617,0.06859057133352385,0.004704666475859223,10556,13,0.998769987699877,0.0012300123001230013,0,0.0,1.0,10556,5,8,0,0,0.00047308165389346203,0.0007569306462295392,0.0,0.998769987699877,0.0,0.5113419859430323,0.9714253650213199,83.09102296829224
normal_traffic_recording_27.pcap,172.19.0.31:36049->172.19.0.8:443,172.19.0.8,443,172.19.0.31,36049,41,33,8,37493,36423,1070,914.4634146341464,66,1294,538.4053735081835,289880.34622248664,0.5887664447719714,1103.7272727272727,66,1294,420.1990345659277,176567.22865013772,0.3807091162363236,133.75,131,142,4.763139720814412,22.6875,0.03561225959487411,0.07806252241134644,2.384185791015625e-05,2.2217819690704346,0.35429012466147725,0.1255214924326451,0.09756121784448624,2.384185791015625e-05,2.337549924850464,0.41447436063902016,0.17178899562712455,0.128662143434797,0.00028896331787109375,0.5046918392181396,0.17902478236817992,0.03204987270197419,39,2,0.9512195121951219,0.04878048780487805,0,0.0,1.0,39,0,2,0,0,0.0,0.04878048780487805,0.0,0.9512195121951219,0.0,0.7120640548905479,1.6040949908927036,3.1225008964538574
