file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_4.pcap,172.19.0.24:46537->172.19.0.8:443,172.19.0.24,46537,172.19.0.8,443,58919,1833,57086,73492115,240242,73251873,1247.341519713505,66,1294,213.7524923159684,45690.12797128812,0.17136645332311556,131.06492089470814,131,250,2.7787356383250317,7.721371747697622,0.021201215545365852,1283.1845461233927,66,1294,76.56050363783548,5861.510717279019,0.05966445268463615,0.0053640047164202715,0.0,22.473846912384033,0.2690881984067641,0.07240845852179806,0.17250896827622791,0.0,22.473846912384033,1.5187247114880758,2.306524749284539,0.005308907330845371,1.0967254638671875e-05,22.640766143798828,0.2690181125440416,0.07237074487675864,58919,0,1.0,0.0,0,0.0,1.0,58919,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.19993078749564527,0.46009188437437215,316.03642988204956
normal_traffic_recording_4.pcap,172.19.0.37:45971->172.19.0.8:443,172.19.0.37,45971,172.19.0.8,443,7275,175,7100,9128875,22925,9105950,1254.8281786941582,66,1294,192.89170482463373,37207.20979015363,0.15371961524275557,131.0,131,131,0.0,0.0,0.0,1282.5281690140846,66,1294,78.91115111241835,6226.969769886925,0.061527811255077204,0.009490480356108923,5.9604644775390625e-06,27.552690982818604,0.42402472875398894,0.1797969705948939,0.39660021902500897,9.489059448242188e-05,27.552690982818604,2.7148169370898723,7.370231001910036,0.009720867596003081,1.2874603271484375e-05,27.58964514732361,0.42982604025516913,0.18475042488143825,7275,0,1.0,0.0,0,0.0,1.0,7275,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.16363937591951094,0.37118755121946634,69.0337541103363
normal_traffic_recording_4.pcap,172.19.0.22:42773->172.19.0.8:443,172.19.0.22,42773,172.19.0.8,443,6530,214,6316,8134892,28034,8106858,1245.7721286370597,66,1294,217.5590926493235,47331.95879439692,0.17463795155486792,131.0,131,131,0.0,0.0,0.0,1283.543065231159,66,1294,73.50536603334609,5403.0388356961885,0.05726754950766547,0.009037059414969193,0.0,27.813965797424316,0.43284686608258494,0.1873564094775152,0.2768908117858457,0.0,27.813965797424316,2.3817079106925885,5.672532571855656,0.00933929814861959,1.2874603271484375e-05,27.86059594154358,0.44087374511926064,0.19436965913548282,6530,0,1.0,0.0,0,0.0,1.0,6530,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.20810739369212358,0.47179136002888067,59.00296092033386
normal_traffic_recording_4.pcap,172.19.0.27:43416->172.19.0.8:443,172.19.0.27,43416,172.19.0.8,443,5,3,2,535,393,142,107.0,71,131,29.393876913398138,864.0,0.2747091300317583,131.0,131,131,0.0,0.0,0.0,71.0,71,71,0.0,0.0,0.0,5.102522015571594,0.025243043899536133,15.001286029815674,6.115723638770752,37.402075625819364,10.205044031143188,5.383542060852051,15.026546001434326,4.821501970291138,23.246881249521323,15.02652907371521,15.02652907371521,15.02652907371521,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,0.9709505944546686,20.410088062286377
normal_traffic_recording_4.pcap,172.19.0.36:58469->172.19.0.8:443,172.19.0.36,58469,172.19.0.8,443,11712,389,11323,14586101,50959,14535142,1245.3979678961748,69,1294,218.42741164771863,47710.534159121926,0.17538764096163056,131.0,131,131,0.0,0.0,0.0,1283.6829462156672,69,1294,72.24389897706087,5219.180939407775,0.05627861551798119,0.0044629120641458695,1.1920928955078125e-06,15.000423908233643,0.23751732794402963,0.05641448107367172,0.13470402882271207,1.1920928955078125e-06,15.000423908233643,1.2994702958497422,1.6886230497958163,0.003752329707082517,8.821487426757812e-06,15.025933027267456,0.22372683119446884,0.05005369499631836,11712,0,1.0,0.0,0,0.0,1.0,11712,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.21026127879154252,0.4694936038546057,52.26516318321228
normal_traffic_recording_4.pcap,172.19.0.21:41977->172.19.0.8:443,172.19.0.21,41977,172.19.0.8,443,7301,204,7097,9138917,26724,9112193,1251.7349678126284,66,1294,202.4112306214838,40970.30628170351,0.16170454275571747,131.0,131,131,0.0,0.0,0.0,1283.9499788643088,66,1294,70.75084858917269,5005.68257608804,0.05510405370445497,0.0023495004275073746,9.5367431640625e-07,15.000844955444336,0.17604226590403943,0.03099087938462852,0.08448942424041297,9.5367431640625e-07,15.026144027709961,1.0542971982748333,1.111542582290163,0.002410019297476148,1.1920928955078125e-05,15.02614688873291,0.1788537367977595,0.031988659166522236,7301,0,1.0,0.0,0,0.0,1.0,7301,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.18396050604998135,0.4330792426762887,17.151353120803833
normal_traffic_recording_4.pcap,172.19.0.30:55588->172.19.0.8:443,172.19.0.8,443,172.19.0.30,55588,76,66,10,80960,79454,1506,1065.2631578947369,66,1294,457.65067603384813,209444.1412742382,0.4296127887669523,1203.8484848484848,66,1294,307.91091009951305,94809.12855831039,0.2557721457266829,150.6,131,305,51.649201349101226,2667.64,0.34295618425698027,0.025578053792317708,0.0,1.860050916671753,0.2132764696354536,0.04548685250016256,0.029513138991135817,1.4066696166992188e-05,1.8774468898773193,0.23101207636089566,0.053366579424572284,0.21277742915683323,0.0,1.860050916671753,0.5824531718903052,0.33925169744507744,74,2,0.9736842105263158,0.02631578947368421,0,0.0,1.0,74,0,2,0,0,0.0,0.02631578947368421,0.0,0.9736842105263158,0.0,0.5617526078313282,1.343619298091587,1.9183540344238281
normal_traffic_recording_4.pcap,172.19.0.21:45962->172.19.0.8:443,172.19.0.21,45962,172.19.0.8,443,6411,147,6264,8060902,20787,8040115,1257.354858836375,66,1399,186.4804652524874,34774.96392078416,0.14831172277416307,141.40816326530611,131,1399,106.10678455819625,11258.649729279474,0.7503582686320706,1283.5432630906769,66,1294,73.59440019495142,5416.135740054666,0.05733690660160653,0.00017308236656248476,7.867813110351562e-06,0.021285057067871094,0.0011478528226626446,1.3175661024946005e-06,0.007570095258216335,5.0067901611328125e-05,0.022412776947021484,0.005533088660673672,3.061507012687558e-05,0.00017564939687413073,1.2874603271484375e-05,0.025509119033813477,0.0011959773747489304,1.4303618809113438e-06,6406,5,0.9992200904695056,0.0007799095304944627,0,0.0,1.0,6406,1,4,0,0,0.00015598190609889253,0.0006239276243955701,0.0,0.9992200904695056,0.0,0.15758621222014613,0.3753219893971044,1.1094579696655273
normal_traffic_recording_4.pcap,172.19.0.31:51272->172.19.0.8:443,172.19.0.31,51272,172.19.0.8,443,2530,87,2443,3121111,16126,3104985,1233.6407114624506,66,1399,244.58463976824265,59821.646010561024,0.19826245802012615,185.35632183908046,131,1399,194.70578907447725,37910.344299114826,1.050440509083438,1270.9721653704462,66,1294,141.68391730229112,20074.33242212247,0.11147680583625917,0.007614255847078672,0.0,18.298583984375,0.36381648713956366,0.13236243631457228,0.22391224461932516,0.0,18.3018798828125,1.9609704777785564,3.8454052147190594,0.007881111731595626,1.1920928955078125e-05,18.298950910568237,0.37025263185579277,0.1370870113961412,2525,5,0.9980237154150198,0.001976284584980237,0,0.0,1.0,2525,1,4,0,0,0.0003952569169960474,0.0015810276679841897,0.0,0.9980237154150198,0.0,0.21593808050825491,0.580079299701651,19.256453037261963
normal_traffic_recording_4.pcap,172.19.0.26:56822->172.19.0.8:443,172.19.0.8,443,172.19.0.26,56822,74,66,8,80698,79454,1244,1090.5135135135135,66,1294,436.8944223767013,190876.73630387147,0.40063182799915603,1203.8484848484848,66,1294,307.91091009951305,94809.12855831039,0.2557721457266829,155.5,131,305,56.69656074225314,3214.5,0.3646081076672228,0.0637742329950202,0.0,4.5918169021606445,0.5336468060872173,0.284778913647088,0.07162336936363807,2.09808349609375e-05,4.608680963516235,0.5671432092282273,0.32165141977369277,0.6625525610787528,0.0,4.5918169021606445,1.6041391579194866,2.5732624379706395,72,2,0.972972972972973,0.02702702702702703,0,0.0,1.0,72,0,2,0,0,0.0,0.02702702702702703,0.0,0.972972972972973,0.0,0.49418293484978865,1.2812698468886063,4.655519008636475
