file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_29.pcap,172.19.0.60:38326->172.19.0.8:443,172.19.0.60,38326,172.19.0.8,443,26112,1994,24118,31156750,261214,30895536,1193.1966145833333,66,1294,317.8390583224144,101021.66699527916,0.2663760979856656,131.0,131,131,0.0,0.0,0.0,1281.0156729413716,66,1294,91.54521061032196,8380.525585688205,0.07146299030059698,0.0036687759642516824,0.0,15.00100302696228,0.17883621505661462,0.03198239181577572,0.0480659353751007,0.0,15.539615869522095,0.654260944540643,0.42805738355121425,0.003971675915588968,1.0013580322265625e-05,15.86192798614502,0.19059612905292356,0.03632688440995869,26112,0,1.0,0.0,0,0.0,1.0,26112,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.38923380195473567,0.789634873389918,95.79540920257568
normal_traffic_recording_29.pcap,172.19.0.38:40481->172.19.0.8:443,172.19.0.38,40481,172.19.0.8,443,6661,433,6228,8035917,56723,7979194,1206.4130010508932,66,1294,296.51341993590796,87920.2082020881,0.24578102165478852,131.0,131,131,0.0,0.0,0.0,1281.1807964033399,66,1294,89.64571531739347,8036.3542747671545,0.06997116688687184,0.0016655156204292366,0.0,1.0094389915466309,0.020106590085349825,0.0004042749648602879,0.025676699148284063,0.0,1.0094389915466309,0.07759128048240306,0.006020406806898942,0.0017811278384092131,1.0013580322265625e-05,1.9971930980682373,0.02914990642006771,0.0008497170442987046,6661,0,1.0,0.0,0,0.0,1.0,6661,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.3470014988397223,0.7208431529544601,11.092334032058716
normal_traffic_recording_29.pcap,172.19.0.65:50193->172.19.0.8:443,172.19.0.65,50193,172.19.0.8,443,30565,3031,27534,35653868,397061,35256807,1166.4933093407492,66,1294,355.1401541617696,126124.52909804546,0.30445108541812316,131.0,131,131,0.0,0.0,0.0,1280.4825670080627,66,1294,94.76241410981746,8979.91512792053,0.0740052356442747,0.004636464365769581,0.0,17.199360132217407,0.18496228681362567,0.03421104754332593,0.046747698012751714,0.0,17.199360132217407,0.5866766938395137,0.34418954309446254,0.005056001269518171,1.0967254638671875e-05,17.296282052993774,0.19666596868044756,0.03867750323701878,30565,0,1.0,0.0,0,0.0,1.0,30565,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.46634537196236275,0.8813850084534646,141.70889687538147
normal_traffic_recording_29.pcap,172.19.0.59:41382->172.19.0.8:443,172.19.0.59,41382,172.19.0.8,443,19117,1547,17570,22705496,202657,22502839,1187.7122979547,66,1294,325.97427120433497,106259.22548719731,0.2744555830277071,131.0,131,131,0.0,0.0,0.0,1280.753500284576,66,1294,92.9552010537569,8640.669402944366,0.0725785258702028,0.004045060424780741,0.0,15.002119064331055,0.15871490675107985,0.025190421625003977,0.04955122387578848,0.0,15.19195008277893,0.5601896036404331,0.3138123920268256,0.004261015542943515,1.0013580322265625e-05,15.208333969116211,0.16709841819957,0.02792188136479839,19117,0,1.0,0.0,0,0.0,1.0,19117,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.40542220213063834,0.7969282857353053,77.32537508010864
normal_traffic_recording_29.pcap,172.19.0.55:52124->172.19.0.8:443,172.19.0.55,52124,172.19.0.8,443,44567,3833,40734,52684338,502123,52182215,1182.1378598514596,66,1294,334.0497552920556,111589.2390106822,0.2825810479786429,131.0,131,131,0.0,0.0,0.0,1281.0481416016105,66,1294,91.31270760897573,8338.010570882294,0.07127968469226569,0.005200197440645015,0.0,26.025792121887207,0.233207372554147,0.05438567861360872,0.06047807910745975,0.0,26.025792121887207,0.8002396329692727,0.6403834701747962,0.0054009086743369945,1.0967254638671875e-05,26.194647073745728,0.2433410963883446,0.05921488919148162,44567,0,1.0,0.0,0,0.0,1.0,44567,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4229937001629702,0.8161744295466173,231.75199913978577
normal_traffic_recording_29.pcap,172.19.0.62:39341->172.19.0.8:443,172.19.0.8,443,172.19.0.62,39341,41320,38036,3284,49101282,48671056,430226,1188.3175701839302,66,1294,325.2899156993101,105813.52925566427,0.273739885583751,1279.605005783994,66,1294,100.48278710264103,10096.79050391468,0.07852640982838043,131.00669914738125,131,142,0.2713774909936907,0.07364574261803065,0.0020714779683777365,0.0034880583248029025,0.0,15.009870052337646,0.15389442654250482,0.023683494520846414,0.0037886379676218083,1.0013580322265625e-05,15.171833038330078,0.16298922214425324,0.02656548653518873,0.04364677823392349,0.0,15.159449815750122,0.5465310619152969,0.2986962016382621,41318,2,0.9999515972894482,4.84027105517909e-05,0,0.0,1.0,41318,0,2,0,0,0.0,4.84027105517909e-05,0.0,0.9999515972894482,0.0,0.4003345671386901,0.8043900533131942,144.12308192253113
normal_traffic_recording_29.pcap,172.19.0.41:55667->172.19.0.8:443,172.19.0.41,55667,172.19.0.8,443,17338,1387,15951,20572234,181697,20390537,1186.540200715192,66,1294,327.7913899437652,107447.19532126552,0.2762581408924768,131.0,131,131,0.0,0.0,0.0,1278.3234279982446,66,1294,107.16851153625333,11485.089864896063,0.0838352088282313,0.004012811264378696,0.0,15.0123770236969,0.16519784950314523,0.027290329480463817,0.05003001077522619,0.0,15.053117036819458,0.584344470961341,0.34145846074308955,0.004361113545289234,1.0013580322265625e-05,15.201487064361572,0.17376100611422376,0.03019288724582731,17338,0,1.0,0.0,0,0.0,1.0,17338,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.40217106104189065,0.8389559577311313,69.57010889053345
normal_traffic_recording_29.pcap,172.19.0.32:50285->172.19.0.8:443,172.19.0.32,50285,172.19.0.8,443,24522,2402,22120,28661160,314662,28346498,1168.7937362368486,66,1294,352.0368143148923,123929.91863297798,0.3011966982714513,131.0,131,131,0.0,0.0,0.0,1281.4872513562386,66,1294,87.94859597329916,7734.955533674614,0.06863009825514875,0.004362282086573798,0.0,15.027781963348389,0.18445764660786834,0.03402462339211324,0.04450765265767051,0.0,15.179919004440308,0.5915443854064316,0.34992475990587285,0.004829123468682317,1.0967254638671875e-05,15.2917320728302,0.19850588603661123,0.03940458679118009,24522,0,1.0,0.0,0,0.0,1.0,24522,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4624725141400244,0.8757794515957853,106.9675190448761
normal_traffic_recording_29.pcap,172.19.0.54:40612->172.19.0.8:443,172.19.0.54,40612,172.19.0.8,443,6347,527,5820,7527774,69037,7458737,1186.036552702064,66,1294,328.2513311926909,107748.93642977363,0.27676325020916,131.0,131,131,0.0,0.0,0.0,1281.5699312714776,66,1294,87.10769940243101,7587.75129518428,0.06796952493728475,0.009055178059488677,0.0,15.003466844558716,0.2896334210459005,0.08388751858675188,0.10924745240592232,0.0,15.172322988510132,1.0089216115928354,1.0179228183390845,0.008558639445077884,1.1920928955078125e-05,15.218313932418823,0.28857128365870904,0.0832733857524351,6347,0,1.0,0.0,0,0.0,1.0,6347,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.4127713092768757,0.8450954570926336,57.46415996551514
normal_traffic_recording_29.pcap,172.19.0.63:38565->172.19.0.8:443,172.19.0.63,38565,172.19.0.8,443,73177,5821,67356,86966968,766742,86200226,1188.446752394878,66,1399,324.90905752349335,105565.89566080472,0.2733896633305265,131.7199793849854,131,1399,29.01576669301765,841.9147167836325,0.22028371723481396,1279.7705623849397,66,1294,98.85310156510903,9771.93568904176,0.07724283123131816,0.004099665475801339,0.0,15.014449119567871,0.17220800351086218,0.029655596473197123,0.05154589705450838,0.0,15.014449119567871,0.6101327408144243,0.3722619614137214,0.004430536027032879,9.775161743164062e-06,17.74526596069336,0.1890239886909822,0.035730068300648565,73167,10,0.9998633450401082,0.00013665495989176928,0,0.0,1.0,73167,3,7,0,0,4.099648796753078e-05,9.56584719242385e-05,0.0,0.9998633450401082,0.0,0.40058047965917154,0.8050076182405634,299.99712085723877
