file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_17.pcap,172.19.0.27:53074->172.19.0.8:443,172.19.0.27,53074,172.19.0.8,443,23599,677,22922,29506167,88687,29417480,1250.314292978516,66,1294,205.88206012835965,42387.4226826975,0.16466424584966116,131.0,131,131,0.0,0.0,0.0,1283.3731786057062,66,1294,74.45239923451683,5543.159751775882,0.058013055341708225,0.0046206797994954255,0.0,15.003448963165283,0.2512931567030091,0.0631482506057631,0.16130000282321455,0.0,15.026317119598389,1.4773767001312075,2.182641914090576,0.004610198990253611,1.2159347534179688e-05,15.036113023757935,0.2544881088279022,0.0647641975348022,23599,0,1.0,0.0,0,0.0,1.0,23599,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.18776721027191975,0.4359290059386196,109.03880190849304
normal_traffic_recording_17.pcap,172.19.0.36:60559->172.19.0.8:443,172.19.0.36,60559,172.19.0.8,443,3,2,1,333,262,71,111.0,71,131,28.284271247461902,800.0,0.2548132544816388,131.0,131,131,0.0,0.0,0.0,71.0,71,71,0.0,0.0,0.0,4.082078456878662,0.0253298282623291,8.138827085494995,4.056748628616333,16.4572094357805,8.164156913757324,8.164156913757324,8.164156913757324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0.0,0,0.0,1.0,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9182958340544896,0.9182958340544896,8.164156913757324
normal_traffic_recording_17.pcap,172.19.0.24:40435->172.19.0.8:443,172.19.0.24,40435,172.19.0.8,443,48321,1913,46408,59775732,250603,59525129,1237.0549450549452,66,1294,238.44743474792753,56857.179137867155,0.19275411791619057,131.0,131,131,0.0,0.0,0.0,1282.6480132735735,66,1294,81.81529125289832,6693.741882796581,0.06378623785031201,0.006324167549610138,0.0,21.11858296394348,0.3014919065475447,0.09089736971367343,0.15982415062613067,0.0,21.11858296394348,1.5089659627599636,2.276978276768104,0.0061286837739159645,1.2874603271484375e-05,15.054272890090942,0.2921388358724898,0.08534509942493351,48321,0,1.0,0.0,0,0.0,1.0,48321,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.24040648338930845,0.5382550766098436,305.58377599716187
normal_traffic_recording_17.pcap,172.19.0.38:40633->172.19.0.8:443,172.19.0.38,40633,172.19.0.8,443,11805,409,11396,14690491,53579,14636912,1244.4295637441762,70,1294,221.17765979998978,48919.55719460001,0.17773417334647829,131.0,131,131,0.0,0.0,0.0,1284.3903123903124,70,1294,67.71210574055112,4584.929263819577,0.052719259159262594,0.003531339208136894,0.0,15.00073504447937,0.2155351348008123,0.04645539433360432,0.10216649022756838,0.0,15.026305198669434,1.156770705875654,1.3381184659720586,0.002640191396635423,1.2874603271484375e-05,15.026057958602905,0.19089567748208422,0.03644115968134392,11805,0,1.0,0.0,0,0.0,1.0,11805,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.21718272954973777,0.48609949343574294,41.6839280128479
normal_traffic_recording_17.pcap,172.19.0.23:32936->172.19.0.8:443,172.19.0.23,32936,172.19.0.8,443,2603,108,2495,3196630,19031,3177599,1228.0560891279292,66,1399,258.2963717872225,66717.01567844306,0.21032945813626855,176.21296296296296,131,1399,181.39858154769883,32905.445387517146,1.029428133421863,1273.5867735470943,66,1294,134.9682259995654,18216.422029469762,0.10597489609888334,0.010101694129779648,0.0,25.376678943634033,0.497405371855963,0.24741210395116883,0.2456189360574027,0.0,25.38046097755432,2.4414090525567813,5.9604781619062,0.010522190532210166,8.821487426757812e-06,25.377305030822754,0.508073702460622,0.2581388871320447,2598,5,0.9980791394544756,0.001920860545524395,0,0.0,1.0,2598,1,4,0,0,0.000384172109104879,0.001536688436419516,0.0,0.9980791394544756,0.0,0.249085228254251,0.6325921183026739,26.284608125686646
normal_traffic_recording_17.pcap,172.19.0.22:33027->172.19.0.8:443,172.19.0.22,33027,172.19.0.8,443,53033,2095,50938,65637527,274445,65363082,1237.6732789018158,66,1294,236.64180564749213,55999.34418010544,0.19119892921778497,131.0,131,131,0.0,0.0,0.0,1283.1890140955672,66,1294,76.54919506072402,5859.779264444774,0.05965543206795481,0.005751110917933118,0.0,27.029829025268555,0.29009778051738044,0.08415672226111023,0.1456387866192356,0.0,27.029829025268555,1.4542064081171322,2.114716277408931,0.005987159256182751,9.059906005859375e-06,27.075940132141113,0.29646379103192655,0.08789077939302183,53033,0,1.0,0.0,0,0.0,1.0,53033,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.24001205083808694,0.5400596684342943,304.9929141998291
normal_traffic_recording_17.pcap,172.19.0.21:51039->172.19.0.8:443,172.19.0.21,51039,172.19.0.8,443,7178,210,6968,8971759,27510,8944249,1249.8967679019224,66,1294,207.27090819056596,42961.229382142024,0.16583042177034432,131.0,131,131,0.0,0.0,0.0,1283.6178243398392,66,1294,73.40636512721991,5388.494441190728,0.05718708772603137,0.00013460833265270815,0.0,0.03325510025024414,0.00100980863172689,1.019713472710134e-06,0.004622411499753523,0.0,0.03690004348754883,0.005738618829728136,3.293174607291032e-05,0.00013522077226152854,1.2874603271484375e-05,0.03346514701843262,0.001010683560210449,1.0214812588796686e-06,7178,0,1.0,0.0,0,0.0,1.0,7178,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.1906472061684355,0.44673732664616056,0.9660840034484863
normal_traffic_recording_17.pcap,172.19.0.40:52451->172.19.0.8:443,172.19.0.40,52451,172.19.0.8,443,48538,2238,46300,59710577,293178,59417399,1230.1820635378467,66,1294,252.9749193522237,63996.30982126408,0.20564022745113036,131.0,131,131,0.0,0.0,0.0,1283.3131533477322,66,1294,76.59008763941738,5866.0415246136345,0.05968152624292801,0.005538116650933361,0.0,15.00084900856018,0.2760399013009517,0.07619802711023915,0.1201625247592099,0.0,15.035979986190796,1.2819718466303105,1.6434518155527285,0.005805183933343498,9.059906005859375e-06,15.037681102752686,0.2830947819696555,0.08014265557844678,48538,0,1.0,0.0,0,0.0,1.0,48538,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.26962899179841054,0.57988745961405,268.80356788635254
normal_traffic_recording_17.pcap,172.19.0.35:41117->172.19.0.8:443,172.19.0.35,41117,172.19.0.8,443,41,7,34,42549,2469,40080,1037.780487804878,66,1399,468.85165952960483,219821.87864366447,0.45178307458962136,352.7142857142857,131,1399,437.2598816283431,191196.20408163266,1.239699947913488,1178.8235294117646,66,1294,330.45187160366754,109198.43944636677,0.2803234439751671,0.0013884484767913818,0.0,0.021246910095214844,0.004018160546382077,1.6145614176501512e-05,0.009241660435994467,0.0,0.024322986602783203,0.010227608670347374,0.00010460397911376478,0.001390421029293176,3.790855407714844e-05,0.02133488655090332,0.0045363986379822795,2.0578912602687483e-05,36,5,0.8780487804878049,0.12195121951219512,0,0.0,1.0,36,1,4,0,0,0.024390243902439025,0.0975609756097561,0.0,0.8780487804878049,0.0,0.6593758812786992,1.5232418127094118,0.05553793907165527
normal_traffic_recording_17.pcap,172.19.0.39:35275->172.19.0.8:443,172.19.0.8,443,172.19.0.39,35275,37,30,7,37163,36224,939,1004.4054054054054,66,1294,488.03114983986916,238174.40321402485,0.4858906047432973,1207.4666666666667,66,1294,275.30379986883986,75792.18222222223,0.22800115934367257,134.14285714285714,131,142,4.969293465978882,24.693877551020403,0.03704478622135482,0.001371165116628011,0.0,0.02064800262451172,0.004526229329156871,2.0486751940119857e-05,0.0009901359163481615,2.5987625122070312e-05,0.02313995361328125,0.00427086954666515,1.824032668463178e-05,0.007717490196228027,0.0,0.02511000633239746,0.010208076703783743,0.00010420482999033236,35,2,0.9459459459459459,0.05405405405405406,0,0.0,1.0,35,0,2,0,0,0.0,0.05405405405405406,0.0,0.9459459459459459,0.0,0.6997722217733069,1.3718424728492076,0.0493619441986084
