file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,onertt_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.33:60009->172.19.0.8:443,172.16.0.33,60009,172.19.0.8,443,23,12,11,7194,3538,3656,312.7826086956522,66,1294,453.63507230810234,205784.77882797725,1.4503206370706636,294.8333333333333,86,1294,446.99530820306785,199804.80555555562,1.516094883673492,332.3636363636364,66,1294,459.9711992421171,211573.5041322314,1.3839396038466325,0.4136359149759466,0.0,8.65021800994873,1.7978653789049,3.23231992066486,0.04088837450200861,0.0,0.18741083145141602,0.054395611362745684,0.0029588825355268676,0.9085422039031983,0.00010395050048828125,8.65047812461853,2.5825566923061505,6.669599068975286,5,18,0.21739130434782608,0.782608695652174,0,0.0,1.0,2,16,5,0,0,0.08695652173913043,0.6956521739130435,0.0,0.21739130434782608,0.0,0.9986359641585718,2.0985864121084328,9.099990129470825
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.27:54097->172.19.0.8:443,172.16.0.27,54097,172.19.0.8,443,17,10,7,6636,3357,3279,390.3529411764706,66,1294,505.04303150109894,255068.46366782003,1.2938112621336169,335.7,87,1294,479.3166072649684,229744.40999999997,1.4278123540809307,468.42857142857144,66,1294,529.9837887393638,280882.8163265306,1.131407905207547,0.5687563717365265,0.0,8.648783922195435,2.08668961858898,4.354273564327022,0.05014644728766547,0.0,0.15445303916931152,0.049849184718779554,0.002484941217127005,1.5125726461410522,0.0001480579376220703,8.65018892288208,3.194107397467115,10.202322066554146,5,12,0.29411764705882354,0.7058823529411765,0,0.0,1.0,2,10,5,0,0,0.11764705882352941,0.5882352941176471,0.0,0.29411764705882354,0.0,0.9774178175281716,2.424835634986198,9.100101947784424
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.49:51447->172.19.0.8:443,172.16.0.49,51447,172.19.0.8,443,15,8,7,6456,3175,3281,430.4,66,1294,524.8957737811701,275515.5733333333,1.2195533777443543,396.875,87,1294,518.1395655371243,268468.609375,1.3055485115896046,468.7142857142857,66,1294,529.9214805140513,280816.775510204,1.1305852982622246,0.6500164270401001,3.409385681152344e-05,8.647725820541382,2.218758109910329,4.922887550292856,0.06464345114571708,3.409385681152344e-05,0.1947498321533203,0.06120638223550008,0.0037462212263581402,1.5110403299331665,0.00012993812561035156,8.6491379737854,3.194199129614185,10.202908079628017,5,10,0.3333333333333333,0.6666666666666666,0,0.0,1.0,2,8,5,0,0,0.13333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.0,0.9967916319816366,2.5232314287976205,9.100229978561401
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.61:36200->172.19.0.8:443,172.16.0.61,36200,172.19.0.8,443,15,8,7,6462,3175,3287,430.8,66,1294,524.8396834589905,275456.69333333336,1.2182908158286687,396.875,87,1294,518.1395655371243,268468.609375,1.3055485115896046,469.57142857142856,66,1294,529.740059474687,280624.5306122449,1.1281352042357191,0.6500237839562553,0.0,8.647768020629883,2.2186786541003825,4.922534970160684,0.06465213639395577,0.0,0.1593160629272461,0.05441857591455247,0.0029613814045679108,1.5095431407292683,0.00011587142944335938,8.649139881134033,3.1947571359324094,10.206473157591052,5,10,0.3333333333333333,0.6666666666666666,0,0.0,1.0,2,8,5,0,0,0.13333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.0,0.9967916319816366,2.5232314287976205,9.100332975387573
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.56:36270->172.19.0.8:443,172.16.0.56,36270,172.19.0.8,443,14,8,6,6372,3175,3197,455.14285714285717,66,1294,535.0894260565715,286320.69387755106,1.175651595227872,396.875,87,1294,518.1395655371243,268468.609375,1.3055485115896046,532.8333333333334,66,1294,547.321482819335,299560.80555555556,1.0271907716346604,0.7000346917372483,3.504753112792969e-05,8.628901958465576,2.289368263714512,5.241207046903201,0.06465458869934082,3.504753112792969e-05,0.17943811416625977,0.05472728844771089,0.0029950761008389498,1.8083777904510498,0.00012493133544921875,8.628901958465576,3.4118433766740592,11.640675226954645,5,9,0.35714285714285715,0.6428571428571429,0,0.0,1.0,2,7,5,0,0,0.14285714285714285,0.5,0.0,0.35714285714285715,0.0,0.9852281360342515,2.556656707462823,9.100450992584229
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.52:36192->172.19.0.8:443,172.16.0.52,36192,172.19.0.8,443,15,8,7,6452,3175,3277,430.1333333333333,66,1294,524.9355346664537,275557.31555555563,1.2204018939858656,396.875,87,1294,518.1395655371243,268468.609375,1.3055485115896046,468.14285714285717,66,1294,530.0470137022695,280949.8367346939,1.1322334744937097,0.6500280754906791,2.5033950805664062e-05,8.628940105438232,2.2135433665963222,4.899774235802581,0.06465387344360352,2.5033950805664062e-05,0.205488920211792,0.061583951414305386,0.003792583071799527,1.5053993463516235,9.202957153320312e-05,8.628940105438232,3.1872195303263626,10.158368334493801,5,10,0.3333333333333333,0.6666666666666666,0,0.0,1.0,2,8,5,0,0,0.13333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.0,0.9967916319816366,2.5232314287976205,9.100393056869507
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.26:45415->172.19.0.8:443,172.16.0.26,45415,172.19.0.8,443,15,8,7,6455,3175,3280,430.3333333333333,66,1294,524.9055364751093,275525.8222222223,1.2197649956818963,396.875,87,1294,518.1395655371243,268468.609375,1.3055485115896046,468.57142857142856,66,1294,529.9525200141875,280849.67346938775,1.1309962317375952,0.6500505038670131,0.0,8.62897515296936,2.21369906901737,4.900463568168371,0.06483214242117745,0.0,0.2314000129699707,0.07154565035440522,0.0051187800846348025,1.5040208498636882,0.00011014938354492188,8.62897515296936,3.1877548574605044,10.16178103126304,5,10,0.3333333333333333,0.6666666666666666,0,0.0,1.0,2,8,5,0,0,0.13333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.0,0.9967916319816366,2.5232314287976205,9.100707054138184
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.25:58595->172.19.0.8:443,172.16.0.25,58595,172.19.0.8,443,13,7,6,6280,3084,3196,483.0769230769231,66,1294,545.3250916850441,297379.4556213018,1.1288576738703142,440.57142857142856,87,1294,539.9502244632918,291546.2448979592,1.2255679543589633,532.6666666666666,66,1294,547.3736282365903,299617.88888888893,1.0276100655255138,0.7583181659380595,0.0,8.628964900970459,2.374007766215538,5.635912874051687,0.07535616556803386,0.0,0.24981904029846191,0.08248833878041242,0.006804326034752092,1.8027723789215089,0.00012683868408203125,8.628964900970459,3.414388285622881,11.658047364998756,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,2,6,5,0,0,0.15384615384615385,0.46153846153846156,0.0,0.38461538461538464,0.0,0.9957274520849255,2.5654483718208256,9.099817991256714
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.36:37940->172.19.0.8:443,172.16.0.36,37940,172.19.0.8,443,13,7,6,6278,3084,3194,482.9230769230769,66,1294,545.3597911243071,297417.3017751479,1.1292891501459053,440.57142857142856,87,1294,539.9502244632918,291546.2448979592,1.2255679543589633,532.3333333333334,66,1294,547.478665236271,299732.8888888889,1.028450842647973,0.7582786679267883,0.0,8.629010915756226,2.3739779558503336,5.635771334863327,0.07543385028839111,0.0,0.2431788444519043,0.08097336418462371,0.006556685707375702,1.8010441780090332,0.00010895729064941406,8.629010915756226,3.415183279507749,11.663476832629303,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,2,6,5,0,0,0.15384615384615385,0.46153846153846156,0.0,0.38461538461538464,0.0,0.9957274520849255,2.5654483718208256,9.09934401512146
traffic_record_QUIC_CONNECT_5.pcap,172.16.0.31:44508->172.19.0.8:443,172.16.0.31,44508,172.19.0.8,443,13,7,6,6278,3084,3194,482.9230769230769,66,1294,545.3597911243071,297417.3017751479,1.1292891501459053,440.57142857142856,87,1294,539.9502244632918,291546.2448979592,1.2255679543589633,532.3333333333334,66,1294,547.478665236271,299732.8888888889,1.028450842647973,0.7582091689109802,4.506111145019531e-05,8.628966093063354,2.3739416701758134,5.63559905339713,0.07513113816579182,4.506111145019531e-05,0.2310161590576172,0.07675814087065014,0.005891812189918571,1.7988906383514405,0.00011515617370605469,8.628966093063354,3.4161472545717744,11.670062064918271,5,8,0.38461538461538464,0.6153846153846154,0,0.0,1.0,2,6,5,0,0,0.15384615384615385,0.46153846153846156,0.0,0.38461538461538464,0.0,0.9957274520849255,2.5654483718208256,9.098510026931763
