file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.53:55327->172.19.0.8:443,172.16.0.53,55327,172.19.0.8,443,52,13,39,49769,3591,46178,957.0961538461538,67,1294,530.4439454042023,281370.7792159763,0.554222209829784,276.2307692307692,86,1294,434.1215983226099,188461.56213017745,1.5715903030336755,1184.051282051282,67,1294,326.0460049903253,106305.99737015122,0.27536476665560844,0.001089624330109241,9.059906005859375e-06,0.025584936141967773,0.004099656286371861,1.680718166638832e-05,0.004630903402964274,1.9073486328125e-05,0.025622844696044922,0.008203090509404373,6.729069390548009e-05,0.00044326405776174446,1.9073486328125e-05,0.012070178985595703,0.00198381724044068,3.9355308434696756e-06,46,6,0.8846153846153846,0.11538461538461539,0,0.0,1.0,4,46,2,0,0,0.038461538461538464,0.07692307692307693,0.0,0.8846153846153846,0.0,0.8112781244591328,1.4450724192708626,0.05557084083557129
traffic_record_scan_5.pcap,172.16.0.33:39086->172.19.0.8:443,172.16.0.33,39086,172.19.0.8,443,61,22,39,50557,4376,46181,828.8032786885246,67,1294,578.7783012142587,334984.3219564632,0.6983301298350333,198.9090909090909,86,1294,346.4178912410571,120005.35537190083,1.7415890327475447,1184.128205128205,67,1294,325.85518094402073,106181.59894806048,0.27518572696166843,0.0038750489552815755,0.0,0.19736003875732422,0.02529574298505644,0.000639874613166032,0.011071568443661644,0.0,0.21196484565734863,0.044994770436472764,0.0020245293666308834,0.005731319126329924,2.6941299438476562e-05,0.20548105239868164,0.03287412824141052,0.0010807083076327046,54,7,0.8852459016393442,0.11475409836065574,0,0.0,1.0,5,54,2,0,0,0.03278688524590164,0.08196721311475409,0.0,0.8852459016393442,0.0,0.9432261548473415,1.5989890944558873,0.23250293731689453
traffic_record_scan_5.pcap,172.16.0.31:53773->172.19.0.8:443,172.16.0.31,53773,172.19.0.8,443,57,18,39,50196,4020,46176,880.6315789473684,67,1294,563.4500750491968,317475.9870729455,0.6398249716671491,223.33333333333334,86,1294,378.6637323829974,143386.22222222228,1.6955092494761077,1184.0,67,1294,326.1735419790813,106389.17948717948,0.27548441045530514,0.0005179132734026228,7.867813110351562e-06,0.009829044342041016,0.0017732996567688083,3.1445916726963735e-06,0.001706067253561581,1.0967254638671875e-05,0.013476133346557617,0.0038423672950047482,1.4763786429722106e-05,0.0005001582597431384,2.002716064453125e-05,0.012021064758300781,0.0019871139995933946,3.9486220473800576e-06,51,6,0.8947368421052632,0.10526315789473684,0,0.0,1.0,4,51,2,0,0,0.03508771929824561,0.07017543859649122,0.0,0.8947368421052632,0.0,0.8997437586982626,1.5161752170230296,0.029003143310546875
traffic_record_scan_5.pcap,172.16.0.49:46311->172.19.0.8:443,172.16.0.49,46311,172.19.0.8,443,53,14,39,49862,3676,46186,940.7924528301887,67,1294,538.4897945281458,289971.2588109647,0.5723789480965811,262.57142857142856,86,1294,421.2189309077907,177425.38775510216,1.6042070273963738,1184.2564102564102,67,1294,325.5384272050133,105975.26758711375,0.2748884653573706,0.0004867131893451397,0.0,0.014525175094604492,0.0020988822850823443,4.4053068466324825e-06,0.0019468527573805589,0.0,0.019303083419799805,0.005060856461781361,2.5612268126754162e-05,0.00028017947548314144,2.8133392333984375e-05,0.004953145980834961,0.0009702926584243435,9.414678429921797e-07,47,6,0.8867924528301887,0.11320754716981132,0,0.0,1.0,4,47,2,0,0,0.03773584905660377,0.07547169811320754,0.0,0.8867924528301887,0.0,0.83294582353614,1.4643533700887699,0.025309085845947266
traffic_record_scan_5.pcap,172.16.0.37:39576->172.19.0.8:443,172.16.0.37,39576,172.19.0.8,443,52,13,39,49764,3590,46174,957.0,67,1294,530.5603351465027,281494.26923076925,0.5543995142596684,276.15384615384613,86,1294,434.1552090694411,188490.74556213012,1.5721497821456087,1183.948717948718,67,1294,326.30133538297895,106472.56147271532,0.27560428119582836,0.0005616253497553806,0.0,0.008884906768798828,0.001781623249182071,3.17418140202608e-06,0.0023869077364603677,0.0,0.011801004409790039,0.003925183200102738,1.5407063154368772e-05,0.0005150029533787778,1.9073486328125e-05,0.00906991958618164,0.0019945806031084526,3.978351782296478e-06,46,6,0.8846153846153846,0.11538461538461539,0,0.0,1.0,4,46,2,0,0,0.038461538461538464,0.07692307692307693,0.0,0.8846153846153846,0.0,0.8112781244591328,1.4450724192708626,0.028642892837524414
traffic_record_scan_5.pcap,172.16.0.34:58393->172.19.0.8:443,172.16.0.34,58393,172.19.0.8,443,55,16,39,50025,3849,46176,909.5454545454545,67,1294,552.4438866834209,305194.2479338844,0.6073845830602329,240.5625,86,1294,398.2938564599635,158637.99609375,1.6556772417145793,1184.0,67,1294,326.1735419790813,106389.17948717948,0.27548441045530514,0.0010032433050650138,0.0,0.02573108673095703,0.003874205264293067,1.5009466429876113e-05,0.0036116758982340496,0.0,0.02805614471435547,0.007736934340312165,5.9860152986301625e-05,0.0004499460521497224,1.4066696166992188e-05,0.010598897933959961,0.001768126022087673,3.1262696299835783e-06,49,6,0.8909090909090909,0.10909090909090909,0,0.0,1.0,4,49,2,0,0,0.03636363636363636,0.07272727272727272,0.0,0.8909090909090909,0.0,0.8698926856041562,1.494644721944205,0.05417513847351074
traffic_record_scan_5.pcap,172.16.0.36:48438->172.19.0.8:443,172.16.0.36,48438,172.19.0.8,443,56,17,39,50115,3935,46180,894.9107142857143,67,1294,558.17995935725,311564.86702806124,0.6237269824205527,231.47058823529412,86,1294,388.1094626742577,150628.95501730102,1.6767117828366915,1184.1025641025642,67,1294,325.91872471772854,106223.01512163051,0.27524535002146844,0.0008554892106489701,0.0,0.02567601203918457,0.0037894856029632154,1.4360201135065483e-05,0.002940744161605835,0.0,0.025709867477416992,0.007005123495317458,4.907175518464868e-05,0.00023720766368665194,1.4066696166992188e-05,0.0038688182830810547,0.0007610371961112798,5.791776138649185e-07,50,6,0.8928571428571429,0.10714285714285714,0,0.0,1.0,4,50,2,0,0,0.03571428571428571,0.07142857142857142,0.0,0.8928571428571429,0.0,0.885612871398971,1.5063640137700087,0.04705190658569336
traffic_record_scan_5.pcap,172.16.0.49:33181->172.19.0.8:443,172.16.0.49,33181,172.19.0.8,443,60,21,39,50459,4279,46180,840.9833333333333,67,1294,575.7674441319361,331508.14972222224,0.6846359747104811,203.76190476190476,86,1294,353.8371840754827,125200.75283446704,1.7365227542849115,1184.1025641025642,67,1294,325.91872471772854,106223.01512163051,0.27524535002146844,0.0007369154590671346,0.0,0.025457143783569336,0.003474772963125428,1.2074047145267469e-05,0.002173900604248047,0.0,0.0255279541015625,0.005973334203286294,3.5680721504149913e-05,0.0002366806331433748,3.409385681152344e-05,0.0034101009368896484,0.0007356467870680815,5.411761953235912e-07,54,6,0.9,0.1,0,0.0,1.0,4,54,2,0,0,0.03333333333333333,0.06666666666666667,0.0,0.9,0.0,0.934068055375491,1.5362798817830696,0.04347801208496094
traffic_record_scan_5.pcap,172.16.0.30:60873->172.19.0.8:443,172.16.0.30,60873,172.19.0.8,443,54,15,39,49945,3762,46183,924.9074074074074,67,1294,545.8408826795493,297942.26920438954,0.5901573263529014,250.8,86,1294,409.3127899296576,167536.96000000002,1.6320286679810907,1184.179487179487,67,1294,325.72828630977244,106098.9165023011,0.2750666514968955,0.0004531122603506412,5.9604644775390625e-06,0.00845789909362793,0.00160838918399114,2.5869157671796856e-06,0.001715353557041713,2.5987625122070312e-05,0.012017011642456055,0.0037436628891802538,1.4015011827825444e-05,0.00040542451958907276,1.5020370483398438e-05,0.011309146881103516,0.0018363593978796098,3.372215838180763e-06,48,6,0.8888888888888888,0.1111111111111111,0,0.0,1.0,4,48,2,0,0,0.037037037037037035,0.07407407407407407,0.0,0.8888888888888888,0.0,0.8524051786494786,1.480748199695294,0.024014949798583984
traffic_record_scan_5.pcap,172.16.0.54:56839->172.19.0.8:443,172.16.0.54,56839,172.19.0.8,443,52,13,39,49772,3590,46182,957.1538461538462,67,1294,530.3912338517159,281314.86094674555,0.554133733028394,276.15384615384613,86,1294,434.1552090694411,188490.74556213012,1.5721497821456087,1184.1538461538462,67,1294,325.79170146217257,106140.23274161736,0.27512616077746155,0.00029529777227663525,0.0,0.008502006530761719,0.0012938228671910482,1.6739776116664646e-06,0.0012550155321757,0.0,0.008881092071533203,0.0025674276129479053,6.591684547727379e-06,0.000169716383281507,1.3828277587890625e-05,0.004754066467285156,0.0007584597520521125,5.75261195482952e-07,46,6,0.8846153846153846,0.11538461538461539,0,0.0,1.0,4,46,2,0,0,0.038461538461538464,0.07692307692307693,0.0,0.8846153846153846,0.0,0.8112781244591328,1.4450724192708626,0.015060186386108398
traffic_record_scan_5.pcap,172.16.0.56:50110->172.19.0.8:443,172.16.0.56,50110,172.19.0.8,443,54,15,39,49938,3762,46176,924.7777777777778,67,1294,545.9713283296336,298084.6913580246,0.5903811071688937,250.8,86,1294,409.3127899296576,167536.96000000002,1.6320286679810907,1184.0,67,1294,326.1735419790813,106389.17948717948,0.27548441045530514,0.00032365996882600603,0.0,0.008896112442016602,0.0012941691875588432,1.674873886026716e-06,0.0012252841676984514,0.0,0.012248992919921875,0.003097367395941225,9.593684785439724e-06,0.00021407478734066613,2.384185791015625e-05,0.0035381317138671875,0.0006901216824242559,4.762679365520855e-07,48,6,0.8888888888888888,0.1111111111111111,0,0.0,1.0,4,48,2,0,0,0.037037037037037035,0.07407407407407407,0.0,0.8888888888888888,0.0,0.8524051786494786,1.480748199695294,0.01715397834777832
traffic_record_scan_5.pcap,172.16.0.39:55670->172.19.0.8:443,172.16.0.39,55670,172.19.0.8,443,54,15,39,49947,3762,46185,924.9444444444445,67,1294,545.8039064728171,297901.90432098764,0.5900937183320745,250.8,86,1294,409.3127899296576,167536.96000000002,1.6320286679810907,1184.2307692307693,67,1294,325.60164914362656,106016.4339250493,0.2749478037588272,0.0003170922117413215,0.0,0.008942842483520508,0.0013110776740871033,1.7189246674896485e-06,0.00120042051587786,0.0,0.012521982192993164,0.003178341474050321,1.0101854525668367e-05,0.00020249893790797184,2.09808349609375e-05,0.003753185272216797,0.0007093730815427937,5.03210168817519e-07,48,6,0.8888888888888888,0.1111111111111111,0,0.0,1.0,4,48,2,0,0,0.037037037037037035,0.07407407407407407,0.0,0.8888888888888888,0.0,0.8524051786494786,1.480748199695294,0.01680588722229004
traffic_record_scan_5.pcap,172.16.0.35:50427->172.19.0.8:443,172.16.0.35,50427,172.19.0.8,443,54,15,39,49942,3762,46180,924.8518518518518,67,1294,545.8965920055165,298003.0891632373,0.5902530128608764,250.8,86,1294,409.3127899296576,167536.96000000002,1.6320286679810907,1184.1025641025642,67,1294,325.91872471772854,106223.01512163051,0.27524535002146844,0.0005032836266283719,9.5367431640625e-07,0.009178876876831055,0.0017855074484189463,3.188036848359536e-06,0.0019052880150931223,9.5367431640625e-07,0.013007879257202148,0.003866153775447302,1.4947145015405426e-05,0.0004540556355526573,1.5020370483398438e-05,0.008886098861694336,0.0015888461185077501,2.5244319882971433e-06,48,6,0.8888888888888888,0.1111111111111111,0,0.0,1.0,4,48,2,0,0,0.037037037037037035,0.07407407407407407,0.0,0.8888888888888888,0.0,0.8524051786494786,1.480748199695294,0.02667403221130371
traffic_record_scan_5.pcap,172.16.0.43:53382->172.19.0.8:443,172.16.0.43,53382,172.19.0.8,443,52,13,39,49776,3590,46186,957.2307692307693,67,1294,530.3075165695632,281226.0621301775,0.5540017450501704,276.15384615384613,86,1294,434.1552090694411,188490.74556213012,1.5721497821456087,1184.2564102564102,67,1294,325.5384272050133,105975.26758711375,0.2748884653573706,0.0006711763494154986,0.0,0.010825157165527344,0.002173316080598238,4.7233027861868875e-06,0.002852499485015869,0.0,0.013046979904174805,0.004663109171507416,2.1744587145396583e-05,0.0006468672501413446,1.7881393432617188e-05,0.012916088104248047,0.0025537944692971795,6.521866191412863e-06,46,6,0.8846153846153846,0.11538461538461539,0,0.0,1.0,4,46,2,0,0,0.038461538461538464,0.07692307692307693,0.0,0.8846153846153846,0.0,0.8112781244591328,1.4450724192708626,0.03422999382019043
traffic_record_scan_5.pcap,172.16.0.53:51666->172.19.0.8:443,172.16.0.53,51666,172.19.0.8,443,58,19,39,50292,4106,46186,867.1034482758621,67,1294,567.9194239124728,322532.47205707495,0.6549615562499685,216.10526315789474,86,1294,369.83778730636436,136779.9889196676,1.711377973409869,1184.2564102564102,67,1294,325.5384272050133,105975.26758711375,0.2748884653573706,0.0006155423950730709,5.0067901611328125e-06,0.012656927108764648,0.0022070406631699165,4.871028488885504e-06,0.0019492175843980578,2.5033950805664062e-05,0.016685962677001953,0.004599146589793863,2.1152149354412518e-05,0.0005867920423808851,1.5020370483398438e-05,0.014580011367797852,0.002383132312735382,5.679319620003489e-06,52,6,0.896551724137931,0.10344827586206896,0,0.0,1.0,4,52,2,0,0,0.034482758620689655,0.06896551724137931,0.0,0.896551724137931,0.0,0.9124411797645409,1.524306280258625,0.03508591651916504
traffic_record_scan_5.pcap,172.16.0.33:47045->172.19.0.8:443,172.16.0.33,47045,172.19.0.8,443,53,14,39,49860,3676,46184,940.7547169811321,67,1294,538.5290204566292,290013.5058739765,0.5724436037745958,262.57142857142856,86,1294,421.2189309077907,177425.38775510216,1.6042070273963738,1184.2051282051282,67,1294,325.6649355244003,106057.65023011179,0.2750071991480082,0.0005004039177527794,0.0,0.01544809341430664,0.0021997570363981016,4.838931019182959e-06,0.0020016156710111178,0.0,0.01955890655517578,0.005127022066746293,2.6286355272903424e-05,0.0002745766388742547,2.8848648071289062e-05,0.004325151443481445,0.0009285730132943873,8.622478410186185e-07,47,6,0.8867924528301887,0.11320754716981132,0,0.0,1.0,4,47,2,0,0,0.03773584905660377,0.07547169811320754,0.0,0.8867924528301887,0.0,0.83294582353614,1.4643533700887699,0.02602100372314453
