file,flow_id,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal1.pcap,172.19.0.31:42540->172.19.0.8:443,172.19.0.8,443,172.19.0.31,42540,108,97,11,118425,116622,1803,1096.5277777777778,66,1294,429.2210096841963,184230.67515432095,0.39143651294822207,1202.2886597938145,66,1294,307.93991108732865,94826.98884047188,0.2561281008340697,163.9090909090909,131,305,64.77998364457756,4196.446280991736,0.39521897952875934,0.24197741980864623,5.0067901611328125e-06,24.44993495941162,2.354887465439399,5.545494974883598,0.2697039991617203,1.5020370483398438e-05,24.464942932128906,2.486180534168502,6.1810936484783765,2.587566089630127,3.1948089599609375e-05,24.44993495941162,7.298539761263626,53.268682646746115,106,2,0.9814814814814815,0.018518518518518517,0,0.0,1.0,106,2,0,0,0,0.0,0.018518518518518517,0.0,0.9814814814814815,0.0,0.4748384883008606,1.276208394778565,25.891583919525146
traffic_record_normal1.pcap,172.19.0.39:34111->172.19.0.8:443,172.19.0.39,34111,172.19.0.8,443,2548,91,2457,3143815,16866,3126949,1233.8363422291993,66,1399,245.1700245860768,60108.34095553751,0.19870546538054043,185.34065934065933,131,1399,205.65431465939832,42293.697138026815,1.109601721451752,1272.6695156695157,66,1294,136.17530067500874,18543.712513929037,0.10699973480811374,0.008303211584342055,0.0,20.28919792175293,0.4019632591518451,0.1615744617079734,0.23493343194325764,0.0,20.28919792175293,2.1258751757713816,4.519345262961003,0.008607235327605704,1.4066696166992188e-05,20.307013988494873,0.4097049605846249,0.16785815472764906,2540,8,0.9968602825745683,0.0031397174254317113,0,0.0,1.0,2540,7,1,0,0,0.0003924646781789639,0.0027472527472527475,0.0,0.9968602825745683,0.0,0.222284830685688,0.612791932970386,21.148279905319214
traffic_record_normal1.pcap,172.19.0.30:42095->172.19.0.8:443,172.19.0.8,443,172.19.0.30,42095,117,97,20,119602,116620,2982,1022.2393162393163,66,1294,486.093069938533,236286.47264226753,0.47551787748372404,1202.2680412371135,66,1294,308.01571507183655,94873.6807312148,0.2561955441773979,149.1,131,305,50.755196778261045,2576.09,0.34041044116875285,0.2597232830935511,0.0,26.64235520362854,2.4798133487553407,6.149474244665176,0.3138323004047076,1.5020370483398438e-05,26.66318416595459,2.724925094017941,7.425216768008684,1.5846083666148938,0.0,26.64235520362854,5.953638599449402,35.44581257285383,115,2,0.9829059829059829,0.017094017094017096,0,0.0,1.0,115,2,0,0,0,0.0,0.017094017094017096,0.0,0.9829059829059829,0.0,0.6598509794988008,1.429885367969393,30.12790083885193
traffic_record_normal1.pcap,172.19.0.31:34521->172.19.0.8:443,172.19.0.31,34521,172.19.0.8,443,2553,83,2470,3160648,15814,3144834,1238.0133176654915,66,1399,237.0209808790979,56178.945376889686,0.19145269077237861,190.53012048192772,131,1399,212.09104304175528,44982.61053853969,1.1131628033682615,1273.212145748988,66,1294,135.81619938145855,18446.0400144241,0.10667208904260211,0.0045691986442733335,9.5367431640625e-07,10.755632162094116,0.21291970941460225,0.045334802657198664,0.14216269516363378,9.5367431640625e-07,10.757872104644775,1.17981520356651,1.3919639145666851,0.004718873992338988,1.4066696166992188e-05,10.755900144577026,0.21648177723968276,0.04686435987685163,2545,8,0.9968664316490403,0.003133568350959655,0,0.0,1.0,2545,7,1,0,0,0.0003916960438699569,0.0027418723070896985,0.0,0.9968664316490403,0.0,0.20683104246676096,0.5535686103000972,11.660594940185547
traffic_record_normal1.pcap,172.19.0.30:60283->172.19.0.8:443,172.19.0.30,60283,172.19.0.8,443,2615,118,2497,3194071,20352,3173719,1221.4420650095603,66,1399,270.748564309507,73304.78507565925,0.2216630424525193,172.47457627118644,131,1399,176.47694965749406,31144.113760413697,1.023205584688694,1271.0128153784542,66,1294,144.36687566651435,20841.79478971081,0.11358412277182899,0.008938277688934864,4.0531158447265625e-06,22.504956007003784,0.4401043828457166,0.1936918678000091,0.19967899159488514,1.8835067749023438e-05,22.5071759223938,2.0712902444399828,4.2902432767122445,0.009353850992062153,1.4066696166992188e-05,22.505343914031982,0.4503942710233782,0.20285499937068024,2607,8,0.9969407265774378,0.0030592734225621415,0,0.0,1.0,2607,7,1,0,0,0.0003824091778202677,0.0026768642447418736,0.0,0.9969407265774378,0.0,0.2653125526152049,0.6721809995609253,23.364657878875732
traffic_record_normal1.pcap,172.19.0.39:42077->172.19.0.8:443,172.19.0.8,443,172.19.0.39,42077,110,97,13,118687,116622,2065,1078.9727272727273,66,1294,444.43529970045665,197522.7356198347,0.41190596246472005,1202.2886597938145,66,1294,307.93991108732865,94826.98884047188,0.2561281008340697,158.84615384615384,131,305,60.76036936364937,3691.8224852071003,0.38251079986801056,0.2623605225064339,0.0,26.31715488433838,2.5157893933435287,6.329196271659801,0.29788850992918015,2.288818359375e-05,26.334967851638794,2.680573497342747,7.185474274656326,2.3814738392829895,0.0,26.31715488433838,7.241928567088657,52.44552937081477,108,2,0.9818181818181818,0.01818181818181818,0,0.0,1.0,108,2,0,0,0,0.0,0.01818181818181818,0.0,0.9818181818181818,0.0,0.5241118769066088,1.3215853121051409,28.597296953201294
traffic_record_normal1.pcap,172.19.0.39:50350->172.19.0.8:443,172.19.0.39,50350,172.19.0.8,443,2551,104,2447,3134048,18415,3115633,1228.5566444531555,66,1399,254.92907951058902,64988.835580116225,0.20750291055896802,177.06730769230768,131,1399,180.38288681105513,32537.985854289924,1.0187249648845906,1273.2460155292194,66,1294,131.83509702263765,17380.492806968286,0.10354251685432601,0.00824138042973537,0.0,20.243520975112915,0.400817202539345,0.1606544298514663,0.20402238901379038,0.0,20.24668312072754,1.9846144150810656,3.9386943765475606,0.008585253116641977,1.4066696166992188e-05,20.24377202987671,0.40925618927458096,0.16749062845955162,2543,8,0.9968639749117993,0.0031360250882007056,0,0.0,1.0,2543,7,1,0,0,0.0003920031360250882,0.0027440219521756176,0.0,0.9968639749117993,0.0,0.24580391373852087,0.5964751484392737,21.015520095825195
traffic_record_normal1.pcap,172.19.0.31:52185->172.19.0.8:443,172.19.0.8,443,172.19.0.31,52185,36,31,5,36966,36289,677,1026.8333333333333,66,1294,475.56939556704026,226166.25,0.46314175838374316,1170.6129032258063,66,1294,337.3388912880373,113797.52757544223,0.288172879658551,135.4,131,142,5.388877434122992,29.04,0.03979968562867793,0.0011947427477155413,9.5367431640625e-07,0.01892709732055664,0.0036703609311168933,1.3471549364669268e-05,0.0007629632949829101,3.1948089599609375e-05,0.016630887985229492,0.0030164009195230695,9.098674507299618e-06,0.007744491100311279,9.5367431640625e-07,0.02375507354736328,0.0096150176117229,9.244856367374155e-05,34,2,0.9444444444444444,0.05555555555555555,0,0.0,1.0,34,2,0,0,0,0.0,0.05555555555555555,0.0,0.9444444444444444,0.0,0.5813214987637028,1.4161236108707254,0.041815996170043945
traffic_record_normal1.pcap,172.19.0.30:55044->172.19.0.8:443,172.19.0.8,443,172.19.0.30,55044,112,99,13,118819,116754,2065,1060.8839285714287,66,1294,460.42567155559806,211991.79902742343,0.43400192910415825,1179.3333333333333,66,1294,344.19212980866115,118468.22222222225,0.2918531343770445,158.84615384615384,131,305,60.76036936364937,3691.8224852071003,0.38251079986801056,0.26233077478838396,0.0,26.523235082626343,2.514859267998347,6.324517137837183,0.29711366186336596,1.4781951904296875e-05,26.537206172943115,2.676149655175796,7.161776976897532,2.4255410035451255,0.0,26.523235082626343,7.297610020489749,53.25511201115239,110,2,0.9821428571428571,0.017857142857142856,0,0.0,1.0,110,2,0,0,0,0.0,0.017857142857142856,0.0,0.9821428571428571,0.0,0.5179618709530011,1.3838733405538504,29.11871600151062
traffic_record_normal1.pcap,172.19.0.31:44557->172.19.0.8:443,172.19.0.8,443,172.19.0.31,44557,74,66,8,80698,79454,1244,1090.5135135135135,66,1294,436.89442237670124,190876.73630387144,0.400631827999156,1203.8484848484848,66,1294,307.91091009951305,94809.12855831039,0.2557721457266829,155.5,131,305,56.69656074225314,3214.5,0.3646081076672228,0.03200273971035056,1.1920928955078125e-06,2.274915933609009,0.2643492678976987,0.06988053543804927,0.035941538443932164,1.5974044799804688e-05,2.288153886795044,0.281547259087536,0.07926885909970412,0.3317678655896868,1.1920928955078125e-06,2.274915933609009,0.793334783836693,0.6293800792452123,72,2,0.972972972972973,0.02702702702702703,0,0.0,1.0,72,2,0,0,0,0.0,0.02702702702702703,0.0,0.972972972972973,0.0,0.49418293484978865,1.2812698468886061,2.336199998855591
traffic_record_normal1.pcap,172.19.0.31:59279->172.19.0.8:443,172.19.0.31,59279,172.19.0.8,443,2534,92,2442,3121951,16800,3105151,1232.024861878453,66,1399,249.03304034403138,62017.455182991966,0.20213312900547623,182.6086956521739,131,1399,189.7659288451765,36011.10775047258,1.039194372247395,1271.560606060606,66,1294,141.22568866659574,19944.695139354226,0.11106485054151209,0.00868616902305823,0.0,21.16390895843506,0.42045193861197916,0.17677983268257147,0.24173468285864527,0.0,21.165828943252563,2.2057385624085586,4.865282605696174,0.009008318320105966,1.3828277587890625e-05,21.16426992416382,0.42830752716912324,0.18344733782972925,2526,8,0.9968429360694554,0.0031570639305445935,0,0.0,1.0,2526,7,1,0,0,0.0003946329913180742,0.0027624309392265192,0.0,0.9968429360694554,0.0,0.22509218313588297,0.6004995559870959,22.002066135406494
traffic_record_normal1.pcap,172.19.0.30:59813->172.19.0.8:443,172.19.0.30,59813,172.19.0.8,443,458,31,427,540190,6115,534075,1179.4541484716158,66,1399,337.7897318147362,114101.9029194714,0.2863949669026623,197.25806451612902,131,1399,228.9675237912412,52426.126951092614,1.1607511426865866,1250.7611241217799,66,1294,208.46442945536506,43457.41834815087,0.166670058282902,0.0375498530640383,0.0,16.016849994659424,0.7489057843638268,0.5608598738535987,0.5719000339508057,0.0,16.016849994659424,2.8711577824230643,8.243547011568529,0.03996763374883804,1.7881393432617188e-05,16.037914991378784,0.7766308359045131,0.6031554552777427,450,8,0.982532751091703,0.017467248908296942,0,0.0,1.0,450,7,1,0,0,0.002183406113537118,0.015283842794759825,0.0,0.982532751091703,0.0,0.35722675648134894,0.8600986682258089,17.160282850265503
traffic_record_normal1.pcap,172.19.0.39:41840->172.19.0.8:443,172.19.0.8,443,172.19.0.39,41840,110,97,13,118687,116622,2065,1078.9727272727273,66,1294,444.4352997004566,197522.73561983468,0.41190596246472,1202.2886597938145,66,1294,307.93991108732865,94826.98884047188,0.2561281008340697,158.84615384615384,131,305,60.76036936364937,3691.8224852071007,0.38251079986801056,0.2983340363983714,0.0,29.76467800140381,2.8467821753928213,8.104168754134284,0.3387334371606509,2.3126602172851562e-05,29.776888847351074,3.032415940822982,9.195546438157331,2.7087444265683494,0.0,29.76467800140381,8.190570830739766,67.08545053336509,108,2,0.9818181818181818,0.01818181818181818,0,0.0,1.0,108,2,0,0,0,0.0,0.01818181818181818,0.0,0.9818181818181818,0.0,0.5241118769066088,1.3215853121051409,32.518409967422485
traffic_record_normal1.pcap,172.19.0.39:39758->172.19.0.8:443,172.19.0.39,39758,172.19.0.8,443,2555,110,2445,3124409,19045,3105364,1222.8606653620352,66,1399,266.08424750407846,70800.8267698117,0.21759163168871953,173.13636363636363,131,1399,151.45941414197864,22939.9541322314,0.8747984014501261,1270.087525562372,66,1294,145.42529866790773,21148.517492650168,0.11450021808813216,0.0040990368126889365,0.0,9.70778203010559,0.19208550979340516,0.036896843072592354,0.0960159083025171,0.0,9.710970878601074,0.92536985980883,0.8563093774426138,0.004276729937270894,1.4066696166992188e-05,9.708056211471558,0.19637385564614182,0.038562691181331744,2547,8,0.9968688845401175,0.0031311154598825833,0,0.0,1.0,2547,7,1,0,0,0.0003913894324853229,0.0027397260273972603,0.0,0.9968688845401175,0.0,0.256118373537107,0.6655867188476345,10.468940019607544
traffic_record_normal1.pcap,172.19.0.31:33042->172.19.0.8:443,172.19.0.8,443,172.19.0.31,33042,36,31,5,36966,36289,677,1026.8333333333333,66,1294,475.5693955670402,226166.24999999997,0.4631417583837431,1170.6129032258063,66,1294,337.3388912880373,113797.52757544223,0.288172879658551,135.4,131,142,5.388877434122992,29.04,0.03979968562867793,0.0010397774832589285,0.0,0.013903141021728516,0.003294846549798738,1.0856013786720647e-05,0.0007496356964111328,2.193450927734375e-05,0.014343976974487305,0.0028260309013089405,7.986450655153022e-06,0.005801558494567871,0.0,0.02106308937072754,0.008841027495995399,7.816376718494666e-05,34,2,0.9444444444444444,0.05555555555555555,0,0.0,1.0,34,2,0,0,0,0.0,0.05555555555555555,0.0,0.9444444444444444,0.0,0.5813214987637028,1.4161236108707254,0.0363922119140625
traffic_record_normal1.pcap,172.19.0.30:41872->172.19.0.8:443,172.19.0.8,443,172.19.0.30,41872,110,97,13,118686,116621,2065,1078.9636363636364,66,1294,444.4559274044601,197541.0714049587,0.41192855108850757,1202.278350515464,66,1294,307.97779884732955,94850.3245828462,0.2561618103788423,158.84615384615384,131,305,60.76036936364936,3691.8224852071,0.3825107998680105,0.2327637606804524,9.059906005859375e-06,22.637428045272827,2.1706601721979752,4.711765583166544,0.264283853272597,2.3126602172851562e-05,22.6472589969635,2.312171978900765,5.346139260013881,2.113315840562185,2.002716064453125e-05,22.637428045272827,6.23093995388168,38.82461270887902,108,2,0.9818181818181818,0.01818181818181818,0,0.0,1.0,108,2,0,0,0,0.0,0.01818181818181818,0.0,0.9818181818181818,0.0,0.5241118769066088,1.3215853121051409,25.37124991416931
traffic_record_normal1.pcap,172.19.0.31:48913->172.19.0.8:443,172.19.0.8,443,172.19.0.31,48913,76,66,10,80960,79454,1506,1065.2631578947369,66,1294,457.65067603384813,209444.14127423824,0.4296127887669523,1203.8484848484848,66,1294,307.91091009951305,94809.12855831039,0.2557721457266829,150.6,131,305,51.649201349101226,2667.64,0.34295618425698027,0.0635814921061198,0.0,4.71080207824707,0.54023709920743,0.29185612336005856,0.07336326012244591,1.5974044799804688e-05,4.7215800285339355,0.5810367405864503,0.33760369391132594,0.5285731156667074,0.0,4.71080207824707,1.478664193274744,2.1864477964728497,74,2,0.9736842105263158,0.02631578947368421,0,0.0,1.0,74,2,0,0,0,0.0,0.02631578947368421,0.0,0.9736842105263158,0.0,0.5617526078313282,1.343619298091587,4.768611907958984
traffic_record_normal1.pcap,172.19.0.30:47860->172.19.0.8:443,172.19.0.30,47860,172.19.0.8,443,2574,94,2480,3170893,17207,3153686,1231.8931623931624,66,1399,249.09200268989568,62046.825804062995,0.2022026018928395,183.0531914893617,131,1399,196.48249161462454,38605.369511091005,1.0733628297654854,1271.6475806451613,66,1294,140.21018494349354,19658.895961888662,0.11025868100370931,0.003967118550495929,9.5367431640625e-07,9.425196886062622,0.18581383436790025,0.03452678104250147,0.1097114086151123,9.5367431640625e-07,9.431166887283325,0.9720546327510878,0.9448902090528521,0.004111082335545585,1.4781951904296875e-05,9.425455808639526,0.18931667592566073,0.035840803783541646,2566,8,0.9968919968919969,0.003108003108003108,0,0.0,1.0,2566,7,1,0,0,0.0003885003885003885,0.0027195027195027195,0.0,0.9968919968919969,0.0,0.22609786225418782,0.6145634805474047,10.207396030426025
traffic_record_normal1.pcap,172.19.0.31:37046->172.19.0.8:443,172.19.0.31,37046,172.19.0.8,443,2542,87,2455,3137727,16240,3121487,1234.3536585365853,66,1399,243.72950583494375,59404.072014545876,0.19745516542147454,186.66666666666666,131,1399,198.76056563641413,39505.762452107294,1.06478874448079,1271.481466395112,66,1294,140.82766245273913,19832.430511902632,0.11075872214796172,0.0083662144361824,0.0,20.496327877044678,0.4065377896284423,0.1652729743959796,0.247155649717464,0.0,20.49951481819153,2.196762455499323,4.825765285891413,0.008659380960969684,1.3828277587890625e-05,20.49662494659424,0.4136897375414287,0.17113919894709614,2534,8,0.996852871754524,0.003147128245476003,0,0.0,1.0,2534,7,1,0,0,0.0003933910306845004,0.0027537372147915028,0.0,0.996852871754524,0.0,0.2151564470939103,0.5686715639460683,21.258550882339478
traffic_record_normal1.pcap,172.19.0.39:38546->172.19.0.8:443,172.19.0.8,443,172.19.0.39,38546,37,31,6,37097,36289,808,1002.6216216216217,66,1294,491.077488868148,241157.10007304602,0.48979343580670875,1170.6129032258063,66,1294,337.3388912880373,113797.52757544223,0.288172879658551,134.66666666666666,131,142,5.185449728701348,26.888888888888886,0.03850581481708922,0.0011331372790866429,9.5367431640625e-07,0.018563032150268555,0.0036219681774481167,1.3118653478446831e-05,0.0007409969965616862,1.5974044799804688e-05,0.01361989974975586,0.0025246431761452763,6.37382316685691e-06,0.005683994293212891,9.5367431640625e-07,0.024677038192749023,0.009520213949059827,9.06344736358733e-05,35,2,0.9459459459459459,0.05405405405405406,0,0.0,1.0,35,2,0,0,0,0.0,0.05405405405405406,0.0,0.9459459459459459,0.0,0.6394571324851641,1.469400323509662,0.04079294204711914
traffic_record_normal1.pcap,172.19.0.39:48744->172.19.0.8:443,172.19.0.8,443,172.19.0.39,48744,75,66,9,80829,79454,1375,1077.72,66,1294,447.70926756843744,200443.5882666667,0.4154226214308331,1203.8484848484848,66,1294,307.91091009951305,94809.12855831039,0.2557721457266829,152.77777777777777,131,305,54.00571528968594,2916.6172839506175,0.3534919546233989,0.03297952703527502,9.5367431640625e-07,2.3819758892059326,0.2749466338060075,0.07559565144125477,0.037545923086313104,1.5020370483398438e-05,2.3927268981933594,0.29441771433233604,0.08668179051267702,0.3033525049686432,9.5367431640625e-07,2.3819758892059326,0.7856911134528964,0.6173105257588523,73,2,0.9733333333333334,0.02666666666666667,0,0.0,1.0,73,2,0,0,0,0.0,0.02666666666666667,0.0,0.9733333333333334,0.0,0.5293608652873644,1.3143424916068733,2.4404850006103516
