file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_22.pcap,172.19.0.19:43062->172.19.0.8:443,9,172.19.0.19,43062,172.19.0.8,443,9,1,8,10467,131,10336,1163.0,131,1292,364.8670990922585,133128.0,0.31372923395723,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,6.499886512756348e-05,4.601478576660156e-05,0.00016498565673828125,3.8543690464244766e-05,1.485616074603513e-09,0.0,0.0,0.0,0.0,0.0,5.0715037754603797e-05,4.601478576660156e-05,7.009506225585938e-05,8.10093494850542e-06,6.562514703991651e-11,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5032583347756457,0.5032583347756457,0.0005199909210205078
normal_traffic_recording_22.pcap,172.19.0.28:40767->172.19.0.8:443,9,172.19.0.28,40767,172.19.0.8,443,9,2,7,8085,262,7823,898.3333333333334,71,1292,556.9681818161209,310213.55555555556,0.6200016866227691,131.0,131,131,0.0,0.0,0.0,1117.5714285714287,71,1292,427.26099656260874,182551.95918367355,0.3823120255577478,0.39886537194252014,5.507469177246094e-05,3.09997296333313,1.0213146769868147,1.0430836694286816,3.186995029449463,3.186995029449463,3.186995029449463,0.0,0.0,0.5173168182373047,5.507469177246094e-05,3.1035499572753906,1.1565986210545756,1.3377203702253457,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7642045065086203,1.224394445405986,3.190922975540161
normal_traffic_recording_22.pcap,172.19.0.25:39263->172.19.0.8:443,9,172.19.0.25,39263,172.19.0.8,443,9,2,7,9306,262,9044,1034.0,131,1292,482.67380289383846,232974.0,0.4668025173054531,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0030177533626556396,5.3882598876953125e-05,0.017960071563720703,0.005907187625982467,3.489486564856037e-05,0.017960071563720703,0.017960071563720703,0.017960071563720703,0.0,0.0,0.0001279910405476888,5.3882598876953125e-05,0.0002639293670654297,8.129449121517034e-05,6.6087943019334085e-09,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7642045065086203,0.7642045065086203,0.024142026901245117
normal_traffic_recording_22.pcap,172.19.0.23:57281->172.19.0.8:443,9,172.19.0.23,57281,172.19.0.8,443,9,1,8,10467,131,10336,1163.0,131,1292,364.8670990922585,133128.0,0.31372923395723,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,5.6624412536621094e-05,3.695487976074219e-05,0.00017595291137695312,4.5232817816505844e-05,2.0460078076212085e-09,0.0,0.0,0.0,0.0,0.0,3.9577484130859375e-05,3.695487976074219e-05,4.792213439941406e-05,3.675934263837553e-06,1.3512492712054934e-11,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5032583347756457,0.5032583347756457,0.00045299530029296875
normal_traffic_recording_22.pcap,172.19.0.21:36397->172.19.0.8:443,9,172.19.0.21,36397,172.19.0.8,443,9,1,8,10467,131,10336,1163.0,131,1292,364.8670990922585,133128.0,0.31372923395723,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.002827376127243042,2.288818359375e-05,0.0224459171295166,0.007415111697716493,5.4983881489611974e-05,0.0,0.0,0.0,0.0,0.0,2.472741263253348e-05,2.288818359375e-05,2.7894973754882812e-05,1.7782998060780407e-06,3.1623502002971972e-12,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5032583347756457,0.5032583347756457,0.022619009017944336
normal_traffic_recording_22.pcap,172.19.0.30:60054->172.19.0.8:443,9,172.19.0.30,60054,172.19.0.8,443,9,3,6,5703,393,5310,633.6666666666666,71,1292,589.238680181658,347202.22222222225,0.9298874489978822,131.0,131,131,0.0,0.0,0.0,885.0,71,1292,575.5849198858497,331298.0,0.6503784405489826,3.3144558668136597,6.198883056640625e-05,15.000859022140503,5.759038824064033,33.16652817707684,13.248868942260742,11.346510887145996,15.151226997375488,1.902358055114746,3.6189661698599593,5.273055791854858,6.198883056640625e-05,15.026245832443237,6.5622558591192215,43.06320196054455,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9182958340544896,1.5304930567574826,26.515646934509277
normal_traffic_recording_22.pcap,172.19.0.24:51126->172.19.0.8:443,9,172.19.0.24,51126,172.19.0.8,443,9,3,6,5703,393,5310,633.6666666666666,71,1292,589.238680181658,347202.22222222225,0.9298874489978822,131.0,131,131,0.0,0.0,0.0,885.0,71,1292,575.5849198858497,331298.0,0.6503784405489826,2.134115993976593,3.409385681152344e-05,15.003468036651611,4.90539111922368,24.06286203255855,8.536306023597717,1.981356143951416,15.091255903244019,6.554949879646301,42.96736792467506,3.397028017044067,3.409385681152344e-05,15.028781175613403,5.865015790347843,34.39841022102953,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9182958340544896,1.5304930567574826,17.072927951812744
normal_traffic_recording_22.pcap,172.19.0.26:32945->172.19.0.8:443,9,172.19.0.26,32945,172.19.0.8,443,9,2,7,8085,262,7823,898.3333333333334,71,1292,556.9681818161209,310213.55555555556,0.6200016866227691,131.0,131,131,0.0,0.0,0.0,1117.5714285714287,71,1292,427.26099656260874,182551.95918367355,0.3823120255577478,1.0638792514801025,3.1948089599609375e-05,8.485244035720825,2.805024472975924,7.868162293993862,8.510630130767822,8.510630130767822,8.510630130767822,0.0,0.0,1.4142746527989705,3.1948089599609375e-05,8.485435962677002,3.162319473761587,10.000264454131761,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7642045065086203,1.224394445405986,8.51103401184082
normal_traffic_recording_22.pcap,172.19.0.27:49013->172.19.0.8:443,9,172.19.0.27,49013,172.19.0.8,443,9,3,6,5703,393,5310,633.6666666666666,71,1292,589.238680181658,347202.22222222225,0.9298874489978822,131.0,131,131,0.0,0.0,0.0,885.0,71,1292,575.5849198858497,331298.0,0.6503784405489826,2.1928144991397858,4.792213439941406e-05,15.00088906288147,4.908551737928121,24.093880163917177,8.769805550575256,2.5133891105651855,15.026221990585327,6.256416440010071,39.14274667082829,3.5034366130828856,4.792213439941406e-05,15.026194095611572,5.841582444040926,34.124085450527154,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9182958340544896,1.5304930567574826,17.542515993118286
normal_traffic_recording_22.pcap,172.19.0.20:45297->172.19.0.8:443,9,172.19.0.20,45297,172.19.0.8,443,9,3,6,5703,393,5310,633.6666666666666,71,1292,589.238680181658,347202.22222222225,0.9298874489978822,131.0,131,131,0.0,0.0,0.0,885.0,71,1292,575.5849198858497,331298.0,0.6503784405489826,1.0802688896656036,2.5987625122070312e-05,8.540341138839722,2.819724549787342,7.9508465366734296,4.316267490386963,0.06681585311889648,8.56571912765503,4.249451637268066,18.05783921748025,1.7233546257019043,2.5987625122070312e-05,8.607529163360596,3.4420890879484998,11.847977289374134,9,0,1.0,0.0,0,0.0,1.0,9,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9182958340544896,1.5304930567574826,8.642151117324829
