file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_normal1.pcap,172.19.0.39:33326->172.19.0.8:443,24,172.19.0.39,33326,172.19.0.8,443,24,8,16,20909,1114,19795,871.2083333333334,131,1294,546.1011795115343,298226.49826388893,0.6268319053171755,139.25,131,142,4.763139720814412,22.6875,0.034205671244627735,1237.1875,411,1294,213.32171090573505,45506.15234375,0.17242472212638346,0.009571002877276876,0.0,0.12543201446533203,0.02798263291136784,0.0007830277446523666,0.031279291425432475,0.0,0.12543201446533203,0.04356582211648805,0.0018979808566854796,0.00011280377705891927,1.9073486328125e-05,0.001280069351196289,0.00031202412933339425,9.735905728626273e-08,18,6,0.75,0.25,0,0.0,1.0,18,6,0,0,0,0.0,0.25,0.0,0.75,0.0,0.9182958340544896,1.4135819199522097,0.22013306617736816
traffic_record_normal1.pcap,172.19.0.31:48486->172.19.0.8:443,24,172.19.0.8,443,172.19.0.31,48486,24,21,3,26680,26265,415,1111.6666666666667,131,1294,407.6675183964937,166192.80555555553,0.36671740785291784,1250.7142857142858,411,1294,187.76813027854146,35256.87074829932,0.15012871638489894,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0005122164021367612,0.0,0.009334087371826172,0.0019103927715646517,3.6496005416464716e-06,0.0005890488624572754,2.288818359375e-05,0.011013031005859375,0.002391438242349775,5.71897686697298e-06,0.001035928726196289,0.0,0.002071857452392578,0.001035928726196289,1.073148325758666e-06,22,2,0.9166666666666666,0.08333333333333333,0,0.0,1.0,22,2,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.5435644431995964,0.9000224216483541,0.011780977249145508
traffic_record_normal1.pcap,172.19.0.39:42169->172.19.0.8:443,24,172.19.0.8,443,172.19.0.39,42169,24,21,3,26680,26265,415,1111.6666666666667,131,1294,407.6675183964937,166192.80555555553,0.36671740785291784,1250.7142857142858,411,1294,187.76813027854146,35256.87074829932,0.15012871638489894,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0005019955013109291,8.821487426757812e-06,0.009751081466674805,0.0019871219925822526,3.948653813404063e-06,0.0005772948265075683,2.384185791015625e-05,0.011001110076904297,0.0023913941648723348,5.718766051785451e-06,0.0008299350738525391,1.9073486328125e-05,0.0016407966613769531,0.0008108615875244141,6.57496514122613e-07,22,2,0.9166666666666666,0.08333333333333333,0,0.0,1.0,22,2,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.5435644431995964,0.9000224216483541,0.011545896530151367
traffic_record_normal1.pcap,172.19.0.30:46188->172.19.0.8:443,24,172.19.0.8,443,172.19.0.30,46188,24,22,2,27843,27559,284,1160.125,142,1294,353.7777447894841,125158.69270833333,0.30494795370282,1252.6818181818182,411,1294,183.67248182161745,33735.580578512396,0.14662341159242293,142.0,142,142,0.0,0.0,0.0,0.0006976956906525985,0.0,0.014198780059814453,0.0028889018414388536,8.3457538494688e-06,0.0007641428992861794,2.002716064453125e-05,0.01543283462524414,0.003280027575629763,1.0758580896891662e-05,0.0,0.0,0.0,0.0,0.0,22,2,0.9166666666666666,0.08333333333333333,0,0.0,1.0,22,2,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.41381685030363374,0.6583514224564075,0.016047000885009766
traffic_record_normal1.pcap,172.19.0.31:43212->172.19.0.8:443,24,172.19.0.8,443,172.19.0.31,43212,24,22,2,27843,27559,284,1160.125,142,1294,353.7777447894841,125158.69270833333,0.30494795370282,1252.6818181818182,411,1294,183.67248182161745,33735.580578512396,0.14662341159242293,142.0,142,142,0.0,0.0,0.0,0.0005373436471690302,0.0,0.01057887077331543,0.0021558098012703485,4.6475158992533e-06,0.0005885192326136998,2.3126602172851562e-05,0.01184701919555664,0.0025174774610199225,6.337692766743314e-06,0.0,0.0,0.0,0.0,0.0,22,2,0.9166666666666666,0.08333333333333333,0,0.0,1.0,22,2,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.41381685030363374,0.6583514224564075,0.012358903884887695
traffic_record_normal1.pcap,172.19.0.39:50179->172.19.0.8:443,24,172.19.0.39,50179,172.19.0.8,443,24,6,18,21080,2340,18740,878.3333333333334,68,1399,549.7118689721815,302183.1388888889,0.625857915338347,390.0,131,1399,461.0271141700887,212546.0,1.18212080556433,1041.111111111111,68,1294,475.47425317476313,226075.76543209876,0.4566988557708504,0.012334263843038807,9.5367431640625e-07,0.16842007637023926,0.03649213004105218,0.001331675554933063,0.05661964416503906,9.5367431640625e-07,0.16842007637023926,0.06420981634007346,0.004122900514425964,0.01564781806048225,2.5033950805664062e-05,0.19031000137329102,0.04683895870705452,0.0021938880527611585,16,8,0.6666666666666666,0.3333333333333333,0,0.0,1.0,16,7,1,0,0,0.041666666666666664,0.2916666666666667,0.0,0.6666666666666666,0.0,0.8112781244591328,2.197338796187554,0.2836880683898926
traffic_record_normal1.pcap,172.19.0.30:47944->172.19.0.8:443,24,172.19.0.8,443,172.19.0.30,47944,24,22,2,27843,27559,284,1160.125,142,1294,353.7777447894841,125158.69270833333,0.30494795370282,1252.6818181818182,411,1294,183.67248182161745,33735.580578512396,0.14662341159242293,142.0,142,142,0.0,0.0,0.0,0.0006989603457243546,0.0,0.014275074005126953,0.0029049265169655693,8.438598068969714e-06,0.0007655279976981026,2.193450927734375e-05,0.01551198959350586,0.00329741407543812,1.0872939584897432e-05,0.0,0.0,0.0,0.0,0.0,22,2,0.9166666666666666,0.08333333333333333,0,0.0,1.0,22,2,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.41381685030363374,0.6583514224564075,0.016076087951660156
traffic_record_normal1.pcap,172.19.0.31:43027->172.19.0.8:443,24,172.19.0.31,43027,172.19.0.8,443,24,7,17,19431,2554,16877,809.625,68,1399,549.3036358654474,301734.484375,0.6784667418439987,364.85714285714283,131,1399,429.4446342400275,184422.693877551,1.1770213154581803,992.7647058823529,68,1294,484.8139157160944,235044.5328719723,0.4883472517137883,0.005549036938211192,9.5367431640625e-07,0.046339988708496094,0.012940281867752357,0.00016745089481688045,0.02120232582092285,9.5367431640625e-07,0.059706926345825195,0.02275443619097254,0.0005177643663690409,0.007146239280700684,2.5033950805664062e-05,0.0627279281616211,0.0181997919546661,0.00033123242719312884,16,8,0.6666666666666666,0.3333333333333333,0,0.0,1.0,16,7,1,0,0,0.041666666666666664,0.2916666666666667,0.0,0.6666666666666666,0.0,0.8708644692353644,2.5424812503605785,0.12762784957885742
traffic_record_normal1.pcap,172.19.0.30:54964->172.19.0.8:443,24,172.19.0.30,54964,172.19.0.8,443,24,8,16,18275,2685,15590,761.4583333333334,68,1399,555.5313506879897,308615.0815972222,0.7295623757325173,335.625,131,1399,409.08615764286134,167351.484375,1.2188786819899033,974.375,68,1294,493.2001210208692,243246.359375,0.5061707463973,0.005073008329971977,0.0,0.0555880069732666,0.012866319344815321,0.00016554217348276894,0.01665987287248884,0.0,0.0555880069732666,0.020526398430010553,0.00042133303250753966,0.007213878631591797,2.09808349609375e-05,0.07599091529846191,0.019717424005910172,0.0003887768094288428,16,8,0.6666666666666666,0.3333333333333333,0,0.0,1.0,16,7,1,0,0,0.041666666666666664,0.2916666666666667,0.0,0.6666666666666666,0.0,0.9182958340544896,2.634602696255584,0.11667919158935547
traffic_record_normal1.pcap,172.19.0.39:58984->172.19.0.8:443,24,172.19.0.8,443,172.19.0.39,58984,24,21,3,26680,26265,415,1111.6666666666667,131,1294,407.66751839649373,166192.80555555556,0.3667174078529179,1250.7142857142858,411,1294,187.76813027854146,35256.87074829932,0.15012871638489894,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,0.0005301288936449134,0.0,0.010389089584350586,0.0021168802625212728,4.481182045852133e-06,0.0006096482276916504,2.4080276489257812e-05,0.01164698600769043,0.0025321435312250424,6.4117508627248264e-06,0.0008009672164916992,0.0,0.0016019344329833984,0.0008009672164916992,6.415484818944606e-07,22,2,0.9166666666666666,0.08333333333333333,0,0.0,1.0,22,2,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.5435644431995964,0.9000224216483541,0.012192964553833008
