file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,handshake_packets,onertt_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_5.pcap,172.16.0.30:58275->172.19.0.8:443,24,172.16.0.30,58275,172.19.0.8,443,24,8,16,20501,744,19757,854.2083333333334,86,1294,568.01349596398,322639.33159722225,0.664958972885982,93.0,86,128,13.784048752090222,190.0,0.14821557797946475,1234.8125,375,1294,222.00315840940192,49285.40234375,0.17978693802451945,0.0006662244382111923,7.867813110351562e-06,0.01176905632019043,0.002406560248751506,5.791532230870909e-06,0.0021890231541224887,3.0040740966796875e-05,0.013759136199951172,0.0047326886949269195,2.2398342283089067e-05,0.0002357323964436849,3.2901763916015625e-05,0.0030090808868408203,0.0007412299573208402,5.494218496298546e-07,22,2,0.9166666666666666,0.08333333333333333,0,0.0,1.0,2,22,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.9182958340544896,1.4969152532855432,0.015323162078857422
traffic_record_scan_5.pcap,172.16.0.54:46223->172.19.0.8:443,24,172.19.0.8,443,172.16.0.54,46223,24,15,9,20504,18466,2038,854.3333333333334,86,1294,568.1773979626042,322825.55555555556,0.6650535286335594,1231.0666666666666,374,1294,229.06169959690388,52469.262222222234,0.1860676645702133,226.44444444444446,86,1294,377.66155074825963,142628.24691358028,1.6677889876027165,0.0003804331240446671,6.9141387939453125e-06,0.005053043365478516,0.0010938388997294402,1.1964835385613125e-06,0.0006249972752162389,2.8133392333984375e-05,0.005316972732543945,0.0014884189142324888,2.2153908642450207e-06,0.0004553496837615967,2.384185791015625e-05,0.0024480819702148438,0.000775146793081789,6.008525508249818e-07,19,5,0.7916666666666666,0.20833333333333334,0,0.0,1.0,4,19,1,0,0,0.041666666666666664,0.16666666666666666,0.0,0.7916666666666666,0.0,0.954434002924965,1.496915253285543,0.008749961853027344
traffic_record_scan_5.pcap,172.16.0.56:41305->172.19.0.8:443,24,172.16.0.56,41305,172.19.0.8,443,24,7,17,24131,3074,21057,1005.4583333333334,86,1294,499.9337438740147,249933.7482638889,0.497219752723731,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1238.6470588235295,381,1294,214.412724923211,45972.81660899654,0.1731023566364908,0.0010050898012907608,0.0,0.016438007354736328,0.0033843761867084713,1.1454002173159374e-05,0.003835002581278483,0.0,0.0200350284576416,0.007276937327612155,5.295381686999513e-05,0.00041744112968444824,2.3126602172851562e-05,0.003777027130126953,0.0010538616213516144,1.1106243169578534e-06,18,6,0.75,0.25,0,0.0,1.0,4,18,2,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,0.0,0.8708644692353644,1.2593984370492772,0.0231170654296875
traffic_record_scan_5.pcap,172.16.0.39:35172->172.19.0.8:443,24,172.16.0.39,35172,172.19.0.8,443,24,7,17,24127,3074,21053,1005.2916666666666,86,1294,500.14251961871383,250142.53993055553,0.49750986325896845,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1238.4117647058824,377,1294,215.3538971972931,46377.30103806228,0.1738952288203098,0.000737086586330248,9.5367431640625e-07,0.009546995162963867,0.002049837352087136,4.201833170011602e-06,0.0028113524119059243,9.5367431640625e-07,0.013122081756591797,0.004678634513797838,2.188962091370033e-05,0.00046287477016448975,2.5987625122070312e-05,0.003759145736694336,0.0011124703768281873,1.2375903393202492e-06,18,6,0.75,0.25,0,0.0,1.0,4,18,2,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,0.0,0.8708644692353644,1.2593984370492772,0.016952991485595703
traffic_record_scan_5.pcap,172.16.0.35:35619->172.19.0.8:443,24,172.16.0.35,35619,172.19.0.8,443,24,7,17,24126,3074,21052,1005.25,86,1294,500.1948995141794,250194.9375,0.49758259091189194,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1238.3529411764705,376,1294,215.58919027153868,46478.69896193771,0.17409349394908596,0.0007069110870361328,9.5367431640625e-07,0.009095907211303711,0.001965906760664836,3.86478939162771e-06,0.0027006864547729492,9.5367431640625e-07,0.012726068496704102,0.004547161951572087,2.067668181382487e-05,0.000447690486907959,1.4066696166992188e-05,0.003888845443725586,0.0011359090354022118,1.2902893367083834e-06,18,6,0.75,0.25,0,0.0,1.0,4,18,2,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,0.0,0.8708644692353644,1.2593984370492772,0.016258955001831055
traffic_record_scan_5.pcap,172.16.0.43:58421->172.19.0.8:443,24,172.16.0.43,58421,172.19.0.8,443,24,7,17,24131,3074,21057,1005.4583333333334,86,1294,499.9337438740147,249933.7482638889,0.497219752723731,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1238.6470588235295,381,1294,214.412724923211,45972.81660899654,0.1731023566364908,0.0012191689532736073,0.0,0.00950002670288086,0.0025507491362863847,6.506321156265737e-06,0.004667162895202637,0.0,0.012719869613647461,0.0049186740178046905,2.4193354093426933e-05,0.0011588037014007568,2.288818359375e-05,0.009189128875732422,0.0029943824959266243,8.966326531911761e-06,18,6,0.75,0.25,0,0.0,1.0,4,18,2,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,0.0,0.8708644692353644,1.2593984370492772,0.02804088592529297
traffic_record_scan_5.pcap,172.16.0.53:59391->172.19.0.8:443,24,172.16.0.53,59391,172.19.0.8,443,24,7,17,24120,3074,21046,1005.0,86,1294,500.51073914552524,250511.0,0.49802063596569673,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1238.0,370,1294,217.0009487645293,47089.41176470588,0.17528348042369088,0.0010833118272864301,0.0,0.01129603385925293,0.0026485677020295466,7.014910872234074e-06,0.004152695337931315,0.0,0.016210079193115234,0.0060428025890682515,3.6515463130449964e-05,0.0008480697870254517,2.002716064453125e-05,0.010592937469482422,0.002592296066554891,6.7199988966759605e-06,18,6,0.75,0.25,0,0.0,1.0,4,18,2,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,0.0,0.8708644692353644,1.2593984370492772,0.02491617202758789
traffic_record_scan_5.pcap,172.16.0.33:45404->172.19.0.8:443,24,172.16.0.33,45404,172.19.0.8,443,24,7,17,24128,3074,21054,1005.3333333333334,86,1294,500.09021408364134,250090.22222222225,0.49743721560043896,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1238.4705882352941,378,1294,215.11860412533002,46276.013840830456,0.1736969825273397,0.0007141673046609629,0.0,0.009727001190185547,0.002070222023712247,4.285819227463231e-06,0.0027229785919189453,0.0,0.013176918029785156,0.004723674224123508,2.2313098175648822e-05,0.0004186779260635376,1.7881393432617188e-05,0.0036170482635498047,0.0010523510189691314,1.107442667125369e-06,18,6,0.75,0.25,0,0.0,1.0,4,18,2,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,0.0,0.8708644692353644,1.2593984370492772,0.01642584800720215
traffic_record_scan_5.pcap,172.16.0.31:48542->172.19.0.8:443,24,172.16.0.31,48542,172.19.0.8,443,24,7,17,24128,3074,21054,1005.3333333333334,86,1294,500.09021408364134,250090.22222222225,0.49743721560043896,439.14285714285717,86,1294,540.8288423657654,292495.8367346939,1.231555594196603,1238.4705882352941,378,1294,215.11860412533002,46276.013840830456,0.1736969825273397,0.0006607822749925697,0.0,0.008708000183105469,0.0018706047658970488,3.4991621901967524e-06,0.002507487932840983,0.0,0.01205301284790039,0.004322232354008218,1.868169252203542e-05,0.00040562450885772705,2.288818359375e-05,0.003537893295288086,0.0010177269378075372,1.0357681199391067e-06,18,6,0.75,0.25,0,0.0,1.0,4,18,2,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,0.0,0.8708644692353644,1.2593984370492772,0.015197992324829102
traffic_record_scan_5.pcap,172.16.0.37:33589->172.19.0.8:443,24,172.16.0.37,33589,172.19.0.8,443,24,9,15,21710,3246,18464,904.5833333333334,86,1294,551.214864085584,303837.82638888893,0.6093577493345931,360.6666666666667,86,1294,499.0506542982942,249051.55555555556,1.3836894296625533,1230.9333333333334,372,1294,229.56058507989172,52698.06222222221,0.18649310962946142,0.0013362221095872962,9.059906005859375e-06,0.009695053100585938,0.002852626551845922,8.137478244296355e-06,0.003840506076812744,1.1920928955078125e-05,0.013049125671386719,0.005019447088003369,2.51948490692655e-05,0.001502718244280134,2.2172927856445312e-05,0.010565042495727539,0.0035874975753540073,1.2870138853170881e-05,18,6,0.75,0.25,0,0.0,1.0,4,18,2,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,0.0,0.954434002924965,1.434560814286289,0.030733108520507812
