file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,zerortt_packets,onertt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_QUIC_CONNECT.pcap,172.16.0.54:39674->172.19.0.8:443,21,172.16.0.54,39674,172.19.0.8,443,21,3,18,6976,2682,4294,332.1904761904762,90,1294,469.9268047409714,220831.20181405908,1.4146305761984517,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.55555555555554,90,1294,378.06160906248283,142930.5802469136,1.5847948214077063,0.51597900390625,0.0,4.851806879043579,1.164970345739625,1.3571559064527012,0.00663602352142334,0.0,0.01327204704284668,0.00663602352142334,4.4036808176883824e-05,0.6062892885769114,3.1948089599609375e-05,4.851806879043579,1.2418835593778275,1.5422747750529417,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,10.319580078125
traffic_record_QUIC_CONNECT.pcap,172.16.0.49:39478->172.19.0.8:443,21,172.16.0.49,39478,172.19.0.8,443,21,3,18,6981,2682,4299,332.42857142857144,90,1294,469.94007433862,220843.67346938766,1.4136572928106317,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.83333333333334,90,1294,378.14962500165046,142997.13888888888,1.5833201325958846,0.8483381986618042,1.1920928955078125e-06,6.666013956069946,1.9682205988796466,3.873892325854155,0.005553007125854492,1.1920928955078125e-06,0.011104822158813477,0.005551815032958984,3.082265016018937e-05,0.9974185859455782,9.703636169433594e-05,6.666013956069946,2.099845202942967,4.409349876322591,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,16.966763973236084
traffic_record_QUIC_CONNECT.pcap,172.16.0.39:35858->172.19.0.8:443,21,172.16.0.39,35858,172.19.0.8,443,21,3,18,6981,2682,4299,332.42857142857144,90,1294,469.94007433862,220843.67346938766,1.4136572928106317,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.83333333333334,90,1294,378.14962500165046,142997.13888888888,1.5833201325958846,0.27989070415496825,2.4080276489257812e-05,2.4089109897613525,0.6207565253712956,0.38533866379104387,0.010130524635314941,2.4080276489257812e-05,0.020236968994140625,0.010106444358825684,0.00010214021757803948,0.3281271177179673,7.605552673339844e-05,2.4089109897613525,0.6616742397852703,0.4378127995954153,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,5.597814083099365
traffic_record_QUIC_CONNECT.pcap,172.16.0.44:40538->172.19.0.8:443,21,172.16.0.44,40538,172.19.0.8,443,21,3,18,6970,2682,4288,331.9047619047619,90,1294,469.9140655746999,220819.22902494337,1.4158099536683928,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.22222222222223,90,1294,377.9605440247781,142854.1728395062,1.5865881045816244,0.513361144065857,2.002716064453125e-05,6.287169933319092,1.4193211534904882,2.01447253674557,0.005646944046020508,2.002716064453125e-05,0.011273860931396484,0.0056269168853759766,3.166219363492928e-05,0.6033257035648122,6.413459777832031e-05,6.287169933319092,1.5218428796487042,2.3160057503374607,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,10.267222881317139
traffic_record_QUIC_CONNECT.pcap,172.16.0.38:45686->172.19.0.8:443,21,172.16.0.38,45686,172.19.0.8,443,21,3,18,6979,2682,4297,332.3333333333333,90,1294,469.93447702675803,220838.41269841258,1.414045567783625,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.72222222222223,90,1294,378.1140047886139,142970.20061728393,1.5839078627402956,1.0472694039344788,0.0,10.18724799156189,2.4419908404807087,5.963319264991679,0.006332516670227051,0.0,0.012665033340454102,0.006332516670227051,4.0100767378703495e-05,1.2314121863421272,2.9087066650390625e-05,10.18724799156189,2.605688071651625,6.789610326747564,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,20.945388078689575
traffic_record_QUIC_CONNECT.pcap,172.16.0.45:34466->172.19.0.8:443,21,172.16.0.45,34466,172.19.0.8,443,21,3,18,6978,2682,4296,332.2857142857143,90,1294,469.93182310559365,220835.91836734698,1.4142402243074617,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.66666666666666,90,1294,378.0964015815132,142956.88888888888,1.5842027999225414,1.249361503124237,0.0,11.85562801361084,2.919449548538312,8.523185666460554,0.009010553359985352,0.0,0.018021106719970703,0.009010553359985352,8.119007185314331e-05,1.4688101235558004,8.296966552734375e-05,11.85562801361084,3.115479953094671,9.706215338134774,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,24.98723006248474
traffic_record_QUIC_CONNECT.pcap,172.16.0.52:53528->172.19.0.8:443,21,172.16.0.52,53528,172.19.0.8,443,21,3,18,6982,2682,4300,332.4761904761905,90,1294,469.94301772586965,220846.43990929704,1.4134636740537472,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.88888888888889,90,1294,378.1676419686099,143010.76543209876,1.583027338473251,0.9716027498245239,0.0,9.197595119476318,2.213732969252929,4.900613659157388,0.0113295316696167,0.0,0.0226590633392334,0.0113295316696167,0.00012835828785284775,1.1418318888720345,7.700920104980469e-05,9.197595119476318,2.360556562874213,5.572227286528517,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,19.43205499649048
traffic_record_QUIC_CONNECT.pcap,172.16.0.40:60942->172.19.0.8:443,21,172.16.0.40,60942,172.19.0.8,443,21,3,18,6974,2682,4292,332.0952380952381,90,1294,469.9221723568301,220826.84807256237,1.4150223142376588,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.44444444444446,90,1294,378.0273685304077,142904.69135802472,1.5853897095869849,0.5371268510818481,2.3126602172851562e-05,5.294790029525757,1.247170298228937,1.5554337527844555,0.016150474548339844,2.3126602172851562e-05,0.032277822494506836,0.016127347946166992,0.0002600913517767367,0.6300507713766659,7.700920104980469e-05,5.294790029525757,1.3312839904084326,1.7723170631177994,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,10.742537021636963
traffic_record_QUIC_CONNECT.pcap,172.16.0.58:54396->172.19.0.8:443,21,172.16.0.58,54396,172.19.0.8,443,21,3,18,6976,2682,4294,332.1904761904762,90,1294,469.9268047409714,220831.20181405908,1.4146305761984517,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.55555555555554,90,1294,378.06160906248283,142930.5802469136,1.5847948214077063,0.8425442457199097,3.504753112792969e-05,6.666016101837158,1.9462355606563924,3.7878328575635023,0.005666971206665039,3.504753112792969e-05,0.011298894882202148,0.005631923675537109,3.1718564287075424e-05,0.9906093513264376,7.700920104980469e-05,6.666016101837158,2.0760816858043345,4.310115166132167,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,16.850884914398193
traffic_record_QUIC_CONNECT.pcap,172.16.0.31:34861->172.19.0.8:443,21,172.16.0.31,34861,172.19.0.8,443,21,3,18,6979,2682,4297,332.3333333333333,90,1294,469.93447702675803,220838.41269841258,1.414045567783625,894.0,94,1294,565.685424949238,320000.0,0.6327577460282304,238.72222222222223,90,1294,378.1140047886139,142970.20061728393,1.5839078627402956,0.3054535508155823,0.0,3.018810987472534,0.7263109659846887,0.5275276193096117,0.008979082107543945,0.0,0.01795816421508789,0.008979082107543945,8.062391549401582e-05,0.3583369956297033,8.487701416015625e-05,3.018810987472534,0.7758637543287883,0.6019645652811624,0,21,0.0,1.0,0,0.0,1.0,2,19,0,0,0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.5916727785823275,0.9637459942073318,6.1090710163116455
