file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_24.pcap,172.19.0.29:55814->172.19.0.8:443,15,10440,172.19.0.29,55814,172.19.0.8,443,15,1,14,18219,131,18088,1214.6,131,1292,289.60428173630305,83870.63999999998,0.23843593095364982,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,8.07046890258789e-05,5.3882598876953125e-05,0.0002560615539550781,5.642767120275352e-05,3.1840820773660586e-09,0.0,0.0,0.0,0.0,0.0,6.72156994159405e-05,5.3882598876953125e-05,0.00016379356384277344,2.9692957046651862e-05,8.816716981743125e-10,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.35335933502142136,0.35335933502142136,0.0011298656463623047
normal_traffic_recording_24.pcap,172.19.0.28:36253->172.19.0.8:443,15,5782,172.19.0.28,36253,172.19.0.8,443,15,2,13,15837,262,15575,1055.8,71,1292,472.56931766673125,223321.75999999995,0.4475935950622573,131.0,131,131,0.0,0.0,0.0,1198.076923076923,71,1292,325.3590824679384,105858.53254437873,0.2715677734884879,0.6782314266477313,3.314018249511719e-05,9.467655897140503,2.4377575460922944,5.942661853529925,9.494634866714478,9.494634866714478,9.494634866714478,0.0,0.0,0.7890217502911886,3.314018249511719e-05,9.467843055725098,2.61676308115707,6.847449022906644,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5665095065529053,0.9055872616982603,9.495239973068237
normal_traffic_recording_24.pcap,172.19.0.25:57214->172.19.0.8:443,15,37657,172.19.0.25,57214,172.19.0.8,443,15,3,12,13455,393,13062,897.0,71,1292,558.8720783864586,312338.0,0.6230457953026295,131.0,131,131,0.0,0.0,0.0,1088.5,71,1292,455.0398334212072,207061.25,0.4180430256510861,1.7270783015659876,3.600120544433594e-05,15.001040935516357,4.358642800004223,18.997767058028654,12.089279055595398,9.148988008499146,15.02957010269165,2.9402910470962524,8.645311441634377,2.1955060958862305,3.600120544433594e-05,15.056469917297363,4.827669252732127,23.30639041377517,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7219280948873623,1.2419460322060458,24.179096221923828
normal_traffic_recording_24.pcap,172.19.0.22:50307->172.19.0.8:443,15,37896,172.19.0.22,50307,172.19.0.8,443,15,1,14,18219,131,18088,1214.6,131,1292,289.60428173630305,83870.63999999998,0.23843593095364982,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,5.677768162318638e-05,2.193450927734375e-05,0.0001850128173828125,3.83833663315435e-05,1.4732828109414668e-09,0.0,0.0,0.0,0.0,0.0,4.691344041090745e-05,2.193450927734375e-05,8.702278137207031e-05,1.4978874864977488e-05,2.2436669222065438e-10,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.35335933502142136,0.35335933502142136,0.0007948875427246094
normal_traffic_recording_24.pcap,172.19.0.21:41441->172.19.0.8:443,15,27640,172.19.0.21,41441,172.19.0.8,443,15,1,14,18219,131,18088,1214.6,131,1292,289.60428173630305,83870.63999999998,0.23843593095364982,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0018238510404314315,6.4849853515625e-05,0.023473024368286133,0.006005091543247963,3.60611244427882e-05,0.0,0.0,0.0,0.0,0.0,0.00015853001521183894,6.4849853515625e-05,0.00033783912658691406,9.454868426038139e-05,8.939453695369291e-09,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.35335933502142136,0.35335933502142136,0.02553391456604004
normal_traffic_recording_24.pcap,172.19.0.23:52551->172.19.0.8:443,15,23200,172.19.0.23,52551,172.19.0.8,443,15,3,12,13455,393,13062,897.0,71,1292,558.8720783864586,312338.0,0.6230457953026295,131.0,131,131,0.0,0.0,0.0,1088.5,71,1292,455.0398334212072,207061.25,0.4180430256510861,1.7497382164001465,2.4080276489257812e-05,15.001252174377441,4.399636670612663,19.356802833399684,12.247864961624146,9.461883783340454,15.033846139907837,2.7859811782836914,7.7616911257509855,2.2239764603701504,2.4080276489257812e-05,15.038839101791382,4.867152505041451,23.689173507331272,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7219280948873623,1.2419460322060458,24.49633502960205
normal_traffic_recording_24.pcap,172.19.0.24:44981->172.19.0.8:443,15,19804,172.19.0.24,44981,172.19.0.8,443,15,2,13,15839,262,15577,1055.9333333333334,73,1292,472.2916424790465,223059.39555555547,0.4472741105616325,131.0,131,131,0.0,0.0,0.0,1198.2307692307693,73,1292,324.82614375791724,105512.02366863911,0.2710881343553267,0.002348712512425014,4.100799560546875e-05,0.025310993194580078,0.006514365168055154,4.2436953542770254e-05,0.0305938720703125,0.0305938720703125,0.0305938720703125,0.0,0.0,0.0006309151649475098,4.100799560546875e-05,0.0054628849029541016,0.0015227861624915531,2.318877696675751e-06,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5665095065529053,0.9055872616982603,0.032881975173950195
normal_traffic_recording_24.pcap,172.19.0.30:55535->172.19.0.8:443,15,12515,172.19.0.30,55535,172.19.0.8,443,15,2,13,15842,262,15580,1056.1333333333334,76,1292,471.8758122877483,222666.78222222227,0.4467956813733256,131.0,131,131,0.0,0.0,0.0,1198.4615384615386,76,1292,324.0267356928853,104993.32544378696,0.2703689065473369,0.003821934972490583,6.198883056640625e-05,0.038244009017944336,0.010104724649694892,0.00010210546024615157,0.03936004638671875,0.03936004638671875,0.03936004638671875,0.0,0.0,0.0012719233830769856,6.198883056640625e-05,0.01415395736694336,0.0038843808762985444,1.5088414792153846e-05,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5665095065529053,0.9055872616982603,0.053507089614868164
normal_traffic_recording_24.pcap,172.19.0.18:53118->172.19.0.8:443,15,6073,172.19.0.18,53118,172.19.0.8,443,15,2,13,15837,262,15575,1055.8,71,1292,472.56931766673125,223321.75999999995,0.4475935950622573,131.0,131,131,0.0,0.0,0.0,1198.076923076923,71,1292,325.3590824679384,105858.53254437873,0.2715677734884879,0.13655906064169748,5.412101745605469e-05,1.8768980503082275,0.4827397184382892,0.23303763575787875,1.9057269096374512,1.9057269096374512,1.9057269096374512,0.0,0.0,0.15691649913787842,5.412101745605469e-05,1.8820641040802002,0.5201515753582019,0.2705576613476192,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5665095065529053,0.9055872616982603,1.9118268489837646
normal_traffic_recording_24.pcap,172.19.0.26:50650->172.19.0.8:443,15,6647,172.19.0.26,50650,172.19.0.8,443,15,1,14,18219,131,18088,1214.6,131,1292,289.60428173630305,83870.63999999998,0.23843593095364982,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,6.585461752755302e-05,5.1975250244140625e-05,0.00019097328186035156,3.547097297973594e-05,1.2581899241291572e-09,0.0,0.0,0.0,0.0,0.0,5.623010488656851e-05,5.1975250244140625e-05,8.106231689453125e-05,7.624719953952292e-06,5.8136354376198235e-11,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.35335933502142136,0.35335933502142136,0.0009219646453857422
