file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
SCAN4_HTTP3.pcap,172.16.0.35:57752->172.19.0.8:443,15,413,172.16.0.35,57752,172.19.0.8,443,15,2,13,16972,176,16796,1131.4666666666667,87,1292,409.281462511504,167511.31555555566,0.3617264870181805,88.0,87,89,1.0,1.0,0.011363636363636364,1292.0,1292,1292,0.0,0.0,0.0,3.6869730268205914e-05,2.4080276489257812e-05,0.0001380443572998047,3.0757396971189336e-05,9.460174684433268e-10,0.0001380443572998047,0.0001380443572998047,0.0001380443572998047,0.0,0.0,2.5331974029541016e-05,2.4080276489257812e-05,2.8848648071289062e-05,1.3171592588398633e-06,1.7349085131475779e-12,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5665095065529053,0.5665095065529053,0.0005161762237548828
SCAN4_HTTP3.pcap,172.16.0.35:37688->172.19.0.8:443,15,35,172.16.0.35,37688,172.19.0.8,443,15,5,10,13405,465,12940,893.6666666666666,90,1294,566.1583602569947,320535.28888888896,0.6335229693289758,93.0,90,96,2.280350850198276,5.2,0.024519901615035228,1294.0,1294,1294,0.0,0.0,0.0,0.013393640518188477,2.5033950805664062e-05,0.08589887619018555,0.02697408044560433,0.0007276010158859338,0.04687774181365967,0.00015211105346679688,0.08796095848083496,0.03315971002126115,0.001099566368694127,0.011183235380384658,2.5033950805664062e-05,0.06492495536804199,0.02165971536931476,0.00046914326987973005,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9182958340544896,0.9182958340544896,0.18751096725463867
SCAN4_HTTP3.pcap,172.16.0.35:56601->172.19.0.8:443,15,28,172.19.0.8,443,172.16.0.35,56601,15,11,4,8306,7816,490,553.7333333333333,67,1294,543.5622585214032,295459.92888888885,0.9816318177005837,710.5454545454545,67,1294,557.3928537292435,310686.7933884298,0.7844577010007265,122.5,121,124,1.118033988749895,1.25,0.009126808071427713,0.03961449010031564,2.002716064453125e-05,0.18364691734313965,0.0625724237733575,0.003915308216872636,0.048684191703796384,2.002716064453125e-05,0.2557399272918701,0.08662519947474859,0.007503925184039984,0.16567730903625488,0.06800198554992676,0.356752872467041,0.13512209858770147,0.018257981526744516,15,0,1.0,0.0,0,0.0,1.0,15,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.8366407419411672,1.9329145639793979,0.554602861404419
SCAN4_HTTP3.pcap,172.16.0.25:50696->172.19.0.8:443,15,47,172.16.0.25,50696,172.19.0.8,443,15,6,9,13701,2988,10713,913.4,86,1294,540.3142048845283,291939.44,0.5915417176314083,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1190.3333333333333,373,1294,288.9721247610034,83504.88888888889,0.24276571668524508,0.0010438646589006697,0.0,0.008213043212890625,0.0022074468278071866,4.87282149759601e-06,0.0028910160064697264,0.0,0.011755943298339844,0.004492194758236374,2.017981374592636e-05,0.0008001327514648438,2.193450927734375e-05,0.003748178482055664,0.0013768645746856517,1.8957560570243004e-06,9,6,0.6,0.4,0,0.0,1.0,9,2,4,0,0,0.13333333333333333,0.26666666666666666,0.0,0.6,0.0,0.9709505944546686,1.5589385323502771,0.014614105224609375
SCAN4_HTTP3.pcap,172.16.0.35:49237->172.19.0.8:443,15,337,172.16.0.35,49237,172.19.0.8,443,15,7,8,10120,3090,7030,674.6666666666666,94,1294,583.0890917251745,339992.88888888893,0.8642624877349425,441.42857142857144,98,1294,539.2150000941467,290752.8163265306,1.2215226539349602,878.75,94,1294,542.0589797245315,293827.9375,0.6168523240108467,0.07513063294546944,1.5020370483398438e-05,0.37888288497924805,0.111475938038348,0.012426884761529602,0.17530481020609537,2.2172927856445312e-05,0.3791990280151367,0.14517726412869447,0.02107643801989272,0.13146802357264928,1.5020370483398438e-05,0.611616849899292,0.20476097992043682,0.041927058897977536,0,15,0.0,1.0,0,0.0,1.0,0,2,13,0,0,0.13333333333333333,0.8666666666666667,0.0,0.0,0.0,0.9967916319816366,1.746465798504072,1.0518288612365723
SCAN4_HTTP3.pcap,172.16.0.25:43165->172.19.0.8:443,15,55,172.16.0.25,43165,172.19.0.8,443,15,6,9,13700,2988,10712,913.3333333333334,86,1294,540.3809355959512,292011.55555555556,0.5916579586816983,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1190.2222222222222,372,1294,289.2863931883949,83686.61728395062,0.24305242146149686,0.0010442733764648438,0.0,0.008505821228027344,0.0022563720029865455,5.091214615861515e-06,0.002889204025268555,0.0,0.011818885803222656,0.0045187502378314405,2.0419103711901702e-05,0.0007642507553100586,2.384185791015625e-05,0.0034608840942382812,0.0012969287696991973,1.6820242336734736e-06,9,6,0.6,0.4,0,0.0,1.0,9,2,4,0,0,0.13333333333333333,0.26666666666666666,0.0,0.6,0.0,0.9709505944546686,1.5589385323502771,0.014619827270507812
SCAN4_HTTP3.pcap,172.16.0.35:42334->172.19.0.8:443,15,460,172.16.0.35,42334,172.19.0.8,443,15,6,9,10117,2989,7128,674.4666666666667,94,1294,583.3492797820378,340296.3822222222,0.8649045365948964,498.1666666666667,98,1294,562.7404424382129,316676.80555555556,1.1296228352724247,792.0,94,1294,567.0163626876702,321507.55555555556,0.7159297508682704,0.02031236035483224,5.9604644775390625e-06,0.15723395347595215,0.04128152304580853,0.0017041641449816209,0.05682859420776367,5.9604644775390625e-06,0.19507193565368652,0.07262115040901823,0.0052738314867292494,0.03445148468017578,2.5987625122070312e-05,0.15723395347595215,0.05023578347164461,0.0025236339410099617,0,15,0.0,1.0,0,0.0,1.0,0,2,13,0,0,0.13333333333333333,0.8666666666666667,0.0,0.0,0.0,0.9709505944546686,1.7464657985040721,0.28437304496765137
SCAN4_HTTP3.pcap,172.16.0.25:41627->172.19.0.8:443,15,56,172.16.0.25,41627,172.19.0.8,443,15,6,9,13700,2988,10712,913.3333333333334,86,1294,540.3809355959512,292011.55555555556,0.5916579586816983,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1190.2222222222222,372,1294,289.2863931883949,83686.61728395062,0.24305242146149686,0.000997781753540039,0.0,0.008069038391113281,0.002132729165991269,4.548533695469814e-06,0.002762603759765625,0.0,0.011150836944580078,0.004246551882024632,1.8033202886726938e-05,0.0007374882698059082,3.886222839355469e-05,0.0032379627227783203,0.001218942224237858,1.485820146029937e-06,9,6,0.6,0.4,0,0.0,1.0,9,2,4,0,0,0.13333333333333333,0.26666666666666666,0.0,0.6,0.0,0.9709505944546686,1.5589385323502771,0.013968944549560547
SCAN4_HTTP3.pcap,172.16.0.35:57855->172.19.0.8:443,15,699,172.16.0.35,57855,172.19.0.8,443,15,6,9,10116,2988,7128,674.4,94,1294,583.4788542298113,340447.57333333336,0.8651821681936704,498.0,98,1294,562.8581822567149,316809.3333333333,1.130237313768504,792.0,94,1294,567.1260882731458,321632.0,0.716068293274174,0.05045293058667864,0.0,0.284404993057251,0.08045542331348152,0.0064730751405515045,0.08436942100524902,0.0,0.14638710021972656,0.05705519277414962,0.0032552950224953746,0.0871727466583252,3.1948089599609375e-05,0.284404993057251,0.11231904145809123,0.012615567074064415,0,15,0.0,1.0,0,0.0,1.0,0,2,13,0,0,0.13333333333333333,0.8666666666666667,0.0,0.0,0.0,0.9709505944546686,1.7464657985040721,0.706341028213501
SCAN4_HTTP3.pcap,172.16.0.25:58638->172.19.0.8:443,15,56,172.16.0.25,58638,172.19.0.8,443,15,6,9,13704,2988,10716,913.6,86,1294,540.1146544947655,291723.83999999997,0.5911937987026769,498.0,86,1294,563.0239781749974,316996.0,1.1305702372991915,1190.6666666666667,376,1294,288.0293194952362,82960.88888888888,0.2419059234282499,0.0010493482862200057,0.0,0.008740901947021484,0.0023025123677424273,5.30156320360684e-06,0.0029128074645996095,0.0,0.01194000244140625,0.004562699836738138,2.0818229800170232e-05,0.0007437467575073242,2.47955322265625e-05,0.0033910274505615234,0.001263764756435003,1.5971013596072225e-06,9,6,0.6,0.4,0,0.0,1.0,9,2,4,0,0,0.13333333333333333,0.26666666666666666,0.0,0.6,0.0,0.9709505944546686,1.5589385323502771,0.014690876007080078
