file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_12.pcap,172.19.0.21:60061->172.19.0.8:443,5,35155,172.19.0.21,60061,172.19.0.8,443,5,3,2,535,393,142,107.0,71,131,29.393876913398138,864.0,0.2747091300317583,131.0,131,131,0.0,0.0,0.0,71.0,71,71,0.0,0.0,0.0,6.697091996669769,0.0249021053314209,15.000688076019287,6.770994559777904,45.846367328541966,13.394183993339539,11.762351989746094,15.026015996932983,1.6318320035934448,2.6628756879517965,15.025590181350708,15.025590181350708,15.025590181350708,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,0.9709505944546686,26.788367986679077
normal_traffic_recording_12.pcap,172.19.0.38:47301->172.19.0.8:443,5,11323,172.19.0.38,47301,172.19.0.8,443,5,2,3,2917,262,2655,583.4,71,1292,578.9841448606344,335222.64,0.9924308276664972,131.0,131,131,0.0,0.0,0.0,885.0,71,1292,575.5849198858497,331298.0,0.6503784405489826,2.061840236186981,4.00543212890625e-05,8.220839023590088,3.55591386481579,12.64452341398917,8.246109008789062,8.246109008789062,8.246109008789062,0.0,0.0,4.111045479774475,4.00543212890625e-05,8.222050905227661,4.111005425453186,16.90036560810553,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,1.5219280948873621,8.247360944747925
normal_traffic_recording_12.pcap,172.19.0.27:36820->172.19.0.8:443,5,42371,172.19.0.27,36820,172.19.0.8,443,5,2,3,4138,262,3876,827.6,131,1292,568.7715182742539,323501.0399999999,0.6872541303458843,131.0,131,131,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.006017208099365234,2.9087066650390625e-05,0.023839950561523438,0.010290099122387122,0.00010588613994855223,0.023839950561523438,0.023839950561523438,0.023839950561523438,0.0,0.0,3.349781036376953e-05,2.9087066650390625e-05,3.790855407714844e-05,4.410743713378906e-06,1.9454660105111543e-11,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,0.9709505944546686,0.024068832397460938
normal_traffic_recording_12.pcap,172.19.0.18:54028->172.19.0.8:443,5,37,172.19.0.8,443,172.19.0.18,54028,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.009773492813110352,2.09808349609375e-05,0.03893303871154785,0.016835297931681408,0.00028342725644847633,2.9921531677246094e-05,2.09808349609375e-05,3.886222839355469e-05,8.940696716308594e-06,7.993605777301127e-11,0.0001010894775390625,0.0001010894775390625,0.0001010894775390625,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,0,2,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.039093971252441406
normal_traffic_recording_12.pcap,172.19.0.24:36241->172.19.0.8:443,5,50412,172.19.0.24,36241,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.04357874393463135,2.002716064453125e-05,0.11402487754821777,0.04752456536119021,0.00225858431277004,0.1743149757385254,0.1743149757385254,0.1743149757385254,0.0,0.0,2.4080276489257812e-05,2.002716064453125e-05,2.8133392333984375e-05,4.0531158447265625e-06,1.6427748050773516e-11,0,5,0.0,1.0,0,0.0,1.0,0,1,4,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.1743149757385254
normal_traffic_recording_12.pcap,172.19.0.22:42334->172.19.0.8:443,5,18424,172.19.0.22,42334,172.19.0.8,443,5,3,2,535,393,142,107.0,71,131,29.393876913398138,864.0,0.2747091300317583,131.0,131,131,0.0,0.0,0.0,71.0,71,71,0.0,0.0,0.0,2.829442262649536,0.02528691291809082,11.192502975463867,4.828455884624191,23.31398622976198,5.658884525299072,0.09934711456298828,11.218421936035156,5.559537410736084,30.90845622137408,11.217789888381958,11.217789888381958,11.217789888381958,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,0.9709505944546686,11.317769050598145
normal_traffic_recording_12.pcap,172.19.0.40:53510->172.19.0.8:443,5,69218,172.19.0.40,53510,172.19.0.8,443,5,2,3,4456,1541,2915,891.2,142,1399,540.7363128179944,292395.75999999995,0.6067507998406579,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.6666666666666,327,1294,455.8481716049276,207797.55555555553,0.4691404853567008,0.060437023639678955,2.4080276489257812e-05,0.2098691463470459,0.08724575025333503,0.007611820937267311,0.24174809455871582,0.24174809455871582,0.24174809455871582,0.0,0.0,2.753734588623047e-05,2.4080276489257812e-05,3.0994415283203125e-05,3.4570693969726562e-06,1.1951328815484885e-11,0,5,0.0,1.0,0,0.0,1.0,0,1,4,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.24174809455871582
normal_traffic_recording_12.pcap,172.19.0.32:50714->172.19.0.8:443,5,440,172.19.0.32,50714,172.19.0.8,443,5,1,4,5519,351,5168,1103.8,351,1292,376.4,141676.96,0.3410038050371444,351.0,351,351,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0010679960250854492,2.7894973754882812e-05,0.0041811466217041016,0.001797378959593868,3.2305711243907353e-06,0.0,0.0,0.0,0.0,0.0,3.0279159545898438e-05,2.7894973754882812e-05,3.1948089599609375e-05,1.7302466278932287e-06,2.9937533933358886e-12,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7219280948873623,0.7219280948873623,0.004271984100341797
normal_traffic_recording_12.pcap,172.19.0.37:46291->172.19.0.8:443,5,35549,172.19.0.37,46291,172.19.0.8,443,5,3,2,535,393,142,107.0,71,131,29.393876913398138,864.0,0.2747091300317583,131.0,131,131,0.0,0.0,0.0,71.0,71,71,0.0,0.0,0.0,7.514256000518799,0.025307893753051758,15.00083303451538,7.486553741258347,56.048486920749355,15.028512001037598,15.026140928268433,15.030883073806763,0.002371072769165039,5.621986076675967e-06,15.02609395980835,15.02609395980835,15.02609395980835,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,0.9709505944546686,30.057024002075195
normal_traffic_recording_12.pcap,172.19.0.30:51020->172.19.0.8:443,5,109,172.19.0.8,443,172.19.0.30,51020,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.0072067975997924805,2.8133392333984375e-05,0.0287020206451416,0.01241027673802956,0.00015401496871447762,4.851818084716797e-05,4.100799560546875e-05,5.602836608886719e-05,7.510185241699219e-06,5.640288236463675e-11,2.8133392333984375e-05,2.8133392333984375e-05,2.8133392333984375e-05,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,0,2,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.028827190399169922
