file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,handshake_packets,initial_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_15.pcap,172.19.0.31:56866->172.19.0.8:443,5,2560,172.19.0.31,56866,172.19.0.8,443,5,2,3,4466,1541,2925,893.2,142,1399,538.6603382466543,290154.96,0.6030680007239748,770.5,142,1399,628.5,395012.25,0.8157040882543802,975.0,337,1294,451.1341263970173,203522.0,0.46270166809950497,0.007934212684631348,4.601478576660156e-05,0.027634859085083008,0.01148785616973635,0.00013197083937654952,0.03173685073852539,0.03173685073852539,0.03173685073852539,0.0,0.0,5.1021575927734375e-05,4.601478576660156e-05,5.602836608886719e-05,5.0067901611328125e-06,2.5067947717616335e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.03173685073852539
normal_traffic_recording_15.pcap,172.19.0.30:41604->172.19.0.8:443,5,2597,172.19.0.30,41604,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.006757259368896484,2.6941299438476562e-05,0.018445968627929688,0.007579555994366006,5.744966907172966e-05,0.027029037475585938,0.027029037475585938,0.027029037475585938,0.0,0.0,4.3511390686035156e-05,2.6941299438476562e-05,6.008148193359375e-05,1.6570091247558594e-05,2.745679239524179e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.027029037475585938
normal_traffic_recording_15.pcap,172.19.0.18:40027->172.19.0.8:443,5,2562,172.19.0.18,40027,172.19.0.8,443,5,2,3,4464,1541,2923,892.8,142,1399,539.0737982873959,290600.56,0.6038012973649148,770.5,142,1399,628.5,395012.25,0.8157040882543802,974.3333333333334,335,1294,452.07693543859943,204373.5555555556,0.46398590705295867,0.007406473159790039,2.7179718017578125e-05,0.018568992614746094,0.00784656183674924,6.156853265792961e-05,0.029625892639160156,0.029625892639160156,0.029625892639160156,0.0,0.0,3.0994415283203125e-05,2.7179718017578125e-05,3.4809112548828125e-05,3.814697265625e-06,1.4551915228366852e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.029625892639160156
normal_traffic_recording_15.pcap,172.19.0.23:51744->172.19.0.8:443,5,80,172.19.0.8,443,172.19.0.23,51744,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.005374252796173096,0.0,0.020863056182861328,0.008943401082437375,7.9984422921342e-05,0.00031697750091552734,0.0003161430358886719,0.0003178119659423828,8.344650268554688e-07,6.963318810448982e-13,0.0,0.0,0.0,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,2,0,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.021497011184692383
normal_traffic_recording_15.pcap,172.19.0.33:51059->172.19.0.8:443,5,93,172.19.0.33,51059,172.19.0.8,443,5,3,2,6785,4197,2588,1357.0,1294,1399,51.43928459844674,2646.0,0.037906620927374166,1399.0,1399,1399,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0077187418937683105,0.0,0.027418851852416992,0.011432973275370184,0.00013071287791532882,0.013709425926208496,0.0,0.027418851852416992,0.013709425926208496,0.00018794835922619768,0.0004239082336425781,0.0004239082336425781,0.0004239082336425781,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,0,2,3,0,0,0.6,0.4,0.0,0.0,0.0,0.9709505944546686,0.9709505944546686,0.030874967575073242
normal_traffic_recording_15.pcap,172.19.0.25:43042->172.19.0.8:443,5,2557,172.19.0.25,43042,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.006545007228851318,3.504753112792969e-05,0.019150972366333008,0.007805696154917703,6.092889246289701e-05,0.026180028915405273,0.026180028915405273,0.026180028915405273,0.0,0.0,3.9577484130859375e-05,3.504753112792969e-05,4.410743713378906e-05,4.5299530029296875e-06,2.0520474208751693e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.026180028915405273
normal_traffic_recording_15.pcap,172.19.0.36:57499->172.19.0.8:443,5,69651,172.19.0.36,57499,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.01679849624633789,3.314018249511719e-05,0.06257009506225586,0.026489757278341148,0.0007017072406654279,0.06719398498535156,0.06719398498535156,0.06719398498535156,0.0,0.0,4.4465065002441406e-05,3.314018249511719e-05,5.5789947509765625e-05,1.1324882507324219e-05,1.2825296380469808e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.06719398498535156
normal_traffic_recording_15.pcap,172.19.0.32:42280->172.19.0.8:443,5,2584,172.19.0.32,42280,172.19.0.8,443,5,2,3,4459,1541,2918,891.8,142,1399,540.1112477999324,291720.16,0.6056416772818259,770.5,142,1399,628.5,395012.25,0.8157040882543802,972.6666666666666,330,1294,454.43395804255454,206510.22222222222,0.4672042063494392,0.02072727680206299,2.8133392333984375e-05,0.07411408424377441,0.03102672793600748,0.000962657846415027,0.08290910720825195,0.08290910720825195,0.08290910720825195,0.0,0.0,3.254413604736328e-05,2.8133392333984375e-05,3.695487976074219e-05,4.410743713378906e-06,1.9454660105111543e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.08290910720825195
normal_traffic_recording_15.pcap,172.19.0.22:55400->172.19.0.8:443,5,36,172.19.0.8,443,172.19.0.22,55400,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.004732251167297363,0.0,0.018828868865966797,0.008138728119295183,6.62388953998061e-05,5.0067901611328125e-05,2.6941299438476562e-05,7.319450378417969e-05,2.3126602172851562e-05,5.348397280613426e-10,0.0,0.0,0.0,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,2,0,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.018929004669189453
normal_traffic_recording_15.pcap,172.19.0.19:53903->172.19.0.8:443,5,2591,172.19.0.19,53903,172.19.0.8,443,5,2,3,4462,1541,2921,892.4,142,1399,539.48812776557,291047.44,0.6045362256449686,770.5,142,1399,628.5,395012.25,0.8157040882543802,973.6666666666666,333,1294,453.0197444801815,205226.8888888889,0.46527190463558527,0.006095707416534424,2.8848648071289062e-05,0.0189359188079834,0.00772674622698226,5.970260725618459e-05,0.024382829666137695,0.024382829666137695,0.024382829666137695,0.0,0.0,3.695487976074219e-05,2.8848648071289062e-05,4.506111145019531e-05,8.106231689453125e-06,6.571099220309407e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.024382829666137695
normal_traffic_recording_15.pcap,172.19.0.40:46151->172.19.0.8:443,5,69101,172.19.0.40,46151,172.19.0.8,443,5,2,3,4460,1541,2919,892.0,142,1399,539.9033246795208,291495.6,0.6052727855151578,770.5,142,1399,628.5,395012.25,0.8157040882543802,973.0,331,1294,453.96255352176354,206082.0,0.4665596644622441,0.016754508018493652,2.8133392333984375e-05,0.05238699913024902,0.02141044899259478,0.00045840732606450274,0.06701803207397461,0.06701803207397461,0.06701803207397461,0.0,0.0,3.3974647521972656e-05,2.8133392333984375e-05,3.981590270996094e-05,5.841255187988281e-06,3.412026217120001e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.06701803207397461
normal_traffic_recording_15.pcap,172.19.0.20:35589->172.19.0.8:443,5,2677,172.19.0.20,35589,172.19.0.8,443,5,2,3,4469,1541,2928,893.8,142,1399,538.041782764127,289488.95999999996,0.601971115198173,770.5,142,1399,628.5,395012.25,0.8157040882543802,976.0,340,1294,449.7199128346442,202248.0,0.460778599215824,0.006568968296051025,2.09808349609375e-05,0.021975994110107422,0.009059425639880573,8.207319292452553e-05,0.0262758731842041,0.0262758731842041,0.0262758731842041,0.0,0.0,3.147125244140625e-05,2.09808349609375e-05,4.1961669921875e-05,1.049041748046875e-05,1.1004885891452432e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.0262758731842041
normal_traffic_recording_15.pcap,172.19.0.22:40002->172.19.0.8:443,5,69692,172.19.0.22,40002,172.19.0.8,443,5,3,2,6785,4197,2588,1357.0,1294,1399,51.43928459844674,2646.0,0.037906620927374166,1399.0,1399,1399,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.08877605199813843,2.09808349609375e-05,0.3077402114868164,0.12788293898174108,0.01635404608260771,0.15388059616088867,2.09808349609375e-05,0.3077402114868164,0.15385961532592773,0.023672781228242457,4.7206878662109375e-05,4.7206878662109375e-05,4.7206878662109375e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,0,2,3,0,0,0.6,0.4,0.0,0.0,0.0,0.9709505944546686,0.9709505944546686,0.3551042079925537
normal_traffic_recording_15.pcap,172.19.0.41:44095->172.19.0.8:443,5,2646,172.19.0.41,44095,172.19.0.8,443,5,2,3,4464,1541,2923,892.8,142,1399,539.0737982873959,290600.56,0.6038012973649148,770.5,142,1399,628.5,395012.25,0.8157040882543802,974.3333333333334,335,1294,452.07693543859943,204373.5555555556,0.46398590705295867,0.008093297481536865,1.811981201171875e-05,0.026200056076049805,0.010745573783482234,0.00011546735593626067,0.03237318992614746,0.03237318992614746,0.03237318992614746,0.0,0.0,2.753734588623047e-05,1.811981201171875e-05,3.695487976074219e-05,9.417533874511719e-06,8.86899442775757e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.03237318992614746
normal_traffic_recording_15.pcap,172.19.0.23:47065->172.19.0.8:443,5,2556,172.19.0.23,47065,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.006071984767913818,2.9087066650390625e-05,0.01881098747253418,0.007670875074150921,5.8842324403229895e-05,0.024287939071655273,0.024287939071655273,0.024287939071655273,0.0,0.0,4.649162292480469e-05,2.9087066650390625e-05,6.389617919921875e-05,1.7404556274414062e-05,3.029185791092459e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.024287939071655273
normal_traffic_recording_15.pcap,172.19.0.22:45224->172.19.0.8:443,5,91,172.19.0.22,45224,172.19.0.8,443,5,3,2,6785,4197,2588,1357.0,1294,1399,51.43928459844674,2646.0,0.037906620927374166,1399.0,1399,1399,0.0,0.0,0.0,1294.0,1294,1294,0.0,0.0,0.0,0.0031127333641052246,0.0,0.00939488410949707,0.003778246681511602,1.4275147986353431e-05,0.004697442054748535,0.0,0.00939488410949707,0.004697442054748535,2.206596185772014e-05,0.0003190040588378906,0.0003190040588378906,0.0003190040588378906,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,0,2,3,0,0,0.6,0.4,0.0,0.0,0.0,0.9709505944546686,0.9709505944546686,0.012450933456420898
normal_traffic_recording_15.pcap,172.19.0.24:34986->172.19.0.8:443,5,62428,172.19.0.24,34986,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.019953787326812744,3.2901763916015625e-05,0.05358314514160156,0.02214929064771551,0.0004905910761969778,0.07981514930725098,0.07981514930725098,0.07981514930725098,0.0,0.0,4.100799560546875e-05,3.2901763916015625e-05,4.9114227294921875e-05,8.106231689453125e-06,6.571099220309407e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.07981514930725098
normal_traffic_recording_15.pcap,172.19.0.39:53149->172.19.0.8:443,5,36,172.19.0.39,53149,172.19.0.8,443,5,3,2,2999,415,2584,599.8,131,1292,565.1932059039634,319443.36,0.9423027774324165,138.33333333333334,131,142,5.185449728701348,26.888888888888886,0.03748517876169649,1292.0,1292,1292,0.0,0.0,0.0,0.00974273681640625,0.0,0.025083065032958984,0.01049761626890565,0.00011019994732919258,0.006915926933288574,0.0,0.013831853866577148,0.006915926933288574,4.78300453465863e-05,5.602836608886719e-05,5.602836608886719e-05,5.602836608886719e-05,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,2,0,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.038970947265625
normal_traffic_recording_15.pcap,172.19.0.38:44249->172.19.0.8:443,5,3492,172.19.0.38,44249,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.005468010902404785,0.0003008842468261719,0.017699003219604492,0.007179622537164646,5.1546979776162516e-05,0.02187204360961914,0.02187204360961914,0.02187204360961914,0.0,0.0,0.0003324747085571289,0.0003008842468261719,0.00036406517028808594,3.159046173095703e-05,9.979572723750607e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.02187204360961914
normal_traffic_recording_15.pcap,172.19.0.33:33672->172.19.0.8:443,5,2535,172.19.0.33,33672,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.00663149356842041,2.193450927734375e-05,0.020450115203857422,0.008341396994447555,6.957890381897869e-05,0.02652597427368164,0.02652597427368164,0.02652597427368164,0.0,0.0,3.743171691894531e-05,2.193450927734375e-05,5.2928924560546875e-05,1.5497207641601562e-05,2.4016344468691386e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.02652597427368164
normal_traffic_recording_15.pcap,172.19.0.38:45566->172.19.0.8:443,5,51601,172.19.0.38,45566,172.19.0.8,443,5,2,3,4460,1541,2919,892.0,142,1399,539.9033246795208,291495.6,0.6052727855151578,770.5,142,1399,628.5,395012.25,0.8157040882543802,973.0,331,1294,453.96255352176354,206082.0,0.4665596644622441,0.09641897678375244,2.09808349609375e-05,0.3492739200592041,0.14673668382867316,0.02153165438103599,0.38567590713500977,0.38567590713500977,0.38567590713500977,0.0,0.0,2.944469451904297e-05,2.09808349609375e-05,3.790855407714844e-05,8.463859558105469e-06,7.16369186193333e-11,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.38567590713500977
normal_traffic_recording_15.pcap,172.19.0.39:44741->172.19.0.8:443,5,80,172.19.0.8,443,172.19.0.39,44741,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.003090977668762207,0.0,0.012305021286010742,0.005319746164286707,2.8299699252443133e-05,2.944469451904297e-05,2.288818359375e-05,3.600120544433594e-05,6.556510925292969e-06,4.298783551348606e-11,0.0,0.0,0.0,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,2,0,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.012363910675048828
normal_traffic_recording_15.pcap,172.19.0.31:55923->172.19.0.8:443,5,114,172.19.0.8,443,172.19.0.31,55923,5,3,2,3257,2995,262,651.4,131,1292,532.946751561542,284032.24,0.8181558973926036,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,131.0,131,131,0.0,0.0,0.0,0.0027081966400146484,4.315376281738281e-05,0.005614042282104492,0.002527683590834864,6.38918433537583e-06,0.00019848346710205078,4.315376281738281e-05,0.00035381317138671875,0.00015532970428466797,2.41273170331624e-08,0.00482177734375,0.00482177734375,0.00482177734375,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,1.5219280948873621,0.010832786560058594
normal_traffic_recording_15.pcap,172.19.0.37:46554->172.19.0.8:443,5,68815,172.19.0.37,46554,172.19.0.8,443,5,2,3,4456,1541,2915,891.2,142,1399,540.7363128179944,292395.75999999995,0.6067507998406579,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.6666666666666,327,1294,455.8481716049276,207797.55555555553,0.4691404853567008,0.028241991996765137,2.6941299438476562e-05,0.08756709098815918,0.035772923717142295,0.0012797020712724816,0.11296796798706055,0.11296796798706055,0.11296796798706055,0.0,0.0,3.898143768310547e-05,2.6941299438476562e-05,5.1021575927734375e-05,1.2040138244628906e-05,1.4496492894977564e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.11296796798706055
normal_traffic_recording_15.pcap,172.19.0.22:54786->172.19.0.8:443,5,2085,172.19.0.22,54786,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.012653231620788574,1.4066696166992188e-05,0.04979991912841797,0.021447361650863438,0.0004599893217829276,0.0506129264831543,0.0506129264831543,0.0506129264831543,0.0,0.0,0.00039947032928466797,0.00029206275939941406,0.0005068778991699219,0.0001074075698852539,1.1536386068655702e-08,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.0506129264831543
normal_traffic_recording_15.pcap,172.19.0.21:45538->172.19.0.8:443,5,70337,172.19.0.21,45538,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.02879875898361206,2.6941299438476562e-05,0.07789397239685059,0.032154157630554,0.001033889852930514,0.11519503593444824,0.11519503593444824,0.11519503593444824,0.0,0.0,3.898143768310547e-05,2.6941299438476562e-05,5.1021575927734375e-05,1.2040138244628906e-05,1.4496492894977564e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.11519503593444824
normal_traffic_recording_15.pcap,172.19.0.39:47865->172.19.0.8:443,5,2617,172.19.0.39,47865,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.018543779850006104,2.8133392333984375e-05,0.06499409675598145,0.027071854136327712,0.000732885286378604,0.07417511940002441,0.07417511940002441,0.07417511940002441,0.0,0.0,4.100799560546875e-05,2.8133392333984375e-05,5.3882598876953125e-05,1.2874603271484375e-05,1.6575540939811617e-10,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.07417511940002441
normal_traffic_recording_15.pcap,172.19.0.18:48615->172.19.0.8:443,5,111,172.19.0.8,443,172.19.0.18,48615,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.004906952381134033,0.0,0.01957082748413086,0.008466201077832518,7.167656069029249e-05,2.849102020263672e-05,2.3126602172851562e-05,3.3855438232421875e-05,5.364418029785156e-06,2.8776980798284058e-11,0.0,0.0,0.0,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,2,0,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.019627809524536133
normal_traffic_recording_15.pcap,172.19.0.30:34071->172.19.0.8:443,5,39,172.19.0.8,443,172.19.0.30,34071,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.002951502799987793,0.0,0.011735200881958008,0.005071292009598053,2.571800264661306e-05,3.540515899658203e-05,3.0994415283203125e-05,3.981590270996094e-05,4.410743713378906e-06,1.9454660105111543e-11,0.0,0.0,0.0,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,2,0,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.011806011199951172
normal_traffic_recording_15.pcap,172.19.0.27:60461->172.19.0.8:443,5,69613,172.19.0.27,60461,172.19.0.8,443,5,2,3,4456,1541,2915,891.2,142,1399,540.7363128179944,292395.75999999995,0.6067507998406579,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.6666666666666,327,1294,455.8481716049276,207797.55555555553,0.4691404853567008,0.12691974639892578,3.409385681152344e-05,0.47040390968322754,0.19889030985621797,0.039557355354702395,0.5076789855957031,0.5076789855957031,0.5076789855957031,0.0,0.0,3.600120544433594e-05,3.409385681152344e-05,3.790855407714844e-05,1.9073486328125e-06,3.637978807091713e-12,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.5076789855957031
normal_traffic_recording_15.pcap,172.19.0.22:59633->172.19.0.8:443,5,429,172.19.0.8,443,172.19.0.22,59633,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.0028780102729797363,0.0,0.011440038681030273,0.004943313842699605,2.4436351747425533e-05,3.600120544433594e-05,2.8848648071289062e-05,4.315376281738281e-05,7.152557373046875e-06,5.1159076974727213e-11,0.0,0.0,0.0,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,2,0,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.011512041091918945
normal_traffic_recording_15.pcap,172.19.0.17:35490->172.19.0.8:443,5,2595,172.19.0.17,35490,172.19.0.8,443,5,2,3,4455,1541,2914,891.0,142,1399,540.9450988778806,292621.6,0.6071213230952645,770.5,142,1399,628.5,395012.25,0.8157040882543802,971.3333333333334,326,1294,456.3195761257187,208227.5555555556,0.4697867976585985,0.0084189772605896,2.5987625122070312e-05,0.029055118560791016,0.011987454857884862,0.0001436990739698274,0.0336759090423584,0.0336759090423584,0.0336759090423584,0.0,0.0,0.0004949569702148438,2.5987625122070312e-05,0.0009639263153076172,0.00046896934509277344,2.1993224663674482e-07,0,5,0.0,1.0,0,0.0,1.0,0,4,1,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.0336759090423584
normal_traffic_recording_15.pcap,172.19.0.26:50320->172.19.0.8:443,5,57,172.19.0.26,50320,172.19.0.8,443,5,5,0,6995,6995,0,1399.0,1399,1399,0.0,0.0,0.0,1399.0,1399,1399,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.009456276893615723,0.0003581047058105469,0.02467203140258789,0.010070040976103629,0.00010140572526040614,0.009456276893615723,0.0003581047058105469,0.02467203140258789,0.010070040976103629,0.00010140572526040614,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,0,0,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03782510757446289
normal_traffic_recording_15.pcap,172.19.0.30:41635->172.19.0.8:443,5,77,172.19.0.8,443,172.19.0.30,41635,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.008480250835418701,6.29425048828125e-05,0.03241610527038574,0.013821982902969343,0.00019104721136997682,0.000720977783203125,0.0007200241088867188,0.0007219314575195312,9.5367431640625e-07,9.094947017729282e-13,6.29425048828125e-05,6.29425048828125e-05,6.29425048828125e-05,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,2,0,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.033921003341674805
normal_traffic_recording_15.pcap,172.19.0.32:52268->172.19.0.8:443,5,36,172.19.0.32,52268,172.19.0.8,443,5,1,4,4385,441,3944,877.0,68,1292,521.7761972340248,272250.4,0.5949557551129131,441.0,441,441,0.0,0.0,0.0,986.0,68,1292,530.0075471160765,280908.0,0.5375330092455136,0.0012145042419433594,0.00030493736267089844,0.0036520957946777344,0.0014094787467604096,1.986630337569295e-06,0.0,0.0,0.0,0.0,0.0,0.0004019737243652344,0.00030493736267089844,0.0005209445953369141,8.953816007318132e-05,8.01708210929064e-09,4,1,0.8,0.2,0,0.0,1.0,4,0,0,1,0,0.0,0.0,0.2,0.8,0.0,0.7219280948873623,1.3709505944546687,0.0048580169677734375
