file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_9.pcap,172.19.0.36:47969->172.19.0.8:443,5,59215,172.19.0.36,47969,172.19.0.8,443,5,3,2,541,393,148,108.2,74,131,27.92418306772823,779.76,0.2580793259494291,131.0,131,131,0.0,0.0,0.0,74.0,74,74,0.0,0.0,0.0,4.117646515369415,0.024504899978637695,15.004178047180176,6.310980503870895,39.82847492023854,8.23529303073883,1.4419031143188477,15.028682947158813,6.793389916419983,46.1501465565167,15.029267072677612,15.029267072677612,15.029267072677612,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,0.9709505944546686,16.47058606147766
normal_traffic_recording_9.pcap,172.19.0.22:48080->172.19.0.8:443,5,25440,172.19.0.22,48080,172.19.0.8,443,5,3,2,551,393,158,110.2,79,131,25.47469332494505,648.9599999999999,0.2311678160158353,131.0,131,131,0.0,0.0,0.0,79.0,79,79,0.0,0.0,0.0,7.513087213039398,0.025462865829467773,15.000679016113281,7.487567722923809,56.06367040537044,15.026174426078796,15.026141881942749,15.026206970214844,3.254413604736328e-05,1.0591207910692901e-09,15.026255130767822,15.026255130767822,15.026255130767822,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,0.9709505944546686,30.052348852157593
normal_traffic_recording_9.pcap,172.19.0.31:35803->172.19.0.8:443,5,77,172.19.0.31,35803,172.19.0.8,443,5,1,4,5465,297,5168,1093.0,297,1292,398.0,158404.0,0.36413540713632203,297.0,297,297,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.00013124942779541016,4.410743713378906e-05,0.0003719329833984375,0.00013912459552613523,1.935565308031073e-08,0.0,0.0,0.0,0.0,0.0,5.1021575927734375e-05,4.410743713378906e-05,6.198883056640625e-05,7.84248552484442e-06,6.150457920739427e-11,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7219280948873623,0.7219280948873623,0.0005249977111816406
normal_traffic_recording_9.pcap,172.19.0.27:51139->172.19.0.8:443,5,20581,172.19.0.27,51139,172.19.0.8,443,5,3,2,1756,393,1363,351.2,71,1292,470.9736298350471,221816.15999999997,1.341041087229633,131.0,131,131,0.0,0.0,0.0,681.5,71,1292,610.5,372710.25,0.8958180484225972,2.794974982738495,0.0001709461212158203,11.140467882156372,4.818280951773667,23.21583133022495,5.589864492416382,0.013690948486328125,11.166038036346436,5.576173543930054,31.093711392025455,11.154329776763916,11.154329776763916,11.154329776763916,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,1.3709505944546687,11.17989993095398
normal_traffic_recording_9.pcap,172.19.0.37:56327->172.19.0.8:443,5,33199,172.19.0.37,56327,172.19.0.8,443,5,3,2,1756,393,1363,351.2,71,1292,470.9736298350471,221816.15999999997,1.341041087229633,131.0,131,131,0.0,0.0,0.0,681.5,71,1292,610.5,372710.25,0.8958180484225972,3.1366984844207764,0.00033593177795410156,12.504920959472656,5.408753161394055,29.254610760890188,6.273229002952576,0.016208171844482422,12.530249834060669,6.257020831108093,39.150309680920614,12.521465063095093,12.521465063095093,12.521465063095093,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,1.3709505944546687,12.546793937683105
normal_traffic_recording_9.pcap,172.19.0.21:46710->172.19.0.8:443,5,38852,172.19.0.21,46710,172.19.0.8,443,5,2,3,2917,262,2655,583.4,71,1292,578.9841448606344,335222.64,0.9924308276664972,131.0,131,131,0.0,0.0,0.0,885.0,71,1292,575.5849198858497,331298.0,0.6503784405489826,2.8566287755966187,4.9114227294921875e-05,11.400861978530884,4.933026101063291,24.33474651377169,11.426239013671875,11.426239013671875,11.426239013671875,0.0,0.0,5.700569033622742,4.9114227294921875e-05,11.401088953018188,5.700519919395447,32.49592735142427,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,1.5219280948873621,11.426515102386475
normal_traffic_recording_9.pcap,172.19.0.25:39929->172.19.0.8:443,5,94,172.19.0.8,443,172.19.0.25,39929,5,3,2,3279,2995,284,655.8,142,1292,528.660344644839,279481.76,0.8061304431912764,998.3333333333334,411,1292,415.3073828168989,172480.22222222222,0.41600071734580857,142.0,142,142,0.0,0.0,0.0,0.00753176212310791,0.0,0.029847145080566406,0.012883919362518637,0.00016599537813988263,0.0001399517059326172,0.00013589859008789062,0.00014400482177734375,4.0531158447265625e-06,1.6427748050773516e-11,0.0,0.0,0.0,0.0,0.0,3,2,0.6,0.4,0,0.0,1.0,3,0,2,0,0,0.0,0.4,0.0,0.6,0.0,0.9709505944546686,1.5219280948873621,0.03012704849243164
normal_traffic_recording_9.pcap,172.19.0.24:48879->172.19.0.8:443,5,2604,172.19.0.24,48879,172.19.0.8,443,5,2,3,4459,1541,2918,891.8,142,1399,540.1112477999324,291720.16,0.6056416772818259,770.5,142,1399,628.5,395012.25,0.8157040882543802,972.6666666666666,330,1294,454.43395804255454,206510.22222222222,0.4672042063494392,0.0075644850730896,0.00013494491577148438,0.015342950820922852,0.007424799324488394,5.512764500892331e-05,0.0302579402923584,0.0302579402923584,0.0302579402923584,0.0,0.0,0.00014400482177734375,0.00013494491577148438,0.00015306472778320312,9.059906005859375e-06,8.208189683500677e-11,0,5,0.0,1.0,0,0.0,1.0,0,1,4,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.0302579402923584
normal_traffic_recording_9.pcap,172.19.0.20:57146->172.19.0.8:443,5,47,172.19.0.20,57146,172.19.0.8,443,5,2,3,3220,568,2652,644.0,68,1292,543.6178805006325,295520.4,0.8441271436345226,284.0,131,437,153.0,23409.0,0.5387323943661971,884.0,68,1292,576.9991334482228,332928.0,0.6527139518645054,0.0013234615325927734,0.00011086463928222656,0.00385284423828125,0.0015045801746030032,2.2637615018084034e-06,0.005293846130371094,0.005293846130371094,0.005293846130371094,0.0,0.0,0.0020589828491210938,0.0002651214599609375,0.00385284423828125,0.0017938613891601562,3.2179386835196055e-06,4,1,0.8,0.2,0,0.0,1.0,4,0,0,1,0,0.0,0.0,0.2,0.8,0.0,0.9709505944546686,1.9219280948873623,0.005293846130371094
normal_traffic_recording_9.pcap,172.19.0.31:57849->172.19.0.8:443,5,2709,172.19.0.31,57849,172.19.0.8,443,5,2,3,4462,1541,2921,892.4,142,1399,539.48812776557,291047.44,0.6045362256449686,770.5,142,1399,628.5,395012.25,0.8157040882543802,973.6666666666666,333,1294,453.0197444801815,205226.8888888889,0.46527190463558527,0.005152523517608643,0.00010204315185546875,0.014873027801513672,0.00602931104831253,3.635259171730354e-05,0.02061009407043457,0.02061009407043457,0.02061009407043457,0.0,0.0,0.00011301040649414062,0.00010204315185546875,0.0001239776611328125,1.0967254638671875e-05,1.2028067430946976e-10,0,5,0.0,1.0,0,0.0,1.0,0,1,4,0,0,0.2,0.8,0.0,0.0,0.0,0.9709505944546686,1.9219280948873623,0.02061009407043457
