file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,zerortt_packets,onertt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
SCAN3_HTTP3.pcap,172.16.0.25:40172->172.19.0.8:443,5,56,172.16.0.25,40172,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.0029047727584838867,0.0,0.008546113967895508,0.0034835278074038206,1.213496598495567e-05,0.0058095455169677734,0.0,0.011619091033935547,0.0058095455169677734,3.3750819113720354e-05,3.0994415283203125e-05,3.0994415283203125e-05,3.0994415283203125e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.011619091033935547
SCAN3_HTTP3.pcap,172.16.0.35:41344->172.19.0.8:443,5,106,172.16.0.35,41344,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.002179741859436035,0.0,0.008246898651123047,0.003506859473612558,1.2298063367666145e-05,0.00435948371887207,0.0,0.00871896743774414,0.00435948371887207,1.9005098295110656e-05,4.291534423828125e-05,4.291534423828125e-05,4.291534423828125e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.00871896743774414
SCAN3_HTTP3.pcap,172.16.0.25:60221->172.19.0.8:443,5,57,172.16.0.25,60221,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.004310786724090576,0.0,0.014429092407226562,0.005948811611447716,3.538835958849518e-05,0.008621573448181152,0.0,0.017243146896362305,0.008621573448181152,7.433152872238225e-05,4.1961669921875e-05,4.1961669921875e-05,4.1961669921875e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.017243146896362305
SCAN3_HTTP3.pcap,172.16.0.35:59459->172.19.0.8:443,5,104,172.16.0.35,59459,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.002170264720916748,0.0,0.008177042007446289,0.0034735847243974986,1.2065790837567647e-05,0.004340529441833496,0.0,0.008681058883666992,0.004340529441833496,1.88401958354234e-05,1.5020370483398438e-05,1.5020370483398438e-05,1.5020370483398438e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.008681058883666992
SCAN3_HTTP3.pcap,172.16.0.25:46616->172.19.0.8:443,5,55,172.16.0.25,46616,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.002754509449005127,0.0,0.008160114288330078,0.003326361081557905,1.1064678044903076e-05,0.005509018898010254,0.0,0.011018037796020508,0.005509018898010254,3.0349289218634112e-05,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.011018037796020508
SCAN3_HTTP3.pcap,172.16.0.35:49852->172.19.0.8:443,5,109,172.16.0.35,49852,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.0021830201148986816,0.0,0.008234977722167969,0.0034994389116460487,1.224607269634248e-05,0.004366040229797363,0.0,0.008732080459594727,0.004366040229797363,1.9062307288209013e-05,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.008732080459594727
SCAN3_HTTP3.pcap,172.16.0.25:58792->172.19.0.8:443,5,54,172.16.0.25,58792,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.0028984546661376953,0.0,0.008375883102416992,0.0034171923587208645,1.1677203616500265e-05,0.005796909332275391,0.0,0.011593818664550781,0.005796909332275391,3.3604157806621515e-05,3.0994415283203125e-05,3.0994415283203125e-05,3.0994415283203125e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.011593818664550781
SCAN3_HTTP3.pcap,172.16.0.35:48380->172.19.0.8:443,5,121,172.16.0.35,48380,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.0021798014640808105,0.0,0.008240222930908203,0.0035035480134259517,1.2274848682380934e-05,0.004359602928161621,0.0,0.008719205856323242,0.004359602928161621,1.900613769123538e-05,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.008719205856323242
SCAN3_HTTP3.pcap,172.16.0.25:56299->172.19.0.8:443,5,60,172.16.0.25,56299,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.0037622451782226562,0.0,0.011955976486206055,0.004889258797403327,2.390485158798583e-05,0.0075244903564453125,0.0,0.015048980712890625,0.0075244903564453125,5.6617955124238506e-05,4.506111145019531e-05,4.506111145019531e-05,4.506111145019531e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.015048980712890625
SCAN3_HTTP3.pcap,172.16.0.35:53611->172.19.0.8:443,5,102,172.16.0.35,53611,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.0021532773971557617,0.0,0.008231163024902344,0.0035118065482256933,1.2332785232160859e-05,0.0043065547943115234,0.0,0.008613109588623047,0.0043065547943115234,1.8546414196407568e-05,2.8848648071289062e-05,2.8848648071289062e-05,2.8848648071289062e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.008613109588623047
