file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,zerortt_packets,onertt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_6.pcap,172.16.0.56:49598->172.19.0.8:443,5,50,172.16.0.56,49598,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.005809485912322998,0.0,0.01959395408630371,0.008092855260434656,6.549430626634489e-05,0.011618971824645996,0.0,0.023237943649291992,0.011618971824645996,0.0001350005062619175,3.0994415283203125e-05,3.0994415283203125e-05,3.0994415283203125e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.023237943649291992
traffic_record_scan_6.pcap,172.16.0.39:39765->172.19.0.8:443,5,51,172.16.0.39,39765,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.0049187541007995605,0.0,0.016556978225708008,0.006835238347362968,4.672048326526124e-05,0.009837508201599121,0.0,0.019675016403198242,0.009837508201599121,9.677656761652997e-05,3.1948089599609375e-05,3.1948089599609375e-05,3.1948089599609375e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.019675016403198242
traffic_record_scan_6.pcap,172.16.0.43:57250->172.19.0.8:443,5,50,172.16.0.43,57250,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.00438302755355835,0.0,0.014048099517822266,0.005751258959196902,3.307697961574263e-05,0.0087660551071167,0.0,0.0175321102142334,0.0087660551071167,7.684372214100677e-05,4.887580871582031e-05,4.887580871582031e-05,4.887580871582031e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.0175321102142334
traffic_record_scan_6.pcap,172.16.0.53:46673->172.19.0.8:443,5,55,172.16.0.53,46673,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.00768280029296875,0.0,0.02554917335510254,0.010525839151782537,0.00011079328984919812,0.0153656005859375,0.0,0.030731201171875,0.0153656005859375,0.00023610168136656284,3.2901763916015625e-05,3.2901763916015625e-05,3.2901763916015625e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.030731201171875
traffic_record_scan_6.pcap,172.16.0.33:37028->172.19.0.8:443,5,53,172.16.0.33,37028,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.010094225406646729,8.821487426757812e-06,0.03644704818725586,0.01529745695506569,0.00023401218929208767,0.020188450813293457,8.821487426757812e-06,0.040368080139160156,0.0201796293258667,0.0004072174397293793,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.040376901626586914
traffic_record_scan_6.pcap,172.16.0.31:40425->172.19.0.8:443,5,55,172.16.0.31,40425,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.007902979850769043,0.0,0.028100967407226562,0.01174670694275097,0.00013798512399887386,0.015805959701538086,0.0,0.03161191940307617,0.015805959701538086,0.00024982836208664594,3.1948089599609375e-05,3.1948089599609375e-05,3.1948089599609375e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.03161191940307617
traffic_record_scan_6.pcap,172.16.0.37:33986->172.19.0.8:443,5,48,172.16.0.37,33986,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.003688037395477295,0.0,0.011096000671386719,0.004524561451003403,2.0471656323906018e-05,0.00737607479095459,0.0,0.01475214958190918,0.00737607479095459,5.4406479321755796e-05,2.6941299438476562e-05,2.6941299438476562e-05,2.6941299438476562e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.01475214958190918
traffic_record_scan_6.pcap,172.16.0.34:37776->172.19.0.8:443,5,52,172.16.0.34,37776,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.00654071569442749,6.9141387939453125e-06,0.02297496795654297,0.009575109269403897,9.168271752102441e-05,0.01308143138885498,6.9141387939453125e-06,0.026155948638916016,0.013074517250061035,0.00017094300132214357,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.02616286277770996
traffic_record_scan_6.pcap,172.16.0.36:35257->172.19.0.8:443,5,61,172.16.0.36,35257,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.005327761173248291,9.5367431640625e-07,0.016264915466308594,0.006638503922255548,4.40697343258023e-05,0.010655522346496582,9.5367431640625e-07,0.021310091018676758,0.010654568672180176,0.00011351983359020323,1.811981201171875e-05,1.811981201171875e-05,1.811981201171875e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.021311044692993164
traffic_record_scan_6.pcap,172.16.0.49:52544->172.19.0.8:443,5,53,172.16.0.49,52544,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.0030484795570373535,2.193450927734375e-05,0.008790969848632812,0.0035842102881885433,1.28465633899566e-05,0.006096959114074707,2.288818359375e-05,0.012171030044555664,0.006074070930480957,3.68943376685138e-05,2.193450927734375e-05,2.193450927734375e-05,2.193450927734375e-05,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.012193918228149414
