file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,zerortt_packets,onertt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_scan_4.pcap,172.16.0.30:53097->172.19.0.8:443,5,64,172.16.0.30,53097,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.005153298377990723,5.1021575927734375e-05,0.020056962966918945,0.008605678545607173,7.405770323032357e-05,0.010306596755981445,5.1021575927734375e-05,0.020562171936035156,0.010255575180053711,0.0001051768222737337,0.000102996826171875,0.000102996826171875,0.000102996826171875,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.02061319351196289
traffic_record_scan_4.pcap,172.16.0.54:60770->172.19.0.8:443,5,63,172.16.0.54,60770,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.006127476692199707,1.0967254638671875e-05,0.023965120315551758,0.010299720552300645,0.00010608424345548428,0.012254953384399414,1.0967254638671875e-05,0.024498939514160156,0.012243986129760742,0.00014991519634577344,0.0001068115234375,0.0001068115234375,0.0001068115234375,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.024509906768798828
traffic_record_scan_4.pcap,172.16.0.56:42359->172.19.0.8:443,5,60,172.16.0.56,42359,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.004868268966674805,3.981590270996094e-05,0.013227224349975586,0.005414105729125467,2.9312540846149204e-05,0.0066335201263427734,3.981590270996094e-05,0.013227224349975586,0.0065937042236328125,4.347693538875319e-05,0.00011706352233886719,0.00011706352233886719,0.00011706352233886719,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.01947307586669922
traffic_record_scan_4.pcap,172.16.0.39:57684->172.19.0.8:443,5,56,172.16.0.39,57684,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.004703044891357422,0.0,0.018168210983276367,0.007776052595751011,6.046699397188604e-05,0.009406089782714844,0.0,0.018812179565429688,0.009406089782714844,8.847452500049258e-05,0.00016188621520996094,0.00016188621520996094,0.00016188621520996094,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.018812179565429688
traffic_record_scan_4.pcap,172.16.0.35:33933->172.19.0.8:443,5,66,172.16.0.35,33933,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.003922760486602783,0.0,0.01547098159790039,0.006667522274524306,4.445585328127777e-05,0.007735490798950195,0.0,0.01547098159790039,0.007735490798950195,5.983781790064313e-05,0.00010204315185546875,0.00010204315185546875,0.00010204315185546875,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.015691041946411133
traffic_record_scan_4.pcap,172.16.0.43:37448->172.19.0.8:443,5,52,172.16.0.43,37448,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.00506901741027832,4.100799560546875e-05,0.019669055938720703,0.008430784107614135,7.107812066919905e-05,0.01013803482055664,4.100799560546875e-05,0.020235061645507812,0.010097026824951172,0.00010194995070378354,0.00011181831359863281,0.00011181831359863281,0.00011181831359863281,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.02027606964111328
traffic_record_scan_4.pcap,172.16.0.33:52262->172.19.0.8:443,5,53,172.16.0.33,52262,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.011886239051818848,0.0,0.04018282890319824,0.01641404837405186,0.00026942098402571446,0.02009141445159912,0.0,0.04018282890319824,0.02009141445159912,0.000403664934665926,0.0029549598693847656,0.0029549598693847656,0.0029549598693847656,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.04754495620727539
traffic_record_scan_4.pcap,172.16.0.53:55027->172.19.0.8:443,5,60,172.16.0.53,55027,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.018141448497772217,0.0,0.07188582420349121,0.031030044016058942,0.0009628636316385553,0.036282896995544434,0.0,0.07256579399108887,0.036282896995544434,0.0013164486143892873,0.00011610984802246094,0.00011610984802246094,0.00011610984802246094,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.07256579399108887
traffic_record_scan_4.pcap,172.16.0.31:52234->172.19.0.8:443,5,59,172.16.0.31,52234,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.013273954391479492,0.0,0.036598920822143555,0.015021258228611846,0.00022563819877063906,0.026547908782958984,0.0,0.05309581756591797,0.026547908782958984,0.0007047914607483108,0.0001308917999267578,0.0001308917999267578,0.0001308917999267578,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.05309581756591797
traffic_record_scan_4.pcap,172.16.0.34:60387->172.19.0.8:443,5,53,172.16.0.34,60387,172.19.0.8,443,5,3,2,5274,2686,2588,1054.8,98,1294,478.4,228866.56,0.453545695866515,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,1294.0,1294,1294,0.0,0.0,0.0,0.005070984363555908,0.0,0.01971602439880371,0.008456976353941235,7.15204490511212e-05,0.010141968727111816,0.0,0.020283937454223633,0.010141968727111816,0.00010285952966171408,0.00011301040649414062,0.00011301040649414062,0.00011301040649414062,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,2,3,0,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,0.7219280948873623,0.020283937454223633
