file,flow_id,window_size,total_packets_in_flow,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,onertt_packets,initial_packets,handshake_packets,zerortt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
normal_traffic_recording_31.pcap,172.19.0.63:38317->172.19.0.8:443,5,4498,172.19.0.8,443,172.19.0.63,38317,5,4,1,2851,2720,131,570.2,66,1294,591.4566425360358,349820.96,1.0372792748790525,680.0,66,1294,614.0,376996.0,0.9029411764705882,131.0,131,131,0.0,0.0,0.0,0.006356477737426758,0.00012683868408203125,0.02133798599243164,0.00876850987739125,7.688676546990791e-05,0.008475303649902344,0.00012683868408203125,0.021587133407592773,0.009386277057857982,8.81021970068711e-05,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7219280948873623,1.5219280948873621,0.02542591094970703
normal_traffic_recording_31.pcap,172.19.0.38:59784->172.19.0.8:443,5,48349,172.19.0.8,443,172.19.0.38,59784,5,5,0,6462,6462,0,1292.4,1292,1294,0.8,0.64,0.0006190034045187249,1292.4,1292,1294,0.8,0.64,0.0006190034045187249,0.0,0,0,0.0,0.0,0.0,0.0021047592163085938,5.1021575927734375e-05,0.008182048797607422,0.0035088702756071815,1.2312170611039619e-05,0.0021047592163085938,5.1021575927734375e-05,0.008182048797607422,0.0035088702756071815,1.2312170611039619e-05,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008419036865234375
normal_traffic_recording_31.pcap,172.19.0.40:33723->172.19.0.8:443,5,20608,172.19.0.8,443,172.19.0.40,33723,5,5,0,6460,6460,0,1292.0,1292,1292,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6.300210952758789e-05,5.3882598876953125e-05,8.106231689453125e-05,1.0876663679197674e-05,1.1830181279037788e-10,6.300210952758789e-05,5.3882598876953125e-05,8.106231689453125e-05,1.0876663679197674e-05,1.1830181279037788e-10,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025200843811035156
normal_traffic_recording_31.pcap,172.19.0.54:58476->172.19.0.8:443,5,36374,172.19.0.8,443,172.19.0.54,58476,5,4,1,4879,4748,131,975.8,131,1294,453.3856636463045,205558.56,0.4646297024454853,1187.0,868,1294,184.17654573804992,33921.0,0.15516136961925014,131.0,131,131,0.0,0.0,0.0,0.029120802879333496,4.9114227294921875e-05,0.11597013473510742,0.05014266982952226,0.0025142873376324815,0.038827737172444664,4.9114227294921875e-05,0.1163630485534668,0.05482574519022196,0.003005862335663146,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7219280948873623,1.3709505944546687,0.11648321151733398
normal_traffic_recording_31.pcap,172.19.0.58:32791->172.19.0.8:443,5,14880,172.19.0.8,443,172.19.0.58,32791,5,5,0,6460,6460,0,1292.0,1288,1294,2.1908902300206643,4.8,0.001695735472152217,1292.0,1288,1294,2.1908902300206643,4.8,0.001695735472152217,0.0,0,0,0.0,0.0,0.0,8.672475814819336e-05,5.507469177246094e-05,0.0001270771026611328,2.601351836967705e-05,6.767031379695254e-10,8.672475814819336e-05,5.507469177246094e-05,0.0001270771026611328,2.601351836967705e-05,6.767031379695254e-10,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.7219280948873623,0.00034689903259277344
normal_traffic_recording_31.pcap,172.19.0.56:55330->172.19.0.8:443,5,42418,172.19.0.8,443,172.19.0.56,55330,5,5,0,6462,6462,0,1292.4,1286,1294,3.2,10.24,0.0024760136180748994,1292.4,1286,1294,3.2,10.24,0.0024760136180748994,0.0,0,0,0.0,0.0,0.0,7.724761962890625e-05,6.103515625e-05,9.703636169433594e-05,1.5233622599344147e-05,2.3206325749924872e-10,7.724761962890625e-05,6.103515625e-05,9.703636169433594e-05,1.5233622599344147e-05,2.3206325749924872e-10,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.7219280948873623,0.000308990478515625
normal_traffic_recording_31.pcap,172.19.0.59:49990->172.19.0.8:443,5,11041,172.19.0.8,443,172.19.0.59,49990,5,5,0,6460,6460,0,1292.0,1292,1292,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6.347894668579102e-05,5.3882598876953125e-05,7.104873657226562e-05,6.402715294285619e-06,4.099476313967898e-11,6.347894668579102e-05,5.3882598876953125e-05,7.104873657226562e-05,6.402715294285619e-06,4.099476313967898e-11,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025391578674316406
normal_traffic_recording_31.pcap,172.19.0.55:58315->172.19.0.8:443,5,24128,172.19.0.8,443,172.19.0.55,58315,5,5,0,6460,6460,0,1292.0,1292,1292,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7.12275505065918e-05,6.008148193359375e-05,0.0001010894775390625,1.7272907746873057e-05,2.9835334203198727e-10,7.12275505065918e-05,6.008148193359375e-05,0.0001010894775390625,1.7272907746873057e-05,2.9835334203198727e-10,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002849102020263672
normal_traffic_recording_31.pcap,172.19.0.61:43344->172.19.0.8:443,5,12928,172.19.0.8,443,172.19.0.61,43344,5,4,1,5307,5176,131,1061.4,131,1294,465.2,216411.03999999998,0.4382890521952138,1294.0,1294,1294,0.0,0.0,0.0,131.0,131,131,0.0,0.0,0.0,0.00010752677917480469,5.888938903808594e-05,0.00022101402282714844,6.585879009483165e-05,4.337380232755095e-09,6.969769795735677e-05,5.888938903808594e-05,7.605552673339844e-05,7.682193739315398e-06,5.901610064837669e-11,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.7219280948873623,0.7219280948873623,0.00043010711669921875
normal_traffic_recording_31.pcap,172.19.0.36:55386->172.19.0.8:443,5,2459,172.19.0.8,443,172.19.0.36,55386,5,5,0,6460,6460,0,1292.0,1292,1292,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0010989904403686523,6.699562072753906e-05,0.004120826721191406,0.0017447242296460175,3.044062637513889e-06,0.0010989904403686523,6.699562072753906e-05,0.004120826721191406,0.0017447242296460175,3.044062637513889e-06,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004395961761474609
normal_traffic_recording_31.pcap,172.19.0.50:43325->172.19.0.8:443,5,33304,172.19.0.8,443,172.19.0.50,43325,5,3,2,532,270,262,106.4,89,131,20.095770699328753,403.84000000000003,0.18887002536963113,90.0,89,91,0.816496580927726,0.6666666666666666,0.009072184232530289,131.0,131,131,0.0,0.0,0.0,0.36125898361206055,0.0,0.8645110130310059,0.3594566737351932,0.1292091002927691,0.7225179672241211,0.042285919189453125,1.402750015258789,0.680232048034668,0.46271563917343883,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9709505944546686,1.5219280948873621,1.4450359344482422
normal_traffic_recording_31.pcap,172.19.0.19:48662->172.19.0.8:443,5,11047,172.19.0.8,443,172.19.0.19,48662,5,5,0,6460,6460,0,1292.0,1292,1292,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6.496906280517578e-05,5.602836608886719e-05,8.487701416015625e-05,1.1714701190585518e-05,1.3723422398470575e-10,6.496906280517578e-05,5.602836608886719e-05,8.487701416015625e-05,1.1714701190585518e-05,1.3723422398470575e-10,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002598762512207031
normal_traffic_recording_31.pcap,172.19.0.37:51323->172.19.0.8:443,5,71992,172.19.0.8,443,172.19.0.37,51323,5,3,2,5743,2945,2798,1148.6,357,1399,398.5757644413418,158862.63999999998,0.34701006829300174,981.6666666666666,357,1294,441.7060359811967,195104.22222222222,0.4499552149214228,1399.0,1399,1399,0.0,0.0,0.0,0.1789197325706482,0.0,0.7155520915985107,0.30982483802698463,0.09599143025844725,6.341934204101562e-05,6.103515625e-05,6.580352783203125e-05,2.384185791015625e-06,5.6843418860808015e-12,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1.0,0,0.0,1.0,0,2,3,0,0,0.4,0.6,0.0,0.0,0.0,0.9709505944546686,1.5219280948873621,0.7156789302825928
normal_traffic_recording_31.pcap,172.19.0.53:35656->172.19.0.8:443,5,55037,172.19.0.8,443,172.19.0.53,35656,5,5,0,6460,6460,0,1292.0,1292,1292,0.0,0.0,0.0,1292.0,1292,1292,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6.324052810668945e-05,5.602836608886719e-05,8.106231689453125e-05,1.034084759670194e-05,1.0693312901821628e-10,6.324052810668945e-05,5.602836608886719e-05,8.106231689453125e-05,1.034084759670194e-05,1.0693312901821628e-10,0.0,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0.0,1.0,5,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002529621124267578
