file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,zerortt_packets,onertt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
traffic_record_GET_FLOOD_7.pcap,172.16.0.31:51660->172.19.0.8:443,6,172.16.0.31,51660,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660738,317870.2222222222,0.6297093896493751,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.009703397750854492,0.0,0.0398249626159668,0.015188523659457363,0.00023069125095389608,0.016172329584757488,0.0,0.0398249626159668,0.017097234017603304,0.00029231541105269164,0.00016498565673828125,0.00016498565673828125,0.00016498565673828125,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.04851698875427246
traffic_record_GET_FLOOD_7.pcap,172.16.0.46:40018->172.19.0.8:443,6,172.16.0.46,40018,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660738,317870.2222222222,0.6297093896493751,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.012922573089599609,5.2928924560546875e-05,0.05896902084350586,0.023060904399157964,0.000531805311707103,0.021537621815999348,5.2928924560546875e-05,0.05896902084350586,0.026564381531077513,0.000705666366128652,0.00011420249938964844,0.00011420249938964844,0.00011420249938964844,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.06461286544799805
traffic_record_GET_FLOOD_7.pcap,172.16.0.47:44219->172.19.0.8:443,6,172.16.0.47,44219,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.019104576110839842,0.0,0.06958889961242676,0.027061283723765858,0.000732313076778155,0.03184096018473307,0.0,0.07015204429626465,0.029002576982713878,0.0008411494716382448,0.0001461505889892578,0.0001461505889892578,0.0001461505889892578,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.09552288055419922
traffic_record_GET_FLOOD_7.pcap,172.16.0.32:33175->172.19.0.8:443,6,172.16.0.32,33175,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.02094440460205078,3.2901763916015625e-05,0.07853007316589355,0.030411915856913507,0.0009248846260879873,0.03490734100341797,3.2901763916015625e-05,0.07918405532836914,0.032990183996988706,0.0010883522401551697,0.00014281272888183594,0.00014281272888183594,0.00014281272888183594,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.1047220230102539
traffic_record_GET_FLOOD_7.pcap,172.16.0.33:49186->172.19.0.8:443,6,172.16.0.33,49186,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.02267117500305176,1.5020370483398438e-05,0.08743596076965332,0.033824431119426936,0.001144092140552857,0.03778529167175293,1.5020370483398438e-05,0.08794093132019043,0.036948517930630864,0.0013651929772701503,0.00011014938354492188,0.00011014938354492188,0.00011014938354492188,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.11335587501525879
traffic_record_GET_FLOOD_7.pcap,172.16.0.62:33956->172.19.0.8:443,6,172.16.0.62,33956,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.020148420333862306,3.0040740966796875e-05,0.09700894355773926,0.03844847136426834,0.0014782849502489627,0.03358070055643717,3.0040740966796875e-05,0.09749603271484375,0.04521367708067525,0.0020442765951555787,0.0001399517059326172,0.0001399517059326172,0.0001399517059326172,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.10074210166931152
traffic_record_GET_FLOOD_7.pcap,172.16.0.30:60130->172.19.0.8:443,6,172.16.0.30,60130,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.026691198348999023,0.0,0.10678887367248535,0.0412870443045764,0.0017046200274080548,0.04448533058166504,0.0,0.10735797882080078,0.04571654691027766,0.0020900026613996183,9.918212890625e-05,9.918212890625e-05,9.918212890625e-05,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.13345599174499512
traffic_record_GET_FLOOD_7.pcap,172.16.0.52:33376->172.19.0.8:443,6,172.16.0.52,33376,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.028452014923095702,3.409385681152344e-05,0.11634588241577148,0.0450038871190182,0.0020253498558213323,0.04742002487182617,3.409385681152344e-05,0.1169729232788086,0.0502474098116122,0.0025248021927761024,0.0001461505889892578,0.0001461505889892578,0.0001461505889892578,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.14226007461547852
traffic_record_GET_FLOOD_7.pcap,172.16.0.49:52664->172.19.0.8:443,6,172.16.0.49,52664,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.030490016937255858,0.0,0.12559294700622559,0.04857921509741893,0.002359940139481295,0.05081669489542643,0.0,0.1264939308166504,0.054550976211450795,0.0029758090056222707,0.00014209747314453125,0.00014209747314453125,0.00014209747314453125,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.1524500846862793
traffic_record_GET_FLOOD_7.pcap,172.16.0.34:46876->172.19.0.8:443,6,172.16.0.34,46876,172.19.0.8,443,6,4,2,5372,2784,2588,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,696.0,98,1294,598.0,357604.0,0.8591954022988506,1294.0,1294,1294,0.0,0.0,0.0,0.0321444034576416,0.0,0.1350269317626953,0.05234294222590119,0.0027397836008640295,0.053574005762736,0.0,0.13556694984436035,0.05888025426748436,0.00346688434260361,0.0001361370086669922,0.0001361370086669922,0.0001361370086669922,0.0,0.0,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,0.160722017288208
