file,flow_id,window_size,client_ip,client_port,server_ip,server_port,total_packets,outgoing_packets,incoming_packets,total_bytes,outgoing_bytes,incoming_bytes,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,packet_size_var,packet_size_cv,packet_size_out_mean,packet_size_out_min,packet_size_out_max,packet_size_out_std,packet_size_out_var,packet_size_out_cv,packet_size_in_mean,packet_size_in_min,packet_size_in_max,packet_size_in_std,packet_size_in_var,packet_size_in_cv,iat_mean,iat_min,iat_max,iat_std,iat_var,iat_out_mean,iat_out_min,iat_out_max,iat_out_std,iat_out_var,iat_in_mean,iat_in_min,iat_in_max,iat_in_std,iat_in_var,short_header_count,long_header_count,short_header_ratio,long_header_ratio,spin_bit_count,spin_bit_ratio,no_spin_bit_ratio,initial_packets,handshake_packets,zerortt_packets,onertt_packets,retry_packets,initial_ratio,handshake_ratio,zerortt_ratio,onertt_ratio,retry_ratio,entropy_direction,entropy_packet_size,duration
SCAN_HTTP3.pcap,172.16.0.43:43821->172.19.0.8:443,6,172.16.0.43,43821,172.19.0.8,443,6,3,3,5644,2686,2958,940.6666666666666,98,1294,505.8203457970253,255854.22222222225,0.5377253853263912,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,986.0,370,1294,435.57777721091327,189728.0,0.4417624515323664,0.003547811508178711,9.059906005859375e-06,0.00872802734375,0.004209985941493002,1.772398162756872e-05,0.004505515098571777,9.059906005859375e-06,0.009001970291137695,0.004496455192565918,2.0218109298753006e-05,0.0045310258865356445,3.409385681152344e-05,0.009027957916259766,0.004496932029724121,2.0222397679958704e-05,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.017739057540893555
SCAN_HTTP3.pcap,172.16.0.44:50145->172.19.0.8:443,6,172.16.0.44,50145,172.19.0.8,443,6,3,3,5644,2686,2958,940.6666666666666,98,1294,505.8203457970253,255854.22222222225,0.5377253853263912,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,986.0,370,1294,435.57777721091327,189728.0,0.4417624515323664,0.003987789154052734,0.0,0.009172916412353516,0.003801046668687614,1.444795577754121e-05,0.006166934967041016,0.0,0.012333869934082031,0.006166934967041016,3.803108688771317e-05,0.005383014678955078,3.504753112792969e-05,0.010730981826782227,0.0053479671478271484,2.8600752614238445e-05,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.019938945770263672
SCAN_HTTP3.pcap,172.16.0.40:37891->172.19.0.8:443,6,172.16.0.40,37891,172.19.0.8,443,6,3,3,5656,2686,2970,942.6666666666666,98,1294,503.5787481174673,253591.55555555553,0.5342065927695905,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,990.0,382,1294,429.9209229614209,184832.0,0.4342635585468898,0.0033388137817382812,0.0,0.013231992721557617,0.005098138114988774,2.599101223950129e-05,0.008259057998657227,0.0,0.016518115997314453,0.008259057998657227,6.821203902518391e-05,0.0017310380935668945,3.409385681152344e-05,0.0034279823303222656,0.001696944236755371,2.879619742657269e-06,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.016694068908691406
SCAN_HTTP3.pcap,172.16.0.34:59163->172.19.0.8:443,6,172.16.0.34,59163,172.19.0.8,443,6,3,3,5655,2686,2969,942.5,98,1294,503.7644125316251,253778.58333333334,0.5344980504314325,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,989.6666666666666,381,1294,430.3923274822119,185237.55555555553,0.43488615104298944,0.002306032180786133,0.0,0.008234977722167969,0.003185280505757768,1.0146011900360462e-05,0.005663037300109863,0.0,0.011326074600219727,0.005663037300109863,3.206999146243561e-05,0.0016475915908813477,1.5020370483398438e-05,0.003280162811279297,0.0016325712203979492,2.6652887896716493e-06,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.011530160903930664
SCAN_HTTP3.pcap,172.16.0.25:60328->172.19.0.8:443,6,172.16.0.25,60328,172.19.0.8,443,6,3,3,5650,2686,2964,941.6666666666666,98,1294,504.69583799441904,254717.88888888888,0.5359601819409759,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,988.0,376,1294,432.7493500861671,187272.0,0.43800541506697077,0.0023858070373535155,0.0,0.008610963821411133,0.0033254660382645465,1.1058724371650898e-05,0.005867481231689453,0.0,0.011734962463378906,0.005867481231689453,3.442733600422798e-05,0.0016590356826782227,3.0994415283203125e-05,0.003287076950073242,0.0016280412673950195,2.6505183683411815e-06,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.011929035186767578
SCAN_HTTP3.pcap,172.16.0.35:59892->172.19.0.8:443,6,172.16.0.35,59892,172.19.0.8,443,6,3,3,5647,2686,2961,941.1666666666666,98,1294,505.2571677428788,255284.80555555553,0.5368413328240257,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,987.0,373,1294,434.16356364854016,188498.0,0.4398820300390478,0.0028722286224365234,0.0,0.009435176849365234,0.0037274316187697,1.3893746472604108e-05,0.007056593894958496,0.0,0.014113187789916992,0.007056593894958496,4.979551739836552e-05,0.0024629831314086914,2.6941299438476562e-05,0.004899024963378906,0.002436041831970215,5.9342998071088005e-06,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.014361143112182617
SCAN_HTTP3.pcap,172.16.0.43:55465->172.19.0.8:443,6,172.16.0.43,55465,172.19.0.8,443,6,3,3,5647,2686,2961,941.1666666666666,98,1294,505.2571677428788,255284.80555555553,0.5368413328240257,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,987.0,373,1294,434.16356364854016,188498.0,0.4398820300390478,0.00441899299621582,0.0,0.009479999542236328,0.004158208154328713,1.7290695054725803e-05,0.006307482719421387,0.0,0.012614965438842773,0.006307482719421387,3.978433825579941e-05,0.006525516510009766,4.601478576660156e-05,0.01300501823425293,0.006479501724243164,4.1983942594470136e-05,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.0220949649810791
SCAN_HTTP3.pcap,172.16.0.44:43780->172.19.0.8:443,6,172.16.0.44,43780,172.19.0.8,443,6,3,3,5650,2686,2964,941.6666666666666,98,1294,504.69583799441904,254717.88888888888,0.5359601819409759,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,988.0,376,1294,432.7493500861671,187272.0,0.43800541506697077,0.004780769348144531,8.106231689453125e-06,0.013471841812133789,0.0050764465406740854,2.5770309480321885e-05,0.00837850570678711,8.106231689453125e-06,0.016748905181884766,0.008370399475097656,7.006358737271512e-05,0.005216002464294434,2.7179718017578125e-05,0.010404825210571289,0.0051888227462768555,2.692388149228009e-05,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.023903846740722656
SCAN_HTTP3.pcap,172.16.0.40:59111->172.19.0.8:443,6,172.16.0.40,59111,172.19.0.8,443,6,3,3,5652,2686,2966,942.0,98,1294,504.3226480471934,254341.33333333334,0.5353743609842817,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,988.6666666666666,378,1294,431.80654104458506,186456.8888888889,0.43675644744900716,0.004163599014282227,0.0,0.017392873764038086,0.006724691278905214,4.522147279658384e-05,0.010309457778930664,0.0,0.020618915557861328,0.010309457778930664,0.00010628491969555398,0.0017125606536865234,2.7179718017578125e-05,0.0033979415893554688,0.0016853809356689453,2.8405088983163296e-06,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.020817995071411133
SCAN_HTTP3.pcap,172.16.0.34:40561->172.19.0.8:443,6,172.16.0.34,40561,172.19.0.8,443,6,3,3,5649,2686,2963,941.5,98,1294,504.88274216230974,254906.58333333334,0.5362535763805732,895.3333333333334,98,1294,563.7998068660739,317870.22222222225,0.6297093896493752,987.6666666666666,375,1294,433.2207546069581,187680.22222222222,0.4386305311579056,0.0031810283660888674,0.0,0.012330055236816406,0.004749552910453162,2.2558252849194107e-05,0.007854580879211426,0.0,0.01570916175842285,0.007854580879211426,6.169444078807373e-05,0.0017875432968139648,1.5020370483398438e-05,0.0035600662231445312,0.0017725229263305664,3.1418375243674745e-06,0,6,0.0,1.0,0,0.0,1.0,2,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.2516291673878228,0.015905141830444336
